Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],LYV,SMA,18,30,0,true,1,89,0.9266945981933535,48.86363636363637,1.6575045806984254,3.7801226029902004,1.0791467665352508,-0.06274413047478868,31 days 19:38:10.909090908,0.01250898999043888,0.38480543545398394,0.7652872143298333,1.4546117243130914,0,4857,4858 days 00:00:00,1000.0,11154.324194565068,1015.4324194565068,1083.410040388328,100.0,1098.0971027947187,54.60093205760062,861 days 00:00:00,88,-11.154324194563742,84.43003140965895,-18.363638153119087,12.966698750386929,-4.998161271188896,44 days 22:19:32.093023256,19 days 06:56:00,115.51680134954134,0.6804598211780796,0.36385197168252875,1.1523470038199446,1.6353698849364744,22.681735061373377,1.1604223156897413,0.4159137277761586,-0.026671943168594246,None,None,0.0006709312525647967,0.16907467564632878,10.154324194565095,0.13327219300958637,0.2990351484469437,7034.940476190476
Least Max Drawdown [%],LYV,SMA,18,30,0,true,1,89,0.9266945981933535,48.86363636363637,1.6575045806984254,3.7801226029902004,1.0791467665352508,-0.06274413047478868,31 days 19:38:10.909090908,0.01250898999043888,0.38480543545398394,0.7652872143298333,1.4546117243130914,0,4857,4858 days 00:00:00,1000.0,11154.324194565068,1015.4324194565068,1083.410040388328,100.0,1098.0971027947187,54.60093205760062,861 days 00:00:00,88,-11.154324194563742,84.43003140965895,-18.363638153119087,12.966698750386929,-4.998161271188896,44 days 22:19:32.093023256,19 days 06:56:00,115.51680134954134,0.6804598211780796,0.36385197168252875,1.1523470038199446,1.6353698849364744,22.681735061373377,1.1604223156897413,0.4159137277761586,-0.026671943168594246,None,None,0.0006709312525647967,0.16907467564632878,10.154324194565095,0.13327219300958637,0.2990351484469437,7034.940476190476
Most Profit Factor,LYV,SMA,18,30,0,true,1,89,0.9266945981933535,48.86363636363637,1.6575045806984254,3.7801226029902004,1.0791467665352508,-0.06274413047478868,31 days 19:38:10.909090908,0.01250898999043888,0.38480543545398394,0.7652872143298333,1.4546117243130914,0,4857,4858 days 00:00:00,1000.0,11154.324194565068,1015.4324194565068,1083.410040388328,100.0,1098.0971027947187,54.60093205760062,861 days 00:00:00,88,-11.154324194563742,84.43003140965895,-18.363638153119087,12.966698750386929,-4.998161271188896,44 days 22:19:32.093023256,19 days 06:56:00,115.51680134954134,0.6804598211780796,0.36385197168252875,1.1523470038199446,1.6353698849364744,22.681735061373377,1.1604223156897413,0.4159137277761586,-0.026671943168594246,None,None,0.0006709312525647967,0.16907467564632878,10.154324194565095,0.13327219300958637,0.2990351484469437,7034.940476190476
Most Expectancy,LYV,SMA,18,30,0,true,1,89,0.9266945981933535,48.86363636363637,1.6575045806984254,3.7801226029902004,1.0791467665352508,-0.06274413047478868,31 days 19:38:10.909090908,0.01250898999043888,0.38480543545398394,0.7652872143298333,1.4546117243130914,0,4857,4858 days 00:00:00,1000.0,11154.324194565068,1015.4324194565068,1083.410040388328,100.0,1098.0971027947187,54.60093205760062,861 days 00:00:00,88,-11.154324194563742,84.43003140965895,-18.363638153119087,12.966698750386929,-4.998161271188896,44 days 22:19:32.093023256,19 days 06:56:00,115.51680134954134,0.6804598211780796,0.36385197168252875,1.1523470038199446,1.6353698849364744,22.681735061373377,1.1604223156897413,0.4159137277761586,-0.026671943168594246,None,None,0.0006709312525647967,0.16907467564632878,10.154324194565095,0.13327219300958637,0.2990351484469437,7034.940476190476
Most Sharpe Ratio,LYV,SMA,18,30,0,true,1,89,0.9266945981933535,48.86363636363637,1.6575045806984254,3.7801226029902004,1.0791467665352508,-0.06274413047478868,31 days 19:38:10.909090908,0.01250898999043888,0.38480543545398394,0.7652872143298333,1.4546117243130914,0,4857,4858 days 00:00:00,1000.0,11154.324194565068,1015.4324194565068,1083.410040388328,100.0,1098.0971027947187,54.60093205760062,861 days 00:00:00,88,-11.154324194563742,84.43003140965895,-18.363638153119087,12.966698750386929,-4.998161271188896,44 days 22:19:32.093023256,19 days 06:56:00,115.51680134954134,0.6804598211780796,0.36385197168252875,1.1523470038199446,1.6353698849364744,22.681735061373377,1.1604223156897413,0.4159137277761586,-0.026671943168594246,None,None,0.0006709312525647967,0.16907467564632878,10.154324194565095,0.13327219300958637,0.2990351484469437,7034.940476190476
Most Calmar Ratio,LYV,SMA,18,30,0,true,1,89,0.9266945981933535,48.86363636363637,1.6575045806984254,3.7801226029902004,1.0791467665352508,-0.06274413047478868,31 days 19:38:10.909090908,0.01250898999043888,0.38480543545398394,0.7652872143298333,1.4546117243130914,0,4857,4858 days 00:00:00,1000.0,11154.324194565068,1015.4324194565068,1083.410040388328,100.0,1098.0971027947187,54.60093205760062,861 days 00:00:00,88,-11.154324194563742,84.43003140965895,-18.363638153119087,12.966698750386929,-4.998161271188896,44 days 22:19:32.093023256,19 days 06:56:00,115.51680134954134,0.6804598211780796,0.36385197168252875,1.1523470038199446,1.6353698849364744,22.681735061373377,1.1604223156897413,0.4159137277761586,-0.026671943168594246,None,None,0.0006709312525647967,0.16907467564632878,10.154324194565095,0.13327219300958637,0.2990351484469437,7034.940476190476
Most Omega Ratio,LYV,SMA,18,30,0,true,1,89,0.9266945981933535,48.86363636363637,1.6575045806984254,3.7801226029902004,1.0791467665352508,-0.06274413047478868,31 days 19:38:10.909090908,0.01250898999043888,0.38480543545398394,0.7652872143298333,1.4546117243130914,0,4857,4858 days 00:00:00,1000.0,11154.324194565068,1015.4324194565068,1083.410040388328,100.0,1098.0971027947187,54.60093205760062,861 days 00:00:00,88,-11.154324194563742,84.43003140965895,-18.363638153119087,12.966698750386929,-4.998161271188896,44 days 22:19:32.093023256,19 days 06:56:00,115.51680134954134,0.6804598211780796,0.36385197168252875,1.1523470038199446,1.6353698849364744,22.681735061373377,1.1604223156897413,0.4159137277761586,-0.026671943168594246,None,None,0.0006709312525647967,0.16907467564632878,10.154324194565095,0.13327219300958637,0.2990351484469437,7034.940476190476
Most Sortino Ratio,LYV,SMA,18,30,0,true,1,89,0.9266945981933535,48.86363636363637,1.6575045806984254,3.7801226029902004,1.0791467665352508,-0.06274413047478868,31 days 19:38:10.909090908,0.01250898999043888,0.38480543545398394,0.7652872143298333,1.4546117243130914,0,4857,4858 days 00:00:00,1000.0,11154.324194565068,1015.4324194565068,1083.410040388328,100.0,1098.0971027947187,54.60093205760062,861 days 00:00:00,88,-11.154324194563742,84.43003140965895,-18.363638153119087,12.966698750386929,-4.998161271188896,44 days 22:19:32.093023256,19 days 06:56:00,115.51680134954134,0.6804598211780796,0.36385197168252875,1.1523470038199446,1.6353698849364744,22.681735061373377,1.1604223156897413,0.4159137277761586,-0.026671943168594246,None,None,0.0006709312525647967,0.16907467564632878,10.154324194565095,0.13327219300958637,0.2990351484469437,7034.940476190476
Mean Avg Winning Trade [%],LYV,SMA,20,29,0,true,1,94,0.6250619538540991,45.16129032258064,1.545906194767278,3.3076786271275105,0.9886035422819738,-0.299265648056067,30 days 02:19:21.290322580,0.013219728058077454,0.40642371834465724,0.8085237801111798,1.3443190467263137,0,4857,4858 days 00:00:00,1000.0,8591.826325410653,759.1826325410653,1083.410040388328,100.0,984.1434496607634,58.90604403533416,861 days 00:00:00,93,-8.591826325409784,86.47320185425498,-18.363638153119098,13.213724911595136,-4.850241842434062,43 days 16:34:17.142857143,18 days 21:38:49.411764706,81.72492636275337,0.622620558911169,0.2977425850675703,1.1393167408191818,1.69058498606946,22.773285117565322,1.1561302696717477,0.41426491994177583,-0.026759666358579622,None,None,0.0006212104885400357,0.15654504311208897,7.591826325410656,0.11803140367687392,0.3025951935774028,7034.940476190476
Most Max Drawdown Duration,LYV,SMA,22,27,0,true,1,118,0.3076079615573041,46.15384615384615,1.3605223345844732,2.4393164062317103,0.9221473983576983,-0.43708066687463065,24 days 02:52:18.461538460,0.016631270782742603,0.5101914762198888,1.016059295861643,1.2445184382627503,0,4857,4858 days 00:00:00,1000.0,7098.724574367271,609.8724574367271,1083.410040388328,100.0,1074.6197285508006,59.07158379315401,961 days 00:00:00,117,-7.098724574366315,60.75023075704817,-20.652611597395094,11.56498025234008,-5.382681176146892,35 days 07:33:20,14 days 12:34:17.142857142,52.18652392257812,0.582775792809284,0.2685731112398951,1.1296084308650824,1.6990274035502448,23.009730064320745,1.1650070237543089,0.41963763880771476,-0.02697516916461019,None,None,0.0005825772315038249,0.1468094623389639,6.098724574367236,0.10701484891222779,0.30317871376079714,7034.940476190476
