Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Mean Avg Winning Trade [%],MSTY,SMA,2,3,0,true,1,53,0.062406437741337924,40.38461538461539,1.1113096675227634,0.6991306995297459,1.0440352174106444,8.79286763717403,2 days 18:27:41.538461538,0.12552926525529265,3.8916083916083917,7.70979020979021,2.720742897121004,0,286,287 days 00:00:00,1000.0,1221.371312467078,22.137131246707803,-2.8406912932933515,100.0,144.408173733678,45.96031245780692,244 days 00:00:00,52,-1.2213713124669994,35.90115618803683,-14.698167022203911,8.208814824995477,-4.388074675785749,4 days 03:25:42.857142857,1 days 20:07:44.516129032,4.280628534222011,0.7203523537896528,0.6300823842682266,1.157886292760454,-0.29486243527885647,7.984714691355954,1.8434768608423038,0.36018957345971564,-0.05594970273314279,None,None,0.0015279726974566136,0.38504911975906664,0.22137131246707842,0.19194586215020326,0.6433055780618386,414.24603174603175
Most Avg Losing Trade [%],MSTY,SMA,2,3,0,true,1,53,0.062406437741337924,40.38461538461539,1.1113096675227634,0.6991306995297459,1.0440352174106444,8.79286763717403,2 days 18:27:41.538461538,0.12552926525529265,3.8916083916083917,7.70979020979021,2.720742897121004,0,286,287 days 00:00:00,1000.0,1221.371312467078,22.137131246707803,-2.8406912932933515,100.0,144.408173733678,45.96031245780692,244 days 00:00:00,52,-1.2213713124669994,35.90115618803683,-14.698167022203911,8.208814824995477,-4.388074675785749,4 days 03:25:42.857142857,1 days 20:07:44.516129032,4.280628534222011,0.7203523537896528,0.6300823842682266,1.157886292760454,-0.29486243527885647,7.984714691355954,1.8434768608423038,0.36018957345971564,-0.05594970273314279,None,None,0.0015279726974566136,0.38504911975906664,0.22137131246707842,0.19194586215020326,0.6433055780618386,414.24603174603175
Most Sharpe Ratio,MSTY,SMA,2,3,0,true,1,53,0.062406437741337924,40.38461538461539,1.1113096675227634,0.6991306995297459,1.0440352174106444,8.79286763717403,2 days 18:27:41.538461538,0.12552926525529265,3.8916083916083917,7.70979020979021,2.720742897121004,0,286,287 days 00:00:00,1000.0,1221.371312467078,22.137131246707803,-2.8406912932933515,100.0,144.408173733678,45.96031245780692,244 days 00:00:00,52,-1.2213713124669994,35.90115618803683,-14.698167022203911,8.208814824995477,-4.388074675785749,4 days 03:25:42.857142857,1 days 20:07:44.516129032,4.280628534222011,0.7203523537896528,0.6300823842682266,1.157886292760454,-0.29486243527885647,7.984714691355954,1.8434768608423038,0.36018957345971564,-0.05594970273314279,None,None,0.0015279726974566136,0.38504911975906664,0.22137131246707842,0.19194586215020326,0.6433055780618386,414.24603174603175
Most Calmar Ratio,MSTY,SMA,2,3,0,true,1,53,0.062406437741337924,40.38461538461539,1.1113096675227634,0.6991306995297459,1.0440352174106444,8.79286763717403,2 days 18:27:41.538461538,0.12552926525529265,3.8916083916083917,7.70979020979021,2.720742897121004,0,286,287 days 00:00:00,1000.0,1221.371312467078,22.137131246707803,-2.8406912932933515,100.0,144.408173733678,45.96031245780692,244 days 00:00:00,52,-1.2213713124669994,35.90115618803683,-14.698167022203911,8.208814824995477,-4.388074675785749,4 days 03:25:42.857142857,1 days 20:07:44.516129032,4.280628534222011,0.7203523537896528,0.6300823842682266,1.157886292760454,-0.29486243527885647,7.984714691355954,1.8434768608423038,0.36018957345971564,-0.05594970273314279,None,None,0.0015279726974566136,0.38504911975906664,0.22137131246707842,0.19194586215020326,0.6433055780618386,414.24603174603175
Most Omega Ratio,MSTY,SMA,2,3,0,true,1,53,0.062406437741337924,40.38461538461539,1.1113096675227634,0.6991306995297459,1.0440352174106444,8.79286763717403,2 days 18:27:41.538461538,0.12552926525529265,3.8916083916083917,7.70979020979021,2.720742897121004,0,286,287 days 00:00:00,1000.0,1221.371312467078,22.137131246707803,-2.8406912932933515,100.0,144.408173733678,45.96031245780692,244 days 00:00:00,52,-1.2213713124669994,35.90115618803683,-14.698167022203911,8.208814824995477,-4.388074675785749,4 days 03:25:42.857142857,1 days 20:07:44.516129032,4.280628534222011,0.7203523537896528,0.6300823842682266,1.157886292760454,-0.29486243527885647,7.984714691355954,1.8434768608423038,0.36018957345971564,-0.05594970273314279,None,None,0.0015279726974566136,0.38504911975906664,0.22137131246707842,0.19194586215020326,0.6433055780618386,414.24603174603175
Most Sortino Ratio,MSTY,SMA,2,3,0,true,1,53,0.062406437741337924,40.38461538461539,1.1113096675227634,0.6991306995297459,1.0440352174106444,8.79286763717403,2 days 18:27:41.538461538,0.12552926525529265,3.8916083916083917,7.70979020979021,2.720742897121004,0,286,287 days 00:00:00,1000.0,1221.371312467078,22.137131246707803,-2.8406912932933515,100.0,144.408173733678,45.96031245780692,244 days 00:00:00,52,-1.2213713124669994,35.90115618803683,-14.698167022203911,8.208814824995477,-4.388074675785749,4 days 03:25:42.857142857,1 days 20:07:44.516129032,4.280628534222011,0.7203523537896528,0.6300823842682266,1.157886292760454,-0.29486243527885647,7.984714691355954,1.8434768608423038,0.36018957345971564,-0.05594970273314279,None,None,0.0015279726974566136,0.38504911975906664,0.22137131246707842,0.19194586215020326,0.6433055780618386,414.24603174603175
Least Avg Losing Trade Duration,MSTY,SMA,2,3,0,true,1,53,0.062406437741337924,40.38461538461539,1.1113096675227634,0.6991306995297459,1.0440352174106444,8.79286763717403,2 days 18:27:41.538461538,0.12552926525529265,3.8916083916083917,7.70979020979021,2.720742897121004,0,286,287 days 00:00:00,1000.0,1221.371312467078,22.137131246707803,-2.8406912932933515,100.0,144.408173733678,45.96031245780692,244 days 00:00:00,52,-1.2213713124669994,35.90115618803683,-14.698167022203911,8.208814824995477,-4.388074675785749,4 days 03:25:42.857142857,1 days 20:07:44.516129032,4.280628534222011,0.7203523537896528,0.6300823842682266,1.157886292760454,-0.29486243527885647,7.984714691355954,1.8434768608423038,0.36018957345971564,-0.05594970273314279,None,None,0.0015279726974566136,0.38504911975906664,0.22137131246707842,0.19194586215020326,0.6433055780618386,414.24603174603175
Most Win Rate [%],MSTY,SMA,25,33,0,true,1,6,0.0537117497845624,60.0,1.686000721281374,2.196239145373125,0.7545102742119405,4.362631857341164,18 days 00:00:00,0.012070121659162755,0.4405594405594406,0.8076923076923077,0.9675738892203278,0,286,287 days 00:00:00,1000.0,1095.521990396999,9.552199039699895,-2.8406912932933515,100.0,10.654734921986995,35.450453012468046,147 days 00:00:00,5,-1.0955219903969464,13.468937307759857,-7.422382497843332,8.538036363565704,-7.316456681915742,20 days 00:00:00,15 days 00:00:00,19.323502477479185,0.5157246929459409,0.34703203474024746,1.146661216055568,-0.02709419125448235,14.917652114964703,1.076457468133799,0.2058823529411765,-0.05000840205958204,None,None,0.0009740864848249769,0.24546979417589418,0.09552199039699838,0.0834010649759449,0.5728307119308549,414.24603174603175
Most Worst Trade [%],MSTY,SMA,25,33,0,true,1,6,0.0537117497845624,60.0,1.686000721281374,2.196239145373125,0.7545102742119405,4.362631857341164,18 days 00:00:00,0.012070121659162755,0.4405594405594406,0.8076923076923077,0.9675738892203278,0,286,287 days 00:00:00,1000.0,1095.521990396999,9.552199039699895,-2.8406912932933515,100.0,10.654734921986995,35.450453012468046,147 days 00:00:00,5,-1.0955219903969464,13.468937307759857,-7.422382497843332,8.538036363565704,-7.316456681915742,20 days 00:00:00,15 days 00:00:00,19.323502477479185,0.5157246929459409,0.34703203474024746,1.146661216055568,-0.02709419125448235,14.917652114964703,1.076457468133799,0.2058823529411765,-0.05000840205958204,None,None,0.0009740864848249769,0.24546979417589418,0.09552199039699838,0.0834010649759449,0.5728307119308549,414.24603174603175
Most Profit Factor,MSTY,SMA,25,33,0,true,1,6,0.0537117497845624,60.0,1.686000721281374,2.196239145373125,0.7545102742119405,4.362631857341164,18 days 00:00:00,0.012070121659162755,0.4405594405594406,0.8076923076923077,0.9675738892203278,0,286,287 days 00:00:00,1000.0,1095.521990396999,9.552199039699895,-2.8406912932933515,100.0,10.654734921986995,35.450453012468046,147 days 00:00:00,5,-1.0955219903969464,13.468937307759857,-7.422382497843332,8.538036363565704,-7.316456681915742,20 days 00:00:00,15 days 00:00:00,19.323502477479185,0.5157246929459409,0.34703203474024746,1.146661216055568,-0.02709419125448235,14.917652114964703,1.076457468133799,0.2058823529411765,-0.05000840205958204,None,None,0.0009740864848249769,0.24546979417589418,0.09552199039699838,0.0834010649759449,0.5728307119308549,414.24603174603175
Most Expectancy,MSTY,SMA,25,33,0,true,1,6,0.0537117497845624,60.0,1.686000721281374,2.196239145373125,0.7545102742119405,4.362631857341164,18 days 00:00:00,0.012070121659162755,0.4405594405594406,0.8076923076923077,0.9675738892203278,0,286,287 days 00:00:00,1000.0,1095.521990396999,9.552199039699895,-2.8406912932933515,100.0,10.654734921986995,35.450453012468046,147 days 00:00:00,5,-1.0955219903969464,13.468937307759857,-7.422382497843332,8.538036363565704,-7.316456681915742,20 days 00:00:00,15 days 00:00:00,19.323502477479185,0.5157246929459409,0.34703203474024746,1.146661216055568,-0.02709419125448235,14.917652114964703,1.076457468133799,0.2058823529411765,-0.05000840205958204,None,None,0.0009740864848249769,0.24546979417589418,0.09552199039699838,0.0834010649759449,0.5728307119308549,414.24603174603175
Least Total Trades,MSTY,SMA,20,37,0,true,1,4,0.0024768497461102553,33.33333333333333,1.1806569352085705,1.083164212818307,0.4896109781025038,1.653136520682091,25 days 23:59:59.999999999,0.007242072995497653,0.2937062937062937,0.513986013986014,0.3181321464221601,0,286,287 days 00:00:00,1000.0,1018.5535922763353,1.8553592276335282,-2.8406912932933515,100.0,6.751887038576839,35.45045301246804,109 days 00:00:00,3,-1.0185535922762483,14.359579101928691,-7.627281514234434,14.359579101928691,-5.5550432317368825,55 days 00:00:00,11 days 12:00:00,6.524048622870488,0.3510391407369929,0.06672765778682851,1.1036766242083969,-0.9168908705536865,16.92010217393755,1.0010090312587787,0.17622950819672129,-0.03624081619626218,None,None,0.0005861239718046613,0.14770324089477466,0.01855359227633513,0.016272655477783893,0.5063847796575357,414.24603174603175
Median Best Trade [%],MSTY,SMA,20,37,0,true,1,4,0.0024768497461102553,33.33333333333333,1.1806569352085705,1.083164212818307,0.4896109781025038,1.653136520682091,25 days 23:59:59.999999999,0.007242072995497653,0.2937062937062937,0.513986013986014,0.3181321464221601,0,286,287 days 00:00:00,1000.0,1018.5535922763353,1.8553592276335282,-2.8406912932933515,100.0,6.751887038576839,35.45045301246804,109 days 00:00:00,3,-1.0185535922762483,14.359579101928691,-7.627281514234434,14.359579101928691,-5.5550432317368825,55 days 00:00:00,11 days 12:00:00,6.524048622870488,0.3510391407369929,0.06672765778682851,1.1036766242083969,-0.9168908705536865,16.92010217393755,1.0010090312587787,0.17622950819672129,-0.03624081619626218,None,None,0.0005861239718046613,0.14770324089477466,0.01855359227633513,0.016272655477783893,0.5063847796575357,414.24603174603175
Mean Win Rate [%],MSTY,SMA,2,9,0,true,1,23,0.0002300805602896583,31.818181818181817,0.9034115704167454,0.13362389591877122,0.20469441015355574,-3.0525113077770922,6 days 01:05:27.272727272,0.053108535300316125,1.688811188811189,3.304195804195804,0.2256655305201626,0,286,287 days 00:00:00,1000.0,884.8806641202476,-11.51193358797524,-2.8406912932933515,100.0,54.03684515673266,53.599997781100065,166 days 00:00:00,22,-0.8848806641201463,35.37936288145151,-19.167802763017054,13.81717969440687,-6.252035476709008,11 days 17:08:34.285714285,3 days 09:36:00,-5.192475237074184,0.14618974364183338,-0.2687470939220635,1.032437501165824,-0.4958764631077553,10.752338602750918,1.392226327329672,0.2986425339366516,-0.05110554177714522,None,None,0.00028617805178011996,0.07211686904859023,-0.1151193358797522,-0.10182248187911158,0.5936987313395353,414.24603174603175
Mean Expectancy,MSTY,SMA,24,35,0,true,1,5,1.7018085638262313e-8,50.0,0.49355516336955174,0.0001,0.06898257177768632,-3.2544309929545876,20 days 18:00:00,0.009656097327330204,0.36713286713286714,0.6608391608391608,0.00003671328671328672,0,286,287 days 00:00:00,1000.0,879.1447492039651,-12.085525079603485,-2.8406912932933515,100.0,7.544423461097132,35.45045301246804,148 days 00:00:00,4,-0.8791447492038742,13.468937307759877,-14.621902719139591,7.5578785864757565,-12.634388392177726,28 days 00:00:00,13 days 12:00:00,-29.994026511707773,0.05009044930597612,-0.42622453685340667,1.01368327536883,-0.8921467227590638,16.100717150744398,1.0136832753688303,0.1810699588477366,-0.04506116206332077,None,None,0.00008452586616039488,0.02130051827241951,-0.12085525079603465,-0.10693660122675686,0.51177775532518,414.24603174603175
Mean Avg Losing Trade [%],MSTY,SMA,22,37,0,true,1,4,1.0961263693070631e-8,33.33333333333333,0.4596659430640154,0.0001,0.1341761126512228,-2.445459752665874,26 days 07:59:59.999999999,0.007242072995497653,0.2937062937062937,0.513986013986014,0.000029370629370629372,0,286,287 days 00:00:00,1000.0,902.1251247920939,-9.787487520790613,-2.8406912932933515,100.0,6.350662676175704,35.45045301246804,139 days 00:00:00,3,-0.9021251247919508,10.06394671781571,-13.847865391974832,10.06394671781571,-9.312866424790368,55 days 00:00:00,12 days 00:00:00,-32.32425002770478,0.09688842545212185,-0.3463380249226531,1.0274615633383994,-0.900730725645674,16.991569690325605,1.0525216014686043,0.16666666666666666,-0.03595185309492384,None,None,0.00016149724575362776,0.0406973059299142,-0.09787487520790661,-0.0864716085041104,0.5055218416421673,414.24603174603175
Least Max Drawdown [%],MSTY,SMA,17,37,0,true,1,5,8.834379656804799e-9,25.0,0.576509747773983,0.0001,0.1226291652475736,-3.1433088603642005,21 days 00:00:00,0.009656097327330204,0.36713286713286714,0.6608391608391608,0.00003671328671328672,0,286,287 days 00:00:00,1000.0,882.3013859493822,-11.769861405061784,-2.8406912932933515,100.0,7.843235684434135,35.45045301246804,109 days 00:00:00,4,-0.8823013859492903,21.98200759724465,-15.278679581712565,21.98200759724465,-10.020993605938529,58 days 00:00:00,8 days 16:00:00,-29.204078166167164,0.0905469774701434,-0.41528441020195833,1.024604248454146,-1.053725726321694,14.140349824232878,1.0018352651551654,0.1859504132231405,-0.05000840205958202,None,None,0.00016139588565210712,0.040671763184330995,-0.11769861405061721,-0.10412165443975252,0.5405865103055326,414.24603174603175
Least Max Drawdown Duration,MSTY,SMA,17,37,0,true,1,5,8.834379656804799e-9,25.0,0.576509747773983,0.0001,0.1226291652475736,-3.1433088603642005,21 days 00:00:00,0.009656097327330204,0.36713286713286714,0.6608391608391608,0.00003671328671328672,0,286,287 days 00:00:00,1000.0,882.3013859493822,-11.769861405061784,-2.8406912932933515,100.0,7.843235684434135,35.45045301246804,109 days 00:00:00,4,-0.8823013859492903,21.98200759724465,-15.278679581712565,21.98200759724465,-10.020993605938529,58 days 00:00:00,8 days 16:00:00,-29.204078166167164,0.0905469774701434,-0.41528441020195833,1.024604248454146,-1.053725726321694,14.140349824232878,1.0018352651551654,0.1859504132231405,-0.05000840205958202,None,None,0.00016139588565210712,0.040671763184330995,-0.11769861405061721,-0.10412165443975252,0.5405865103055326,414.24603174603175
Mean Best Trade [%],MSTY,SMA,16,37,0,true,1,5,3.726142172387929e-9,25.0,0.5280209129623731,0.0001,0.056471934557297654,-3.9106342581835323,21 days 06:00:00,0.009656097327330204,0.36713286713286714,0.6608391608391608,0.00003671328671328672,0,286,287 days 00:00:00,1000.0,860.5040401822998,-13.949595981770017,-2.8406912932933515,100.0,7.785672568544424,35.450453012468046,146 days 00:00:00,4,-0.8605040401821498,21.98200759724465,-16.270087904458048,21.98200759724465,-10.733776783793877,58 days 00:00:00,9 days 00:00:00,-34.6588639443795,0.04170463097781025,-0.4906101532968668,1.0111915631547024,-1.0419560412209028,14.108369079766497,1.0111915631547024,0.1859504132231405,-0.04565619392332417,None,None,0.00007434781963744635,0.01873565054863648,-0.1394959598176997,-0.12358485167905375,0.5406679881100952,414.24603174603175
Most Avg Winning Trade [%],MSTY,SMA,16,37,0,true,1,5,3.726142172387929e-9,25.0,0.5280209129623731,0.0001,0.056471934557297654,-3.9106342581835323,21 days 06:00:00,0.009656097327330204,0.36713286713286714,0.6608391608391608,0.00003671328671328672,0,286,287 days 00:00:00,1000.0,860.5040401822998,-13.949595981770017,-2.8406912932933515,100.0,7.785672568544424,35.450453012468046,146 days 00:00:00,4,-0.8605040401821498,21.98200759724465,-16.270087904458048,21.98200759724465,-10.733776783793877,58 days 00:00:00,9 days 00:00:00,-34.6588639443795,0.04170463097781025,-0.4906101532968668,1.0111915631547024,-1.0419560412209028,14.108369079766497,1.0111915631547024,0.1859504132231405,-0.04565619392332417,None,None,0.00007434781963744635,0.01873565054863648,-0.1394959598176997,-0.12358485167905375,0.5406679881100952,414.24603174603175
Mean Profit Factor,MSTY,SMA,16,37,0,true,1,5,3.726142172387929e-9,25.0,0.5280209129623731,0.0001,0.056471934557297654,-3.9106342581835323,21 days 06:00:00,0.009656097327330204,0.36713286713286714,0.6608391608391608,0.00003671328671328672,0,286,287 days 00:00:00,1000.0,860.5040401822998,-13.949595981770017,-2.8406912932933515,100.0,7.785672568544424,35.450453012468046,146 days 00:00:00,4,-0.8605040401821498,21.98200759724465,-16.270087904458048,21.98200759724465,-10.733776783793877,58 days 00:00:00,9 days 00:00:00,-34.6588639443795,0.04170463097781025,-0.4906101532968668,1.0111915631547024,-1.0419560412209028,14.108369079766497,1.0111915631547024,0.1859504132231405,-0.04565619392332417,None,None,0.00007434781963744635,0.01873565054863648,-0.1394959598176997,-0.12358485167905375,0.5406679881100952,414.24603174603175
Median Profit Factor,MSTY,SMA,16,37,0,true,1,5,3.726142172387929e-9,25.0,0.5280209129623731,0.0001,0.056471934557297654,-3.9106342581835323,21 days 06:00:00,0.009656097327330204,0.36713286713286714,0.6608391608391608,0.00003671328671328672,0,286,287 days 00:00:00,1000.0,860.5040401822998,-13.949595981770017,-2.8406912932933515,100.0,7.785672568544424,35.450453012468046,146 days 00:00:00,4,-0.8605040401821498,21.98200759724465,-16.270087904458048,21.98200759724465,-10.733776783793877,58 days 00:00:00,9 days 00:00:00,-34.6588639443795,0.04170463097781025,-0.4906101532968668,1.0111915631547024,-1.0419560412209028,14.108369079766497,1.0111915631547024,0.1859504132231405,-0.04565619392332417,None,None,0.00007434781963744635,0.01873565054863648,-0.1394959598176997,-0.12358485167905375,0.5406679881100952,414.24603174603175
