Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Profit Factor,CRWD,SMA,6,32,0,true,1,27,2.230437838523507,53.84615384615385,3.713418566485971,8.875583709324067,1.7435020475450347,-0.22721093669322442,34 days 11:59:59.999999999,0.012227987010563247,0.3862397820163488,0.758174386920981,3.428103517157184,0,1468,1469 days 00:00:00,1000.0,5272.457652930856,427.24576529308564,552.862075279501,100.0,122.66249151331776,41.9269395136327,464 days 00:00:00,26,-5.272457652929916,91.47775886872778,-14.953090102331965,22.74542395376504,-7.305896575857068,47 days 22:17:08.571428571,18 days 20:00:00,164.52808117629942,1.1264412398112422,1.2198900984914964,1.2246623358797901,0.5200451405852896,4.910913267926347,1.1401145177123575,0.48234106962663975,-0.038423542611251145,None,None,0.0014199296184487494,0.35782226384908483,4.272457652930868,0.3300192642931592,0.3823005994304024,2126.2698412698414
Mean Avg Losing Trade [%],CRWD,SMA,5,37,0,true,1,27,2.0977749396594354,53.84615384615385,2.9060289764251497,8.578634256556079,1.6799162476069867,-0.30975774929653344,34 days 01:50:46.153846153,0.012227987010563247,0.3862397820163488,0.758174386920981,3.313409825250202,0,1468,1469 days 00:00:00,1000.0,4816.087631695122,381.60876316951214,552.862075279501,100.0,126.23324828301426,46.03120504461155,701 days 00:00:00,26,-4.816087631694245,98.20055015114465,-16.864588239288924,22.71163956863482,-7.909871940869115,53 days 22:17:08.571428572,10 days 22:00:00,146.95783535872368,1.092299487836211,1.0380822969127184,1.2184766947828793,0.4676472698148767,5.004955767760827,1.1509278801467284,0.469,-0.03753427515984112,None,None,0.0013455854529092173,0.33908753413312276,3.816087631695124,0.3095225792558205,0.3736080763967197,2126.2698412698414
Most Total Return [%],CRWD,SMA,12,28,0,true,1,25,1.812408307386165,50.0,3.004271732392916,10.362526905677836,1.7745224741024637,-0.1607103007988893,37 days 19:00:00,0.011287372625135305,0.35762942779291557,0.7009536784741145,3.7059445677662564,0,1468,1469 days 00:00:00,1000.0,5640.114448610342,464.01144486103425,552.862075279501,100.0,136.94501535340746,39.880524214553986,546 days 00:00:00,24,-5.640114448609893,93.42193076233838,-17.98883603839988,28.105330512222302,-7.38027670086663,55 days 04:00:00,20 days 10:00:00,193.5731067941229,1.1484743144974048,1.3464988320754718,1.2293012779424812,0.5165567487750722,4.988505596889986,1.1255947915316968,0.49440488301119023,-0.03871661601533874,None,None,0.0014780186735655532,0.3724607057385194,4.640114448610326,0.3454881825202998,0.3903060983476438,2126.2698412698414
Mean Total Fees Paid,CRWD,SMA,12,28,0,true,1,25,1.812408307386165,50.0,3.004271732392916,10.362526905677836,1.7745224741024637,-0.1607103007988893,37 days 19:00:00,0.011287372625135305,0.35762942779291557,0.7009536784741145,3.7059445677662564,0,1468,1469 days 00:00:00,1000.0,5640.114448610342,464.01144486103425,552.862075279501,100.0,136.94501535340746,39.880524214553986,546 days 00:00:00,24,-5.640114448609893,93.42193076233838,-17.98883603839988,28.105330512222302,-7.38027670086663,55 days 04:00:00,20 days 10:00:00,193.5731067941229,1.1484743144974048,1.3464988320754718,1.2293012779424812,0.5165567487750722,4.988505596889986,1.1255947915316968,0.49440488301119023,-0.03871661601533874,None,None,0.0014780186735655532,0.3724607057385194,4.640114448610326,0.3454881825202998,0.3903060983476438,2126.2698412698414
Least Max Drawdown [%],CRWD,SMA,12,28,0,true,1,25,1.812408307386165,50.0,3.004271732392916,10.362526905677836,1.7745224741024637,-0.1607103007988893,37 days 19:00:00,0.011287372625135305,0.35762942779291557,0.7009536784741145,3.7059445677662564,0,1468,1469 days 00:00:00,1000.0,5640.114448610342,464.01144486103425,552.862075279501,100.0,136.94501535340746,39.880524214553986,546 days 00:00:00,24,-5.640114448609893,93.42193076233838,-17.98883603839988,28.105330512222302,-7.38027670086663,55 days 04:00:00,20 days 10:00:00,193.5731067941229,1.1484743144974048,1.3464988320754718,1.2293012779424812,0.5165567487750722,4.988505596889986,1.1255947915316968,0.49440488301119023,-0.03871661601533874,None,None,0.0014780186735655532,0.3724607057385194,4.640114448610326,0.3454881825202998,0.3903060983476438,2126.2698412698414
Most Expectancy,CRWD,SMA,12,28,0,true,1,25,1.812408307386165,50.0,3.004271732392916,10.362526905677836,1.7745224741024637,-0.1607103007988893,37 days 19:00:00,0.011287372625135305,0.35762942779291557,0.7009536784741145,3.7059445677662564,0,1468,1469 days 00:00:00,1000.0,5640.114448610342,464.01144486103425,552.862075279501,100.0,136.94501535340746,39.880524214553986,546 days 00:00:00,24,-5.640114448609893,93.42193076233838,-17.98883603839988,28.105330512222302,-7.38027670086663,55 days 04:00:00,20 days 10:00:00,193.5731067941229,1.1484743144974048,1.3464988320754718,1.2293012779424812,0.5165567487750722,4.988505596889986,1.1255947915316968,0.49440488301119023,-0.03871661601533874,None,None,0.0014780186735655532,0.3724607057385194,4.640114448610326,0.3454881825202998,0.3903060983476438,2126.2698412698414
Most Sharpe Ratio,CRWD,SMA,12,28,0,true,1,25,1.812408307386165,50.0,3.004271732392916,10.362526905677836,1.7745224741024637,-0.1607103007988893,37 days 19:00:00,0.011287372625135305,0.35762942779291557,0.7009536784741145,3.7059445677662564,0,1468,1469 days 00:00:00,1000.0,5640.114448610342,464.01144486103425,552.862075279501,100.0,136.94501535340746,39.880524214553986,546 days 00:00:00,24,-5.640114448609893,93.42193076233838,-17.98883603839988,28.105330512222302,-7.38027670086663,55 days 04:00:00,20 days 10:00:00,193.5731067941229,1.1484743144974048,1.3464988320754718,1.2293012779424812,0.5165567487750722,4.988505596889986,1.1255947915316968,0.49440488301119023,-0.03871661601533874,None,None,0.0014780186735655532,0.3724607057385194,4.640114448610326,0.3454881825202998,0.3903060983476438,2126.2698412698414
Most Calmar Ratio,CRWD,SMA,12,28,0,true,1,25,1.812408307386165,50.0,3.004271732392916,10.362526905677836,1.7745224741024637,-0.1607103007988893,37 days 19:00:00,0.011287372625135305,0.35762942779291557,0.7009536784741145,3.7059445677662564,0,1468,1469 days 00:00:00,1000.0,5640.114448610342,464.01144486103425,552.862075279501,100.0,136.94501535340746,39.880524214553986,546 days 00:00:00,24,-5.640114448609893,93.42193076233838,-17.98883603839988,28.105330512222302,-7.38027670086663,55 days 04:00:00,20 days 10:00:00,193.5731067941229,1.1484743144974048,1.3464988320754718,1.2293012779424812,0.5165567487750722,4.988505596889986,1.1255947915316968,0.49440488301119023,-0.03871661601533874,None,None,0.0014780186735655532,0.3724607057385194,4.640114448610326,0.3454881825202998,0.3903060983476438,2126.2698412698414
Most Omega Ratio,CRWD,SMA,12,28,0,true,1,25,1.812408307386165,50.0,3.004271732392916,10.362526905677836,1.7745224741024637,-0.1607103007988893,37 days 19:00:00,0.011287372625135305,0.35762942779291557,0.7009536784741145,3.7059445677662564,0,1468,1469 days 00:00:00,1000.0,5640.114448610342,464.01144486103425,552.862075279501,100.0,136.94501535340746,39.880524214553986,546 days 00:00:00,24,-5.640114448609893,93.42193076233838,-17.98883603839988,28.105330512222302,-7.38027670086663,55 days 04:00:00,20 days 10:00:00,193.5731067941229,1.1484743144974048,1.3464988320754718,1.2293012779424812,0.5165567487750722,4.988505596889986,1.1255947915316968,0.49440488301119023,-0.03871661601533874,None,None,0.0014780186735655532,0.3724607057385194,4.640114448610326,0.3454881825202998,0.3903060983476438,2126.2698412698414
Most Sortino Ratio,CRWD,SMA,12,28,0,true,1,25,1.812408307386165,50.0,3.004271732392916,10.362526905677836,1.7745224741024637,-0.1607103007988893,37 days 19:00:00,0.011287372625135305,0.35762942779291557,0.7009536784741145,3.7059445677662564,0,1468,1469 days 00:00:00,1000.0,5640.114448610342,464.01144486103425,552.862075279501,100.0,136.94501535340746,39.880524214553986,546 days 00:00:00,24,-5.640114448609893,93.42193076233838,-17.98883603839988,28.105330512222302,-7.38027670086663,55 days 04:00:00,20 days 10:00:00,193.5731067941229,1.1484743144974048,1.3464988320754718,1.2293012779424812,0.5165567487750722,4.988505596889986,1.1255947915316968,0.49440488301119023,-0.03871661601533874,None,None,0.0014780186735655532,0.3724607057385194,4.640114448610326,0.3454881825202998,0.3903060983476438,2126.2698412698414
