Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Win Rate [%],CRWD,EMA,11,15,0,true,1,28,2.4924383759396327,55.55555555555556,2.806322905258297,9.381098476157991,1.8723006358472811,-0.031721252493906324,34 days 00:00:00,0.012698294203277219,0.4005449591280654,0.7867847411444142,3.7575517057090595,0,1468,1469 days 00:00:00,1000.0,6353.24597795255,535.3245977952549,552.862075279501,100.0,167.89336608682365,45.297799813189485,591 days 00:00:00,27,-6.353245977951701,79.16546543026705,-19.87192311777985,24.182197557460576,-9.120275375470243,51 days 11:12:00,12 days 04:00:00,198.50367496038905,1.2078468902953865,1.287344749445678,1.2398398386256249,0.49392973964594433,4.790632735456453,1.156169665466841,0.49897959183673474,-0.03877083824422929,None,None,0.0015622590944826677,0.39368929180963225,5.353245977952539,0.3732515824929503,0.39227251387753476,2126.2698412698414
Mean Avg Losing Trade [%],CRWD,EMA,11,15,0,true,1,28,2.4924383759396327,55.55555555555556,2.806322905258297,9.381098476157991,1.8723006358472811,-0.031721252493906324,34 days 00:00:00,0.012698294203277219,0.4005449591280654,0.7867847411444142,3.7575517057090595,0,1468,1469 days 00:00:00,1000.0,6353.24597795255,535.3245977952549,552.862075279501,100.0,167.89336608682365,45.297799813189485,591 days 00:00:00,27,-6.353245977951701,79.16546543026705,-19.87192311777985,24.182197557460576,-9.120275375470243,51 days 11:12:00,12 days 04:00:00,198.50367496038905,1.2078468902953865,1.287344749445678,1.2398398386256249,0.49392973964594433,4.790632735456453,1.156169665466841,0.49897959183673474,-0.03877083824422929,None,None,0.0015622590944826677,0.39368929180963225,5.353245977952539,0.3732515824929503,0.39227251387753476,2126.2698412698414
Most Profit Factor,CRWD,EMA,6,37,0,true,1,25,2.2255179181551124,54.166666666666664,3.6744921546781906,10.187007171930674,1.856659835513613,-0.030451077932787042,39 days 04:00:00,0.011287372625135305,0.35762942779291557,0.7009536784741145,3.6431735458198937,0,1468,1469 days 00:00:00,1000.0,6360.268291390826,536.0268291390826,552.862075279501,100.0,158.0194114382729,36.5032328990883,701 days 00:00:00,24,-6.36026829138973,90.33073136800105,-15.485248725442544,23.851810504608977,-5.962305857598227,59 days 14:46:09.230769231,15 days 00:00:00,223.60952332009225,1.2087675676527623,1.5986897755558935,1.2383493868097004,0.4222718343679573,4.9203912106413075,1.1396761288965778,0.5191313340227507,-0.03857636333875244,None,None,0.001563343262550981,0.39396250216284723,5.3602682913908275,0.37351184681626814,0.39224575297550746,2126.2698412698414
Most Total Return [%],CRWD,EMA,6,36,0,true,1,26,2.1653810620197307,52.0,3.46618042845907,10.023943156079737,1.8847761439011002,-0.009884165120655968,37 days 09:36:00,0.011757679817849276,0.3719346049046322,0.7295640326975478,3.728251337343009,0,1468,1469 days 00:00:00,1000.0,6473.974952384899,547.3974952384899,552.862075279501,100.0,167.77253293159913,35.59181173857881,591 days 00:00:00,25,-6.4739749523841965,92.14454598667547,-15.48524872544253,24.714376120161706,-5.890692555009067,59 days 01:50:46.153846154,13 days 22:00:00,219.2179570934913,1.2218558220238014,1.6592607601755371,1.2419582332870924,0.4545447618076958,4.980100450661114,1.1473802515938882,0.5144329896907216,-0.03842354261125122,None,None,0.001572166395753609,0.39618593172990946,5.473974952384889,0.37769331109981463,0.3902341291419685,2126.2698412698414
Least Max Drawdown [%],CRWD,EMA,6,36,0,true,1,26,2.1653810620197307,52.0,3.46618042845907,10.023943156079737,1.8847761439011002,-0.009884165120655968,37 days 09:36:00,0.011757679817849276,0.3719346049046322,0.7295640326975478,3.728251337343009,0,1468,1469 days 00:00:00,1000.0,6473.974952384899,547.3974952384899,552.862075279501,100.0,167.77253293159913,35.59181173857881,591 days 00:00:00,25,-6.4739749523841965,92.14454598667547,-15.48524872544253,24.714376120161706,-5.890692555009067,59 days 01:50:46.153846154,13 days 22:00:00,219.2179570934913,1.2218558220238014,1.6592607601755371,1.2419582332870924,0.4545447618076958,4.980100450661114,1.1473802515938882,0.5144329896907216,-0.03842354261125122,None,None,0.001572166395753609,0.39618593172990946,5.473974952384889,0.37769331109981463,0.3902341291419685,2126.2698412698414
Most Sharpe Ratio,CRWD,EMA,6,36,0,true,1,26,2.1653810620197307,52.0,3.46618042845907,10.023943156079737,1.8847761439011002,-0.009884165120655968,37 days 09:36:00,0.011757679817849276,0.3719346049046322,0.7295640326975478,3.728251337343009,0,1468,1469 days 00:00:00,1000.0,6473.974952384899,547.3974952384899,552.862075279501,100.0,167.77253293159913,35.59181173857881,591 days 00:00:00,25,-6.4739749523841965,92.14454598667547,-15.48524872544253,24.714376120161706,-5.890692555009067,59 days 01:50:46.153846154,13 days 22:00:00,219.2179570934913,1.2218558220238014,1.6592607601755371,1.2419582332870924,0.4545447618076958,4.980100450661114,1.1473802515938882,0.5144329896907216,-0.03842354261125122,None,None,0.001572166395753609,0.39618593172990946,5.473974952384889,0.37769331109981463,0.3902341291419685,2126.2698412698414
Most Calmar Ratio,CRWD,EMA,6,36,0,true,1,26,2.1653810620197307,52.0,3.46618042845907,10.023943156079737,1.8847761439011002,-0.009884165120655968,37 days 09:36:00,0.011757679817849276,0.3719346049046322,0.7295640326975478,3.728251337343009,0,1468,1469 days 00:00:00,1000.0,6473.974952384899,547.3974952384899,552.862075279501,100.0,167.77253293159913,35.59181173857881,591 days 00:00:00,25,-6.4739749523841965,92.14454598667547,-15.48524872544253,24.714376120161706,-5.890692555009067,59 days 01:50:46.153846154,13 days 22:00:00,219.2179570934913,1.2218558220238014,1.6592607601755371,1.2419582332870924,0.4545447618076958,4.980100450661114,1.1473802515938882,0.5144329896907216,-0.03842354261125122,None,None,0.001572166395753609,0.39618593172990946,5.473974952384889,0.37769331109981463,0.3902341291419685,2126.2698412698414
Most Omega Ratio,CRWD,EMA,6,36,0,true,1,26,2.1653810620197307,52.0,3.46618042845907,10.023943156079737,1.8847761439011002,-0.009884165120655968,37 days 09:36:00,0.011757679817849276,0.3719346049046322,0.7295640326975478,3.728251337343009,0,1468,1469 days 00:00:00,1000.0,6473.974952384899,547.3974952384899,552.862075279501,100.0,167.77253293159913,35.59181173857881,591 days 00:00:00,25,-6.4739749523841965,92.14454598667547,-15.48524872544253,24.714376120161706,-5.890692555009067,59 days 01:50:46.153846154,13 days 22:00:00,219.2179570934913,1.2218558220238014,1.6592607601755371,1.2419582332870924,0.4545447618076958,4.980100450661114,1.1473802515938882,0.5144329896907216,-0.03842354261125122,None,None,0.001572166395753609,0.39618593172990946,5.473974952384889,0.37769331109981463,0.3902341291419685,2126.2698412698414
Most Sortino Ratio,CRWD,EMA,6,36,0,true,1,26,2.1653810620197307,52.0,3.46618042845907,10.023943156079737,1.8847761439011002,-0.009884165120655968,37 days 09:36:00,0.011757679817849276,0.3719346049046322,0.7295640326975478,3.728251337343009,0,1468,1469 days 00:00:00,1000.0,6473.974952384899,547.3974952384899,552.862075279501,100.0,167.77253293159913,35.59181173857881,591 days 00:00:00,25,-6.4739749523841965,92.14454598667547,-15.48524872544253,24.714376120161706,-5.890692555009067,59 days 01:50:46.153846154,13 days 22:00:00,219.2179570934913,1.2218558220238014,1.6592607601755371,1.2419582332870924,0.4545447618076958,4.980100450661114,1.1473802515938882,0.5144329896907216,-0.03842354261125122,None,None,0.001572166395753609,0.39618593172990946,5.473974952384889,0.37769331109981463,0.3902341291419685,2126.2698412698414
Most Total Fees Paid,CRWD,EMA,6,25,0,true,1,29,1.9657931541916494,50.0,2.6347472871303173,9.243777668297962,1.8748333196173335,-0.02467473534223279,32 days 20:34:17.142857142,0.01316860139599119,0.41485013623978206,0.8153950953678475,3.834782425063665,0,1468,1469 days 00:00:00,1000.0,6392.203498912218,539.2203498912218,552.862075279501,100.0,193.73916511141192,45.44416732813341,603 days 00:00:00,28,-6.39220349891184,89.36256195285549,-15.013624451449717,25.63951289058085,-7.151957553984924,55 days 15:25:42.857142857,10 days 01:42:51.428571428,192.8069893718261,1.208894845878366,1.2884939712494066,1.2396129392988897,0.49374904420778104,4.744523094726829,1.1586586248956978,0.5005107252298264,-0.03877083824422926,None,None,0.001568193565679491,0.39518477855123174,5.392203498912225,0.3746924501672819,0.39342127748247946,2126.2698412698414
Least Avg Losing Trade Duration,CRWD,EMA,6,25,0,true,1,29,1.9657931541916494,50.0,2.6347472871303173,9.243777668297962,1.8748333196173335,-0.02467473534223279,32 days 20:34:17.142857142,0.01316860139599119,0.41485013623978206,0.8153950953678475,3.834782425063665,0,1468,1469 days 00:00:00,1000.0,6392.203498912218,539.2203498912218,552.862075279501,100.0,193.73916511141192,45.44416732813341,603 days 00:00:00,28,-6.39220349891184,89.36256195285549,-15.013624451449717,25.63951289058085,-7.151957553984924,55 days 15:25:42.857142857,10 days 01:42:51.428571428,192.8069893718261,1.208894845878366,1.2884939712494066,1.2396129392988897,0.49374904420778104,4.744523094726829,1.1586586248956978,0.5005107252298264,-0.03877083824422926,None,None,0.001568193565679491,0.39518477855123174,5.392203498912225,0.3746924501672819,0.39342127748247946,2126.2698412698414
