Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Least Max Drawdown [%],TSLA,EMA,26,42,0,true,false,1,34,1.0987645957363852,39.39393939393939,2.2830919958133182,23.51349034544249,1.3664870113686152,-0.8662698484295094,65 days 02:54:32.727272726,0.006088605463344633,0.19080705505077497,0.3760021378941742,4.486539846778712,0,3742,3743 days 00:00:00,1000.0,30059.628282553458,2905.962828255346,21730.04961206211,100.0,614.1048508980332,60.6265385382069,781 days 00:00:00,33,-30.059628282549966,340.053545673633,-16.906417705674155,75.16278506369805,-10.05855122142362,117 days 16:36:55.384615384,30 days 22:48:00,881.5056942677577,0.8920297188885532,0.6491569583099571,1.1972406240468805,0.6019404840661312,11.917300319558544,1.1340588737617632,0.42590476190476184,-0.03917549779219502,None,None,0.001286418491474111,0.324177459851476,29.059628282553614,0.2574949316362327,0.43737066721284873,2150,2149,5419.960317460317
Mean Best Trade [%],TSLA,EMA,26,42,0,true,false,1,34,1.0987645957363852,39.39393939393939,2.2830919958133182,23.51349034544249,1.3664870113686152,-0.8662698484295094,65 days 02:54:32.727272726,0.006088605463344633,0.19080705505077497,0.3760021378941742,4.486539846778712,0,3742,3743 days 00:00:00,1000.0,30059.628282553458,2905.962828255346,21730.04961206211,100.0,614.1048508980332,60.6265385382069,781 days 00:00:00,33,-30.059628282549966,340.053545673633,-16.906417705674155,75.16278506369805,-10.05855122142362,117 days 16:36:55.384615384,30 days 22:48:00,881.5056942677577,0.8920297188885532,0.6491569583099571,1.1972406240468805,0.6019404840661312,11.917300319558544,1.1340588737617632,0.42590476190476184,-0.03917549779219502,None,None,0.001286418491474111,0.324177459851476,29.059628282553614,0.2574949316362327,0.43737066721284873,2150,2149,5419.960317460317
Median Best Trade [%],TSLA,EMA,26,42,0,true,false,1,34,1.0987645957363852,39.39393939393939,2.2830919958133182,23.51349034544249,1.3664870113686152,-0.8662698484295094,65 days 02:54:32.727272726,0.006088605463344633,0.19080705505077497,0.3760021378941742,4.486539846778712,0,3742,3743 days 00:00:00,1000.0,30059.628282553458,2905.962828255346,21730.04961206211,100.0,614.1048508980332,60.6265385382069,781 days 00:00:00,33,-30.059628282549966,340.053545673633,-16.906417705674155,75.16278506369805,-10.05855122142362,117 days 16:36:55.384615384,30 days 22:48:00,881.5056942677577,0.8920297188885532,0.6491569583099571,1.1972406240468805,0.6019404840661312,11.917300319558544,1.1340588737617632,0.42590476190476184,-0.03917549779219502,None,None,0.001286418491474111,0.324177459851476,29.059628282553614,0.2574949316362327,0.43737066721284873,2150,2149,5419.960317460317
Most Worst Trade [%],TSLA,EMA,26,42,0,true,false,1,34,1.0987645957363852,39.39393939393939,2.2830919958133182,23.51349034544249,1.3664870113686152,-0.8662698484295094,65 days 02:54:32.727272726,0.006088605463344633,0.19080705505077497,0.3760021378941742,4.486539846778712,0,3742,3743 days 00:00:00,1000.0,30059.628282553458,2905.962828255346,21730.04961206211,100.0,614.1048508980332,60.6265385382069,781 days 00:00:00,33,-30.059628282549966,340.053545673633,-16.906417705674155,75.16278506369805,-10.05855122142362,117 days 16:36:55.384615384,30 days 22:48:00,881.5056942677577,0.8920297188885532,0.6491569583099571,1.1972406240468805,0.6019404840661312,11.917300319558544,1.1340588737617632,0.42590476190476184,-0.03917549779219502,None,None,0.001286418491474111,0.324177459851476,29.059628282553614,0.2574949316362327,0.43737066721284873,2150,2149,5419.960317460317
Most Profit Factor,TSLA,EMA,26,42,0,true,false,1,34,1.0987645957363852,39.39393939393939,2.2830919958133182,23.51349034544249,1.3664870113686152,-0.8662698484295094,65 days 02:54:32.727272726,0.006088605463344633,0.19080705505077497,0.3760021378941742,4.486539846778712,0,3742,3743 days 00:00:00,1000.0,30059.628282553458,2905.962828255346,21730.04961206211,100.0,614.1048508980332,60.6265385382069,781 days 00:00:00,33,-30.059628282549966,340.053545673633,-16.906417705674155,75.16278506369805,-10.05855122142362,117 days 16:36:55.384615384,30 days 22:48:00,881.5056942677577,0.8920297188885532,0.6491569583099571,1.1972406240468805,0.6019404840661312,11.917300319558544,1.1340588737617632,0.42590476190476184,-0.03917549779219502,None,None,0.001286418491474111,0.324177459851476,29.059628282553614,0.2574949316362327,0.43737066721284873,2150,2149,5419.960317460317
Most Expectancy,TSLA,EMA,26,42,0,true,false,1,34,1.0987645957363852,39.39393939393939,2.2830919958133182,23.51349034544249,1.3664870113686152,-0.8662698484295094,65 days 02:54:32.727272726,0.006088605463344633,0.19080705505077497,0.3760021378941742,4.486539846778712,0,3742,3743 days 00:00:00,1000.0,30059.628282553458,2905.962828255346,21730.04961206211,100.0,614.1048508980332,60.6265385382069,781 days 00:00:00,33,-30.059628282549966,340.053545673633,-16.906417705674155,75.16278506369805,-10.05855122142362,117 days 16:36:55.384615384,30 days 22:48:00,881.5056942677577,0.8920297188885532,0.6491569583099571,1.1972406240468805,0.6019404840661312,11.917300319558544,1.1340588737617632,0.42590476190476184,-0.03917549779219502,None,None,0.001286418491474111,0.324177459851476,29.059628282553614,0.2574949316362327,0.43737066721284873,2150,2149,5419.960317460317
Most Calmar Ratio,TSLA,EMA,26,42,0,true,false,1,34,1.0987645957363852,39.39393939393939,2.2830919958133182,23.51349034544249,1.3664870113686152,-0.8662698484295094,65 days 02:54:32.727272726,0.006088605463344633,0.19080705505077497,0.3760021378941742,4.486539846778712,0,3742,3743 days 00:00:00,1000.0,30059.628282553458,2905.962828255346,21730.04961206211,100.0,614.1048508980332,60.6265385382069,781 days 00:00:00,33,-30.059628282549966,340.053545673633,-16.906417705674155,75.16278506369805,-10.05855122142362,117 days 16:36:55.384615384,30 days 22:48:00,881.5056942677577,0.8920297188885532,0.6491569583099571,1.1972406240468805,0.6019404840661312,11.917300319558544,1.1340588737617632,0.42590476190476184,-0.03917549779219502,None,None,0.001286418491474111,0.324177459851476,29.059628282553614,0.2574949316362327,0.43737066721284873,2150,2149,5419.960317460317
Most Total Return [%],TSLA,EMA,28,39,0,true,false,1,35,1.0884925397726184,38.23529411764706,2.277172819364615,22.734534880423293,1.3678701404606497,-0.8656968392374893,63 days 03:31:45.882352940,0.006273108659203562,0.19641902725815072,0.3872260823089257,4.465495226379241,0,3742,3743 days 00:00:00,1000.0,30184.143464261102,2918.41434642611,21730.04961206211,100.0,656.4228783068897,61.53314316022861,781 days 00:00:00,34,-30.18414346425925,340.0535456736329,-16.90641770567417,74.92074522960617,-9.571214383356578,117 days 12:55:23.076923076,29 days 11:25:42.857142857,859.2449296389814,0.8928500044903618,0.6405056403680359,1.1975181589344706,0.6022584906978499,11.925310454553538,1.1353372697507689,0.4253617669459254,-0.039204234551441806,None,None,0.0012874109923346189,0.32442757006832396,29.18414346426105,0.2578449478462812,0.4373059741870224,2148,2147,5419.960317460317
Most Total Fees Paid,TSLA,EMA,28,39,0,true,false,1,35,1.0884925397726184,38.23529411764706,2.277172819364615,22.734534880423293,1.3678701404606497,-0.8656968392374893,63 days 03:31:45.882352940,0.006273108659203562,0.19641902725815072,0.3872260823089257,4.465495226379241,0,3742,3743 days 00:00:00,1000.0,30184.143464261102,2918.41434642611,21730.04961206211,100.0,656.4228783068897,61.53314316022861,781 days 00:00:00,34,-30.18414346425925,340.0535456736329,-16.90641770567417,74.92074522960617,-9.571214383356578,117 days 12:55:23.076923076,29 days 11:25:42.857142857,859.2449296389814,0.8928500044903618,0.6405056403680359,1.1975181589344706,0.6022584906978499,11.925310454553538,1.1353372697507689,0.4253617669459254,-0.039204234551441806,None,None,0.0012874109923346189,0.32442757006832396,29.18414346426105,0.2578449478462812,0.4373059741870224,2148,2147,5419.960317460317
Most Avg Losing Trade [%],TSLA,EMA,28,39,0,true,false,1,35,1.0884925397726184,38.23529411764706,2.277172819364615,22.734534880423293,1.3678701404606497,-0.8656968392374893,63 days 03:31:45.882352940,0.006273108659203562,0.19641902725815072,0.3872260823089257,4.465495226379241,0,3742,3743 days 00:00:00,1000.0,30184.143464261102,2918.41434642611,21730.04961206211,100.0,656.4228783068897,61.53314316022861,781 days 00:00:00,34,-30.18414346425925,340.0535456736329,-16.90641770567417,74.92074522960617,-9.571214383356578,117 days 12:55:23.076923076,29 days 11:25:42.857142857,859.2449296389814,0.8928500044903618,0.6405056403680359,1.1975181589344706,0.6022584906978499,11.925310454553538,1.1353372697507689,0.4253617669459254,-0.039204234551441806,None,None,0.0012874109923346189,0.32442757006832396,29.18414346426105,0.2578449478462812,0.4373059741870224,2148,2147,5419.960317460317
Most Sharpe Ratio,TSLA,EMA,28,39,0,true,false,1,35,1.0884925397726184,38.23529411764706,2.277172819364615,22.734534880423293,1.3678701404606497,-0.8656968392374893,63 days 03:31:45.882352940,0.006273108659203562,0.19641902725815072,0.3872260823089257,4.465495226379241,0,3742,3743 days 00:00:00,1000.0,30184.143464261102,2918.41434642611,21730.04961206211,100.0,656.4228783068897,61.53314316022861,781 days 00:00:00,34,-30.18414346425925,340.0535456736329,-16.90641770567417,74.92074522960617,-9.571214383356578,117 days 12:55:23.076923076,29 days 11:25:42.857142857,859.2449296389814,0.8928500044903618,0.6405056403680359,1.1975181589344706,0.6022584906978499,11.925310454553538,1.1353372697507689,0.4253617669459254,-0.039204234551441806,None,None,0.0012874109923346189,0.32442757006832396,29.18414346426105,0.2578449478462812,0.4373059741870224,2148,2147,5419.960317460317
Most Omega Ratio,TSLA,EMA,28,39,0,true,false,1,35,1.0884925397726184,38.23529411764706,2.277172819364615,22.734534880423293,1.3678701404606497,-0.8656968392374893,63 days 03:31:45.882352940,0.006273108659203562,0.19641902725815072,0.3872260823089257,4.465495226379241,0,3742,3743 days 00:00:00,1000.0,30184.143464261102,2918.41434642611,21730.04961206211,100.0,656.4228783068897,61.53314316022861,781 days 00:00:00,34,-30.18414346425925,340.0535456736329,-16.90641770567417,74.92074522960617,-9.571214383356578,117 days 12:55:23.076923076,29 days 11:25:42.857142857,859.2449296389814,0.8928500044903618,0.6405056403680359,1.1975181589344706,0.6022584906978499,11.925310454553538,1.1353372697507689,0.4253617669459254,-0.039204234551441806,None,None,0.0012874109923346189,0.32442757006832396,29.18414346426105,0.2578449478462812,0.4373059741870224,2148,2147,5419.960317460317
Most Sortino Ratio,TSLA,EMA,28,39,0,true,false,1,35,1.0884925397726184,38.23529411764706,2.277172819364615,22.734534880423293,1.3678701404606497,-0.8656968392374893,63 days 03:31:45.882352940,0.006273108659203562,0.19641902725815072,0.3872260823089257,4.465495226379241,0,3742,3743 days 00:00:00,1000.0,30184.143464261102,2918.41434642611,21730.04961206211,100.0,656.4228783068897,61.53314316022861,781 days 00:00:00,34,-30.18414346425925,340.0535456736329,-16.90641770567417,74.92074522960617,-9.571214383356578,117 days 12:55:23.076923076,29 days 11:25:42.857142857,859.2449296389814,0.8928500044903618,0.6405056403680359,1.1975181589344706,0.6022584906978499,11.925310454553538,1.1353372697507689,0.4253617669459254,-0.039204234551441806,None,None,0.0012874109923346189,0.32442757006832396,29.18414346426105,0.2578449478462812,0.4373059741870224,2148,2147,5419.960317460317
