Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
"Least Avg Winning Trade [%], Least Best Trade [%], Least Max Drawdown [%], Least Total Fees Paid, Least Total Return [%]",YUMC,SMA,64,66,0,true,false,,1,65,1.101422141213903,57.8125,1.467650274097078,1.2080118374370172,0.7180532053861123,0.1438251514902353,17 days 22:30:00,0.019894777744197668,0.6145880234128771,1.219720846465556,0.7424296074297743,0,2221,2222 days 00:00:00,1000.0,1841.034744420941,84.10347444209411,73.52826114421396,100.0,196.61418872084397,37.13892969457674,838 days 00:00:00,64,-1.8410347444207673,30.69306702937561,-14.6106490622638,5.22327319410834,-4.294383355038499,22 days 19:27:34.054054054,11 days 06:13:20,13.169934049458778,0.4875758939863522,0.283945390398764,1.1079263312692214,0.16834467895232175,14.956609673300916,1.2021770087556654,0.9216000000000001,-0.02240648250591082,0.00039356004178298684,0.09917713052931268,0.8410347444209418,0.07166990571266485,0.2448022893264622,0,65,3216.924603174603,,,,
