Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Median Total Return [%],STX4847-USD,SMA,39,40,0,true,false,1,74,1.5747511445610265,56.16438356164384,1.4501451472245614,7.997532851239875,1.690161417818636,3.809593960836463,14 days 01:18:54.246575342,0.036210317460317464,1.101190476190476,2.1875,8.806807008805814,0,2016,2017 days 00:00:00,1000.0,13919.79456100198,1291.9794561001981,268.62547371369016,100.0,960.8909419258392,83.52590637636224,1033 days 00:00:00,73,-13.919794561001254,182.79076392081026,-60.38698573383081,23.973786944933025,-12.472042706304478,17 days 13:27:48.292682927,9 days 13:30:00,177.17416925428728,0.9230107523565291,0.7308805588777155,1.2464625534207694,5.711267466311497,114.7702991876157,1.3852242196365177,0.34826203208556156,-0.07243846190823891,None,None,0.0027933595726010617,0.7039266122954675,12.919794561001996,0.389578956402848,0.9178395884044129,1027,1026,2016
Least Max Drawdown [%],STX4847-USD,SMA,39,40,0,true,false,1,74,1.5747511445610265,56.16438356164384,1.4501451472245614,7.997532851239875,1.690161417818636,3.809593960836463,14 days 01:18:54.246575342,0.036210317460317464,1.101190476190476,2.1875,8.806807008805814,0,2016,2017 days 00:00:00,1000.0,13919.79456100198,1291.9794561001981,268.62547371369016,100.0,960.8909419258392,83.52590637636224,1033 days 00:00:00,73,-13.919794561001254,182.79076392081026,-60.38698573383081,23.973786944933025,-12.472042706304478,17 days 13:27:48.292682927,9 days 13:30:00,177.17416925428728,0.9230107523565291,0.7308805588777155,1.2464625534207694,5.711267466311497,114.7702991876157,1.3852242196365177,0.34826203208556156,-0.07243846190823891,None,None,0.0027933595726010617,0.7039266122954675,12.919794561001996,0.389578956402848,0.9178395884044129,1027,1026,2016
Most Total Trades,STX4847-USD,SMA,39,40,0,true,false,1,74,1.5747511445610265,56.16438356164384,1.4501451472245614,7.997532851239875,1.690161417818636,3.809593960836463,14 days 01:18:54.246575342,0.036210317460317464,1.101190476190476,2.1875,8.806807008805814,0,2016,2017 days 00:00:00,1000.0,13919.79456100198,1291.9794561001981,268.62547371369016,100.0,960.8909419258392,83.52590637636224,1033 days 00:00:00,73,-13.919794561001254,182.79076392081026,-60.38698573383081,23.973786944933025,-12.472042706304478,17 days 13:27:48.292682927,9 days 13:30:00,177.17416925428728,0.9230107523565291,0.7308805588777155,1.2464625534207694,5.711267466311497,114.7702991876157,1.3852242196365177,0.34826203208556156,-0.07243846190823891,None,None,0.0027933595726010617,0.7039266122954675,12.919794561001996,0.389578956402848,0.9178395884044129,1027,1026,2016
Least Best Trade [%],STX4847-USD,SMA,39,40,0,true,false,1,74,1.5747511445610265,56.16438356164384,1.4501451472245614,7.997532851239875,1.690161417818636,3.809593960836463,14 days 01:18:54.246575342,0.036210317460317464,1.101190476190476,2.1875,8.806807008805814,0,2016,2017 days 00:00:00,1000.0,13919.79456100198,1291.9794561001981,268.62547371369016,100.0,960.8909419258392,83.52590637636224,1033 days 00:00:00,73,-13.919794561001254,182.79076392081026,-60.38698573383081,23.973786944933025,-12.472042706304478,17 days 13:27:48.292682927,9 days 13:30:00,177.17416925428728,0.9230107523565291,0.7308805588777155,1.2464625534207694,5.711267466311497,114.7702991876157,1.3852242196365177,0.34826203208556156,-0.07243846190823891,None,None,0.0027933595726010617,0.7039266122954675,12.919794561001996,0.389578956402848,0.9178395884044129,1027,1026,2016
Least Avg Winning Trade [%],STX4847-USD,SMA,39,40,0,true,false,1,74,1.5747511445610265,56.16438356164384,1.4501451472245614,7.997532851239875,1.690161417818636,3.809593960836463,14 days 01:18:54.246575342,0.036210317460317464,1.101190476190476,2.1875,8.806807008805814,0,2016,2017 days 00:00:00,1000.0,13919.79456100198,1291.9794561001981,268.62547371369016,100.0,960.8909419258392,83.52590637636224,1033 days 00:00:00,73,-13.919794561001254,182.79076392081026,-60.38698573383081,23.973786944933025,-12.472042706304478,17 days 13:27:48.292682927,9 days 13:30:00,177.17416925428728,0.9230107523565291,0.7308805588777155,1.2464625534207694,5.711267466311497,114.7702991876157,1.3852242196365177,0.34826203208556156,-0.07243846190823891,None,None,0.0027933595726010617,0.7039266122954675,12.919794561001996,0.389578956402848,0.9178395884044129,1027,1026,2016
Mean Expectancy,STX4847-USD,SMA,39,40,0,true,false,1,74,1.5747511445610265,56.16438356164384,1.4501451472245614,7.997532851239875,1.690161417818636,3.809593960836463,14 days 01:18:54.246575342,0.036210317460317464,1.101190476190476,2.1875,8.806807008805814,0,2016,2017 days 00:00:00,1000.0,13919.79456100198,1291.9794561001981,268.62547371369016,100.0,960.8909419258392,83.52590637636224,1033 days 00:00:00,73,-13.919794561001254,182.79076392081026,-60.38698573383081,23.973786944933025,-12.472042706304478,17 days 13:27:48.292682927,9 days 13:30:00,177.17416925428728,0.9230107523565291,0.7308805588777155,1.2464625534207694,5.711267466311497,114.7702991876157,1.3852242196365177,0.34826203208556156,-0.07243846190823891,None,None,0.0027933595726010617,0.7039266122954675,12.919794561001996,0.389578956402848,0.9178395884044129,1027,1026,2016
Median Sharpe Ratio,STX4847-USD,SMA,39,40,0,true,false,1,74,1.5747511445610265,56.16438356164384,1.4501451472245614,7.997532851239875,1.690161417818636,3.809593960836463,14 days 01:18:54.246575342,0.036210317460317464,1.101190476190476,2.1875,8.806807008805814,0,2016,2017 days 00:00:00,1000.0,13919.79456100198,1291.9794561001981,268.62547371369016,100.0,960.8909419258392,83.52590637636224,1033 days 00:00:00,73,-13.919794561001254,182.79076392081026,-60.38698573383081,23.973786944933025,-12.472042706304478,17 days 13:27:48.292682927,9 days 13:30:00,177.17416925428728,0.9230107523565291,0.7308805588777155,1.2464625534207694,5.711267466311497,114.7702991876157,1.3852242196365177,0.34826203208556156,-0.07243846190823891,None,None,0.0027933595726010617,0.7039266122954675,12.919794561001996,0.389578956402848,0.9178395884044129,1027,1026,2016
Least Max Drawdown Duration,STX4847-USD,SMA,39,40,0,true,false,1,74,1.5747511445610265,56.16438356164384,1.4501451472245614,7.997532851239875,1.690161417818636,3.809593960836463,14 days 01:18:54.246575342,0.036210317460317464,1.101190476190476,2.1875,8.806807008805814,0,2016,2017 days 00:00:00,1000.0,13919.79456100198,1291.9794561001981,268.62547371369016,100.0,960.8909419258392,83.52590637636224,1033 days 00:00:00,73,-13.919794561001254,182.79076392081026,-60.38698573383081,23.973786944933025,-12.472042706304478,17 days 13:27:48.292682927,9 days 13:30:00,177.17416925428728,0.9230107523565291,0.7308805588777155,1.2464625534207694,5.711267466311497,114.7702991876157,1.3852242196365177,0.34826203208556156,-0.07243846190823891,None,None,0.0027933595726010617,0.7039266122954675,12.919794561001996,0.389578956402848,0.9178395884044129,1027,1026,2016
Least Avg Winning Trade Duration,STX4847-USD,SMA,39,40,0,true,false,1,74,1.5747511445610265,56.16438356164384,1.4501451472245614,7.997532851239875,1.690161417818636,3.809593960836463,14 days 01:18:54.246575342,0.036210317460317464,1.101190476190476,2.1875,8.806807008805814,0,2016,2017 days 00:00:00,1000.0,13919.79456100198,1291.9794561001981,268.62547371369016,100.0,960.8909419258392,83.52590637636224,1033 days 00:00:00,73,-13.919794561001254,182.79076392081026,-60.38698573383081,23.973786944933025,-12.472042706304478,17 days 13:27:48.292682927,9 days 13:30:00,177.17416925428728,0.9230107523565291,0.7308805588777155,1.2464625534207694,5.711267466311497,114.7702991876157,1.3852242196365177,0.34826203208556156,-0.07243846190823891,None,None,0.0027933595726010617,0.7039266122954675,12.919794561001996,0.389578956402848,0.9178395884044129,1027,1026,2016
Most Avg Losing Trade Duration,STX4847-USD,SMA,39,40,0,true,false,1,74,1.5747511445610265,56.16438356164384,1.4501451472245614,7.997532851239875,1.690161417818636,3.809593960836463,14 days 01:18:54.246575342,0.036210317460317464,1.101190476190476,2.1875,8.806807008805814,0,2016,2017 days 00:00:00,1000.0,13919.79456100198,1291.9794561001981,268.62547371369016,100.0,960.8909419258392,83.52590637636224,1033 days 00:00:00,73,-13.919794561001254,182.79076392081026,-60.38698573383081,23.973786944933025,-12.472042706304478,17 days 13:27:48.292682927,9 days 13:30:00,177.17416925428728,0.9230107523565291,0.7308805588777155,1.2464625534207694,5.711267466311497,114.7702991876157,1.3852242196365177,0.34826203208556156,-0.07243846190823891,None,None,0.0027933595726010617,0.7039266122954675,12.919794561001996,0.389578956402848,0.9178395884044129,1027,1026,2016
Most Total Fees Paid,STX4847-USD,SMA,58,59,0,true,false,1,56,1.5118893970854181,56.36363636363636,1.419532634964962,14.662101896867057,1.7233125722710005,4.333166593103262,19 days 04:47:59.999999999,0.027281746031746032,0.8333333333333333,1.6517857142857142,12.218418247389213,0,2016,2017 days 00:00:00,1000.0,15326.244024663905,1432.6244024663906,268.62547371369016,100.0,1069.3170246742607,89.78274141255336,1035 days 00:00:00,55,-15.326244024661719,389.2748361739509,-37.218818346819894,36.97429143897079,-14.157809595016927,21 days 20:07:44.516129032,15 days 19:00:00,260.75582306706474,0.9414164621459613,0.7114644603415339,1.2456643899330129,5.361997938734163,101.52977361392904,1.3290173974378248,0.3637592968221771,-0.07606329925581719,None,None,0.002946227549849046,0.7424493425619596,14.326244024663893,0.4063907513075009,0.9491420195173506,1057,1056,2016
Most Max Drawdown [%],STX4847-USD,SMA,58,59,0,true,false,1,56,1.5118893970854181,56.36363636363636,1.419532634964962,14.662101896867057,1.7233125722710005,4.333166593103262,19 days 04:47:59.999999999,0.027281746031746032,0.8333333333333333,1.6517857142857142,12.218418247389213,0,2016,2017 days 00:00:00,1000.0,15326.244024663905,1432.6244024663906,268.62547371369016,100.0,1069.3170246742607,89.78274141255336,1035 days 00:00:00,55,-15.326244024661719,389.2748361739509,-37.218818346819894,36.97429143897079,-14.157809595016927,21 days 20:07:44.516129032,15 days 19:00:00,260.75582306706474,0.9414164621459613,0.7114644603415339,1.2456643899330129,5.361997938734163,101.52977361392904,1.3290173974378248,0.3637592968221771,-0.07606329925581719,None,None,0.002946227549849046,0.7424493425619596,14.326244024663893,0.4063907513075009,0.9491420195173506,1057,1056,2016
Most Win Rate [%],STX4847-USD,SMA,58,59,0,true,false,1,56,1.5118893970854181,56.36363636363636,1.419532634964962,14.662101896867057,1.7233125722710005,4.333166593103262,19 days 04:47:59.999999999,0.027281746031746032,0.8333333333333333,1.6517857142857142,12.218418247389213,0,2016,2017 days 00:00:00,1000.0,15326.244024663905,1432.6244024663906,268.62547371369016,100.0,1069.3170246742607,89.78274141255336,1035 days 00:00:00,55,-15.326244024661719,389.2748361739509,-37.218818346819894,36.97429143897079,-14.157809595016927,21 days 20:07:44.516129032,15 days 19:00:00,260.75582306706474,0.9414164621459613,0.7114644603415339,1.2456643899330129,5.361997938734163,101.52977361392904,1.3290173974378248,0.3637592968221771,-0.07606329925581719,None,None,0.002946227549849046,0.7424493425619596,14.326244024663893,0.4063907513075009,0.9491420195173506,1057,1056,2016
Most Worst Trade [%],STX4847-USD,SMA,58,59,0,true,false,1,56,1.5118893970854181,56.36363636363636,1.419532634964962,14.662101896867057,1.7233125722710005,4.333166593103262,19 days 04:47:59.999999999,0.027281746031746032,0.8333333333333333,1.6517857142857142,12.218418247389213,0,2016,2017 days 00:00:00,1000.0,15326.244024663905,1432.6244024663906,268.62547371369016,100.0,1069.3170246742607,89.78274141255336,1035 days 00:00:00,55,-15.326244024661719,389.2748361739509,-37.218818346819894,36.97429143897079,-14.157809595016927,21 days 20:07:44.516129032,15 days 19:00:00,260.75582306706474,0.9414164621459613,0.7114644603415339,1.2456643899330129,5.361997938734163,101.52977361392904,1.3290173974378248,0.3637592968221771,-0.07606329925581719,None,None,0.002946227549849046,0.7424493425619596,14.326244024663893,0.4063907513075009,0.9491420195173506,1057,1056,2016
Mean Avg Losing Trade [%],STX4847-USD,SMA,58,60,0,true,false,1,43,1.4046715145633095,52.38095238095239,1.521713680672976,18.51590430286697,1.6878610798958882,3.823226294401317,25 days 03:25:42.857142856,0.020833333333333332,0.6398809523809523,1.2648809523809523,11.847974479513091,0,2016,2017 days 00:00:00,1000.0,13956.4144816188,1295.6414481618801,268.62547371369016,100.0,699.456761724961,84.67459789985176,994 days 00:00:00,42,-13.956414481617685,367.38012659515647,-37.2188183468199,48.424835007184925,-14.383919471882777,34 days 20:43:38.181818182,14 days 10:48:00,308.8183546690576,0.9264489714253669,0.7218699606797465,1.2403248270512561,5.410771898018017,105.20173564821168,1.3123287027789527,0.36008091706001355,-0.07533404704099436,None,None,0.00286726340009971,0.7225503768251269,12.956414481618856,0.390035164599259,0.9386264542761029,1057,1056,2016
Median Avg Losing Trade [%],STX4847-USD,SMA,58,60,0,true,false,1,43,1.4046715145633095,52.38095238095239,1.521713680672976,18.51590430286697,1.6878610798958882,3.823226294401317,25 days 03:25:42.857142856,0.020833333333333332,0.6398809523809523,1.2648809523809523,11.847974479513091,0,2016,2017 days 00:00:00,1000.0,13956.4144816188,1295.6414481618801,268.62547371369016,100.0,699.456761724961,84.67459789985176,994 days 00:00:00,42,-13.956414481617685,367.38012659515647,-37.2188183468199,48.424835007184925,-14.383919471882777,34 days 20:43:38.181818182,14 days 10:48:00,308.8183546690576,0.9264489714253669,0.7218699606797465,1.2403248270512561,5.410771898018017,105.20173564821168,1.3123287027789527,0.36008091706001355,-0.07533404704099436,None,None,0.00286726340009971,0.7225503768251269,12.956414481618856,0.390035164599259,0.9386264542761029,1057,1056,2016
Median Omega Ratio,STX4847-USD,SMA,58,60,0,true,false,1,43,1.4046715145633095,52.38095238095239,1.521713680672976,18.51590430286697,1.6878610798958882,3.823226294401317,25 days 03:25:42.857142856,0.020833333333333332,0.6398809523809523,1.2648809523809523,11.847974479513091,0,2016,2017 days 00:00:00,1000.0,13956.4144816188,1295.6414481618801,268.62547371369016,100.0,699.456761724961,84.67459789985176,994 days 00:00:00,42,-13.956414481617685,367.38012659515647,-37.2188183468199,48.424835007184925,-14.383919471882777,34 days 20:43:38.181818182,14 days 10:48:00,308.8183546690576,0.9264489714253669,0.7218699606797465,1.2403248270512561,5.410771898018017,105.20173564821168,1.3123287027789527,0.36008091706001355,-0.07533404704099436,None,None,0.00286726340009971,0.7225503768251269,12.956414481618856,0.390035164599259,0.9386264542761029,1057,1056,2016
Most Total Return [%],STX4847-USD,SMA,57,60,0,true,false,1,36,1.3551315478120625,40.0,1.5790399105194188,23.587403491991946,1.7818173582501993,5.342692067715635,30 days 06:51:25.714285713,0.017361111111111112,0.5357142857142857,1.056547619047619,12.636109013567113,0,2016,2017 days 00:00:00,1000.0,18038.086613101772,1703.8086613101773,268.62547371369016,100.0,786.2937418646759,84.69294582544674,985 days 00:00:00,35,-18.03808661309813,389.2748361739509,-41.668374463039854,79.9239865101599,-13.970318520120031,48 days 20:34:17.142857142,17 days 21:42:51.428571428,487.31784856328204,0.9666605708609872,0.8121171891851634,1.2543099446535058,5.377332850841038,100.89732672015174,1.3056969442482502,0.36283783783783785,-0.07606329925581726,None,None,0.003031306919204363,0.7638893436394995,17.03808661310184,0.4353108185073318,0.9510483773639767,1061,1060,2016
Least Win Rate [%],STX4847-USD,SMA,57,60,0,true,false,1,36,1.3551315478120625,40.0,1.5790399105194188,23.587403491991946,1.7818173582501993,5.342692067715635,30 days 06:51:25.714285713,0.017361111111111112,0.5357142857142857,1.056547619047619,12.636109013567113,0,2016,2017 days 00:00:00,1000.0,18038.086613101772,1703.8086613101773,268.62547371369016,100.0,786.2937418646759,84.69294582544674,985 days 00:00:00,35,-18.03808661309813,389.2748361739509,-41.668374463039854,79.9239865101599,-13.970318520120031,48 days 20:34:17.142857142,17 days 21:42:51.428571428,487.31784856328204,0.9666605708609872,0.8121171891851634,1.2543099446535058,5.377332850841038,100.89732672015174,1.3056969442482502,0.36283783783783785,-0.07606329925581726,None,None,0.003031306919204363,0.7638893436394995,17.03808661310184,0.4353108185073318,0.9510483773639767,1061,1060,2016
Most Best Trade [%],STX4847-USD,SMA,57,60,0,true,false,1,36,1.3551315478120625,40.0,1.5790399105194188,23.587403491991946,1.7818173582501993,5.342692067715635,30 days 06:51:25.714285713,0.017361111111111112,0.5357142857142857,1.056547619047619,12.636109013567113,0,2016,2017 days 00:00:00,1000.0,18038.086613101772,1703.8086613101773,268.62547371369016,100.0,786.2937418646759,84.69294582544674,985 days 00:00:00,35,-18.03808661309813,389.2748361739509,-41.668374463039854,79.9239865101599,-13.970318520120031,48 days 20:34:17.142857142,17 days 21:42:51.428571428,487.31784856328204,0.9666605708609872,0.8121171891851634,1.2543099446535058,5.377332850841038,100.89732672015174,1.3056969442482502,0.36283783783783785,-0.07606329925581726,None,None,0.003031306919204363,0.7638893436394995,17.03808661310184,0.4353108185073318,0.9510483773639767,1061,1060,2016
Most Avg Winning Trade [%],STX4847-USD,SMA,57,60,0,true,false,1,36,1.3551315478120625,40.0,1.5790399105194188,23.587403491991946,1.7818173582501993,5.342692067715635,30 days 06:51:25.714285713,0.017361111111111112,0.5357142857142857,1.056547619047619,12.636109013567113,0,2016,2017 days 00:00:00,1000.0,18038.086613101772,1703.8086613101773,268.62547371369016,100.0,786.2937418646759,84.69294582544674,985 days 00:00:00,35,-18.03808661309813,389.2748361739509,-41.668374463039854,79.9239865101599,-13.970318520120031,48 days 20:34:17.142857142,17 days 21:42:51.428571428,487.31784856328204,0.9666605708609872,0.8121171891851634,1.2543099446535058,5.377332850841038,100.89732672015174,1.3056969442482502,0.36283783783783785,-0.07606329925581726,None,None,0.003031306919204363,0.7638893436394995,17.03808661310184,0.4353108185073318,0.9510483773639767,1061,1060,2016
Most Profit Factor,STX4847-USD,SMA,57,60,0,true,false,1,36,1.3551315478120625,40.0,1.5790399105194188,23.587403491991946,1.7818173582501993,5.342692067715635,30 days 06:51:25.714285713,0.017361111111111112,0.5357142857142857,1.056547619047619,12.636109013567113,0,2016,2017 days 00:00:00,1000.0,18038.086613101772,1703.8086613101773,268.62547371369016,100.0,786.2937418646759,84.69294582544674,985 days 00:00:00,35,-18.03808661309813,389.2748361739509,-41.668374463039854,79.9239865101599,-13.970318520120031,48 days 20:34:17.142857142,17 days 21:42:51.428571428,487.31784856328204,0.9666605708609872,0.8121171891851634,1.2543099446535058,5.377332850841038,100.89732672015174,1.3056969442482502,0.36283783783783785,-0.07606329925581726,None,None,0.003031306919204363,0.7638893436394995,17.03808661310184,0.4353108185073318,0.9510483773639767,1061,1060,2016
Most Expectancy,STX4847-USD,SMA,57,60,0,true,false,1,36,1.3551315478120625,40.0,1.5790399105194188,23.587403491991946,1.7818173582501993,5.342692067715635,30 days 06:51:25.714285713,0.017361111111111112,0.5357142857142857,1.056547619047619,12.636109013567113,0,2016,2017 days 00:00:00,1000.0,18038.086613101772,1703.8086613101773,268.62547371369016,100.0,786.2937418646759,84.69294582544674,985 days 00:00:00,35,-18.03808661309813,389.2748361739509,-41.668374463039854,79.9239865101599,-13.970318520120031,48 days 20:34:17.142857142,17 days 21:42:51.428571428,487.31784856328204,0.9666605708609872,0.8121171891851634,1.2543099446535058,5.377332850841038,100.89732672015174,1.3056969442482502,0.36283783783783785,-0.07606329925581726,None,None,0.003031306919204363,0.7638893436394995,17.03808661310184,0.4353108185073318,0.9510483773639767,1061,1060,2016
Most Sharpe Ratio,STX4847-USD,SMA,57,60,0,true,false,1,36,1.3551315478120625,40.0,1.5790399105194188,23.587403491991946,1.7818173582501993,5.342692067715635,30 days 06:51:25.714285713,0.017361111111111112,0.5357142857142857,1.056547619047619,12.636109013567113,0,2016,2017 days 00:00:00,1000.0,18038.086613101772,1703.8086613101773,268.62547371369016,100.0,786.2937418646759,84.69294582544674,985 days 00:00:00,35,-18.03808661309813,389.2748361739509,-41.668374463039854,79.9239865101599,-13.970318520120031,48 days 20:34:17.142857142,17 days 21:42:51.428571428,487.31784856328204,0.9666605708609872,0.8121171891851634,1.2543099446535058,5.377332850841038,100.89732672015174,1.3056969442482502,0.36283783783783785,-0.07606329925581726,None,None,0.003031306919204363,0.7638893436394995,17.03808661310184,0.4353108185073318,0.9510483773639767,1061,1060,2016
Most Calmar Ratio,STX4847-USD,SMA,57,60,0,true,false,1,36,1.3551315478120625,40.0,1.5790399105194188,23.587403491991946,1.7818173582501993,5.342692067715635,30 days 06:51:25.714285713,0.017361111111111112,0.5357142857142857,1.056547619047619,12.636109013567113,0,2016,2017 days 00:00:00,1000.0,18038.086613101772,1703.8086613101773,268.62547371369016,100.0,786.2937418646759,84.69294582544674,985 days 00:00:00,35,-18.03808661309813,389.2748361739509,-41.668374463039854,79.9239865101599,-13.970318520120031,48 days 20:34:17.142857142,17 days 21:42:51.428571428,487.31784856328204,0.9666605708609872,0.8121171891851634,1.2543099446535058,5.377332850841038,100.89732672015174,1.3056969442482502,0.36283783783783785,-0.07606329925581726,None,None,0.003031306919204363,0.7638893436394995,17.03808661310184,0.4353108185073318,0.9510483773639767,1061,1060,2016
Most Omega Ratio,STX4847-USD,SMA,57,60,0,true,false,1,36,1.3551315478120625,40.0,1.5790399105194188,23.587403491991946,1.7818173582501993,5.342692067715635,30 days 06:51:25.714285713,0.017361111111111112,0.5357142857142857,1.056547619047619,12.636109013567113,0,2016,2017 days 00:00:00,1000.0,18038.086613101772,1703.8086613101773,268.62547371369016,100.0,786.2937418646759,84.69294582544674,985 days 00:00:00,35,-18.03808661309813,389.2748361739509,-41.668374463039854,79.9239865101599,-13.970318520120031,48 days 20:34:17.142857142,17 days 21:42:51.428571428,487.31784856328204,0.9666605708609872,0.8121171891851634,1.2543099446535058,5.377332850841038,100.89732672015174,1.3056969442482502,0.36283783783783785,-0.07606329925581726,None,None,0.003031306919204363,0.7638893436394995,17.03808661310184,0.4353108185073318,0.9510483773639767,1061,1060,2016
Most Sortino Ratio,STX4847-USD,SMA,57,60,0,true,false,1,36,1.3551315478120625,40.0,1.5790399105194188,23.587403491991946,1.7818173582501993,5.342692067715635,30 days 06:51:25.714285713,0.017361111111111112,0.5357142857142857,1.056547619047619,12.636109013567113,0,2016,2017 days 00:00:00,1000.0,18038.086613101772,1703.8086613101773,268.62547371369016,100.0,786.2937418646759,84.69294582544674,985 days 00:00:00,35,-18.03808661309813,389.2748361739509,-41.668374463039854,79.9239865101599,-13.970318520120031,48 days 20:34:17.142857142,17 days 21:42:51.428571428,487.31784856328204,0.9666605708609872,0.8121171891851634,1.2543099446535058,5.377332850841038,100.89732672015174,1.3056969442482502,0.36283783783783785,-0.07606329925581726,None,None,0.003031306919204363,0.7638893436394995,17.03808661310184,0.4353108185073318,0.9510483773639767,1061,1060,2016
