Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Least Avg Losing Trade Duration,CZR,SMA,25,27,0,true,false,1,106,1.3938960494326325,50.476190476190474,1.5637797894829153,3.2125476130386503,1.5417905433687058,1.1103031125497598,14 days 03:11:59.999999998,0.02714082766189873,0.8333957319356047,1.6589292399850244,2.6773234693463257,0,2671,2672 days 00:00:00,1000.0,11915.361397611605,1091.5361397611605,517.2414016118846,100.0,1663.910795087902,50.09271559452591,446 days 00:00:00,105,-11.915361397610468,111.78510764781299,-21.846870640729822,10.756377905706879,-4.476356339103967,17 days 23:32:49.811320754,10 days 05:04:36.923076923,104.06930246675444,0.9963242633998265,0.8041245491643174,1.2205960285199426,0.5938621239806742,11.085934479947499,1.277960854925577,0.40188877229800635,-0.03108907131781389,None,None,0.0011834006755658958,0.29821697024260574,10.915361397611617,0.2632495549534819,0.36022828352957,1485,1484,3868.7103174603176
Most Total Return [%],CZR,SMA,25,28,0,true,false,1,78,1.3878880092916024,51.94805194805194,1.7760680082158455,4.858905239371374,1.595233591385406,1.362891779751985,19 days 11:13:14.805194804,0.019903273618725733,0.613253463122426,1.218644702358667,2.9797404650281956,0,2671,2672 days 00:00:00,1000.0,13221.854560161173,1222.1854560161173,517.2414016118846,100.0,1269.8779523052751,50.092715594525906,446 days 00:00:00,77,-13.221854560159045,159.4669514050526,-21.8468706407298,13.779358347712886,-4.784827850727557,24 days 06:00:00,14 days 07:08:06.486486486,158.89709629508232,1.0312725207331617,0.8442094980951403,1.2284926537241758,0.5795114201582278,11.14896858495453,1.2380158525902527,0.4077976817702845,-0.031320685561242435,None,None,0.00122065356029679,0.3076046971947911,12.221854560161193,0.2757060884196152,0.35897621912396366,1500,1499,3868.7103174603176
Most Sharpe Ratio,CZR,SMA,25,28,0,true,false,1,78,1.3878880092916024,51.94805194805194,1.7760680082158455,4.858905239371374,1.595233591385406,1.362891779751985,19 days 11:13:14.805194804,0.019903273618725733,0.613253463122426,1.218644702358667,2.9797404650281956,0,2671,2672 days 00:00:00,1000.0,13221.854560161173,1222.1854560161173,517.2414016118846,100.0,1269.8779523052751,50.092715594525906,446 days 00:00:00,77,-13.221854560159045,159.4669514050526,-21.8468706407298,13.779358347712886,-4.784827850727557,24 days 06:00:00,14 days 07:08:06.486486486,158.89709629508232,1.0312725207331617,0.8442094980951403,1.2284926537241758,0.5795114201582278,11.14896858495453,1.2380158525902527,0.4077976817702845,-0.031320685561242435,None,None,0.00122065356029679,0.3076046971947911,12.221854560161193,0.2757060884196152,0.35897621912396366,1500,1499,3868.7103174603176
Most Calmar Ratio,CZR,SMA,25,28,0,true,false,1,78,1.3878880092916024,51.94805194805194,1.7760680082158455,4.858905239371374,1.595233591385406,1.362891779751985,19 days 11:13:14.805194804,0.019903273618725733,0.613253463122426,1.218644702358667,2.9797404650281956,0,2671,2672 days 00:00:00,1000.0,13221.854560161173,1222.1854560161173,517.2414016118846,100.0,1269.8779523052751,50.092715594525906,446 days 00:00:00,77,-13.221854560159045,159.4669514050526,-21.8468706407298,13.779358347712886,-4.784827850727557,24 days 06:00:00,14 days 07:08:06.486486486,158.89709629508232,1.0312725207331617,0.8442094980951403,1.2284926537241758,0.5795114201582278,11.14896858495453,1.2380158525902527,0.4077976817702845,-0.031320685561242435,None,None,0.00122065356029679,0.3076046971947911,12.221854560161193,0.2757060884196152,0.35897621912396366,1500,1499,3868.7103174603176
Most Omega Ratio,CZR,SMA,25,28,0,true,false,1,78,1.3878880092916024,51.94805194805194,1.7760680082158455,4.858905239371374,1.595233591385406,1.362891779751985,19 days 11:13:14.805194804,0.019903273618725733,0.613253463122426,1.218644702358667,2.9797404650281956,0,2671,2672 days 00:00:00,1000.0,13221.854560161173,1222.1854560161173,517.2414016118846,100.0,1269.8779523052751,50.092715594525906,446 days 00:00:00,77,-13.221854560159045,159.4669514050526,-21.8468706407298,13.779358347712886,-4.784827850727557,24 days 06:00:00,14 days 07:08:06.486486486,158.89709629508232,1.0312725207331617,0.8442094980951403,1.2284926537241758,0.5795114201582278,11.14896858495453,1.2380158525902527,0.4077976817702845,-0.031320685561242435,None,None,0.00122065356029679,0.3076046971947911,12.221854560161193,0.2757060884196152,0.35897621912396366,1500,1499,3868.7103174603176
Most Sortino Ratio,CZR,SMA,25,28,0,true,false,1,78,1.3878880092916024,51.94805194805194,1.7760680082158455,4.858905239371374,1.595233591385406,1.362891779751985,19 days 11:13:14.805194804,0.019903273618725733,0.613253463122426,1.218644702358667,2.9797404650281956,0,2671,2672 days 00:00:00,1000.0,13221.854560161173,1222.1854560161173,517.2414016118846,100.0,1269.8779523052751,50.092715594525906,446 days 00:00:00,77,-13.221854560159045,159.4669514050526,-21.8468706407298,13.779358347712886,-4.784827850727557,24 days 06:00:00,14 days 07:08:06.486486486,158.89709629508232,1.0312725207331617,0.8442094980951403,1.2284926537241758,0.5795114201582278,11.14896858495453,1.2380158525902527,0.4077976817702845,-0.031320685561242435,None,None,0.00122065356029679,0.3076046971947911,12.221854560161193,0.2757060884196152,0.35897621912396366,1500,1499,3868.7103174603176
Most Win Rate [%],CZR,SMA,16,43,0,true,false,1,36,1.365447630845883,54.285714285714285,1.7088295904235988,7.943224642400649,1.2819604378126312,0.18775887461047516,44 days 10:58:17.142857142,0.009046942553966243,0.2830400599026582,0.5582178959191314,2.2482507786053505,0,2671,2672 days 00:00:00,1000.0,7143.580650804769,614.3580650804769,517.2414016118846,100.0,401.40930492118065,49.78004330749727,901 days 00:00:00,35,-7.143580650804324,78.01013975938189,-21.742747269014092,20.690126424915086,-7.193721224335244,58 days 20:12:37.894736842,27 days 09:00:00,175.73497804158768,0.84226848838972,0.6189560474095118,1.1768704008195734,0.5309899155625153,9.735927821486303,1.1326825259452467,0.42658836091831276,-0.03184364592070836,None,None,0.0009832988918853055,0.247791320755097,6.143580650804779,0.20374359557949928,0.3540639413701128,1557,1556,3868.7103174603176
Most Profit Factor,CZR,SMA,17,42,0,true,false,1,35,1.3078557736604217,50.0,1.8526940117456718,8.370348320289432,1.332182108684672,0.3127507424781441,45 days 20:28:14.117647058,0.008788458480995779,0.2751778360164732,0.5424934481467615,2.3033343374813673,0,2671,2672 days 00:00:00,1000.0,7790.090340064374,679.0090340064374,517.2414016118846,100.0,417.348362940031,48.04927690545065,618 days 00:00:00,34,-7.790090340063216,78.86098581171555,-21.7427472690141,22.73519191535238,-5.9944952747735165,62 days 16:56:28.235294117,29 days 00:00:00,199.93765971777748,0.8710478167095296,0.6736626994966154,1.1836257612559111,0.566929851894434,9.908609085729966,1.1349229556181983,0.4288770053475936,-0.03160114784756729,None,None,0.0010144138377875685,0.25563228712246727,6.790090340064353,0.21361965249976667,0.3531993299026543,1560,1559,3868.7103174603176
Most Expectancy,CZR,SMA,17,42,0,true,false,1,35,1.3078557736604217,50.0,1.8526940117456718,8.370348320289432,1.332182108684672,0.3127507424781441,45 days 20:28:14.117647058,0.008788458480995779,0.2751778360164732,0.5424934481467615,2.3033343374813673,0,2671,2672 days 00:00:00,1000.0,7790.090340064374,679.0090340064374,517.2414016118846,100.0,417.348362940031,48.04927690545065,618 days 00:00:00,34,-7.790090340063216,78.86098581171555,-21.7427472690141,22.73519191535238,-5.9944952747735165,62 days 16:56:28.235294117,29 days 00:00:00,199.93765971777748,0.8710478167095296,0.6736626994966154,1.1836257612559111,0.566929851894434,9.908609085729966,1.1349229556181983,0.4288770053475936,-0.03160114784756729,None,None,0.0010144138377875685,0.25563228712246727,6.790090340064353,0.21361965249976667,0.3531993299026543,1560,1559,3868.7103174603176
Mean Total Return [%],CZR,SMA,15,44,0,true,false,1,36,1.274097444537025,51.42857142857142,1.6266940807758132,7.595746797761986,1.2082023503397565,0.0023578062472447998,44 days 11:39:25.714285713,0.009046942553966243,0.2830400599026582,0.5582178959191314,2.1499006286439766,0,2671,2672 days 00:00:00,1000.0,6184.609566199388,518.4609566199388,517.2414016118846,100.0,372.6164838433209,51.86422379147486,901 days 00:00:00,35,-6.18460956619856,83.4397303193973,-21.7427472690141,21.606471336581702,-7.239138008047121,60 days 14:40:00,27 days 09:52:56.470588235,148.30840502187382,0.7971086038629853,0.5449038892103724,1.1663682437036331,0.5116964713608606,9.784233442961423,1.1254430421701729,0.4258271077908217,-0.03194319518345578,None,None,0.0009280710721098434,0.23387391017168055,5.184609566199401,0.18748942753342135,0.35311034543744824,1558,1557,3868.7103174603176
