Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Least Max Drawdown [%],MCO,SMA,78,84,0,true,false,1,88,1.264652455518535,57.47126436781609,2.1489120897101905,3.9849294705794627,0.874537770849377,-0.7137089514664404,60 days 01:55:51.724137930,0.007822080143854347,0.2406563354603464,0.4785779398359161,0.9589985234575917,0,7679,7680 days 00:00:00,1000.0,16657.15027855161,1565.715027855161,5468.962567551688,100.0,1071.0816739550066,42.13662411041649,748 days 00:00:00,87,-16.657150278548215,56.06674599965768,-19.65306839195351,11.047610860230995,-5.559234569490175,84 days 00:28:48,27 days 17:30:48.648648648,180.15870607850758,0.6135418942155882,0.33944477966938186,1.1246722296919376,-0.11678506606778413,16.85246898767873,1.0240058172561806,0.5295757817167895,-0.020833333333333256,None,None,0.0004768634606037817,0.12016959207215298,15.657150278551743,0.09668972135872278,0.23572005075670135,5228,5227,11122.361111111111
Most Profit Factor,MCO,SMA,78,84,0,true,false,1,88,1.264652455518535,57.47126436781609,2.1489120897101905,3.9849294705794627,0.874537770849377,-0.7137089514664404,60 days 01:55:51.724137930,0.007822080143854347,0.2406563354603464,0.4785779398359161,0.9589985234575917,0,7679,7680 days 00:00:00,1000.0,16657.15027855161,1565.715027855161,5468.962567551688,100.0,1071.0816739550066,42.13662411041649,748 days 00:00:00,87,-16.657150278548215,56.06674599965768,-19.65306839195351,11.047610860230995,-5.559234569490175,84 days 00:28:48,27 days 17:30:48.648648648,180.15870607850758,0.6135418942155882,0.33944477966938186,1.1246722296919376,-0.11678506606778413,16.85246898767873,1.0240058172561806,0.5295757817167895,-0.020833333333333256,None,None,0.0004768634606037817,0.12016959207215298,15.657150278551743,0.09668972135872278,0.23572005075670135,5228,5227,11122.361111111111
Most Total Return [%],MCO,SMA,79,84,0,true,false,1,91,1.24914537166029,55.55555555555556,2.1477248785099143,4.06475188390368,0.9089581708114922,-0.6688410038120983,58 days 03:44:00,0.008091807045366566,0.24886052871467637,0.49498632634457607,1.0115563029222467,0,7679,7680 days 00:00:00,1000.0,19110.96154059627,1811.0961540596268,5468.962567551688,100.0,1246.701676093224,42.13662411041649,746 days 00:00:00,90,-19.11096154059487,54.34601608076143,-19.942655276403844,11.58467689736966,-5.335154382928793,83 days 05:45:36,26 days 19:12:00,201.44525002374294,0.6372187032014489,0.35721965643510295,1.1294413791499316,-0.12549948907517416,16.77676502581579,1.022459473899116,0.5332401676981433,-0.02084061771561781,None,None,0.0004943697478927567,0.12458117646897468,18.110961540596275,0.10164605427678852,0.23529357869757417,5235,5234,11122.361111111111
Most Sharpe Ratio,MCO,SMA,79,84,0,true,false,1,91,1.24914537166029,55.55555555555556,2.1477248785099143,4.06475188390368,0.9089581708114922,-0.6688410038120983,58 days 03:44:00,0.008091807045366566,0.24886052871467637,0.49498632634457607,1.0115563029222467,0,7679,7680 days 00:00:00,1000.0,19110.96154059627,1811.0961540596268,5468.962567551688,100.0,1246.701676093224,42.13662411041649,746 days 00:00:00,90,-19.11096154059487,54.34601608076143,-19.942655276403844,11.58467689736966,-5.335154382928793,83 days 05:45:36,26 days 19:12:00,201.44525002374294,0.6372187032014489,0.35721965643510295,1.1294413791499316,-0.12549948907517416,16.77676502581579,1.022459473899116,0.5332401676981433,-0.02084061771561781,None,None,0.0004943697478927567,0.12458117646897468,18.110961540596275,0.10164605427678852,0.23529357869757417,5235,5234,11122.361111111111
Most Calmar Ratio,MCO,SMA,79,84,0,true,false,1,91,1.24914537166029,55.55555555555556,2.1477248785099143,4.06475188390368,0.9089581708114922,-0.6688410038120983,58 days 03:44:00,0.008091807045366566,0.24886052871467637,0.49498632634457607,1.0115563029222467,0,7679,7680 days 00:00:00,1000.0,19110.96154059627,1811.0961540596268,5468.962567551688,100.0,1246.701676093224,42.13662411041649,746 days 00:00:00,90,-19.11096154059487,54.34601608076143,-19.942655276403844,11.58467689736966,-5.335154382928793,83 days 05:45:36,26 days 19:12:00,201.44525002374294,0.6372187032014489,0.35721965643510295,1.1294413791499316,-0.12549948907517416,16.77676502581579,1.022459473899116,0.5332401676981433,-0.02084061771561781,None,None,0.0004943697478927567,0.12458117646897468,18.110961540596275,0.10164605427678852,0.23529357869757417,5235,5234,11122.361111111111
Most Omega Ratio,MCO,SMA,79,84,0,true,false,1,91,1.24914537166029,55.55555555555556,2.1477248785099143,4.06475188390368,0.9089581708114922,-0.6688410038120983,58 days 03:44:00,0.008091807045366566,0.24886052871467637,0.49498632634457607,1.0115563029222467,0,7679,7680 days 00:00:00,1000.0,19110.96154059627,1811.0961540596268,5468.962567551688,100.0,1246.701676093224,42.13662411041649,746 days 00:00:00,90,-19.11096154059487,54.34601608076143,-19.942655276403844,11.58467689736966,-5.335154382928793,83 days 05:45:36,26 days 19:12:00,201.44525002374294,0.6372187032014489,0.35721965643510295,1.1294413791499316,-0.12549948907517416,16.77676502581579,1.022459473899116,0.5332401676981433,-0.02084061771561781,None,None,0.0004943697478927567,0.12458117646897468,18.110961540596275,0.10164605427678852,0.23529357869757417,5235,5234,11122.361111111111
Most Sortino Ratio,MCO,SMA,79,84,0,true,false,1,91,1.24914537166029,55.55555555555556,2.1477248785099143,4.06475188390368,0.9089581708114922,-0.6688410038120983,58 days 03:44:00,0.008091807045366566,0.24886052871467637,0.49498632634457607,1.0115563029222467,0,7679,7680 days 00:00:00,1000.0,19110.96154059627,1811.0961540596268,5468.962567551688,100.0,1246.701676093224,42.13662411041649,746 days 00:00:00,90,-19.11096154059487,54.34601608076143,-19.942655276403844,11.58467689736966,-5.335154382928793,83 days 05:45:36,26 days 19:12:00,201.44525002374294,0.6372187032014489,0.35721965643510295,1.1294413791499316,-0.12549948907517416,16.77676502581579,1.022459473899116,0.5332401676981433,-0.02084061771561781,None,None,0.0004943697478927567,0.12458117646897468,18.110961540596275,0.10164605427678852,0.23529357869757417,5235,5234,11122.361111111111
Most Total Fees Paid,MCO,SMA,81,82,0,true,false,1,218,1.219147925654471,58.525345622119815,1.65117950261652,1.4743928990384993,0.8124681673897632,-0.7775223453903849,23 days 22:53:38.433179723,0.0195102458760505,0.5961713764813127,1.1896080218778486,0.8789908440940553,0,7679,7680 days 00:00:00,1000.0,13167.21965176678,1216.721965176678,5468.962567551688,100.0,2262.0440445275717,48.91983688299072,2073 days 00:00:00,217,-13.167219651764754,56.0245836047556,-21.565895993548075,5.194266078576308,-3.7747614765315194,31 days 11:54:19.842519685,13 days 07:28:00,56.130815075661516,0.5732711562643258,0.2664147403200447,1.1162970713251181,-0.22884517796257248,17.152324784851096,1.0745308543707794,0.5256257449344458,-0.02084061771561782,None,None,0.00044717414539860694,0.11268788464044895,12.167219651766684,0.08826183661539533,0.23657197588965065,5199,5198,11122.361111111111
Most Win Rate [%],MCO,SMA,81,82,0,true,false,1,218,1.219147925654471,58.525345622119815,1.65117950261652,1.4743928990384993,0.8124681673897632,-0.7775223453903849,23 days 22:53:38.433179723,0.0195102458760505,0.5961713764813127,1.1896080218778486,0.8789908440940553,0,7679,7680 days 00:00:00,1000.0,13167.21965176678,1216.721965176678,5468.962567551688,100.0,2262.0440445275717,48.91983688299072,2073 days 00:00:00,217,-13.167219651764754,56.0245836047556,-21.565895993548075,5.194266078576308,-3.7747614765315194,31 days 11:54:19.842519685,13 days 07:28:00,56.130815075661516,0.5732711562643258,0.2664147403200447,1.1162970713251181,-0.22884517796257248,17.152324784851096,1.0745308543707794,0.5256257449344458,-0.02084061771561782,None,None,0.00044717414539860694,0.11268788464044895,12.167219651766684,0.08826183661539533,0.23657197588965065,5199,5198,11122.361111111111
Most Avg Winning Trade Duration,MCO,SMA,78,85,0,true,false,1,82,1.167038525949936,53.086419753086425,2.12296515212504,4.4079040067556985,0.8943109541440903,-0.6879848170074347,64 days 15:06:40,0.00728262634082991,0.2242479489516864,0.4457611668185961,0.9884634326908858,0,7679,7680 days 00:00:00,1000.0,18063.993562941294,1706.3993562941296,5468.962567551688,100.0,1117.2380103251958,42.13662411041649,774 days 00:00:00,81,-18.063993562940595,56.066745999657655,-19.653068391953504,12.86910534950728,-5.1666133021474066,97 days 09:29:18.139534883,27 days 13:15:47.368421053,210.88959946301534,0.6298261846182631,0.34991814657972325,1.1275080361679666,-0.2311876395940378,16.106399095088307,1.019703555769458,0.5320167564332735,-0.0207032028571624,None,None,0.0004859096007788879,0.12244921939627974,17.063993562941235,0.09961131939998324,0.23398147291136814,5236,5235,11122.361111111111
