Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
MRVL,EMA,11,67,0,false,false,1,61,1.0827211807049082,38.333333333333336,2.2038641766113822,6.464485579962877,0.8355481923609818,1.7117078651136215,59 days 04:47:59.999999999,0.006578475072931011,0.2034302048594569,0.4035254883277752,1.315071625842853,0,6297,6298 days 00:00:00,1000.0,11991.456286441837,1099.1456286441837,405.33334832442546,100.0,442.6265628862692,60.817606173805004,1191 days 00:00:00,60,-502.06329412796913,100.10774498360023,-23.184960159362536,29.243875931606677,-7.695675989977864,120 days 19:49:33.913043478,20 days 21:24:19.459459459,191.55865967616347,0.5490462907176451,0.2546152692935956,1.1183929148290481,0.8655916375560593,23.707780552301976,1.1103469226360345,1.0072463768115942,-0.03207279333430599,,,0.0006430218365684284,0.16204150281524396,10.991456286441823,0.10450727676687688,0.355192234466791,0,61,9120.654761904761,,,,
MRVL,EMA,13,62,0,false,false,1,61,1.0797567298265212,36.666666666666664,2.279067906639864,6.5062153794089665,0.8474420863311585,1.88181530521289,59 days 03:11:59.999999999,0.006578475072931011,0.2034302048594569,0.4035254883277752,1.323560727492915,0,6297,6298 days 00:00:00,1000.0,12680.95846914517,1168.0958469145169,405.33334832442546,100.0,414.85370774838714,63.93677817788599,1108 days 00:00:00,60,343.3974350344524,100.1077449836002,-27.110680529300563,30.87361094971866,-7.601224161296644,123 days 22:54:32.727272728,21 days 14:31:34.736842105,188.95935056851192,0.5567015726405746,0.248055669200939,1.120398465743997,0.865079614559495,23.786701814463107,1.1123335819927973,1.0072504182933628,-0.03175045858138923,,,0.0006516497841392982,0.16421574560310315,11.680958469145102,0.10698081937883552,0.35500830272226264,0,61,9120.654761904761,,,,
MRVL,EMA,11,66,0,false,false,1,61,1.06908797792046,38.333333333333336,2.132847934322288,6.284552059079522,0.8347262564969608,1.693934702279298,59 days 02:00:00,0.006578475072931011,0.2034302048594569,0.4035254883277752,1.278467712828469,0,6297,6298 days 00:00:00,1000.0,11919.415730422323,1091.9415730422322,405.33334832442546,100.0,422.6467001802549,60.817606173805004,1191 days 00:00:00,60,322.7750330462404,94.06487163854564,-23.184960159362536,28.750749222623607,-7.68092185339383,120 days 17:44:20.869565218,20 days 18:09:43.783783784,176.61067828960142,0.5481846208894927,0.25395225341718514,1.1183163256884034,0.8699597108036379,23.69379351659883,1.110877414431055,1.0066964285714286,-0.032055900491720676,,,0.0006421677629056756,0.16182627625223026,10.919415730422354,0.104241003809318,0.3552780326106249,0,61,9120.654761904761,,,,
MRVL,EMA,9,65,0,false,false,1,68,1.0603752693883417,34.32835820895522,2.0602785288915735,6.072333302774031,0.8507181625159068,1.8620783180175309,52 days 18:37:36.716417910,0.0073459638314396294,0.22677465459742738,0.4502143878037161,1.3770512873370364,0,6297,6298 days 00:00:00,1000.0,12600.957878087856,1160.0957878087856,405.33334832442546,100.0,469.8521315194413,67.95157356876828,1608 days 00:00:00,67,265.91047103186975,89.83004280457165,-23.184960159362536,31.838862740085688,-7.3965343576388785,116 days 21:54:46.956521740,19 days 06:00:00,169.17981204561178,0.5558998326575184,0.23277449290826016,1.1200715892050852,0.9271921910656978,23.997319580520184,1.125693811348336,0.995005549389567,-0.03205590049172072,,,0.0006495081393969613,0.16367605112803427,11.600957878087856,0.10670053580621963,0.3543518930073445,0,68,9120.654761904761,,,,
MRVL,EMA,12,70,0,false,false,1,59,1.056983132740574,37.93103448275862,2.2290270295861383,6.557914634908592,0.8114928746066078,1.3978669675570807,61 days 19:51:43.448275861,0.006359192570499978,0.19676036207717962,0.3901858027632206,1.2903376580358497,0,6297,6298 days 00:00:00,1000.0,10719.35446796448,971.9354467964481,405.33334832442546,100.0,376.848346199609,63.110501818245254,1221 days 00:00:00,58,-448.80240452500766,97.89250498755327,-27.110680529300563,30.567925267287293,-8.114869640433948,127 days 13:05:27.272727272,21 days 16:00:00,175.31304952568078,0.5338326947140495,0.2335103718436641,1.1146425508709172,0.8657011406272331,23.717354824583474,1.1060824873974169,1.0077390823659482,-0.03207279333430599,,,0.0006252479367506122,0.15756248006115428,9.719354467964417,0.09956227445941912,0.3552170483081995,0,59,9120.654761904761,,,,
MRVL,EMA,12,64,0,false,false,1,61,1.0540846799702934,36.666666666666664,2.096574215393473,6.4648544014055584,0.8489400274784146,1.9021345083761065,59 days 03:35:59.999999999,0.006578475072931011,0.2034302048594569,0.4035254883277752,1.3151466552644944,0,6297,6298 days 00:00:00,1000.0,12763.318975679476,1176.3318975679476,405.33334832442546,100.0,460.18737571257077,60.817606173805004,1059 days 00:00:00,60,345.6277385845224,100.1077449836002,-23.184960159362536,30.713870327314673,-7.574049555699718,123 days 21:49:05.454545454,21 days 15:47:22.105263158,190.2948539515826,0.5573834473908547,0.26149266400508686,1.1203072782875383,0.8674412349297362,23.63387014203649,1.1128633761062272,1.0066889632107026,-0.032072793334305856,,,0.0006533343144010958,0.16464024722907614,11.763318975679418,0.10726760318823758,0.3554905857707464,0,61,9120.654761904761,,,,
MRVL,EMA,11,60,0,false,false,1,62,1.0505880610469216,37.704918032786885,2.005859336910218,6.518590045873099,0.8621460937699206,2.057404092184958,57 days 21:14:45.245901639,0.006688116324146528,0.20676512625059554,0.41019533111005246,1.3478170938108267,0,6297,6298 days 00:00:00,1000.0,13392.678378661294,1239.2678378661294,405.33334832442546,100.0,516.1042291212663,59.57643753920703,1108 days 00:00:00,61,282.61767482303367,89.83004280457165,-23.184960159362536,30.047803427994957,-7.722775948569076,118 days 22:57:23.478260870,20 days 22:06:18.947368421,198.5255853088239,0.5633440349097513,0.2723748871370826,1.1221629087720715,0.9214517979016167,23.72031561672441,1.12091119331332,1.0011166945840315,-0.032055900491720704,,,0.0006621825278436914,0.16686999701661023,12.392678378661357,0.10940217134038499,0.3564927647254658,0,62,9120.654761904761,,,,
MRVL,EMA,15,63,0,false,false,1,55,1.0487851011519325,40.74074074074074,2.2247645946501278,6.610179191603669,0.772670653085896,0.96210017622346,66 days 00:26:39.999999999,0.00592062756563791,0.18342067651262509,0.3635064316341115,1.2124435391936221,0,6297,6298 days 00:00:00,1000.0,8953.046341766003,795.3046341766003,405.33334832442546,100.0,296.2386451466208,67.07081651565099,1296 days 00:00:00,54,-374.8498790684571,89.29476289652098,-27.110680529300563,29.272154479690844,-8.96992881895626,126 days 01:05:27.272727272,24 days 18:00:00,154.22030038582335,0.50948290181461,0.2019638447475468,1.1094611196042439,0.8512995469585939,23.741854932311647,1.1027148109720477,1.0061179087875418,-0.03207279333430583,,,0.0005966213159420401,0.1503485716173941,7.953046341765948,0.09166886874925106,0.3551533001525643,0,55,9120.654761904761,,,,
MRVL,EMA,16,61,0,false,false,1,54,1.047408370776934,41.509433962264154,2.203023704363865,6.665711956721572,0.7654343300144394,0.8832800346792712,67 days 05:26:02.264150944,0.005810986314422393,0.18008575512148645,0.3568365888518342,1.2003997711485253,0,6297,6298 days 00:00:00,1000.0,8633.562022890892,763.3562022890891,405.33334832442546,100.0,288.84360321856764,64.03872992743392,1292 days 00:00:00,53,-361.47357633047795,89.29476289652098,-27.110680529300563,29.15391070555746,-9.293654897290997,126 days 03:16:21.818181818,25 days 10:03:52.258064516,150.84972828719563,0.5045397083239354,0.20779638489897284,1.108425599927443,0.8550719089385133,23.7445333813768,1.1035156304925493,1.0044493882091212,-0.03207279333430592,,,0.0005908614535490564,0.1488970862943622,7.633562022890862,0.09008281331137402,0.3551706003267228,0,54,9120.654761904761,,,,
MRVL,EMA,13,68,0,false,false,1,58,1.0386030057047393,38.59649122807017,2.1949453028348964,6.332247017718649,0.7846233894500472,1.0863980974610907,62 days 20:12:37.894736841,0.006249551319284461,0.19342544068604098,0.38351595998094334,1.2248176699350986,0,6297,6298 days 00:00:00,1000.0,9456.86726781615,845.6867267816149,405.33334832442546,100.0,335.6766427520049,66.77259427812761,1296 days 00:00:00,57,-395.94406377305677,89.29476289652098,-27.110680529300563,29.524947994829603,-8.24602216789395,126 days 13:05:27.272727272,22 days 19:12:00,155.31247950156504,0.5168214520984331,0.20826986396562447,1.1108373665810518,0.8577123221296089,23.67184396152402,1.1065578610411153,1.0038674033149169,-0.032072793334305974,,,0.0006056161623662218,0.1526152729162879,8.456867267816186,0.09406288712722422,0.355388710434699,0,58,9120.654761904761,,,,
