Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
XLRE,EMA,6,17,0,true,false,1,77,0.5830433667568273,34.21052631578947,0.9730780038023126,0.032212507858702555,0.07447636299145445,-1.0646412377712446,18 days 22:44:12.631578946,0.02136450850029004,0.6583876221498371,1.3082247557003257,0.02120831645257412,0,2456,2457 days 00:00:00,1000.0,975.3717044891266,-2.4628295510873386,38.0999751242838,100.0,134.8538697364296,29.880965021133747,2028 days 00:00:00,76,-0.9753717044890209,14.47117931363612,-6.860007573569368,3.8892597828126143,-1.9734520751173317,33 days 13:50:46.153846154,11 days 08:09:36,-0.3112226816629544,0.05320425996371716,-0.01237447975907746,1.0101105790585552,0.01997960440820632,10.57061695500246,1.0182675958477245,0.991989319092123,-0.012994538616046587,,,0.00002250738224168951,0.005671860324905757,-0.024628295510877085,-0.0025543367581407628,0.12829959409866426,0,77,3557.301587301587,0.6756756756756757,,,
XLRE,EMA,6,18,0,true,false,1,75,0.5712881383746424,33.78378378378378,0.9410661426177607,-0.0015199342169303076,0.035543526591171666,-1.139889207516844,19 days 11:59:59.999999999,0.020802284592387667,0.6412866449511401,1.2740228013029316,-0.0009747135145216753,0,2456,2457 days 00:00:00,1000.0,946.7022467345247,-5.32977532654753,38.0999751242838,100.0,129.84601471280533,30.19490489945788,2039 days 00:00:00,74,-0.9467022467343895,13.844784029637259,-6.860007573569361,4.012875117687417,-2.0496806749844545,35 days 05:45:36,11 days 11:15:55.102040816,-0.7074466353883935,0.02556039857667817,-0.02683714701544135,1.0048533129346464,-0.0644927907888317,10.68966103168614,1.0088997021142514,0.9959893048128343,-0.013131725411489268,,,0.000010898294489476427,0.00274637021134806,-0.05329775326547648,-0.005601754167233963,0.1293116400778225,0,75,3557.301587301587,0.6756756756756757,,,
XLRE,EMA,6,19,0,true,false,1,71,0.5678293887250623,34.285714285714285,0.9838946332678876,0.07342446710849426,0.08682023255665128,-1.0392811397101067,20 days 16:27:25.714285713,0.01967783677658293,0.6070846905537459,1.2056188925081432,0.044574869893633934,0,2456,2457 days 00:00:00,1000.0,985.0338955419141,-1.4966104458085852,38.0999751242838,100.0,126.61541469543002,32.085173681534165,1637 days 00:00:00,70,-0.9850338955418465,22.763721502237182,-8.831944273852528,4.223282636871684,-2.091718925811431,37 days 17:00:00,11 days 19:18:15.652173913,-0.19972957946490766,0.06245420892863828,-0.006973905262588824,1.0118009168240532,-0.11215161573493691,10.390411792753314,1.0118009168240532,1.0,-0.013013327683770743,,,0.000026337682308348478,0.0066370959417038165,-0.014966104458085439,-0.001545392002348045,0.1278976443593582,0,71,3557.301587301587,0.6756756756756757,,,
XLRE,EMA,6,20,0,true,false,1,72,0.4434012469495308,29.577464788732392,0.8594113691377642,-0.09746431191543659,-0.06951982857599742,-1.3261921649865318,20 days 11:49:51.549295773,0.019958948730534113,0.6156351791530945,1.2227198697068404,-0.060002459127092886,0,2456,2457 days 00:00:00,1000.0,875.7208662827686,-12.427913371723138,38.0999751242838,100.0,123.73835768903643,35.2718149761257,2252 days 00:00:00,71,-0.875720866282677,21.87849824998149,-8.83194427385253,4.457160758229904,-2.0104068413764797,40 days 03:25:42.857142857,12 days 05:45:36,-1.738076237337312,-0.05039492842516428,-0.05534555204557634,0.9905999641665274,-0.13867038539746385,10.248999159914675,1.0012087991241352,0.9894039735099338,-0.01329421923528163,,,-0.000021320454064512043,-0.0053727544242570344,-0.12427913371723154,-0.01351885338341563,0.12830876345254008,0,72,3557.301587301587,0.6756756756756757,,,
XLRE,EMA,6,21,0,true,false,1,73,0.4337620942259867,31.944444444444443,0.7924985239080975,-0.19034732889113926,-0.15561546728577313,-1.469692266538193,20 days 03:39:59.999999999,0.0202400606844853,0.624185667752443,1.2398208469055374,-0.11881207458880964,0,2456,2457 days 00:00:00,1000.0,821.0473632882637,-17.89526367117363,38.0999751242838,100.0,122.26346970419877,34.970886956385804,2252 days 00:00:00,72,-0.8210473632881303,21.878498249981508,-8.831944273852537,3.7812821732285222,-2.054581584988123,38 days 20:52:10.434782608,11 days 08:48:58.775510204,-2.4740498520617766,-0.11310064461938557,-0.08254423974649959,0.9790169371553508,-0.14267513253088823,10.338412494258147,1.0014775146609396,0.9775725593667546,-0.013255749129297409,,,-0.00004772482756186119,-0.012026656545589019,-0.17895263671173645,-0.020019909889210208,0.12797525108574276,0,73,3557.301587301587,0.6756756756756757,,,
XLRE,EMA,6,22,0,true,false,1,72,0.44250531535701376,33.80281690140845,0.8049770408970426,-0.17151979596489264,-0.13786599221218926,-1.4398314233674336,20 days 13:10:59.154929577,0.019958948730534113,0.6156351791530945,1.2227198697068404,-0.1055936203171489,0,2456,2457 days 00:00:00,1000.0,832.4243371082244,-16.757566289177557,38.0999751242838,100.0,120.3296016518759,33.80398556275612,2252 days 00:00:00,71,-0.8324243371081366,21.878498249981494,-8.831944273852526,3.6698005864036523,-2.1330450975998945,39 days 07:00:00,10 days 23:29:21.702127659,-2.348496317671371,-0.10011517024631439,-0.07951455403942975,0.9814481814234124,-0.1378644456999318,10.360317663072454,1.0012088830628116,0.980263157894737,-0.013235044656860874,,,-0.00004219810468881395,-0.010633922381581116,-0.1675756628917736,-0.018635750812964202,0.12783205118460242,0,72,3557.301587301587,0.6756756756756757,,,
XLRE,EMA,6,23,0,true,false,1,72,0.4369952340374466,33.80281690140845,0.7550228940881746,-0.25904867008906574,-0.2193713311325472,-1.5737303917159142,20 days 15:12:40.563380281,0.019958948730534113,0.6156351791530945,1.2227198697068404,-0.15947947441965285,0,2456,2457 days 00:00:00,1000.0,781.4088634757807,-21.859113652421932,38.0999751242838,100.0,118.41309831074537,36.337145851151355,2252 days 00:00:00,71,-0.7814088634756899,21.878498249981494,-8.831944273852537,3.645736609502807,-2.2529815788168306,39 days 12:00:00,11 days 00:00:00,-3.0677426431090637,-0.15983094174144233,-0.09901419587751113,0.9706463934762741,-0.14502433192728487,10.181365808743296,0.9927360704362438,0.9777486910994766,-0.013373582373538787,,,-0.00006765599700927764,-0.017049311246337965,-0.21859113652421858,-0.02498081236195393,0.1283784543694094,0,72,3557.301587301587,0.6756756756756757,,,
XLRE,EMA,7,14,0,true,false,1,83,0.5529139898567249,37.80487804878049,0.9141021189845551,-0.03730814972483887,-0.00015752663229770547,-1.2049052870712358,17 days 13:27:48.292682926,0.023051180223997145,0.7096905537459284,1.4108306188925082,-0.026477241437456903,0,2456,2457 days 00:00:00,1000.0,921.9311365975168,-7.806886340248321,38.0999751242838,100.0,138.52592804198127,34.400104814647285,2252 days 00:00:00,82,-0.9219311365974363,15.293635919508903,-6.860007573569366,3.3004263189081215,-2.066127140462521,30 days 20:54:11.612903226,9 days 11:17:38.823529411,-0.9408162471449408,-0.00011262893431756982,-0.0348913304481359,0.9999787422797096,0.02523649009595659,10.346177185358975,1.0325425005086295,0.9684625492772668,-0.013125141035549763,,,-4.792133390800455e-8,-0.000012076176144817146,-0.07806886340248598,-0.00830224161260662,0.1290403778396538,0,83,3557.301587301587,0.6756756756756757,,,
XLRE,EMA,7,15,0,true,false,1,79,0.5808482381805105,34.61538461538461,0.9227197399459509,-0.029750502106423715,0.010619836139311242,-1.1849789067463556,18 days 11:04:36.923076922,0.021926732408192408,0.6754885993485342,1.3424267100977199,-0.020096124997783772,0,2456,2457 days 00:00:00,1000.0,929.5230825444663,-7.047691745553368,38.0999751242838,100.0,134.10061497290724,32.681553879727716,2042 days 00:00:00,78,-0.9295230825443923,14.471179313636132,-6.860007573569369,3.7579622856349637,-2.0350102132636287,32 days 23:06:40,10 days 18:49:24.705882353,-0.8916332611921742,0.007601181006575957,-0.033040738781382854,1.0014340525700267,0.01586671057915267,10.360255172201656,1.0258592733644187,0.976190476190476,-0.013131725411489171,,,3.2312013858997513e-6,0.0008142627492467373,-0.0704769174555363,-0.007467734698679784,0.12892277786358694,0,79,3557.301587301587,0.6756756756756757,,,
XLRE,EMA,7,16,0,true,false,1,74,0.5748524456097902,34.24657534246575,0.9761659528044742,0.03648903400205139,0.0778641482092727,-1.0581557114185411,19 days 17:25:28.767123287,0.020521172638436485,0.6327361563517916,1.2569218241042346,0.023087931123447827,0,2456,2457 days 00:00:00,1000.0,977.8426884161855,-2.2157311583814474,38.0999751242838,100.0,130.47575209992056,28.77350779669695,1637 days 00:00:00,73,-0.9778426884161036,13.844784029637264,-6.86000757356936,4.054506855907499,-2.0562285815737025,34 days 16:19:12,11 days 22:30:00,-0.2901297108958616,0.05555327063209067,-0.011549037361709933,1.0105529758093197,0.03160154996486001,10.573376549299498,1.0214778728450982,0.9893048128342246,-0.01296256745959193,,,0.000023481998343050127,0.005917463582448632,-0.022157311583816175,-0.0022954611007991454,0.12819530592602757,0,74,3557.301587301587,0.6756756756756757,,,
