Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
ARM,EMA,5,12,0,true,false,1,20,0.3868077938267564,36.84210526315789,1.9375370933423297,5.724989456016317,2.179831183867471,-0.2141476274322723,13 days 17:41:03.157894736,0.02851697438951757,0.9130434782608695,1.7804347826086957,5.227164285927941,0,460,461 days 00:00:00,1000.0,2156.595651776461,115.65956517764613,147.17721701308238,100.0,70.0074609092124,44.67109031895558,255 days 00:00:00,19,-2.156595651776115,67.89181458421983,-10.287246489007645,24.902413041260594,-5.46184096870951,29 days 00:00:00,4 days 20:00:00,60.98696039095982,1.1473540019624653,1.8751590374940788,1.293234423929498,4.433628269502399,51.70168237949359,1.3593120952251656,0.9513888888888888,-0.04962036971201906,,,0.0023894796855612904,0.6021488807614451,1.1565956517764606,0.5221259250785046,0.6316152546941498,0,20,666.2698412698412,,,,
ARM,EMA,5,11,0,true,false,1,20,0.38118996438157604,31.57894736842105,1.9363605254084475,5.77954837190874,2.1875659314279385,-0.20760057783278496,13 days 16:25:15.789473683,0.02851697438951757,0.9130434782608695,1.7804347826086957,5.276978948264502,0,460,461 days 00:00:00,1000.0,2166.231417173453,116.62314171734529,147.17721701308238,100.0,68.00096845218556,43.524802307074054,255 days 00:00:00,19,-2.166231417173094,64.31144572613736,-10.287246489007627,29.86456223008087,-5.336611870324549,31 days 12:00:00,5 days 11:04:36.923076923,61.494613083717155,1.1506952080791542,1.9394731714363025,1.2931860952706793,4.396222621383387,51.01733514344709,1.3889776578833222,0.9310344827586208,-0.049620369712019184,,,0.0024041127618419336,0.6058364159841673,1.1662314171734534,0.525839810966936,0.6336380254146645,0,20,666.2698412698412,,,,
ARM,EMA,7,8,0,true,false,1,19,0.3694629078559126,33.33333333333333,2.1191733094432355,6.428322172944206,2.3085124472217946,-0.11715838646772461,14 days 10:39:59.999999999,0.027016081000595594,0.8673913043478261,1.6891304347826086,5.575870754358126,0,460,461 days 00:00:00,1000.0,2299.341717430195,129.9341717430195,147.17721701308238,100.0,65.51414798768684,40.426995711230994,255 days 00:00:00,18,-2.2993417174297974,64.31144572613736,-10.28724648900763,29.982583747941078,-5.348808614554226,31 days 08:00:00,6 days 00:00:00,72.31339217486801,1.2119924878779136,2.308637641206408,1.3099695300555592,4.369764436419742,50.61856882748426,1.3773944323378309,0.9510489510489509,-0.049620369712019184,,,0.002536244311993447,0.6391335666223487,1.2993417174301989,0.5763989314037414,0.634655226159309,0,19,666.2698412698412,,,,
ARM,EMA,6,9,0,true,false,1,21,0.36627552452086815,30.0,1.8336742459818827,5.349046982451608,2.12351696238738,-0.2518992410705425,12 days 23:59:59.999999999,0.03001786777843955,0.9586956521739131,1.8717391304347826,5.128108085350346,0,460,461 days 00:00:00,1000.0,2101.033877446124,110.10338774461239,147.17721701308238,100.0,71.22144405897167,43.79446809974546,255 days 00:00:00,20,-2.1010338774458432,64.31144572613736,-10.28724648900763,30.101181878172728,-5.2590108300003,30 days 16:00:00,5 days 10:17:08.571428571,55.15674556617846,1.1189364863695652,1.8268674746993339,1.2833762228837242,4.398637391244381,51.05167522569921,1.3879476188223974,0.9246575342465754,-0.049620369712019184,,,0.002337664955803917,0.5890915688625871,1.101033877446127,0.5005624616018178,0.633612203648281,0,21,666.2698412698412,,,,
ARM,EMA,5,10,0,true,false,1,22,0.3629739815897081,28.57142857142857,1.8472377495247785,4.974677395576447,2.0875641233837414,-0.2794745225026506,12 days 06:51:25.714285714,0.03151876116736153,1.0043478260869565,1.9630434782608694,4.996306427731127,0,460,461 days 00:00:00,1000.0,2060.4493456508217,106.0449345650822,147.17721701308238,100.0,74.35762964769032,44.14349968987243,255 days 00:00:00,21,-2.0604493456507953,64.31144572613734,-10.287246489007634,29.165133277321985,-4.7015049571217675,28 days 00:00:00,6 days 00:00:00,50.595704523641544,1.0991850526542304,1.7499314181032173,1.279654996646278,4.422976937214709,51.41726421181154,1.4143555226090432,0.9047619047619047,-0.049620369712019184,,,0.0022927205455382594,0.5777655774756414,1.0604493456508282,0.48464782991458355,0.6325968302133096,0,22,666.2698412698412,,,,
ARM,EMA,6,8,0,true,false,1,22,0.3528969629424447,23.809523809523807,1.7773033010614088,4.882859823171863,2.040756112190198,-0.31161432024874636,12 days 05:42:51.428571427,0.03151876116736153,1.0043478260869565,1.9630434782608694,4.904089648490001,0,460,461 days 00:00:00,1000.0,2013.1468857744849,101.31468857744849,147.17721701308238,100.0,74.73181959785268,46.55688096645406,255 days 00:00:00,21,-2.0131468857741766,64.31144572613735,-10.287246489007615,34.98490511984673,-4.5240293320390315,31 days 14:24:00,6 days 04:30:00,48.3409539362028,1.075386940137434,1.5898519500078587,1.2744015378555675,4.441070156964722,51.70636717572228,1.4192198944300627,0.8979591836734695,-0.04962036971201922,,,0.0022403377838495523,0.5645651215300872,1.013146885774486,0.4659184060934296,0.631823024418004,0,22,666.2698412698412,,,,
ARM,EMA,7,9,0,true,false,1,18,0.35211111360872505,35.294117647058826,2.431138154412225,7.204810781833793,2.480398214721997,0.013643969670657043,15 days 05:38:49.411764705,0.025515187611673616,0.8217391304347826,1.5978260869565217,5.920474946811248,0,460,461 days 00:00:00,1000.0,2491.852984982206,149.1852984982206,147.17721701308238,100.0,64.40637410955173,39.281205943296946,255 days 00:00:00,17,-2.4918529849819606,64.31144572613735,-10.287246489007625,29.583927525920384,-5.001980169486167,31 days 20:00:00,6 days 04:21:49.090909090,87.90263752748169,1.296546880504297,2.6994841513797154,1.3370297715108406,4.386755461048957,50.95226401674701,1.3663077957045089,0.9785714285714284,-0.04962036971201911,,,0.0027079434119686055,0.6824017398160885,1.491852984982211,0.6472295288587864,0.6334291751004236,0,18,666.2698412698412,,,,
ARM,EMA,6,10,0,true,false,1,18,0.34853084210986734,35.294117647058826,2.3880573614375824,7.101786317494531,2.4415829840289978,-0.01765898903038512,15 days 07:03:31.764705882,0.025515187611673616,0.8217391304347826,1.5978260869565217,5.835815713071593,0,460,461 days 00:00:00,1000.0,2445.782161523258,144.57821615232575,147.17721701308238,100.0,63.23406181417257,39.28120594329694,255 days 00:00:00,17,-2.4457821615228568,64.31144572613736,-10.287246489007627,29.583927525920384,-5.1611997961922995,31 days 20:00:00,6 days 06:32:43.636363636,85.18987904028126,1.2769600921727673,2.622553108480774,1.3303891305090412,4.385495620411036,50.905243984444745,1.369232608772079,0.9716312056737589,-0.049620369712019254,,,0.0026678380321868153,0.6722951841110775,1.4457821615232622,0.6305113085527083,0.6336199418310491,0,18,666.2698412698412,,,,
ARM,EMA,5,13,0,true,false,1,18,0.3429746662307557,35.294117647058826,2.233052431337262,7.193733979298084,2.4566346824976293,-0.013837692599951655,15 days 09:52:56.470588234,0.025515187611673616,0.8217391304347826,1.5978260869565217,5.911372704727556,0,460,461 days 00:00:00,1000.0,2451.4062392633896,145.14062392633898,147.17721701308238,100.0,69.8761450528943,42.473411569767265,255 days 00:00:00,17,-2.4514062392631786,67.89181458421982,-10.287246489007632,29.620284208065122,-5.038929781847575,32 days 00:00:00,6 days 08:43:38.181818181,85.5210379707443,1.2828371842070538,2.4341482981155975,1.3356385205511232,4.466924825046937,52.309925219786244,1.3356385205511228,1.0,-0.04845810042633052,,,0.002662626007099705,0.6709817537891256,1.4514062392633922,0.6325597841190183,0.6294849226599799,0,18,666.2698412698412,,,,
ARM,EMA,5,9,0,true,false,1,24,0.3370364923893906,26.08695652173913,1.6330997526221018,4.262005253686863,1.9411008615193115,-0.37621987248574723,11 days 06:15:39.130434781,0.03452054794520548,1.0956521739130434,2.1456521739130436,4.669675321430823,0,460,461 days 00:00:00,1000.0,1918.062231956134,91.80622319561338,147.17721701308238,100.0,80.56045453177252,49.08109840343589,255 days 00:00:00,23,-1.9180622319559006,64.31144572613735,-10.287246489007629,29.890233070958544,-4.78325162299726,29 days 00:00:00,5 days 00:00:00,39.99914322556915,1.024866052816871,1.3748326260991588,1.2587890129316517,4.443200931011817,51.70298258364449,1.4399783405506008,0.8741721854304635,-0.04962036971201922,,,0.002135562948147162,0.5381618629330849,0.9180622319561353,0.4276555067640031,0.6319634653882887,0,24,666.2698412698412,,,,
