Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Total Return [%],SIRI,SMA,16,72,0,true,false,1,70,1.1546991277016185,46.3768115942029,1.2101829977803897,10.108927558106643,1.0117967388181073,101.83375076048233,58 days 00:20:52.173913043,0.00615721289445309,0.18999612252811166,0.37727801473439315,1.9206570389578344,0,7737,7738 days 00:00:00,1000.0,52103.636144362295,5110.36361443623,-50.68108223580063,100.0,10761.419627118818,74.87304417283582,1754 days 00:00:00,69,-52.10363614435482,184.7633663366337,-35.20769206410092,33.436584043434905,-10.066342915690777,97 days 18:00:00,23 days 15:34:03.243243243,741.3875330508195,0.6001574899325399,0.2737867744543966,1.1617833228928174,3.8824687034829637,76.67921401672245,1.1948879014483689,0.9722948248823836,-0.034251158656593644,,,0.0009021204597362179,0.2273343558535269,51.1036361443624,0.1373980428866115,0.4558752397671044,4004,138,11206.369047619048,0.43103448275862066,
Most Total Fees Paid,SIRI,SMA,16,72,0,true,false,1,70,1.1546991277016185,46.3768115942029,1.2101829977803897,10.108927558106643,1.0117967388181073,101.83375076048233,58 days 00:20:52.173913043,0.00615721289445309,0.18999612252811166,0.37727801473439315,1.9206570389578344,0,7737,7738 days 00:00:00,1000.0,52103.636144362295,5110.36361443623,-50.68108223580063,100.0,10761.419627118818,74.87304417283582,1754 days 00:00:00,69,-52.10363614435482,184.7633663366337,-35.20769206410092,33.436584043434905,-10.066342915690777,97 days 18:00:00,23 days 15:34:03.243243243,741.3875330508195,0.6001574899325399,0.2737867744543966,1.1617833228928174,3.8824687034829637,76.67921401672245,1.1948879014483689,0.9722948248823836,-0.034251158656593644,,,0.0009021204597362179,0.2273343558535269,51.1036361443624,0.1373980428866115,0.4558752397671044,4004,138,11206.369047619048,0.43103448275862066,
Least Max Drawdown [%],SIRI,SMA,16,72,0,true,false,1,70,1.1546991277016185,46.3768115942029,1.2101829977803897,10.108927558106643,1.0117967388181073,101.83375076048233,58 days 00:20:52.173913043,0.00615721289445309,0.18999612252811166,0.37727801473439315,1.9206570389578344,0,7737,7738 days 00:00:00,1000.0,52103.636144362295,5110.36361443623,-50.68108223580063,100.0,10761.419627118818,74.87304417283582,1754 days 00:00:00,69,-52.10363614435482,184.7633663366337,-35.20769206410092,33.436584043434905,-10.066342915690777,97 days 18:00:00,23 days 15:34:03.243243243,741.3875330508195,0.6001574899325399,0.2737867744543966,1.1617833228928174,3.8824687034829637,76.67921401672245,1.1948879014483689,0.9722948248823836,-0.034251158656593644,,,0.0009021204597362179,0.2273343558535269,51.1036361443624,0.1373980428866115,0.4558752397671044,4004,138,11206.369047619048,0.43103448275862066,
Median Total Trades,SIRI,SMA,16,72,0,true,false,1,70,1.1546991277016185,46.3768115942029,1.2101829977803897,10.108927558106643,1.0117967388181073,101.83375076048233,58 days 00:20:52.173913043,0.00615721289445309,0.18999612252811166,0.37727801473439315,1.9206570389578344,0,7737,7738 days 00:00:00,1000.0,52103.636144362295,5110.36361443623,-50.68108223580063,100.0,10761.419627118818,74.87304417283582,1754 days 00:00:00,69,-52.10363614435482,184.7633663366337,-35.20769206410092,33.436584043434905,-10.066342915690777,97 days 18:00:00,23 days 15:34:03.243243243,741.3875330508195,0.6001574899325399,0.2737867744543966,1.1617833228928174,3.8824687034829637,76.67921401672245,1.1948879014483689,0.9722948248823836,-0.034251158656593644,,,0.0009021204597362179,0.2273343558535269,51.1036361443624,0.1373980428866115,0.4558752397671044,4004,138,11206.369047619048,0.43103448275862066,
Mean Avg Losing Trade [%],SIRI,SMA,16,72,0,true,false,1,70,1.1546991277016185,46.3768115942029,1.2101829977803897,10.108927558106643,1.0117967388181073,101.83375076048233,58 days 00:20:52.173913043,0.00615721289445309,0.18999612252811166,0.37727801473439315,1.9206570389578344,0,7737,7738 days 00:00:00,1000.0,52103.636144362295,5110.36361443623,-50.68108223580063,100.0,10761.419627118818,74.87304417283582,1754 days 00:00:00,69,-52.10363614435482,184.7633663366337,-35.20769206410092,33.436584043434905,-10.066342915690777,97 days 18:00:00,23 days 15:34:03.243243243,741.3875330508195,0.6001574899325399,0.2737867744543966,1.1617833228928174,3.8824687034829637,76.67921401672245,1.1948879014483689,0.9722948248823836,-0.034251158656593644,,,0.0009021204597362179,0.2273343558535269,51.1036361443624,0.1373980428866115,0.4558752397671044,4004,138,11206.369047619048,0.43103448275862066,
Median Profit Factor,SIRI,SMA,16,72,0,true,false,1,70,1.1546991277016185,46.3768115942029,1.2101829977803897,10.108927558106643,1.0117967388181073,101.83375076048233,58 days 00:20:52.173913043,0.00615721289445309,0.18999612252811166,0.37727801473439315,1.9206570389578344,0,7737,7738 days 00:00:00,1000.0,52103.636144362295,5110.36361443623,-50.68108223580063,100.0,10761.419627118818,74.87304417283582,1754 days 00:00:00,69,-52.10363614435482,184.7633663366337,-35.20769206410092,33.436584043434905,-10.066342915690777,97 days 18:00:00,23 days 15:34:03.243243243,741.3875330508195,0.6001574899325399,0.2737867744543966,1.1617833228928174,3.8824687034829637,76.67921401672245,1.1948879014483689,0.9722948248823836,-0.034251158656593644,,,0.0009021204597362179,0.2273343558535269,51.1036361443624,0.1373980428866115,0.4558752397671044,4004,138,11206.369047619048,0.43103448275862066,
Most Expectancy,SIRI,SMA,16,72,0,true,false,1,70,1.1546991277016185,46.3768115942029,1.2101829977803897,10.108927558106643,1.0117967388181073,101.83375076048233,58 days 00:20:52.173913043,0.00615721289445309,0.18999612252811166,0.37727801473439315,1.9206570389578344,0,7737,7738 days 00:00:00,1000.0,52103.636144362295,5110.36361443623,-50.68108223580063,100.0,10761.419627118818,74.87304417283582,1754 days 00:00:00,69,-52.10363614435482,184.7633663366337,-35.20769206410092,33.436584043434905,-10.066342915690777,97 days 18:00:00,23 days 15:34:03.243243243,741.3875330508195,0.6001574899325399,0.2737867744543966,1.1617833228928174,3.8824687034829637,76.67921401672245,1.1948879014483689,0.9722948248823836,-0.034251158656593644,,,0.0009021204597362179,0.2273343558535269,51.1036361443624,0.1373980428866115,0.4558752397671044,4004,138,11206.369047619048,0.43103448275862066,
Most Sharpe Ratio,SIRI,SMA,16,72,0,true,false,1,70,1.1546991277016185,46.3768115942029,1.2101829977803897,10.108927558106643,1.0117967388181073,101.83375076048233,58 days 00:20:52.173913043,0.00615721289445309,0.18999612252811166,0.37727801473439315,1.9206570389578344,0,7737,7738 days 00:00:00,1000.0,52103.636144362295,5110.36361443623,-50.68108223580063,100.0,10761.419627118818,74.87304417283582,1754 days 00:00:00,69,-52.10363614435482,184.7633663366337,-35.20769206410092,33.436584043434905,-10.066342915690777,97 days 18:00:00,23 days 15:34:03.243243243,741.3875330508195,0.6001574899325399,0.2737867744543966,1.1617833228928174,3.8824687034829637,76.67921401672245,1.1948879014483689,0.9722948248823836,-0.034251158656593644,,,0.0009021204597362179,0.2273343558535269,51.1036361443624,0.1373980428866115,0.4558752397671044,4004,138,11206.369047619048,0.43103448275862066,
Most Calmar Ratio,SIRI,SMA,16,72,0,true,false,1,70,1.1546991277016185,46.3768115942029,1.2101829977803897,10.108927558106643,1.0117967388181073,101.83375076048233,58 days 00:20:52.173913043,0.00615721289445309,0.18999612252811166,0.37727801473439315,1.9206570389578344,0,7737,7738 days 00:00:00,1000.0,52103.636144362295,5110.36361443623,-50.68108223580063,100.0,10761.419627118818,74.87304417283582,1754 days 00:00:00,69,-52.10363614435482,184.7633663366337,-35.20769206410092,33.436584043434905,-10.066342915690777,97 days 18:00:00,23 days 15:34:03.243243243,741.3875330508195,0.6001574899325399,0.2737867744543966,1.1617833228928174,3.8824687034829637,76.67921401672245,1.1948879014483689,0.9722948248823836,-0.034251158656593644,,,0.0009021204597362179,0.2273343558535269,51.1036361443624,0.1373980428866115,0.4558752397671044,4004,138,11206.369047619048,0.43103448275862066,
Most Omega Ratio,SIRI,SMA,16,72,0,true,false,1,70,1.1546991277016185,46.3768115942029,1.2101829977803897,10.108927558106643,1.0117967388181073,101.83375076048233,58 days 00:20:52.173913043,0.00615721289445309,0.18999612252811166,0.37727801473439315,1.9206570389578344,0,7737,7738 days 00:00:00,1000.0,52103.636144362295,5110.36361443623,-50.68108223580063,100.0,10761.419627118818,74.87304417283582,1754 days 00:00:00,69,-52.10363614435482,184.7633663366337,-35.20769206410092,33.436584043434905,-10.066342915690777,97 days 18:00:00,23 days 15:34:03.243243243,741.3875330508195,0.6001574899325399,0.2737867744543966,1.1617833228928174,3.8824687034829637,76.67921401672245,1.1948879014483689,0.9722948248823836,-0.034251158656593644,,,0.0009021204597362179,0.2273343558535269,51.1036361443624,0.1373980428866115,0.4558752397671044,4004,138,11206.369047619048,0.43103448275862066,
Most Sortino Ratio,SIRI,SMA,16,72,0,true,false,1,70,1.1546991277016185,46.3768115942029,1.2101829977803897,10.108927558106643,1.0117967388181073,101.83375076048233,58 days 00:20:52.173913043,0.00615721289445309,0.18999612252811166,0.37727801473439315,1.9206570389578344,0,7737,7738 days 00:00:00,1000.0,52103.636144362295,5110.36361443623,-50.68108223580063,100.0,10761.419627118818,74.87304417283582,1754 days 00:00:00,69,-52.10363614435482,184.7633663366337,-35.20769206410092,33.436584043434905,-10.066342915690777,97 days 18:00:00,23 days 15:34:03.243243243,741.3875330508195,0.6001574899325399,0.2737867744543966,1.1617833228928174,3.8824687034829637,76.67921401672245,1.1948879014483689,0.9722948248823836,-0.034251158656593644,,,0.0009021204597362179,0.2273343558535269,51.1036361443624,0.1373980428866115,0.4558752397671044,4004,138,11206.369047619048,0.43103448275862066,
Least Max Drawdown Duration,SIRI,SMA,16,72,0,true,false,1,70,1.1546991277016185,46.3768115942029,1.2101829977803897,10.108927558106643,1.0117967388181073,101.83375076048233,58 days 00:20:52.173913043,0.00615721289445309,0.18999612252811166,0.37727801473439315,1.9206570389578344,0,7737,7738 days 00:00:00,1000.0,52103.636144362295,5110.36361443623,-50.68108223580063,100.0,10761.419627118818,74.87304417283582,1754,69,-52.10363614435482,184.7633663366337,-35.20769206410092,33.436584043434905,-10.066342915690777,97 days 18:00:00,23 days 15:34:03.243243243,741.3875330508195,0.6001574899325399,0.2737867744543966,1.1617833228928174,3.8824687034829637,76.67921401672245,1.1948879014483689,0.9722948248823836,-0.034251158656593644,,,0.0009021204597362179,0.2273343558535269,51.1036361443624,0.1373980428866115,0.4558752397671044,4004,138,11206.369047619048,0.43103448275862066,
Least Win Rate [%],SIRI,SMA,28,64,0,true,false,1,69,1.1207110151040744,44.11764705882353,1.2606660565268453,9.341703460394024,0.8580133392033785,37.560978246556374,58 days 10:14:07.058823529,0.006067977924968263,0.1872818922062815,0.37184955409073284,1.7495319004925605,0,7737,7738 days 00:00:00,1000.0,19529.499451350413,1852.9499451350414,-50.68108223580063,100.0,3327.647181884861,86.34349087186985,2315 days 00:00:00,68,-19.529499451349693,150.59245283018868,-57.689624167761735,34.820617337009104,-10.773228547459986,93 days 07:12:00,30 days 21:28:25.263157895,272.7798375117902,0.5163840475792182,0.17428857807375558,1.1385656779694782,3.7720587868887274,76.17180338243766,1.1712193473051862,0.9721199368753288,-0.03448275862068957,,,0.0007839454383533251,0.1975542504650379,18.52949945135034,0.10162393345355625,0.4604258755720066,3974,136,11206.369047619048,0.43103448275862066,
Median Avg Losing Trade [%],SIRI,SMA,28,64,0,true,false,1,69,1.1207110151040744,44.11764705882353,1.2606660565268453,9.341703460394024,0.8580133392033785,37.560978246556374,58 days 10:14:07.058823529,0.006067977924968263,0.1872818922062815,0.37184955409073284,1.7495319004925605,0,7737,7738 days 00:00:00,1000.0,19529.499451350413,1852.9499451350414,-50.68108223580063,100.0,3327.647181884861,86.34349087186985,2315 days 00:00:00,68,-19.529499451349693,150.59245283018868,-57.689624167761735,34.820617337009104,-10.773228547459986,93 days 07:12:00,30 days 21:28:25.263157895,272.7798375117902,0.5163840475792182,0.17428857807375558,1.1385656779694782,3.7720587868887274,76.17180338243766,1.1712193473051862,0.9721199368753288,-0.03448275862068957,,,0.0007839454383533251,0.1975542504650379,18.52949945135034,0.10162393345355625,0.4604258755720066,3974,136,11206.369047619048,0.43103448275862066,
Median Worst Trade [%],SIRI,SMA,28,63,0,true,false,1,71,1.1186938725914592,44.285714285714285,1.25513304260937,8.82214483068227,0.8409315417672043,33.20775897462204,56 days 16:48:00,0.006246447863937918,0.19271035284994184,0.38270647537805347,1.7001186432140705,0,7737,7738 days 00:00:00,1000.0,17323.24081223665,1632.3240812236652,-50.68108223580063,100.0,2958.7512201272903,88.1094619331649,2391 days 00:00:00,70,-17.32324081223487,141.1679245283019,-57.689624167761735,33.736969087271525,-10.981946245068166,89 days 07:44:30.967741936,30 days 18:27:41.538461538,233.43662932926952,0.5061412678275047,0.16343270833760004,1.1357002280935469,3.780971355626068,76.40767858726694,1.1770320669215069,0.9648846960167716,-0.034349547191464096,,,0.0007678059733107288,0.19348710527430366,16.323240812236662,0.09733159461401764,0.4600726754466211,3970,140,11206.369047619048,0.43103448275862066,
Median Avg Winning Trade Duration,SIRI,SMA,28,63,0,true,false,1,71,1.1186938725914592,44.285714285714285,1.25513304260937,8.82214483068227,0.8409315417672043,33.20775897462204,56 days 16:48:00,0.006246447863937918,0.19271035284994184,0.38270647537805347,1.7001186432140705,0,7737,7738 days 00:00:00,1000.0,17323.24081223665,1632.3240812236652,-50.68108223580063,100.0,2958.7512201272903,88.1094619331649,2391 days 00:00:00,70,-17.32324081223487,141.1679245283019,-57.689624167761735,33.736969087271525,-10.981946245068166,89,30 days 18:27:41.538461538,233.43662932926952,0.5061412678275047,0.16343270833760004,1.1357002280935469,3.780971355626068,76.40767858726694,1.1770320669215069,0.9648846960167716,-0.034349547191464096,,,0.0007678059733107288,0.19348710527430366,16.323240812236662,0.09733159461401764,0.4600726754466211,3970,140,11206.369047619048,0.43103448275862066,
Median Avg Losing Trade Duration,SIRI,SMA,28,63,0,true,false,1,71,1.1186938725914592,44.285714285714285,1.25513304260937,8.82214483068227,0.8409315417672043,33.20775897462204,56 days 16:48:00,0.006246447863937918,0.19271035284994184,0.38270647537805347,1.7001186432140705,0,7737,7738 days 00:00:00,1000.0,17323.24081223665,1632.3240812236652,-50.68108223580063,100.0,2958.7512201272903,88.1094619331649,2391 days 00:00:00,70,-17.32324081223487,141.1679245283019,-57.689624167761735,33.736969087271525,-10.981946245068166,89 days 07:44:30.967741936,30,233.43662932926952,0.5061412678275047,0.16343270833760004,1.1357002280935469,3.780971355626068,76.40767858726694,1.1770320669215069,0.9648846960167716,-0.034349547191464096,,,0.0007678059733107288,0.19348710527430366,16.323240812236662,0.09733159461401764,0.4600726754466211,3970,140,11206.369047619048,0.43103448275862066,
Mean Worst Trade [%],SIRI,SMA,26,66,0,true,false,1,63,1.1443799803896366,48.38709677419355,1.2922487273810317,9.084705574580667,0.8296808311140534,32.21503978614927,64 days 07:44:30.967741935,0.005532568108059298,0.1709965102753005,0.33927879022877083,1.5534529501318628,0,7737,7738 days 00:00:00,1000.0,16820.119983956196,1582.0119983956197,-50.68108223580063,100.0,2370.743879454055,87.41504688981729,2302 days 00:00:00,62,-16.82011998395319,141.85963302752296,-55.19082324232129,30.9339572077774,-11.398967831541269,96 days 06:24:00,34 days 09:00:00,255.43451780548583,0.5045512572290839,0.16291284997534858,1.134621166892827,3.5896060828845644,75.19021202302208,1.1609507460490034,0.9773206751054853,-0.03448275862068964,,,0.0007648542289944288,0.19274326570659606,15.820119983956172,0.09627883612857846,0.4597482473018888,3989,124,11206.369047619048,0.43103448275862066,
Most Avg Winning Trade [%],SIRI,SMA,26,69,0,true,false,1,59,1.1193229543832672,44.827586206896555,1.3331923104307641,10.037413767235128,0.8203199178585826,30.261352131482525,69 days 04:08:16.551724137,0.005175628230119989,0.16013958898797984,0.3175649476541295,1.6073873151873237,0,7737,7738 days 00:00:00,1000.0,15829.96993706386,1482.9969937063859,-50.68108223580063,100.0,2038.2839405076843,89.85974757168056,2390 days 00:00:00,58,-15.829969937061833,158.35688073394496,-55.190823242321294,36.75162477991136,-11.667882680564311,108 days 17:32:18.461538462,37 days 00:45:00,255.96206736208478,0.4994348696308641,0.1548475670032097,1.1329954761508791,3.5800196974725047,75.16852421473624,1.1554490554854193,0.9805672268907563,-0.034482785127392675,,,0.0007572551366755434,0.19082829444223692,14.829969937063876,0.09411490375761744,0.459843518898448,4013,116,11206.369047619048,0.43103448275862066,
Most Profit Factor,SIRI,SMA,26,69,0,true,false,1,59,1.1193229543832672,44.827586206896555,1.3331923104307641,10.037413767235128,0.8203199178585826,30.261352131482525,69 days 04:08:16.551724137,0.005175628230119989,0.16013958898797984,0.3175649476541295,1.6073873151873237,0,7737,7738 days 00:00:00,1000.0,15829.96993706386,1482.9969937063859,-50.68108223580063,100.0,2038.2839405076843,89.85974757168056,2390 days 00:00:00,58,-15.829969937061833,158.35688073394496,-55.190823242321294,36.75162477991136,-11.667882680564311,108 days 17:32:18.461538462,37 days 00:45:00,255.96206736208478,0.4994348696308641,0.1548475670032097,1.1329954761508791,3.5800196974725047,75.16852421473624,1.1554490554854193,0.9805672268907563,-0.034482785127392675,,,0.0007572551366755434,0.19082829444223692,14.829969937063876,0.09411490375761744,0.459843518898448,4013,116,11206.369047619048,0.43103448275862066,
Most Avg Winning Trade Duration,SIRI,SMA,26,69,0,true,false,1,59,1.1193229543832672,44.827586206896555,1.3331923104307641,10.037413767235128,0.8203199178585826,30.261352131482525,69 days 04:08:16.551724137,0.005175628230119989,0.16013958898797984,0.3175649476541295,1.6073873151873237,0,7737,7738 days 00:00:00,1000.0,15829.96993706386,1482.9969937063859,-50.68108223580063,100.0,2038.2839405076843,89.85974757168056,2390 days 00:00:00,58,-15.829969937061833,158.35688073394496,-55.190823242321294,36.75162477991136,-11.667882680564311,108,37 days 00:45:00,255.96206736208478,0.4994348696308641,0.1548475670032097,1.1329954761508791,3.5800196974725047,75.16852421473624,1.1554490554854193,0.9805672268907563,-0.034482785127392675,,,0.0007572551366755434,0.19082829444223692,14.829969937063876,0.09411490375761744,0.459843518898448,4013,116,11206.369047619048,0.43103448275862066,
Median Total Fees Paid,SIRI,SMA,25,69,0,true,false,1,63,1.1176166628688033,46.774193548387096,1.2420928387981993,8.909764889380442,0.786319130219825,24.008773670103366,64 days 15:29:01.935483870,0.005532568108059298,0.1709965102753005,0.33927879022877083,1.5235387034574543,0,7737,7738 days 00:00:00,1000.0,12661.095505194331,1166.109550519433,-50.68108223580063,100.0,1984.7157039056362,90.15402167082948,2391 days 00:00:00,62,-12.661095505192861,153.7743119266055,-63.129134803368494,32.73675629021452,-12.029106341655567,97 days 03:18:37.241379311,36 days 02:10:54.545454545,188.28639678547643,0.48073025498519556,0.14109873423848207,1.127699404408974,3.529123758855594,74.36743577157903,1.1494556630149386,0.9810725552050474,-0.034496556005255266,,,0.000731051363101279,0.1842249435015223,11.66109550519422,0.08618472584995995,0.461204077598879,4009,124,11206.369047619048,0.43103448275862066,
Mean Max Drawdown [%],SIRI,SMA,25,69,0,true,false,1,63,1.1176166628688033,46.774193548387096,1.2420928387981993,8.909764889380442,0.786319130219825,24.008773670103366,64 days 15:29:01.935483870,0.005532568108059298,0.1709965102753005,0.33927879022877083,1.5235387034574543,0,7737,7738 days 00:00:00,1000.0,12661.095505194331,1166.109550519433,-50.68108223580063,100.0,1984.7157039056362,90.15402167082948,2391 days 00:00:00,62,-12.661095505192861,153.7743119266055,-63.129134803368494,32.73675629021452,-12.029106341655567,97 days 03:18:37.241379311,36 days 02:10:54.545454545,188.28639678547643,0.48073025498519556,0.14109873423848207,1.127699404408974,3.529123758855594,74.36743577157903,1.1494556630149386,0.9810725552050474,-0.034496556005255266,,,0.000731051363101279,0.1842249435015223,11.66109550519422,0.08618472584995995,0.461204077598879,4009,124,11206.369047619048,0.43103448275862066,
Median Max Drawdown [%],SIRI,SMA,25,69,0,true,false,1,63,1.1176166628688033,46.774193548387096,1.2420928387981993,8.909764889380442,0.786319130219825,24.008773670103366,64 days 15:29:01.935483870,0.005532568108059298,0.1709965102753005,0.33927879022877083,1.5235387034574543,0,7737,7738 days 00:00:00,1000.0,12661.095505194331,1166.109550519433,-50.68108223580063,100.0,1984.7157039056362,90.15402167082948,2391 days 00:00:00,62,-12.661095505192861,153.7743119266055,-63.129134803368494,32.73675629021452,-12.029106341655567,97 days 03:18:37.241379311,36 days 02:10:54.545454545,188.28639678547643,0.48073025498519556,0.14109873423848207,1.127699404408974,3.529123758855594,74.36743577157903,1.1494556630149386,0.9810725552050474,-0.034496556005255266,,,0.000731051363101279,0.1842249435015223,11.66109550519422,0.08618472584995995,0.461204077598879,4009,124,11206.369047619048,0.43103448275862066,
Median Max Drawdown Duration,SIRI,SMA,25,69,0,true,false,1,63,1.1176166628688033,46.774193548387096,1.2420928387981993,8.909764889380442,0.786319130219825,24.008773670103366,64 days 15:29:01.935483870,0.005532568108059298,0.1709965102753005,0.33927879022877083,1.5235387034574543,0,7737,7738 days 00:00:00,1000.0,12661.095505194331,1166.109550519433,-50.68108223580063,100.0,1984.7157039056362,90.15402167082948,2391,62,-12.661095505192861,153.7743119266055,-63.129134803368494,32.73675629021452,-12.029106341655567,97 days 03:18:37.241379311,36 days 02:10:54.545454545,188.28639678547643,0.48073025498519556,0.14109873423848207,1.127699404408974,3.529123758855594,74.36743577157903,1.1494556630149386,0.9810725552050474,-0.034496556005255266,,,0.000731051363101279,0.1842249435015223,11.66109550519422,0.08618472584995995,0.461204077598879,4009,124,11206.369047619048,0.43103448275862066,
Mean Total Return [%],SIRI,SMA,26,68,0,true,false,1,63,1.1337857942060516,48.38709677419355,1.2700356124696668,8.724015217786235,0.7854940967371158,23.6806106921671,64 days 10:27:05.806451613,0.005532568108059298,0.1709965102753005,0.33927879022877083,1.491776157830062,0,7737,7738 days 00:00:00,1000.0,12494.778956479,1149.4778956479,-50.68108223580063,100.0,1858.7668516169756,90.08171165454762,2389 days 00:00:00,62,-12.494778956477603,153.77431192660552,-55.19082324232129,31.155017652386384,-12.305049564651405,95 days 16:00:00,35 days 03:45:00,185.60118928121722,0.4793061778879044,0.14043175715308293,1.127540361409485,3.5734138365781924,75.22663618669552,1.149351996557657,0.9810226673695308,-0.03448278512739267,,,0.0007266587861935624,0.18311801412077774,11.494778956478939,0.0857170829240268,0.45979495836983053,3996,124,11206.369047619048,0.43103448275862066,
Least Worst Trade [%],SIRI,SMA,24,70,0,true,false,1,61,1.100910983662154,46.666666666666664,1.2697771251098493,7.843187106064401,0.7553105081239235,19.093040174397906,66 days 18:23:59.999999999,0.005354098169089644,0.16556804963164015,0.32842186894145015,1.2985811920471109,0,7737,7738 days 00:00:00,1000.0,10169.74856974305,916.9748569743049,-50.68108223580063,100.0,1493.9497857779895,89.23975022549592,2389 days 00:00:00,60,-10.169748569742296,126.33999999999999,-63.1291348033685,30.186544473596705,-11.707250590526359,103 days 15:25:42.857142857,34 days 12:00:00,152.99863863854682,0.4618981516797899,0.12955632352497515,1.1225611833224813,3.5533825015162988,74.97892103061407,1.1478685207886918,0.9779527559055116,-0.03449655600525526,,,0.0007008939652653164,0.17662527924685975,9.16974856974301,0.07846144381318654,0.46020655355512397,4007,120,11206.369047619048,0.43103448275862066,
Mean Expectancy,SIRI,SMA,24,70,0,true,false,1,61,1.100910983662154,46.666666666666664,1.2697771251098493,7.843187106064401,0.7553105081239235,19.093040174397906,66 days 18:23:59.999999999,0.005354098169089644,0.16556804963164015,0.32842186894145015,1.2985811920471109,0,7737,7738 days 00:00:00,1000.0,10169.74856974305,916.9748569743049,-50.68108223580063,100.0,1493.9497857779895,89.23975022549592,2389 days 00:00:00,60,-10.169748569742296,126.33999999999999,-63.1291348033685,30.186544473596705,-11.707250590526359,103 days 15:25:42.857142857,34 days 12:00:00,152.99863863854682,0.4618981516797899,0.12955632352497515,1.1225611833224813,3.5533825015162988,74.97892103061407,1.1478685207886918,0.9779527559055116,-0.03449655600525526,,,0.0007008939652653164,0.17662527924685975,9.16974856974301,0.07846144381318654,0.46020655355512397,4007,120,11206.369047619048,0.43103448275862066,
Most Total Trades,SIRI,SMA,29,30,0,true,false,1,371,1.1310714480234931,47.83783783783784,1.1416602144134966,1.8567806899362678,0.7549440760201833,17.99552931189936,10 days 10:18:48.648648647,0.033016938709386136,1.0069794493989919,2.0112446684761536,1.8697399968067032,0,7737,7738 days 00:00:00,1000.0,9613.518186973315,861.3518186973316,-50.68108223580063,100.0,5771.119704254436,89.13231173476753,2077 days 00:00:00,370,-9.613518186972215,199.6,-41.02869399526844,9.599785801950377,-5.24431726253263,12 days 14:38:38.644067796,8 days 10:19:16.476683937,23.30576136529791,0.46073631191031184,0.12639607412733841,1.1231754538106726,3.246236796311733,65.60606555759372,1.364436291412753,0.8231791113147046,-0.03521804110993458,,,0.0007249755493130926,0.18269383842689935,8.613518186973323,0.07648774941445491,0.47721888398623463,3860,740,11206.369047619048,0.43103448275862066,
Most Best Trade [%],SIRI,SMA,29,30,0,true,false,1,371,1.1310714480234931,47.83783783783784,1.1416602144134966,1.8567806899362678,0.7549440760201833,17.99552931189936,10 days 10:18:48.648648647,0.033016938709386136,1.0069794493989919,2.0112446684761536,1.8697399968067032,0,7737,7738 days 00:00:00,1000.0,9613.518186973315,861.3518186973316,-50.68108223580063,100.0,5771.119704254436,89.13231173476753,2077 days 00:00:00,370,-9.613518186972215,199.6,-41.02869399526844,9.599785801950377,-5.24431726253263,12 days 14:38:38.644067796,8 days 10:19:16.476683937,23.30576136529791,0.46073631191031184,0.12639607412733841,1.1231754538106726,3.246236796311733,65.60606555759372,1.364436291412753,0.8231791113147046,-0.03521804110993458,,,0.0007249755493130926,0.18269383842689935,8.613518186973323,0.07648774941445491,0.47721888398623463,3860,740,11206.369047619048,0.43103448275862066,
Median Sharpe Ratio,SIRI,SMA,29,30,0,true,false,1,371,1.1310714480234931,47.83783783783784,1.1416602144134966,1.8567806899362678,0.7549440760201833,17.99552931189936,10 days 10:18:48.648648647,0.033016938709386136,1.0069794493989919,2.0112446684761536,1.8697399968067032,0,7737,7738 days 00:00:00,1000.0,9613.518186973315,861.3518186973316,-50.68108223580063,100.0,5771.119704254436,89.13231173476753,2077 days 00:00:00,370,-9.613518186972215,199.6,-41.02869399526844,9.599785801950377,-5.24431726253263,12 days 14:38:38.644067796,8 days 10:19:16.476683937,23.30576136529791,0.46073631191031184,0.12639607412733841,1.1231754538106726,3.246236796311733,65.60606555759372,1.364436291412753,0.8231791113147046,-0.03521804110993458,,,0.0007249755493130926,0.18269383842689935,8.613518186973323,0.07648774941445491,0.47721888398623463,3860,740,11206.369047619048,0.43103448275862066,
