Ticker,Use SMA,SMA_FAST,SMA_SLOW,EMA_FAST,EMA_SLOW,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
ROST,false,,,22,34,91,45.55555555555556,1.9575264341782155,9.048863864870299,3393.3823095695443,2342.2335806793153,0.19213754273074604,1,651.9961385066761,1.18842748187631,0,0,9946,9947 days 00:00:00,1000.0,306098.3095517075,30509.830955170753,27468.65202683854,100.0,21000.067972989502,61.14083442103191,1563 days 00:00:00,90,1,-306.0983095516567,189.71958583314608,-23.81281722204778,28.079163335106678,-6.482317365492839,122 days 15:13:10.243902440,24 days 17:08:34.285714285,0.7792510810860858,0.3822685642108931,1.1635849312537885,0.11071453107203069,69 days 07:43:59.999999999,1
AMAT,true,25,60,,,102,48.51485148514851,1.6829056285550352,8.929360799221996,3126.509593871944,2298.2143729331724,0.1893731765537972,1,592.0770533174525,1.0009437473571348,0,0,11311,11312 days 00:00:00,1000.0,316461.0079730933,31546.100797309333,190210.62237153144,100.0,17266.532020502425,71.27542306705519,3213 days 00:00:00,101,1,-316.4610079730628,122.01432290346703,-28.833848004186912,30.3626483587845,-10.315057824670774,96 days 07:50:12.244897959,33 days 06:00:00,0.6586938351316225,0.2864096863793618,1.1357327420114358,-0.8341517397714441,63 days 20:26:08.316831682,1
ROST,true,19,30,,,167,50.602409638554214,1.5901937470947816,16.690126684094107,1757.8967293038068,1347.7850060379678,0.352604061934446,1,619.8415272137995,1.193036113653943,0,0,9946,9947 days 00:00:00,1000.0,292518.3387257062,29151.83387257062,27468.65202683854,100.0,34217.36037406879,55.822789441296294,1683 days 00:00:00,166,1,-292.5183387256693,95.26028153523644,-22.22203139117509,14.412570222816893,-5.559243940233355,48 days 14:17:08.571428571,20 days 21:57:04.390243902,0.7674104393361206,0.4150089236981787,1.1699329426081875,0.06127646322387825,34 days 22:07:13.734939758,1
BRO,false,,,48,58,64,36.507936507936506,3.2429246361742994,5.68489442338928,1220.783274815187,644.5825372072842,0.1212777476989713,1,148.0538459981602,0.9605725844608614,0,0,11082,11083 days 00:00:00,1000.0,77831.51479855822,7683.151479855822,59221.173464939886,100.0,2235.9887329903177,48.49060569519011,2896 days 00:00:00,63,1,-77.83151479855587,210.1117637099734,-32.66742999729229,42.412257770838835,-5.842364169829535,261 days 21:54:46.956521740,32 days 00:00:00,0.6536301916042947,0.3180050079258474,1.1540941825613547,-0.8702634373767619,115 days 22:28:34.285714285,1
PHM,true,13,38,,,163,43.20987654320987,1.4577463420353165,14.322341083900628,936.7096871415911,613.2592414881348,0.3026257625320485,1,283.47248334238054,0.9428081612548762,0,0,11311,11312 days 00:00:00,1000.0,152594.3749419958,15159.43749419958,63770.61274760091,100.0,15306.48344454491,59.77981997613249,1885 days 00:00:00,162,1,-152.5943749419821,660.25,-20.796582301657633,27.640175923220895,-7.920144877348213,67 days 07:53:08.571428571,19 days 00:31:18.260869565,0.6224038915441757,0.29463155605419505,1.1280047977657293,-0.7622817652043044,39 days 21:28:53.333333332,1
BRO,true,67,72,,,152,53.64238410596026,2.224034533901527,13.625699332250496,752.802339562461,611.8501856768949,0.28803465078505686,1,216.83315898604727,1.074034409944715,0,0,11082,11083 days 00:00:00,1000.0,114558.59467925242,11355.859467925242,59221.173464939886,100.0,8095.291911273057,53.49462707848678,2865 days 00:00:00,151,1,-114.55859467924165,95.15926548464478,-18.282697050717804,12.089621716444272,-4.750593824952015,63 days 18:04:26.666666667,23 days 13:01:42.857142857,0.7091325863328998,0.315899998824973,1.170479661621246,-0.8082466320150151,45 days 02:42:07.152317880,1
SIRI,true,5,21,,,205,38.23529411764706,1.2475633868248448,26.677128285602198,927.3658750750942,537.2440452752328,0.5629658689682228,2,522.0753357131267,1.2075311002618545,0,0,7647,7648 days 00:00:00,1000.0,189992.64586944997,18899.264586945,-50.03243111275375,100.0,55889.67358165981,87.46957633331536,1350 days 00:00:00,204,1,-189.992645869439,217.08248729705812,-57.28571185530444,25.627697122618155,-6.714814865612782,32 days 15:04:36.923076923,10 days 01:08:34.285714285,0.6883972614518367,0.325318053174585,1.2120253091161828,378.7402809860142,18 days 16:21:10.588235293,1
CTAS,true,23,28,,,251,53.2,2.7588188848298767,23.937188816545387,481.00809209942247,387.7216742377163,0.504691689008043,2,242.7607864281938,1.1596508676986172,0,0,10444,10445 days 00:00:00,1000.0,121130.89213272282,12013.089213272282,84904.22219719115,100.0,9562.483315547868,45.73042172078219,2706 days 00:00:00,250,1,-121.13089213271451,46.11750841961019,-14.835010870973528,7.591761966719,-3.7323573416260336,34 days 01:04:57.744360902,16 days 06:21:32.307692307,0.7655531045857766,0.39906650676298494,1.161500004004426,-0.8585101081855302,25 days 17:22:33.599999999,1
LOW,false,,,20,36,115,46.49122807017544,2.5030253649943077,10.078684466448589,441.53024857940727,311.0194467664618,0.21350897356555565,1,94.27067017233388,0.8257934223541257,0,0,11311,11312 days 00:00:00,1000.0,51283.16517287955,5028.316517287955,56693.24818164003,100.0,2744.2765847184996,71.61941712177436,2785 days 00:00:00,114,1,-51.28316517287749,106.95080645161292,-34.08221732945268,19.79120198192722,-7.18367330201618,103 days 19:28:18.113207548,22 days 16:55:04.918032787,0.5766219871820364,0.18915057989949588,1.1177634507954322,-0.9113066074256729,60 days 09:53:41.052631578,1
LOW,true,22,32,,,196,47.179487179487175,1.6387821998754752,17.239855008398905,350.908098648614,250.84339608137128,0.3638935549465122,1,127.69319547676554,0.8927111661164353,0,0,11311,11312 days 00:00:00,1000.0,69357.72151496477,6835.772151496477,56693.24818164003,100.0,6990.336286347474,57.45863239185171,2751 days 00:00:00,195,1,-69.35772151495621,126.33999999999999,-37.19996741497469,14.102983937426208,-6.264519254522573,48 days 07:33:54.782608696,19 days 23:32:02.330097087,0.613005771177486,0.2551123653384968,1.1279697878810429,-0.8794252865950583,33 days 08:22:09.230769230,1
