timestamp,equity,equity_pct,equity_change,equity_change_pct,drawdown,drawdown_pct,peak_equity,mfe,mae
0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
1,-0.9990009990009412,-0.09990009990009652,-0.9990009990009412,-0.09990009990009652,0.9990009990009412,0.09990009990009412,1000.0,0.0,0.0
2,-45.59422614811774,-4.55942261481177,-44.5952251491168,-4.463982037426595,45.59422614811774,4.5594226148117745,1000.0,0.0,-44.5952251491168
3,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
4,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
5,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
6,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
7,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
8,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
9,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
10,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
11,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
12,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
13,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
14,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
15,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
16,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
17,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
18,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
19,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
20,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
21,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
22,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
23,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
24,-45.59422614811774,-4.55942261481177,0.0,0.0,45.59422614811774,4.5594226148117745,1000.0,0.0,0.0
