Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
AZO,SMA,16,45,0,true,false,None,1,102,1.3023620838788996,51.48514851485149,2.0043810415164702,4.556319093177774,1.028381274935742,-0.9437656830364921,52 days 22:34:27.326732673,0.008073579581951497,0.24800277874261897,0.49357415769364366,1.129979795946138,0,8637,8638 days 00:00:00,1000.0,29503.715195612513,2850.3715195612513,50687.403590425805,100.0,2339.8386367096564,49.70471257701628,1035 days 00:00:00,101,-29.503715195609402,134.73955223880597,-17.665034965034955,14.236784653873205,-5.716828032458193,78 days 05:04:36.923076924,26 days 02:56:19.591836734,282.50711792879343,0.6908263184976998,0.3093169138825669,1.1402670834211122,0.3717026197625927,13.302214630334593,1.1035387471539417,1.033282325937261,-0.01956779625275309,,,0.0004796487430481317,0.12087148324812919,28.503715195612383,0.10377697457528323,0.21057225052347217,0,102,12509.940476190475,1.8867924528301887,,,
AZO,SMA,16,48,0,true,false,None,1,97,1.250448809354102,51.041666666666664,2.0454977310813693,4.543584001247609,1.002106098909915,-0.9496739934433188,56 days 02:00:00,0.007673897424429145,0.23584577978464746,0.4692601597777006,1.0715851117912911,0,8637,8638 days 00:00:00,1000.0,26508.946054329142,2550.8946054329144,50687.403590425805,100.0,1952.2710174228941,48.133687545270995,1348 days 00:00:00,96,-26.50894605432768,113.81226765799259,-18.80206896551723,14.750328333478247,-6.097489877035396,84 days 18:07:20.816326531,26 days 04:35:44.680851064,265.9943229206611,0.672399387636556,0.3085963065398555,1.1355397852424207,0.4308904114017008,12.579996440103038,1.0967000647468201,1.0354150799695354,-0.019800307780420294,,,0.00046741070251658096,0.1177874970341784,25.50894605432912,0.10033575588906052,0.21082302754937826,0,97,12509.940476190475,1.8867924528301887,,,
AZO,SMA,16,49,0,true,false,None,1,96,1.2467370204432444,50.526315789473685,2.0670224213591575,4.485579817891168,0.9707189877754224,-0.955292268042562,56 days 17:25:53.684210525,0.007593960992924675,0.23341437999305314,0.464397360194512,1.046998832102419,0,8637,8638 days 00:00:00,1000.0,23661.188533392422,2266.1188533392424,50687.403590425805,100.0,1717.7864434560543,48.17616222677953,2087 days 00:00:00,95,-23.661188533391396,112.32676579925653,-18.802068965517222,14.745288876930443,-5.992420923255326,87 days 13:30:00,25 days 05:37:01.276595744,238.78789180974542,0.6526501302644898,0.2969031932753008,1.1312205409043856,0.4187630158176332,12.510031336351926,1.0909384585006718,1.0369242481918537,-0.019847274622052706,,,0.000454624872570292,0.11456546788771359,22.661188533392693,0.09669369135738859,0.21126106554209792,0,96,12509.940476190475,1.8867924528301887,,,
AZO,SMA,16,50,0,true,false,None,1,96,1.2638327189190302,51.578947368421055,2.0711312177407963,4.565166097972468,0.9926021930657614,-0.9511706847211059,56 days 19:27:09.473684210,0.007593960992924675,0.23341437999305314,0.464397360194512,1.0655754143235494,0,8637,8638 days 00:00:00,1000.0,25750.312105854508,2475.031210585451,50687.403590425805,100.0,1862.6433768914187,49.14472677440801,1386 days 00:00:00,95,-25.750312105850753,109.35576208178439,-18.80206896551724,14.624944313563171,-6.150684609939371,86 days 07:20:48.979591837,25 days 09:23:28.695652173,260.8006570311617,0.6669566720061838,0.29938207689316143,1.1342589663820493,0.4199346383038623,12.537101324838618,1.0902664854319999,1.0403502093642938,-0.019815513553490337,,,0.000464318977917443,0.11700838243519564,24.750312105854714,0.09940409432205666,0.21113756855491198,0,96,12509.940476190475,1.8867924528301887,,,
AZO,SMA,16,51,0,true,false,None,1,95,1.2682768024001367,51.06382978723404,2.090698453544752,4.791179655077648,0.9994704568073126,-0.9501387985921724,57 days 08:25:31.914893616,0.007514024561420205,0.23098298020145885,0.45953456061132336,1.1066809554104329,0,8637,8638 days 00:00:00,1000.0,26273.348392620606,2527.3348392620605,50687.403590425805,100.0,1849.0652986440361,55.17427400764091,1945 days 00:00:00,94,-26.273348392616754,124.57782101167318,-20.450000000000003,15.381234792234041,-6.259312661955109,88 days 14:30:00,24 days 17:44:20.869565217,269.14491213843843,0.6696805356364574,0.26843236996380926,1.1351967819637112,0.4691323012124804,12.823323964599462,1.0890910948806667,1.0423340961098397,-0.019842026883135955,,,0.000466851602871612,0.11764660392364623,25.27334839262091,0.10004922489565748,0.2114257503460953,0,95,12509.940476190475,1.8867924528301887,,,
AZO,SMA,16,52,0,true,false,None,1,92,1.2780705663778449,51.64835164835166,2.0980883010329845,4.875116733371851,0.9800045594629603,-0.9540952820817692,59 days 05:16:29.010989011,0.007274215266906794,0.22368878082667593,0.44494616186175756,1.0905089184756762,0,8637,8638 days 00:00:00,1000.0,24267.909638260182,2326.790963826018,50687.403590425805,100.0,1652.8623705091072,54.78030200323671,1930 days 00:00:00,91,-24.267909638256242,127.23149606299214,-20.449999999999992,15.531651846020988,-6.508000318776094,89 days 14:17:52.340425532,26 days 18:32:43.636363636,255.95799503185117,0.657407944391251,0.2633430088855116,1.1326298026003274,0.4644471138656381,12.913264049873291,1.087391016054551,1.0416030534351144,-0.01981551355349043,,,0.00045726405979438546,0.11523054306818513,23.267909638260065,0.09750404787327294,0.21094965649963734,0,92,12509.940476190475,1.8867924528301887,,,
AZO,SMA,16,53,0,true,false,None,1,94,1.2607237427911187,51.61290322580645,2.0545470711883125,4.626731410257152,0.9631361061255015,-0.9569812871205525,58 days 04:07:44.516129031,0.007434088129915735,0.22855158040986454,0.4546717610281348,1.0574467759462334,0,8637,8638 days 00:00:00,1000.0,22805.068616612065,2180.5068616612066,50687.403590425805,100.0,1617.5421275567724,55.15629436451381,1925 days 00:00:00,93,-22.805068616609788,113.86492537313433,-20.449999999999985,14.84368306749119,-6.271350357459156,89 days 16:00:00,24 days 13:52:00,234.70831919600738,0.6468050151969135,0.2561048887321233,1.1299924398162504,0.45647699220333415,12.84935536886903,1.0886915465481157,1.0379362670713201,-0.01984727462205271,,,0.00045018663392199757,0.11344703174834339,21.8050686166119,0.09551523012870966,0.21108915459199562,0,94,12509.940476190475,1.8867924528301887,,,
AZO,SMA,16,61,0,true,false,None,1,83,1.2814632573460703,50.0,2.0874817997259982,6.328616009414226,1.0632800290989903,-0.9342345488059991,66 days 23:07:19.024390244,0.006554787383366561,0.2018061827023272,0.4011809656130601,1.2771538386487202,0,8637,8638 days 00:00:00,1000.0,34334.79966976772,3333.4799669767726,50687.403590425805,100.0,2114.6088549464484,51.5780388744959,2038 days 00:00:00,82,-34.334799669763015,142.38521458461915,-19.11870669745958,18.74697068113865,-6.089738662310197,104 days 05:51:13.170731708,29 days 16:23:24.878048780,406.9406642614328,0.7115371353949562,0.312461821426152,1.1430146014587432,0.44295028830425803,12.753388349809576,1.091693902758192,1.0470101541933057,-0.019887765629166897,,,0.0004988784110178331,0.12571735957649394,33.334799669767754,0.10867084709767538,0.21263945076721952,0,83,12509.940476190475,1.8867924528301887,,,
AZO,SMA,17,38,0,true,false,None,1,116,1.3182324703168133,51.30434782608696,2.111537412460876,4.047523213600245,1.0832131737302246,-0.929717505162375,46 days 09:23:28.695652174,0.00919268962301408,0.28204237582493924,0.5616533518582841,1.1415730633704062,0,8637,8638 days 00:00:00,1000.0,36624.37181176719,3562.437181176719,50687.403590425805,100.0,3036.1397261984175,51.7769717193072,818 days 00:00:00,115,-36.6243718117621,86.21656441717789,-21.551395089285702,12.580608727834239,-4.942691881753428,65 days 14:38:38.644067797,26 days 03:25:42.857142857,310.095618987643,0.7274830643265103,0.3173869948286367,1.1481994063954248,0.3579898798722756,13.277251205877974,1.1032882857024708,1.040706605222734,-0.01956779625275304,,,0.0005044809066424167,0.12712918847388902,35.624371811767396,0.1107607473355341,0.21031417707782804,0,116,12509.940476190475,1.8867924528301887,,,
AZO,SMA,17,40,0,true,false,None,1,109,1.3583691096741608,50.92592592592593,2.2218625501991585,4.710765683125802,1.1838528514014852,-0.8964064228519983,49 days 14:13:19.999999999,0.008633134602482788,0.2650225772837791,0.5276137547759638,1.2484592623219821,0,8637,8638 days 00:00:00,1000.0,53508.89454276671,5250.889454276671,50687.403590425805,100.0,4082.1468381729187,46.566003192542176,808 days 00:00:00,108,-53.5088945427633,89.89386503067487,-15.898571428571415,13.91031433469868,-4.835935747751715,72 days 04:21:49.090909091,26 days 03:37:21.509433962,486.68892071582866,0.7900157159773509,0.3932839873276772,1.1616578868193106,0.3956946555520808,13.241820216729653,1.109649717207586,1.0468689973107954,-0.019423956700807595,,,0.000548599328969871,0.1382470309004075,52.50889454276663,0.12311466130713944,0.21060381974499695,0,109,12509.940476190475,1.8867924528301887,,,
