Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Win Rate [%],NSC,SMA,34,55,0,true,false,1,101,1.1733181373362847,56.99999999999999,1.5689703391046115,3.0390754187814135,0.6486719341245101,-0.814743824367486,65 days 14:24:00,0.00637204392158846,0.19575449930779878,0.3895708352561144,0.5949126869621946,0,10835,10836 days 00:00:00,1000.0,10392.758382500691,939.2758382500691,5070.145894155111,100.0,965.0095449265345,44.14982561664783,1099 days 00:00:00,100,-10.392758382498869,64.37710587342195,-17.967449664429513,10.313766328760362,-6.604119508399981,83 days 04:12:37.894736843,42 days 07:15:20.930232558,94.03151140883182,0.44092833849636826,0.1858458507120137,1.0861622095405854,0.2712673259182768,7.947302475504203,1.0821106252961066,0.422233888961806,-0.019640973834338982,None,None,0.0003009101315497928,0.07582935315054778,9.392758382500624,0.05595376508415062,0.20697386100095672,6561,6560,15693.551587301587,,
Most Calmar Ratio,NSC,SMA,34,55,0,true,false,1,101,1.1733181373362847,56.99999999999999,1.5689703391046115,3.0390754187814135,0.6486719341245101,-0.814743824367486,65 days 14:24:00,0.00637204392158846,0.19575449930779878,0.3895708352561144,0.5949126869621946,0,10835,10836 days 00:00:00,1000.0,10392.758382500691,939.2758382500691,5070.145894155111,100.0,965.0095449265345,44.14982561664783,1099 days 00:00:00,100,-10.392758382498869,64.37710587342195,-17.967449664429513,10.313766328760362,-6.604119508399981,83 days 04:12:37.894736843,42 days 07:15:20.930232558,94.03151140883182,0.44092833849636826,0.1858458507120137,1.0861622095405854,0.2712673259182768,7.947302475504203,1.0821106252961066,0.422233888961806,-0.019640973834338982,None,None,0.0003009101315497928,0.07582935315054778,9.392758382500624,0.05595376508415062,0.20697386100095672,6561,6560,15693.551587301587,,
Most Best Trade [%],NSC,SMA,33,51,0,true,false,1,116,1.1493799860669502,56.52173913043478,1.3966285053929344,2.4763224871541647,0.5981688311059445,-0.8592202867372156,56 days 08:33:23.478260869,0.007327850509826729,0.22482694970004613,0.4477157360406091,0.5567440312605025,0,10835,10836 days 00:00:00,1000.0,8137.736851796401,713.7736851796402,5070.145894155111,100.0,1079.9561380148712,59.39580678775906,2173 days 00:00:00,115,-8.137736851795125,68.56316263427738,-19.58848684210525,9.519661402334535,-6.680018102580314,73 days 08:07:23.076923077,34 days 06:43:12,62.13803990128869,0.4091927110276725,0.12319424142457372,1.08005762991435,0.19870203890957758,8.017146575704064,1.0787003473131362,0.4159153273226186,-0.01963371396523692,None,None,0.000277063841372503,0.06982008802587075,7.13773685179634,0.04996422867303707,0.20535187133527383,6482,6481,15693.551587301587,,
Most Total Return [%],NSC,SMA,33,56,0,true,false,1,100,1.1465262833745509,55.55555555555556,1.608979054000529,3.1241727713385514,0.6596358079679322,-0.8046973649633455,66 days 07:59:59.999999998,0.006308323482372575,0.19381633594831563,0.3856945085371481,0.6055157194103329,0,10835,10836 days 00:00:00,1000.0,10902.128531487677,990.2128531487676,5070.145894155111,100.0,956.8737587696703,48.302483694694345,1952 days 00:00:00,99,-10.902128531486596,64.0520546565913,-17.967449664429523,10.742762855919413,-6.399064834387526,84 days 22:15:16.363636363,43 days 02:10:54.545454545,100.13162282847645,0.44827794863132087,0.173481780974759,1.0875738904509844,0.27698659363869677,7.9931666060432685,1.0804898173432078,0.42354177614293226,-0.019614204914235843,None,None,0.0003045756653118629,0.07675306765858946,9.902128531487678,0.057129445001617984,0.20606039513625887,6568,6567,15693.551587301587,,
Most Expectancy,NSC,SMA,33,56,0,true,false,1,100,1.1465262833745509,55.55555555555556,1.608979054000529,3.1241727713385514,0.6596358079679322,-0.8046973649633455,66 days 07:59:59.999999998,0.006308323482372575,0.19381633594831563,0.3856945085371481,0.6055157194103329,0,10835,10836 days 00:00:00,1000.0,10902.128531487677,990.2128531487676,5070.145894155111,100.0,956.8737587696703,48.302483694694345,1952 days 00:00:00,99,-10.902128531486596,64.0520546565913,-17.967449664429523,10.742762855919413,-6.399064834387526,84 days 22:15:16.363636363,43 days 02:10:54.545454545,100.13162282847645,0.44827794863132087,0.173481780974759,1.0875738904509844,0.27698659363869677,7.9931666060432685,1.0804898173432078,0.42354177614293226,-0.019614204914235843,None,None,0.0003045756653118629,0.07675306765858946,9.902128531487678,0.057129445001617984,0.20606039513625887,6568,6567,15693.551587301587,,
Most Sharpe Ratio,NSC,SMA,33,56,0,true,false,1,100,1.1465262833745509,55.55555555555556,1.608979054000529,3.1241727713385514,0.6596358079679322,-0.8046973649633455,66 days 07:59:59.999999998,0.006308323482372575,0.19381633594831563,0.3856945085371481,0.6055157194103329,0,10835,10836 days 00:00:00,1000.0,10902.128531487677,990.2128531487676,5070.145894155111,100.0,956.8737587696703,48.302483694694345,1952 days 00:00:00,99,-10.902128531486596,64.0520546565913,-17.967449664429523,10.742762855919413,-6.399064834387526,84 days 22:15:16.363636363,43 days 02:10:54.545454545,100.13162282847645,0.44827794863132087,0.173481780974759,1.0875738904509844,0.27698659363869677,7.9931666060432685,1.0804898173432078,0.42354177614293226,-0.019614204914235843,None,None,0.0003045756653118629,0.07675306765858946,9.902128531487678,0.057129445001617984,0.20606039513625887,6568,6567,15693.551587301587,,
Most Omega Ratio,NSC,SMA,33,56,0,true,false,1,100,1.1465262833745509,55.55555555555556,1.608979054000529,3.1241727713385514,0.6596358079679322,-0.8046973649633455,66 days 07:59:59.999999998,0.006308323482372575,0.19381633594831563,0.3856945085371481,0.6055157194103329,0,10835,10836 days 00:00:00,1000.0,10902.128531487677,990.2128531487676,5070.145894155111,100.0,956.8737587696703,48.302483694694345,1952 days 00:00:00,99,-10.902128531486596,64.0520546565913,-17.967449664429523,10.742762855919413,-6.399064834387526,84 days 22:15:16.363636363,43 days 02:10:54.545454545,100.13162282847645,0.44827794863132087,0.173481780974759,1.0875738904509844,0.27698659363869677,7.9931666060432685,1.0804898173432078,0.42354177614293226,-0.019614204914235843,None,None,0.0003045756653118629,0.07675306765858946,9.902128531487678,0.057129445001617984,0.20606039513625887,6568,6567,15693.551587301587,,
Most Sortino Ratio,NSC,SMA,33,56,0,true,false,1,100,1.1465262833745509,55.55555555555556,1.608979054000529,3.1241727713385514,0.6596358079679322,-0.8046973649633455,66 days 07:59:59.999999998,0.006308323482372575,0.19381633594831563,0.3856945085371481,0.6055157194103329,0,10835,10836 days 00:00:00,1000.0,10902.128531487677,990.2128531487676,5070.145894155111,100.0,956.8737587696703,48.302483694694345,1952 days 00:00:00,99,-10.902128531486596,64.0520546565913,-17.967449664429523,10.742762855919413,-6.399064834387526,84 days 22:15:16.363636363,43 days 02:10:54.545454545,100.13162282847645,0.44827794863132087,0.173481780974759,1.0875738904509844,0.27698659363869677,7.9931666060432685,1.0804898173432078,0.42354177614293226,-0.019614204914235843,None,None,0.0003045756653118629,0.07675306765858946,9.902128531487678,0.057129445001617984,0.20606039513625887,6568,6567,15693.551587301587,,
Least Max Drawdown [%],NSC,SMA,34,54,0,true,false,1,107,1.1270310324430133,54.71698113207547,1.4486055247959893,2.743718867919024,0.6178115212134309,-0.8420500736232365,61 days 14:29:26.037735848,0.006754366556883768,0.20738347946469773,0.4128287955699123,0.5690019655019887,0,10835,10836 days 00:00:00,1000.0,9008.291707012493,800.8291707012493,5070.145894155111,100.0,1003.636810865893,43.525538723321915,1832 days 00:00:00,106,-9.008291707012177,63.51062202261231,-17.967449664429516,10.338293894498381,-6.4330592891977,82 days 14:53:47.586206896,36 days 05:00:00,75.6349056482972,0.4221469081815137,0.17656858474040746,1.0825017341074983,0.20016454154118501,7.963404253694137,1.077777599357651,0.4205558468799161,-0.019614204914235905,None,None,0.00028730342329569443,0.072400462670515,8.00829170701255,0.052448823585425686,0.2064067475637127,6531,6530,15693.551587301587,,
Least Max Drawdown Duration,NSC,SMA,32,57,0,true,false,1,99,1.0981038500934897,53.06122448979592,1.6379242231959326,3.2418435569873756,0.6568578412302551,-0.807429312005326,66 days 23:15:55.102040816,0.0062446030431566905,0.1918781725888325,0.38181818181818183,0.6220390175336183,0,10835,10836 days 00:00:00,1000.0,10763.614830708217,976.3614830708217,5070.145894155111,100.0,886.2655232687189,50.67889559706475,1018 days 00:00:00,98,-10.763614830706501,61.33021233500888,-23.286135193837097,11.669262227929716,-6.284803636251792,87 days 00:27:41.538461539,44 days 07:18:15.652173913,99.73855556672373,0.44681915300850267,0.1644260657348094,1.087260514551199,0.26344085544145346,7.944368047613582,1.07849228459514,0.42354177614293226,-0.019640973834339024,None,None,0.0003031826200231885,0.0764020202458435,9.763614830708276,0.056815140793756935,0.2057876099985636,6564,6563,15693.551587301587,,
