Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Trades,38,87,NTAP,EMA,0,true,false,1,42,0.7096155302620569,34.146341463414636,1.8146351111933476,25.19372624259397,1.0350237624838472,-0.0857328570213004,109 days 01:10:14.634146342,0.0038005973838706355,0.11842105263157894,0.23402255639097744,2.9834675813598124,0,7448,7449 days 00:00:00,1000.0,76117.08261273023,7511.708261273023,8216.097799161562,100.0,2632.5884290530566,71.73943387717632,2523 days 00:00:00,41,-76.11708261271997,386.8033707865169,-30.27442880226616,92.05297556736768,-9.474032666547958,260 days 22:17:08.571428572,30 days 07:06:40,1833.9804803742181,0.674328861283885,0.3296583321748862,1.1541858825310738,1.060837167958912,18.982776086282787,1.070708601291279,1.0779645191409897,-0.0337144334728826,,,0.0009095997724232463,0.22921914265065807,75.11708261273088,0.1578455316452092,0.40909606087045813,0,42,10787.777777777777,,,,
Least Win Rate [%],38,87,NTAP,EMA,0,true,false,1,42,0.7096155302620569,34.146341463414636,1.8146351111933476,25.19372624259397,1.0350237624838472,-0.0857328570213004,109 days 01:10:14.634146342,0.0038005973838706355,0.11842105263157894,0.23402255639097744,2.9834675813598124,0,7448,7449 days 00:00:00,1000.0,76117.08261273023,7511.708261273023,8216.097799161562,100.0,2632.5884290530566,71.73943387717632,2523 days 00:00:00,41,-76.11708261271997,386.8033707865169,-30.27442880226616,92.05297556736768,-9.474032666547958,260 days 22:17:08.571428572,30 days 07:06:40,1833.9804803742181,0.674328861283885,0.3296583321748862,1.1541858825310738,1.060837167958912,18.982776086282787,1.070708601291279,1.0779645191409897,-0.0337144334728826,,,0.0009095997724232463,0.22921914265065807,75.11708261273088,0.1578455316452092,0.40909606087045813,0,42,10787.777777777777,,,,
Most Avg Losing Trade [%],38,87,NTAP,EMA,0,true,false,1,42,0.7096155302620569,34.146341463414636,1.8146351111933476,25.19372624259397,1.0350237624838472,-0.0857328570213004,109 days 01:10:14.634146342,0.0038005973838706355,0.11842105263157894,0.23402255639097744,2.9834675813598124,0,7448,7449 days 00:00:00,1000.0,76117.08261273023,7511.708261273023,8216.097799161562,100.0,2632.5884290530566,71.73943387717632,2523 days 00:00:00,41,-76.11708261271997,386.8033707865169,-30.27442880226616,92.05297556736768,-9.474032666547958,260 days 22:17:08.571428572,30 days 07:06:40,1833.9804803742181,0.674328861283885,0.3296583321748862,1.1541858825310738,1.060837167958912,18.982776086282787,1.070708601291279,1.0779645191409897,-0.0337144334728826,,,0.0009095997724232463,0.22921914265065807,75.11708261273088,0.1578455316452092,0.40909606087045813,0,42,10787.777777777777,,,,
Mean Best Trade [%],40,86,NTAP,EMA,0,true,false,1,40,0.7065960401214634,38.46153846153847,1.841137731983485,27.21014357529739,1.0532996923208588,0.02901970669336029,114 days 16:00:00.000000002,0.0036152023895354825,0.11278195488721804,0.22274436090225563,3.068813185183916,0,7448,7449 days 00:00:00,1000.0,85545.26547457193,8454.526547457193,8216.097799161562,100.0,2721.1760493765787,71.61122707451712,2525 days 00:00:00,39,-85.54526547456044,404.44023285899095,-30.27442880226616,87.40404098448903,-10.4110423054474,255 days 08:00:00,26 days 18:00:00,2170.020788206321,0.6858333313507088,0.340156649351933,1.1568738398616947,1.0591711157713404,18.926464021456653,1.071735938226853,1.0794392523364487,-0.03371443347288248,,,0.0009256844334629881,0.233272477232673,84.54526547457255,0.16242857026845736,0.40934649421916564,0,40,10787.777777777777,,,,
Mean Sharpe Ratio,40,86,NTAP,EMA,0,true,false,1,40,0.7065960401214634,38.46153846153847,1.841137731983485,27.21014357529739,1.0532996923208588,0.02901970669336029,114 days 16:00:00.000000002,0.0036152023895354825,0.11278195488721804,0.22274436090225563,3.068813185183916,0,7448,7449 days 00:00:00,1000.0,85545.26547457193,8454.526547457193,8216.097799161562,100.0,2721.1760493765787,71.61122707451712,2525 days 00:00:00,39,-85.54526547456044,404.44023285899095,-30.27442880226616,87.40404098448903,-10.4110423054474,255 days 08:00:00,26 days 18:00:00,2170.020788206321,0.6858333313507088,0.340156649351933,1.1568738398616947,1.0591711157713404,18.926464021456653,1.071735938226853,1.0794392523364487,-0.03371443347288248,,,0.0009256844334629881,0.233272477232673,84.54526547457255,0.16242857026845736,0.40934649421916564,0,40,10787.777777777777,,,,
Least Avg Losing Trade Duration,40,86,NTAP,EMA,0,true,false,1,40,0.7065960401214634,38.46153846153847,1.841137731983485,27.21014357529739,1.0532996923208588,0.02901970669336029,114 days 16:00:00.000000002,0.0036152023895354825,0.11278195488721804,0.22274436090225563,3.068813185183916,0,7448,7449 days 00:00:00,1000.0,85545.26547457193,8454.526547457193,8216.097799161562,100.0,2721.1760493765787,71.61122707451712,2525 days 00:00:00,39,-85.54526547456044,404.44023285899095,-30.27442880226616,87.40404098448903,-10.4110423054474,255 days 08:00:00,26 days 18:00:00,2170.020788206321,0.6858333313507088,0.340156649351933,1.1568738398616947,1.0591711157713404,18.926464021456653,1.071735938226853,1.0794392523364487,-0.03371443347288248,,,0.0009256844334629881,0.233272477232673,84.54526547457255,0.16242857026845736,0.40934649421916564,0,40,10787.777777777777,,,,
Least Total Return [%],40,84,NTAP,EMA,0,true,false,1,41,0.6905241615364697,35.0,1.8048477681843593,25.664187320769145,1.0246373879017276,-0.14244527767828255,111 days 11:23:59.999999999,0.0037078998867030592,0.1156015037593985,0.22838345864661652,2.9668186470438016,0,7448,7449 days 00:00:00,1000.0,71457.53466728066,7045.753466728067,8216.097799161562,100.0,2435.361025219409,72.63967716168108,2568 days 00:00:00,40,-71.4575346672791,386.8033707865169,-30.27442880226615,91.6018094801401,-9.840686149661368,261 days 01:42:51.428571428,30 days 22:09:13.846153846,1763.2248050486978,0.6679186729539911,0.3203120339751692,1.1527799560035992,1.056271482691373,18.93595270856946,1.0701164650255064,1.077247191011236,-0.03367381328092277,,,0.0009016310010737825,0.2272110122705932,70.4575346672803,0.15537383184670128,0.4094038790480464,0,41,10787.777777777777,,,,
Least Expectancy,40,84,NTAP,EMA,0,true,false,1,41,0.6905241615364697,35.0,1.8048477681843593,25.664187320769145,1.0246373879017276,-0.14244527767828255,111 days 11:23:59.999999999,0.0037078998867030592,0.1156015037593985,0.22838345864661652,2.9668186470438016,0,7448,7449 days 00:00:00,1000.0,71457.53466728066,7045.753466728067,8216.097799161562,100.0,2435.361025219409,72.63967716168108,2568 days 00:00:00,40,-71.4575346672791,386.8033707865169,-30.27442880226615,91.6018094801401,-9.840686149661368,261 days 01:42:51.428571428,30 days 22:09:13.846153846,1763.2248050486978,0.6679186729539911,0.3203120339751692,1.1527799560035992,1.056271482691373,18.93595270856946,1.0701164650255064,1.077247191011236,-0.03367381328092277,,,0.0009016310010737825,0.2272110122705932,70.4575346672803,0.15537383184670128,0.4094038790480464,0,41,10787.777777777777,,,,
Least Sharpe Ratio,40,84,NTAP,EMA,0,true,false,1,41,0.6905241615364697,35.0,1.8048477681843593,25.664187320769145,1.0246373879017276,-0.14244527767828255,111 days 11:23:59.999999999,0.0037078998867030592,0.1156015037593985,0.22838345864661652,2.9668186470438016,0,7448,7449 days 00:00:00,1000.0,71457.53466728066,7045.753466728067,8216.097799161562,100.0,2435.361025219409,72.63967716168108,2568 days 00:00:00,40,-71.4575346672791,386.8033707865169,-30.27442880226615,91.6018094801401,-9.840686149661368,261 days 01:42:51.428571428,30 days 22:09:13.846153846,1763.2248050486978,0.6679186729539911,0.3203120339751692,1.1527799560035992,1.056271482691373,18.93595270856946,1.0701164650255064,1.077247191011236,-0.03367381328092277,,,0.0009016310010737825,0.2272110122705932,70.4575346672803,0.15537383184670128,0.4094038790480464,0,41,10787.777777777777,,,,
Least Calmar Ratio,40,84,NTAP,EMA,0,true,false,1,41,0.6905241615364697,35.0,1.8048477681843593,25.664187320769145,1.0246373879017276,-0.14244527767828255,111 days 11:23:59.999999999,0.0037078998867030592,0.1156015037593985,0.22838345864661652,2.9668186470438016,0,7448,7449 days 00:00:00,1000.0,71457.53466728066,7045.753466728067,8216.097799161562,100.0,2435.361025219409,72.63967716168108,2568 days 00:00:00,40,-71.4575346672791,386.8033707865169,-30.27442880226615,91.6018094801401,-9.840686149661368,261 days 01:42:51.428571428,30 days 22:09:13.846153846,1763.2248050486978,0.6679186729539911,0.3203120339751692,1.1527799560035992,1.056271482691373,18.93595270856946,1.0701164650255064,1.077247191011236,-0.03367381328092277,,,0.0009016310010737825,0.2272110122705932,70.4575346672803,0.15537383184670128,0.4094038790480464,0,41,10787.777777777777,,,,
