Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Median Total Return [%],38,53,DOV,EMA,0,true,false,1,76,1.1357357347832866,49.333333333333336,1.995689929819215,3.957566927046364,0.6098131437805251,-0.9342828936951901,98 days 11:50:23.999999998,0.004536606090573701,0.1398282810583494,0.27781671631329946,0.5533797805822672,0,11414,11415 days 00:00:00,1000.0,9116.790243780397,811.6790243780397,12351.107192901964,100.0,444.3407460425206,53.87083326008488,3377 days 00:00:00,75,-9.116790243779178,45.74842803626686,-12.873849379332652,15.20040608636877,-6.989408043872823,164 days 18:09:43.783783782,33 days 23:22:06.315789473,108.34542712032247,0.4180472135954476,0.1359298210910318,1.0780486244488,0.08119949199769119,6.781896639467479,1.0756260432702653,1.0022522522522521,-0.01931849877915367,,,0.00026939854129686075,0.0678884324068089,8.116790243780493,0.050000916199439915,0.19544141999222703,0,76,16532.18253968254,,,,
Most Win Rate [%],42,49,DOV,EMA,0,true,false,1,75,1.1324208105278755,50.0,1.9347959249684454,3.983235531290737,0.6058322002810588,-0.9356668877664133,99 days 21:24:19.459459459,0.004476118009366051,0.13798843525495005,0.2741370247065008,0.5496404382147284,0,11414,11415 days 00:00:00,1000.0,8945.851652500216,794.5851652500215,12351.107192901964,100.0,457.2547554241864,54.78701467495702,3380 days 00:00:00,74,-8.945851652499186,47.4033959590943,-14.226943910401149,15.081881483051902,-7.115410420470428,164 days 19:27:34.054054054,34 days 23:21:04.864864865,107.49726356963124,0.4155601052370692,0.13247149503790243,1.0775567987352064,0.07755539562196932,6.788598674491582,1.0742291387728038,1.0030977189524077,-0.01932476560565377,,,0.0002676730105873659,0.0674535986680162,7.945851652500185,0.04956225888034371,0.19535180961831666,0,75,16532.18253968254,,,,
Median Calmar Ratio,40,50,DOV,EMA,0,true,false,1,77,1.12830209488602,48.68421052631579,1.9832496316604429,3.951273797758693,0.6141431119992691,-0.932664429578411,97 days 04:25:15.789473683,0.00459709417178135,0.14166812686174873,0.2814964079200981,0.5597695576463823,0,11414,11415 days 00:00:00,1000.0,9316.688481722453,831.6688481722454,12351.107192901964,100.0,458.60903658506084,54.53122382669705,3380 days 00:00:00,76,-9.31668848172194,45.748428036266844,-14.226943910401129,15.434557715070854,-6.943123764819509,164 days 11:01:37.297297296,33 days 08:36:55.384615384,109.55269960794969,0.4209900375554655,0.13564907531674952,1.078609716825639,0.08078338986508989,6.780939880636034,1.0755816154308477,1.0028153153153154,-0.01931849877915372,,,0.0002713043518777613,0.06836869667319584,8.316688481722496,0.050503799213218015,0.1954481860443488,0,77,16532.18253968254,,,,
Most Profit Factor,21,78,DOV,EMA,0,true,false,1,80,1.1281530566517972,45.56962025316456,2.055474003254895,4.102172525764756,0.6521819805608344,-0.9173276060052001,94 days 08:12:09.113924050,0.004778558415404297,0.14718766427194674,0.2925354827404941,0.6037891925078667,0,11414,11415 days 00:00:00,1000.0,11210.95600123598,1021.0956001235979,12351.107192901964,100.0,564.9172496146023,50.76211182848913,3316 days 00:00:00,79,-11.21095600123408,51.091396103333786,-14.14780583466399,16.643056830302626,-6.397172473383228,169 days 18:40:00,31 days 04:27:54.418604651,129.39451844604065,0.4461398335594204,0.15827922009657136,1.0830733388827303,0.08925599262839114,6.680197293353092,1.078554256801163,1.004189944134078,-0.01935639387569243,,,0.000287517745440532,0.07245447185101406,10.210956001235997,0.054804896849466544,0.19545210674179342,0,80,16532.18253968254,,,,
Least Best Trade [%],41,50,DOV,EMA,0,true,false,1,76,1.1181862833136942,49.333333333333336,1.9061362093961276,3.844612931861499,0.5942550594231092,-0.9397250029503069,98 days 12:28:47.999999999,0.004536606090573701,0.1398282810583494,0.27781671631329946,0.5375856175968945,0,11414,11415 days 00:00:00,1000.0,8444.629496126097,744.4629496126097,12351.107192901964,100.0,444.9039222412468,54.83254742585994,3380 days 00:00:00,75,-8.444629496125344,44.72150826289882,-14.226943910401166,15.009398031803375,-7.026362033871381,164 days 18:48:38.918918918,34 days 00:00:00,99.374321674963,0.40774676233987606,0.1287583959222922,1.0760648679031681,0.0778037974946955,6.794912546641338,1.0739484155077432,1.001970720720721,-0.019324765605653774,,,0.0002625951290208186,0.06617397251324629,7.444629496126089,0.04822712317781774,0.19531826026175078,0,76,16532.18253968254,,,,
Least Worst Trade [%],41,48,DOV,EMA,0,true,false,1,78,1.1148488375795524,48.05194805194805,1.9477799459025504,3.8913130927395363,0.6064616787795916,-0.9356654448539998,95 days 18:23:22.597402596,0.004657582252988999,0.14350797266514806,0.2851760995268968,0.5584344529443981,0,11414,11415 days 00:00:00,1000.0,8946.029868159107,794.6029868159106,12351.107192901964,100.0,450.86804750108365,55.6363941229423,3377 days 00:00:00,77,-8.946029868158803,45.35848549284084,-17.28687797878338,15.663647358767216,-6.998096103336067,164 days 03:53:30.810810810,32 days 12:00:00,103.31137529905541,0.41563053048801374,0.13045033165502648,1.0776205295311636,0.08820529227553245,6.771654001959697,1.0748931434890456,1.0025373555116999,-0.01932476560565366,,,0.0002676025220631411,0.06743583555991156,7.946029868159167,0.04956272046649324,0.195267273951315,0,78,16532.18253968254,,,,
Most Total Return [%],20,79,DOV,EMA,0,true,false,1,81,1.112707398592158,45.0,2.021725966625168,4.1165378956912075,0.661676947967774,-0.9130840042964521,93 days 05:06:00,0.004839046496611947,0.14902751007534606,0.2962151743472928,0.6134773927256654,0,11414,11415 days 00:00:00,1000.0,11735.087797123275,1073.5087797123274,12351.107192901964,100.0,609.8916626947035,50.14780171614811,3335 days 00:00:00,80,-11.735087797122105,52.22048053984749,-14.14780583466399,16.880095340552938,-6.326372741013843,169 days 12:00:00,30 days 19:05:27.272727273,134.335286061505,0.4524692225125032,0.16336794210389416,1.0842901118095256,0.09064287656920939,6.688804266424355,1.0776638944595793,1.0061486864169928,-0.019341607833265453,,,0.0002914375225778573,0.07344225568962004,10.73508779712322,0.055869417400533194,0.1953453715892495,0,81,16532.18253968254,,,,
Most Expectancy,20,79,DOV,EMA,0,true,false,1,81,1.112707398592158,45.0,2.021725966625168,4.1165378956912075,0.661676947967774,-0.9130840042964521,93 days 05:06:00,0.004839046496611947,0.14902751007534606,0.2962151743472928,0.6134773927256654,0,11414,11415 days 00:00:00,1000.0,11735.087797123275,1073.5087797123274,12351.107192901964,100.0,609.8916626947035,50.14780171614811,3335 days 00:00:00,80,-11.735087797122105,52.22048053984749,-14.14780583466399,16.880095340552938,-6.326372741013843,169 days 12:00:00,30 days 19:05:27.272727273,134.335286061505,0.4524692225125032,0.16336794210389416,1.0842901118095256,0.09064287656920939,6.688804266424355,1.0776638944595793,1.0061486864169928,-0.019341607833265453,,,0.0002914375225778573,0.07344225568962004,10.73508779712322,0.055869417400533194,0.1953453715892495,0,81,16532.18253968254,,,,
Least Avg Losing Trade [%],38,52,DOV,EMA,0,true,false,1,77,1.112196741295658,48.68421052631579,1.9062884557838649,3.833772265314008,0.5948030911532751,-0.9394846991189869,97 days 04:44:12.631578946,0.00459709417178135,0.14166812686174873,0.2814964079200981,0.5431233356415587,0,11414,11415 days 00:00:00,1000.0,8474.309679921087,747.4309679921088,12351.107192901964,100.0,432.515095483086,55.21779062190423,3384 days 00:00:00,76,-8.474309679919315,45.358485492840835,-15.15102053344256,15.426100271340172,-7.16407738142876,164 days 09:43:47.027027028,33 days 10:27:41.538461538,98.45768407369741,0.40803954103561985,0.12807760244370894,1.076107543201742,0.07914580578558815,6.7746082153882154,1.0742938788030914,1.0016882386043895,-0.019324765605653705,,,0.0002630619867114128,0.06629162065127603,7.474309679921138,0.048308316579163124,0.19552511406402678,0,77,16532.18253968254,,,,
Mean Calmar Ratio,24,73,DOV,EMA,0,true,false,1,78,1.1069303706510492,45.45454545454545,2.022640083610347,4.038160306368935,0.6268313129889345,-0.9276860515892102,96 days 16:31:10.129870129,0.004657582252988999,0.14350797266514806,0.2851760995268968,0.579508198863879,0,11414,11415 days 00:00:00,1000.0,9931.573283636455,893.1573283636455,12351.107192901964,100.0,495.1828216661114,55.00137465378493,3381 days 00:00:00,77,-9.931573283634862,45.358485492840835,-16.80145834339547,16.838516390489847,-6.62880309706516,172 days 12:20:34.285714284,33 days 12:00:00,116.12343970026089,0.4295101190259806,0.13848402581092267,1.0798950990607683,0.08051934457820387,6.678209688485619,1.0765853063358715,1.0030743432084963,-0.0193416078332655,,,0.00027703496988460547,0.06981281241092058,8.931573283636572,0.051987029894765335,0.19561758622328454,0,78,16532.18253968254,,,,
