Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Least Total Return [%],2,3,DDC,SMA,0,true,false,1,82,0.49289469127759256,29.629629629629626,0.27603991279712436,-2.7414850463160905,-2.2885930225815208,-0.028759085861466468,2 days 00:17:46.666666665,0.13911265589858926,4.2835820895522385,8.514925373134329,-11.743376243174895,0,402,403 days 00:00:00,1000.0,43.469407816147395,-95.65305921838527,-92.97906626825747,100.0,42.830161671110325,97.56742414614264,400 days 00:00:00,81,-0.04346940781613995,92.75714924828648,-40.71888191091253,11.576551968536636,-8.770132210464606,2 days 17:00:00,1 days 17:15:47.368421052,-11.808482997235018,-1.6549359937588042,-0.9650513489615649,0.6775683590975884,0.6067994029471401,13.767322146647041,2.077876301232606,0.32608695652173914,-0.10901860255126714,,,-0.0056212818814367575,-1.416563034122063,-0.9565305921838523,-0.8592519366493117,1.0301509435375373,0,82,582.2619047619047,,,,
Most Total Fees Paid,2,3,DDC,SMA,0,true,false,1,82,0.49289469127759256,29.629629629629626,0.27603991279712436,-2.7414850463160905,-2.2885930225815208,-0.028759085861466468,2 days 00:17:46.666666665,0.13911265589858926,4.2835820895522385,8.514925373134329,-11.743376243174895,0,402,403 days 00:00:00,1000.0,43.469407816147395,-95.65305921838527,-92.97906626825747,100.0,42.830161671110325,97.56742414614264,400 days 00:00:00,81,-0.04346940781613995,92.75714924828648,-40.71888191091253,11.576551968536636,-8.770132210464606,2 days 17:00:00,1 days 17:15:47.368421052,-11.808482997235018,-1.6549359937588042,-0.9650513489615649,0.6775683590975884,0.6067994029471401,13.767322146647041,2.077876301232606,0.32608695652173914,-0.10901860255126714,,,-0.0056212818814367575,-1.416563034122063,-0.9565305921838523,-0.8592519366493117,1.0301509435375373,0,82,582.2619047619047,,,,
Most Max Drawdown [%],2,3,DDC,SMA,0,true,false,1,82,0.49289469127759256,29.629629629629626,0.27603991279712436,-2.7414850463160905,-2.2885930225815208,-0.028759085861466468,2 days 00:17:46.666666665,0.13911265589858926,4.2835820895522385,8.514925373134329,-11.743376243174895,0,402,403 days 00:00:00,1000.0,43.469407816147395,-95.65305921838527,-92.97906626825747,100.0,42.830161671110325,97.56742414614264,400 days 00:00:00,81,-0.04346940781613995,92.75714924828648,-40.71888191091253,11.576551968536636,-8.770132210464606,2 days 17:00:00,1 days 17:15:47.368421052,-11.808482997235018,-1.6549359937588042,-0.9650513489615649,0.6775683590975884,0.6067994029471401,13.767322146647041,2.077876301232606,0.32608695652173914,-0.10901860255126714,,,-0.0056212818814367575,-1.416563034122063,-0.9565305921838523,-0.8592519366493117,1.0301509435375373,0,82,582.2619047619047,,,,
Most Total Trades,2,3,DDC,SMA,0,true,false,1,82,0.49289469127759256,29.629629629629626,0.27603991279712436,-2.7414850463160905,-2.2885930225815208,-0.028759085861466468,2 days 00:17:46.666666665,0.13911265589858926,4.2835820895522385,8.514925373134329,-11.743376243174895,0,402,403 days 00:00:00,1000.0,43.469407816147395,-95.65305921838527,-92.97906626825747,100.0,42.830161671110325,97.56742414614264,400 days 00:00:00,81,-0.04346940781613995,92.75714924828648,-40.71888191091253,11.576551968536636,-8.770132210464606,2 days 17:00:00,1 days 17:15:47.368421052,-11.808482997235018,-1.6549359937588042,-0.9650513489615649,0.6775683590975884,0.6067994029471401,13.767322146647041,2.077876301232606,0.32608695652173914,-0.10901860255126714,,,-0.0056212818814367575,-1.416563034122063,-0.9565305921838523,-0.8592519366493117,1.0301509435375373,0,82,582.2619047619047,,,,
Mean Avg Winning Trade [%],2,3,DDC,SMA,0,true,false,1,82,0.49289469127759256,29.629629629629626,0.27603991279712436,-2.7414850463160905,-2.2885930225815208,-0.028759085861466468,2 days 00:17:46.666666665,0.13911265589858926,4.2835820895522385,8.514925373134329,-11.743376243174895,0,402,403 days 00:00:00,1000.0,43.469407816147395,-95.65305921838527,-92.97906626825747,100.0,42.830161671110325,97.56742414614264,400 days 00:00:00,81,-0.04346940781613995,92.75714924828648,-40.71888191091253,11.576551968536636,-8.770132210464606,2 days 17:00:00,1 days 17:15:47.368421052,-11.808482997235018,-1.6549359937588042,-0.9650513489615649,0.6775683590975884,0.6067994029471401,13.767322146647041,2.077876301232606,0.32608695652173914,-0.10901860255126714,,,-0.0056212818814367575,-1.416563034122063,-0.9565305921838523,-0.8592519366493117,1.0301509435375373,0,82,582.2619047619047,,,,
Median Avg Winning Trade [%],2,3,DDC,SMA,0,true,false,1,82,0.49289469127759256,29.629629629629626,0.27603991279712436,-2.7414850463160905,-2.2885930225815208,-0.028759085861466468,2 days 00:17:46.666666665,0.13911265589858926,4.2835820895522385,8.514925373134329,-11.743376243174895,0,402,403 days 00:00:00,1000.0,43.469407816147395,-95.65305921838527,-92.97906626825747,100.0,42.830161671110325,97.56742414614264,400 days 00:00:00,81,-0.04346940781613995,92.75714924828648,-40.71888191091253,11.576551968536636,-8.770132210464606,2 days 17:00:00,1 days 17:15:47.368421052,-11.808482997235018,-1.6549359937588042,-0.9650513489615649,0.6775683590975884,0.6067994029471401,13.767322146647041,2.077876301232606,0.32608695652173914,-0.10901860255126714,,,-0.0056212818814367575,-1.416563034122063,-0.9565305921838523,-0.8592519366493117,1.0301509435375373,0,82,582.2619047619047,,,,
Least Sharpe Ratio,2,3,DDC,SMA,0,true,false,1,82,0.49289469127759256,29.629629629629626,0.27603991279712436,-2.7414850463160905,-2.2885930225815208,-0.028759085861466468,2 days 00:17:46.666666665,0.13911265589858926,4.2835820895522385,8.514925373134329,-11.743376243174895,0,402,403 days 00:00:00,1000.0,43.469407816147395,-95.65305921838527,-92.97906626825747,100.0,42.830161671110325,97.56742414614264,400 days 00:00:00,81,-0.04346940781613995,92.75714924828648,-40.71888191091253,11.576551968536636,-8.770132210464606,2 days 17:00:00,1 days 17:15:47.368421052,-11.808482997235018,-1.6549359937588042,-0.9650513489615649,0.6775683590975884,0.6067994029471401,13.767322146647041,2.077876301232606,0.32608695652173914,-0.10901860255126714,,,-0.0056212818814367575,-1.416563034122063,-0.9565305921838523,-0.8592519366493117,1.0301509435375373,0,82,582.2619047619047,,,,
Least Calmar Ratio,2,3,DDC,SMA,0,true,false,1,82,0.49289469127759256,29.629629629629626,0.27603991279712436,-2.7414850463160905,-2.2885930225815208,-0.028759085861466468,2 days 00:17:46.666666665,0.13911265589858926,4.2835820895522385,8.514925373134329,-11.743376243174895,0,402,403 days 00:00:00,1000.0,43.469407816147395,-95.65305921838527,-92.97906626825747,100.0,42.830161671110325,97.56742414614264,400 days 00:00:00,81,-0.04346940781613995,92.75714924828648,-40.71888191091253,11.576551968536636,-8.770132210464606,2 days 17:00:00,1 days 17:15:47.368421052,-11.808482997235018,-1.6549359937588042,-0.9650513489615649,0.6775683590975884,0.6067994029471401,13.767322146647041,2.077876301232606,0.32608695652173914,-0.10901860255126714,,,-0.0056212818814367575,-1.416563034122063,-0.9565305921838523,-0.8592519366493117,1.0301509435375373,0,82,582.2619047619047,,,,
Least Sortino Ratio,2,3,DDC,SMA,0,true,false,1,82,0.49289469127759256,29.629629629629626,0.27603991279712436,-2.7414850463160905,-2.2885930225815208,-0.028759085861466468,2 days 00:17:46.666666665,0.13911265589858926,4.2835820895522385,8.514925373134329,-11.743376243174895,0,402,403 days 00:00:00,1000.0,43.469407816147395,-95.65305921838527,-92.97906626825747,100.0,42.830161671110325,97.56742414614264,400 days 00:00:00,81,-0.04346940781613995,92.75714924828648,-40.71888191091253,11.576551968536636,-8.770132210464606,2 days 17:00:00,1 days 17:15:47.368421052,-11.808482997235018,-1.6549359937588042,-0.9650513489615649,0.6775683590975884,0.6067994029471401,13.767322146647041,2.077876301232606,0.32608695652173914,-0.10901860255126714,,,-0.0056212818814367575,-1.416563034122063,-0.9565305921838523,-0.8592519366493117,1.0301509435375373,0,82,582.2619047619047,,,,
Least Avg Losing Trade Duration,2,3,DDC,SMA,0,true,false,1,82,0.49289469127759256,29.629629629629626,0.27603991279712436,-2.7414850463160905,-2.2885930225815208,-0.028759085861466468,2 days 00:17:46.666666665,0.13911265589858926,4.2835820895522385,8.514925373134329,-11.743376243174895,0,402,403 days 00:00:00,1000.0,43.469407816147395,-95.65305921838527,-92.97906626825747,100.0,42.830161671110325,97.56742414614264,400 days 00:00:00,81,-0.04346940781613995,92.75714924828648,-40.71888191091253,11.576551968536636,-8.770132210464606,2 days 17:00:00,1 days 17:15:47.368421052,-11.808482997235018,-1.6549359937588042,-0.9650513489615649,0.6775683590975884,0.6067994029471401,13.767322146647041,2.077876301232606,0.32608695652173914,-0.10901860255126714,,,-0.0056212818814367575,-1.416563034122063,-0.9565305921838523,-0.8592519366493117,1.0301509435375373,0,82,582.2619047619047,,,,
