Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],COIN,SMA,21,22,0,true,1,60,0.23361121192072595,47.45762711864407,1.3287435571480484,1.9014275250853658,1.1003980021653,2.8766310587913835,7 days 17:05:05.084745761,0.04057195874038094,1.254980079681275,2.489043824701195,2.3862536669398016,0,1004,1005 days 00:00:00,1000.0,1873.3754475979983,87.33754475979984,-46.539539218778735,100.0,133.98720592874466,56.55619099778792,418 days 00:00:00,59,-1.8733754475977094,42.61883016230336,-23.3457172335531,11.859145685185304,-7.092640490488773,10 days 07:42:51.428571428,5 days 08:30:58.064516129,14.834725814332138,0.6655439715445594,0.45276661162889686,1.1526936831863221,1.5413602168568377,11.377245652800669,1.5456574388180218,0.2802547770700637,-0.05515393090249425,None,None,0.001331242674604345,0.335473154000295,0.873375447598,0.170468303406216,0.60663460357011,1454.2063492063492
Mean Total Fees Paid,COIN,SMA,21,22,0,true,1,60,0.23361121192072595,47.45762711864407,1.3287435571480484,1.9014275250853658,1.1003980021653,2.8766310587913835,7 days 17:05:05.084745761,0.04057195874038094,1.254980079681275,2.489043824701195,2.3862536669398016,0,1004,1005 days 00:00:00,1000.0,1873.3754475979983,87.33754475979984,-46.539539218778735,100.0,133.98720592874466,56.55619099778792,418 days 00:00:00,59,-1.8733754475977094,42.61883016230336,-23.3457172335531,11.859145685185304,-7.092640490488773,10 days 07:42:51.428571428,5 days 08:30:58.064516129,14.834725814332138,0.6655439715445594,0.45276661162889686,1.1526936831863221,1.5413602168568377,11.377245652800669,1.5456574388180218,0.2802547770700637,-0.05515393090249425,None,None,0.001331242674604345,0.335473154000295,0.873375447598,0.170468303406216,0.60663460357011,1454.2063492063492
Median Total Fees Paid,COIN,SMA,21,22,0,true,1,60,0.23361121192072595,47.45762711864407,1.3287435571480484,1.9014275250853658,1.1003980021653,2.8766310587913835,7 days 17:05:05.084745761,0.04057195874038094,1.254980079681275,2.489043824701195,2.3862536669398016,0,1004,1005 days 00:00:00,1000.0,1873.3754475979983,87.33754475979984,-46.539539218778735,100.0,133.98720592874466,56.55619099778792,418 days 00:00:00,59,-1.8733754475977094,42.61883016230336,-23.3457172335531,11.859145685185304,-7.092640490488773,10 days 07:42:51.428571428,5 days 08:30:58.064516129,14.834725814332138,0.6655439715445594,0.45276661162889686,1.1526936831863221,1.5413602168568377,11.377245652800669,1.5456574388180218,0.2802547770700637,-0.05515393090249425,None,None,0.001331242674604345,0.335473154000295,0.873375447598,0.170468303406216,0.60663460357011,1454.2063492063492
Least Max Drawdown [%],COIN,SMA,21,22,0,true,1,60,0.23361121192072595,47.45762711864407,1.3287435571480484,1.9014275250853658,1.1003980021653,2.8766310587913835,7 days 17:05:05.084745761,0.04057195874038094,1.254980079681275,2.489043824701195,2.3862536669398016,0,1004,1005 days 00:00:00,1000.0,1873.3754475979983,87.33754475979984,-46.539539218778735,100.0,133.98720592874466,56.55619099778792,418 days 00:00:00,59,-1.8733754475977094,42.61883016230336,-23.3457172335531,11.859145685185304,-7.092640490488773,10 days 07:42:51.428571428,5 days 08:30:58.064516129,14.834725814332138,0.6655439715445594,0.45276661162889686,1.1526936831863221,1.5413602168568377,11.377245652800669,1.5456574388180218,0.2802547770700637,-0.05515393090249425,None,None,0.001331242674604345,0.335473154000295,0.873375447598,0.170468303406216,0.60663460357011,1454.2063492063492
Mean Total Trades,COIN,SMA,21,22,0,true,1,60,0.23361121192072595,47.45762711864407,1.3287435571480484,1.9014275250853658,1.1003980021653,2.8766310587913835,7 days 17:05:05.084745761,0.04057195874038094,1.254980079681275,2.489043824701195,2.3862536669398016,0,1004,1005 days 00:00:00,1000.0,1873.3754475979983,87.33754475979984,-46.539539218778735,100.0,133.98720592874466,56.55619099778792,418 days 00:00:00,59,-1.8733754475977094,42.61883016230336,-23.3457172335531,11.859145685185304,-7.092640490488773,10 days 07:42:51.428571428,5 days 08:30:58.064516129,14.834725814332138,0.6655439715445594,0.45276661162889686,1.1526936831863221,1.5413602168568377,11.377245652800669,1.5456574388180218,0.2802547770700637,-0.05515393090249425,None,None,0.001331242674604345,0.335473154000295,0.873375447598,0.170468303406216,0.60663460357011,1454.2063492063492
Median Total Trades,COIN,SMA,21,22,0,true,1,60,0.23361121192072595,47.45762711864407,1.3287435571480484,1.9014275250853658,1.1003980021653,2.8766310587913835,7 days 17:05:05.084745761,0.04057195874038094,1.254980079681275,2.489043824701195,2.3862536669398016,0,1004,1005 days 00:00:00,1000.0,1873.3754475979983,87.33754475979984,-46.539539218778735,100.0,133.98720592874466,56.55619099778792,418 days 00:00:00,59,-1.8733754475977094,42.61883016230336,-23.3457172335531,11.859145685185304,-7.092640490488773,10 days 07:42:51.428571428,5 days 08:30:58.064516129,14.834725814332138,0.6655439715445594,0.45276661162889686,1.1526936831863221,1.5413602168568377,11.377245652800669,1.5456574388180218,0.2802547770700637,-0.05515393090249425,None,None,0.001331242674604345,0.335473154000295,0.873375447598,0.170468303406216,0.60663460357011,1454.2063492063492
Most Win Rate [%],COIN,SMA,21,22,0,true,1,60,0.23361121192072595,47.45762711864407,1.3287435571480484,1.9014275250853658,1.1003980021653,2.8766310587913835,7 days 17:05:05.084745761,0.04057195874038094,1.254980079681275,2.489043824701195,2.3862536669398016,0,1004,1005 days 00:00:00,1000.0,1873.3754475979983,87.33754475979984,-46.539539218778735,100.0,133.98720592874466,56.55619099778792,418 days 00:00:00,59,-1.8733754475977094,42.61883016230336,-23.3457172335531,11.859145685185304,-7.092640490488773,10 days 07:42:51.428571428,5 days 08:30:58.064516129,14.834725814332138,0.6655439715445594,0.45276661162889686,1.1526936831863221,1.5413602168568377,11.377245652800669,1.5456574388180218,0.2802547770700637,-0.05515393090249425,None,None,0.001331242674604345,0.335473154000295,0.873375447598,0.170468303406216,0.60663460357011,1454.2063492063492
Least Best Trade [%],COIN,SMA,21,22,0,true,1,60,0.23361121192072595,47.45762711864407,1.3287435571480484,1.9014275250853658,1.1003980021653,2.8766310587913835,7 days 17:05:05.084745761,0.04057195874038094,1.254980079681275,2.489043824701195,2.3862536669398016,0,1004,1005 days 00:00:00,1000.0,1873.3754475979983,87.33754475979984,-46.539539218778735,100.0,133.98720592874466,56.55619099778792,418 days 00:00:00,59,-1.8733754475977094,42.61883016230336,-23.3457172335531,11.859145685185304,-7.092640490488773,10 days 07:42:51.428571428,5 days 08:30:58.064516129,14.834725814332138,0.6655439715445594,0.45276661162889686,1.1526936831863221,1.5413602168568377,11.377245652800669,1.5456574388180218,0.2802547770700637,-0.05515393090249425,None,None,0.001331242674604345,0.335473154000295,0.873375447598,0.170468303406216,0.60663460357011,1454.2063492063492
Least Worst Trade [%],COIN,SMA,21,22,0,true,1,60,0.23361121192072595,47.45762711864407,1.3287435571480484,1.9014275250853658,1.1003980021653,2.8766310587913835,7 days 17:05:05.084745761,0.04057195874038094,1.254980079681275,2.489043824701195,2.3862536669398016,0,1004,1005 days 00:00:00,1000.0,1873.3754475979983,87.33754475979984,-46.539539218778735,100.0,133.98720592874466,56.55619099778792,418 days 00:00:00,59,-1.8733754475977094,42.61883016230336,-23.3457172335531,11.859145685185304,-7.092640490488773,10 days 07:42:51.428571428,5 days 08:30:58.064516129,14.834725814332138,0.6655439715445594,0.45276661162889686,1.1526936831863221,1.5413602168568377,11.377245652800669,1.5456574388180218,0.2802547770700637,-0.05515393090249425,None,None,0.001331242674604345,0.335473154000295,0.873375447598,0.170468303406216,0.60663460357011,1454.2063492063492
Least Avg Winning Trade [%],COIN,SMA,21,22,0,true,1,60,0.23361121192072595,47.45762711864407,1.3287435571480484,1.9014275250853658,1.1003980021653,2.8766310587913835,7 days 17:05:05.084745761,0.04057195874038094,1.254980079681275,2.489043824701195,2.3862536669398016,0,1004,1005 days 00:00:00,1000.0,1873.3754475979983,87.33754475979984,-46.539539218778735,100.0,133.98720592874466,56.55619099778792,418 days 00:00:00,59,-1.8733754475977094,42.61883016230336,-23.3457172335531,11.859145685185304,-7.092640490488773,10 days 07:42:51.428571428,5 days 08:30:58.064516129,14.834725814332138,0.6655439715445594,0.45276661162889686,1.1526936831863221,1.5413602168568377,11.377245652800669,1.5456574388180218,0.2802547770700637,-0.05515393090249425,None,None,0.001331242674604345,0.335473154000295,0.873375447598,0.170468303406216,0.60663460357011,1454.2063492063492
