cumulative_return,max_drawdown,sharpe_ratio,final_portfolio_value,initial_portfolio_value,loss_streak_probability,sequence_id,mean_cumulative_return,median_cumulative_return,std_cumulative_return,mean_max_drawdown,median_max_drawdown,mean_sharpe_ratio,median_sharpe_ratio,mean_final_portfolio_value,std_final_portfolio_value,worst_case_portfolio_value,var_5_percent,mean_loss_streak_probability,median_loss_streak_probability,max_loss_streak_probability
236.63992532941737,-0.3931088626526796,5.987479064555183,2517690.1004613796,10594.558540495029,0.08108108108108109,0,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
234.73523946845233,-0.4072697801974367,5.982659083082416,2336422.7453652886,9911.215440820693,0.13513513513513514,1,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
235.0362032100546,-0.3280996042260871,5.982361789123805,2261850.83516982,9582.643697911637,0.16216216216216217,2,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
237.82995764262913,-0.5723611200407417,5.989650800398307,2299751.8182043685,9629.24350405647,0.13513513513513514,3,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
240.23843082442585,-0.41106726827088313,5.996780381103454,2558611.780311225,10606.153304708698,0.13513513513513514,4,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
236.8207115423688,-0.4303844628912819,5.9880376213405775,2351511.1823533196,9887.747652854818,0.16216216216216217,5,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
236.27536707726532,-0.5073182338128606,5.985259545422008,2364221.2445991514,9964.039983254042,0.13513513513513514,6,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
235.82532276044128,-0.4163551338434678,5.984877608917203,2504849.0661824164,10576.778855342998,0.13513513513513514,7,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
234.60242787199658,-0.5576170805624353,5.981274653749076,2386525.9241028866,10129.46235596304,0.05405405405405406,8,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
234.52380480934144,-0.3745563997828728,5.979549061493707,2298535.872866185,9759.250767568356,0.10810810810810811,9,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
235.05851166082988,-0.2783004945884567,5.981510785172858,2213655.7650190187,9377.572320711786,0.08108108108108109,10,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
232.21300660614253,-0.4146199805384896,5.974721430280923,2290520.8678125506,9821.582857429794,0.10810810810810811,11,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
238.9976986923962,-0.43575030449303565,5.995030154158642,2583374.4946236503,10764.163609480056,0.10810810810810811,12,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
237.38231607129063,-0.34011913524220905,5.989440859295591,2597363.902234615,10895.791034507136,0.10810810810810811,13,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
236.2240977415261,-0.5123786880548973,5.986810553068941,2393117.6507036514,10088.004015979595,0.13513513513513514,14,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
234.55753085711663,-0.3025300618393676,5.980937567673244,2412708.568146724,10242.544822777129,0.0,15,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
234.80755177297513,-0.33976677772385044,5.98148997312792,2369478.770235769,10048.358300742617,0.10810810810810811,16,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
235.14830457503788,-0.4641077237600886,5.982194201762239,2546075.4249844523,10781.679883606439,0.08108108108108109,17,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
235.01818786597212,-0.5109285661665014,5.982608342754693,2583092.615302375,10944.464232431266,0.24324324324324326,18,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
235.549195560609,-0.4871305906366875,5.982590710146208,2556129.859528833,10805.912290130353,0.13513513513513514,19,236.00766348590003,236.04163151818653,1.3777419774646955,-0.43166670214587827,-0.4209705165453623,5.985274051914895,5.985311179721208,2372962.8165028156,119079.55939403619,2025208.821511293,2182395.706670783,0.10402702702702701,0.10810810810810811,0.2702702702702703
