Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Most Win Rate [%],MA,SMA,33,39,0,true,false,1,86,1.5229615828269494,61.1764705882353,2.3796061129793755,4.5392632610316666,1.4442234281100792,-0.832004441762377,37 days 20:36:42.352941176,0.012318415513612367,0.3790931989924433,0.7537783375314862,1.7208038306933646,0,4764,4765 days 00:00:00,1000.0,21261.360905177906,2026.1360905177905,12060.652744472569,100.0,1774.1248737311907,38.12795793390035,951 days 00:00:00,85,-21.261360905176844,117.80550358209723,-20.50432253098881,10.251994375546424,-4.4626160709309834,47 days 00:27:41.538461538,23 days 10:10:54.545454545,238.61908548333042,0.9462773990703697,0.6919983056941842,1.1992796873597549,0.9220584323454784,18.497936653592348,1.0816354018137888,0.5715699208443272,-0.02107150910137466,None,None,0.0007578479894190044,0.1909776933335891,20.261360905177817,0.17546711039587026,0.24289039316695987,3219,3218,6900.238095238095
Most Max Drawdown Duration,MA,SMA,33,39,0,true,false,1,86,1.5229615828269494,61.1764705882353,2.3796061129793755,4.5392632610316666,1.4442234281100792,-0.832004441762377,37 days 20:36:42.352941176,0.012318415513612367,0.3790931989924433,0.7537783375314862,1.7208038306933646,0,4764,4765 days 00:00:00,1000.0,21261.360905177906,2026.1360905177905,12060.652744472569,100.0,1774.1248737311907,38.12795793390035,951 days 00:00:00,85,-21.261360905176844,117.80550358209723,-20.50432253098881,10.251994375546424,-4.4626160709309834,47 days 00:27:41.538461538,23 days 10:10:54.545454545,238.61908548333042,0.9462773990703697,0.6919983056941842,1.1992796873597549,0.9220584323454784,18.497936653592348,1.0816354018137888,0.5715699208443272,-0.02107150910137466,None,None,0.0007578479894190044,0.1909776933335891,20.261360905177817,0.17546711039587026,0.24289039316695987,3219,3218,6900.238095238095
Most Total Return [%],MA,SMA,34,39,0,true,false,1,94,1.4886207703155978,58.06451612903226,2.2309092790090705,4.399228959937381,1.5378513257281792,-0.7880201984603925,34 days 17:48:23.225806451,0.013477795797246471,0.41435768261964734,0.8243073047858942,1.8228543171528946,0,4764,4765 days 00:00:00,1000.0,26566.14775211417,2556.614775211417,12060.652744472569,100.0,2464.483573228726,35.748457211643355,920 days 00:00:00,93,-26.566147752109828,117.5442763822418,-18.55185535620721,10.431919246470773,-3.9537268214165464,44 days 21:46:40,20 days 16:00:00,275.1904720415731,1.0012006495092318,0.7988990734528555,1.211286309462363,0.9496799370560312,18.177390382387575,1.093213676085871,0.5772922873220788,-0.021118735614429476,None,None,0.0008057024614579352,0.20303702028739967,25.566147752114002,0.1893960898567668,0.24406205874966172,3232,3231,6900.238095238095
Most Sharpe Ratio,MA,SMA,34,39,0,true,false,1,94,1.4886207703155978,58.06451612903226,2.2309092790090705,4.399228959937381,1.5378513257281792,-0.7880201984603925,34 days 17:48:23.225806451,0.013477795797246471,0.41435768261964734,0.8243073047858942,1.8228543171528946,0,4764,4765 days 00:00:00,1000.0,26566.14775211417,2556.614775211417,12060.652744472569,100.0,2464.483573228726,35.748457211643355,920 days 00:00:00,93,-26.566147752109828,117.5442763822418,-18.55185535620721,10.431919246470773,-3.9537268214165464,44 days 21:46:40,20 days 16:00:00,275.1904720415731,1.0012006495092318,0.7988990734528555,1.211286309462363,0.9496799370560312,18.177390382387575,1.093213676085871,0.5772922873220788,-0.021118735614429476,None,None,0.0008057024614579352,0.20303702028739967,25.566147752114002,0.1893960898567668,0.24406205874966172,3232,3231,6900.238095238095
Most Omega Ratio,MA,SMA,34,39,0,true,false,1,94,1.4886207703155978,58.06451612903226,2.2309092790090705,4.399228959937381,1.5378513257281792,-0.7880201984603925,34 days 17:48:23.225806451,0.013477795797246471,0.41435768261964734,0.8243073047858942,1.8228543171528946,0,4764,4765 days 00:00:00,1000.0,26566.14775211417,2556.614775211417,12060.652744472569,100.0,2464.483573228726,35.748457211643355,920 days 00:00:00,93,-26.566147752109828,117.5442763822418,-18.55185535620721,10.431919246470773,-3.9537268214165464,44 days 21:46:40,20 days 16:00:00,275.1904720415731,1.0012006495092318,0.7988990734528555,1.211286309462363,0.9496799370560312,18.177390382387575,1.093213676085871,0.5772922873220788,-0.021118735614429476,None,None,0.0008057024614579352,0.20303702028739967,25.566147752114002,0.1893960898567668,0.24406205874966172,3232,3231,6900.238095238095
Most Sortino Ratio,MA,SMA,34,39,0,true,false,1,94,1.4886207703155978,58.06451612903226,2.2309092790090705,4.399228959937381,1.5378513257281792,-0.7880201984603925,34 days 17:48:23.225806451,0.013477795797246471,0.41435768261964734,0.8243073047858942,1.8228543171528946,0,4764,4765 days 00:00:00,1000.0,26566.14775211417,2556.614775211417,12060.652744472569,100.0,2464.483573228726,35.748457211643355,920 days 00:00:00,93,-26.566147752109828,117.5442763822418,-18.55185535620721,10.431919246470773,-3.9537268214165464,44 days 21:46:40,20 days 16:00:00,275.1904720415731,1.0012006495092318,0.7988990734528555,1.211286309462363,0.9496799370560312,18.177390382387575,1.093213676085871,0.5772922873220788,-0.021118735614429476,None,None,0.0008057024614579352,0.20303702028739967,25.566147752114002,0.1893960898567668,0.24406205874966172,3232,3231,6900.238095238095
Most Profit Factor,MA,SMA,9,48,0,true,false,1,58,1.451098644234219,57.89473684210527,2.476821340451203,6.818535190795089,1.452490336594566,-0.8279382742909218,58 days 16:25:15.789473683,0.008260584520892999,0.25566750629722923,0.5069269521410579,1.7432778888304825,0,4764,4765 days 00:00:00,1000.0,21751.767243918806,2075.1767243918807,12060.652744472569,100.0,1240.6709740374642,48.305669633329885,1008 days 00:00:00,57,-21.75176724391713,101.49748410717532,-11.340314695846649,14.866383958894508,-4.247256865341612,85 days 21:49:05.454545454,21 days 06:00:00,364.4477019502232,0.9569504815197123,0.5507725919043156,1.197018502847112,0.9184055347782732,18.335170978771792,1.0451628736938663,0.614159891598916,-0.021532523243677396,None,None,0.0007610177850661151,0.19177648183666102,20.75176724391874,0.17688555990720145,0.24118597155720548,3346,3345,6900.238095238095
Most Expectancy,MA,SMA,9,48,0,true,false,1,58,1.451098644234219,57.89473684210527,2.476821340451203,6.818535190795089,1.452490336594566,-0.8279382742909218,58 days 16:25:15.789473683,0.008260584520892999,0.25566750629722923,0.5069269521410579,1.7432778888304825,0,4764,4765 days 00:00:00,1000.0,21751.767243918806,2075.1767243918807,12060.652744472569,100.0,1240.6709740374642,48.305669633329885,1008 days 00:00:00,57,-21.75176724391713,101.49748410717532,-11.340314695846649,14.866383958894508,-4.247256865341612,85 days 21:49:05.454545454,21 days 06:00:00,364.4477019502232,0.9569504815197123,0.5507725919043156,1.197018502847112,0.9184055347782732,18.335170978771792,1.0451628736938663,0.614159891598916,-0.021532523243677396,None,None,0.0007610177850661151,0.19177648183666102,20.75176724391874,0.17688555990720145,0.24118597155720548,3346,3345,6900.238095238095
Least Max Drawdown [%],MA,SMA,36,38,0,true,false,1,149,1.3717435648280154,56.08108108108109,1.7350987424526816,2.59395640949836,1.448036814357164,-0.8289966581179574,21 days 17:50:16.216216216,0.021448535247230945,0.656801007556675,1.3091939546599496,1.703713183316618,0,4764,4765 days 00:00:00,1000.0,21624.119245836384,2062.411924583638,12060.652744472569,100.0,3609.105343878134,31.30104692100863,1008 days 00:00:00,148,-21.624119245832844,104.47043680188138,-18.5518553562072,7.271888775348033,-3.3794033807404533,27 days 23:07:57.108433735,13 days 19:12:00,139.4982659802853,0.9429833723228119,0.8481624408189816,1.1992150903476926,0.9848977597690699,18.279888011068373,1.1238753526831955,0.5726072607260727,-0.02105462902727315,None,None,0.0007640456331571091,0.1925394995555915,20.62411924583636,0.17651929005390588,0.24573214161089638,3219,3218,6900.238095238095
Most Total Fees Paid,MA,SMA,37,38,0,true,false,1,204,1.3682885164964087,57.14285714285714,1.6658447414364372,1.9253491609864215,1.4963284976698425,-0.8071553426326868,15 days 21:16:50.837438423,0.029419274697215416,0.8992443324937027,1.794080604534005,1.7313593210885452,0,4764,4765 days 00:00:00,1000.0,24258.32446133958,2325.832446133958,12060.652744472569,100.0,5439.244501053975,32.53409552198953,1308 days 00:00:00,203,-24.258324461337907,104.47043680188138,-18.76625779184168,5.524713328770463,-2.873803062725633,20 days 09:31:02.068965517,9 days 20:57:55.862068965,114.69252603842807,0.9732530348883914,0.8504180021471652,1.2052489382906086,0.9982103265326968,18.34777635679894,1.1468417776550854,0.5825307206908004,-0.021146641881296734,None,None,0.0007879934700695259,0.19857435445752053,23.2583244613395,0.1836934053797683,0.2455520445517927,3226,3225,6900.238095238095
