Ticker,Range Length,Candle Lookback,Total Trades,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Expectancy Adjusted,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
BTC-USD,23,21,141,517.6412531267656,18797.766456929934,100.0,1173.5120229744693,37.0982745572723,1535 days 00:00:00,141,0,0.0,46.09929078014184,38.804484621888236,-9.740122967440316,5.973941927273077,-2.372188535910552,2 days 08:29:32.307692307,1 days 04:44:12.631578947,1.6037868091516596,36.71214561182737,0.8799139792677817,0.5091603346484561,1.7105777879967152,1.7024308593877784,1.0463251171648715,0.03671875,1.1015625,2.203125,1.6251554417464695,0,0,0,0,3840,3841 days 00:00:00,1000.0,6176.412531267657,14,5.799248914163171,119.85789192333655,3.1677366444383614,0.036427415002698325,1.4753184152024688,-0.0009990009990008754,None,None,0.0005402941076502524,0.1361541151278636,5.176412531267665,0.12688230490253738,0.1862244569152104,-0.972462619199318,1 days 17:31:54.893617020
