Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date,Volume EMA Period,Volume RVOL Threshold,Volume Lookback
AMD,SMA,19,29,0,false,false,0,115,0.9868479123387415,50.43478260869565,1.3305327332951011,0.3980767682104923,0.42196211053248095,-0.9882249205584702,0 days 23:59:59.999999999,0.006955519953917881,0.21156373193166886,0.4231274638633377,0.08421860667790967,0,11415,11416 days 00:00:00,1000.0,1497.6944512380614,49.769445123806136,4226.6759533080585,100.0,308.30636735675,20.059647359120166,6796 days 00:00:00,115,0.0,7.6565413394216835,-9.087758467416458,2.6509303473376793,-1.8943005579189258,1 days 00:00:00,1 days 00:00:00,4.327777836852711,0.24801592856477556,0.06479862224436267,1.4025039593626012,5.44644630834574,364.0977771465394,4.159149672592542,0.3372093023255814,0.0,,,0.000040110648962592154,0.010107883538573222,0.497694451238059,0.008956265497979343,0.049048622772404654,0,115,16533.63095238095,,,,,5,2.0,15
AMD,SMA,19,29,0,false,false,0,133,0.9864782024634188,51.127819548872175,1.334190089996005,0.38854875062786076,0.44553041879439625,-0.9863447117142892,0 days 23:59:59.999999999,0.008044210033661549,0.24467805519053878,0.48935611038107757,0.09506935265033861,0,11415,11416 days 00:00:00,1000.0,1577.1647863270318,57.716478632703186,4226.6759533080585,100.0,353.2407087211031,22.677076341625416,7321 days 00:00:00,133,0.0,7.656541339421688,-9.087758467416435,2.63285035797109,-1.9593360078235176,1 days 00:00:00,1 days 00:00:00,4.3395848596017395,0.26278192051562677,0.06470981758955814,1.385335478927993,5.028205042814379,298.9794201134173,4.03377095334915,0.3434343434343434,0.0,,,0.000045278793401184353,0.011410255937098457,0.5771647863270299,0.010108426841474838,0.05225719151085184,0,133,16533.63095238095,,,,,7,1.75,10
AMD,SMA,19,29,0,false,false,0,86,0.986337431656568,53.48837209302325,1.3859862968446104,0.461296230692688,0.41909793604165274,-0.9899266720884978,0 days 23:59:59.999999999,0.005201519269886415,0.15821287779237844,0.3164257555847569,0.07298300417266707,0,11415,11416 days 00:00:00,1000.0,1425.7669285333275,42.57669285333275,4226.6759533080585,100.0,223.70576746215747,12.888680790137066,6520 days 00:00:00,86,0.0,7.656541339421693,-9.087758467416453,2.6500206924909286,-2.055736900375288,1 days 00:00:00,1 days 00:00:00,4.950778238759616,0.24327166400768174,0.08849295586879988,1.4570336668192458,6.60781754526887,445.0106942089504,3.9910052612874996,0.36507936507936506,0.0,,,0.000034758292964403125,0.008759089827029588,0.42576692853332654,0.007860699815764427,0.04333248708436867,0,86,16533.63095238095,,,,,6,2.25,15
AMD,SMA,19,29,0,false,false,0,86,0.986337431656568,53.48837209302325,1.3859862968446104,0.461296230692688,0.41909793604165274,-0.9899266720884978,0 days 23:59:59.999999999,0.005201519269886415,0.15821287779237844,0.3164257555847569,0.07298300417266707,0,11415,11416 days 00:00:00,1000.0,1425.7669285333275,42.57669285333275,4226.6759533080585,100.0,223.70576746215747,12.888680790137066,6520 days 00:00:00,86,0.0,7.656541339421693,-9.087758467416453,2.6500206924909286,-2.055736900375288,1 days 00:00:00,1 days 00:00:00,4.950778238759616,0.24327166400768174,0.08849295586879988,1.4570336668192458,6.60781754526887,445.0106942089504,3.9910052612874996,0.36507936507936506,0.0,,,0.000034758292964403125,0.008759089827029588,0.42576692853332654,0.007860699815764427,0.04333248708436867,0,86,16533.63095238095,,,,,7,2.25,15
AMD,SMA,19,29,0,false,false,0,166,0.9852542287717272,51.204819277108435,1.383993761019264,0.447442406591261,0.5628257683581416,-0.9781244585319676,0 days 23:59:59.999999999,0.010040141846524941,0.3053876478318003,0.6107752956636006,0.1366433840891052,0,11415,11416 days 00:00:00,1000.0,1924.6082508852548,92.4608250885255,4226.6759533080585,100.0,475.792250867401,21.87595992005231,7195 days 00:00:00,166,0.0,14.115895654120807,-9.087758467416451,2.8055548662301737,-2.0271200510545118,1 days 00:00:00,1 days 00:00:00,5.569929222200331,0.3131557653891177,0.09669912262078131,1.4302291079997447,8.486755273089786,355.7606450119734,4.156077525599254,0.34412955465587053,0.0,,,0.00006507710486223969,0.0163994304252844,0.9246082508852551,0.014557470334496614,0.06302524096096924,0,166,16533.63095238095,,,,,3,1.5,10
AMD,SMA,19,29,0,false,false,0,142,0.9848689840302294,51.40845070422535,1.3279280693400763,0.404031109787374,0.46075839037259225,-0.9845787453839633,0 days 23:59:59.999999999,0.008588555073533384,0.26123521681997375,0.5224704336399475,0.10554715456731927,0,11415,11416 days 00:00:00,1000.0,1651.8064605544328,65.18064605544329,4226.6759533080585,100.0,386.8511886854642,19.81293151909438,7195 days 00:00:00,142,0.0,11.103239125828972,-9.087758467416444,2.726344392272044,-2.0529090296529287,1 days 00:00:00,1 days 00:00:00,4.590186341932629,0.26873109688474667,0.08164131818183863,1.3853091019207273,6.046973483136594,315.399313488793,4.004112609661278,0.3459715639810426,0.0,,,0.00005026857340924399,0.012667680499129485,0.6518064605544325,0.011140001838225944,0.05673163998273811,0,142,16533.63095238095,,,,,3,1.75,10
AMD,SMA,19,29,0,false,false,0,133,0.9845842890860911,51.127819548872175,1.3253861351516378,0.383994275441625,0.4403093605627225,-0.9865662934135738,0 days 23:59:59.999999999,0.008044210033661549,0.24467805519053878,0.48935611038107757,0.09395497251935687,0,11415,11416 days 00:00:00,1000.0,1567.7992459264378,56.77992459264377,4226.6759533080585,100.0,355.9612354401018,22.677076341625437,7321 days 00:00:00,133,0.0,7.656541339421695,-9.08775846741645,2.6239423403274227,-1.959336007823517,1 days 00:00:00,1 days 00:00:00,4.269167262604798,0.25991899110400757,0.063857845066083,1.3808198299636474,5.028199820887984,299.8990435141078,4.02062244607062,0.3434343434343434,0.0,,,0.00004474818267959271,0.011276542035257364,0.5677992459264394,0.009975634060991778,0.05221365465660404,0,133,16533.63095238095,,,,,6,1.75,10
AMD,SMA,19,29,0,false,false,0,133,0.9822447970797423,51.127819548872175,1.3170268613336362,0.37154195492711084,0.43275843394904673,-0.9871130164352161,0 days 23:59:59.999999999,0.008044210033661549,0.24467805519053878,0.48935611038107757,0.0909081629532563,0,11415,11416 days 00:00:00,1000.0,1544.691035439484,54.46910354394841,4226.6759533080585,100.0,355.0031299680392,22.10763280518988,7384 days 00:00:00,133,0.0,7.656541339421687,-9.08775846741646,2.5779181329071514,-1.9366669697289316,1 days 00:00:00,1 days 00:00:00,4.095421319093862,0.2550644168571096,0.06332460142992342,1.372566081332236,5.183980276696061,308.4049599902999,3.9965894721144513,0.3434343434343434,0.0,,,0.00004329744807164719,0.010910956914055091,0.5446910354394814,0.009644638180534404,0.051482440555724165,0,133,16533.63095238095,,,,,11,1.75,10
AMD,SMA,19,29,0,false,false,0,114,0.9781479803958784,50.0,1.318821035826824,0.3824779297520816,0.40191129709661827,-0.9889771696983634,1 days 00:00:00,0.0068950371717098995,0.20972404730617608,0.41944809461235216,0.08021481943289385,0,11415,11416 days 00:00:00,1000.0,1465.8993177332256,46.58993177332256,4226.6759533080585,100.0,297.82646078623276,22.221357146046184,6796 days 00:00:00,114,0.0,7.656541339421683,-9.087758467416446,2.6592564174230877,-1.8943005579189245,1 days 00:00:00,1 days 00:00:00,4.086836120466895,0.2369061151511286,0.05536847730198777,1.383709627882175,5.439869620826306,367.79954973963356,4.151128883646524,0.3333333333333333,0.0,,,0.00003820416310715302,0.009627449103002561,0.4658993177332258,0.008478467077734475,0.04890813722397156,0,114,16533.63095238095,,,,,7,2.0,15
AMD,SMA,19,29,0,false,false,0,135,0.9767377520618077,51.11111111111111,1.300471944919241,0.36254015904018744,0.4151714306704632,-0.9873801930472238,1 days 00:00:00,0.008165175598077513,0.2483574244415243,0.4967148488830486,0.09003954015584156,0,11415,11416 days 00:00:00,1000.0,1533.3983458268922,53.339834582689214,4226.6759533080585,100.0,357.2739072940441,22.677076341625433,7536 days 00:00:00,135,0.0,7.656541339421702,-9.087758467416442,2.6110989035077425,-1.9882258010849836,1 days 00:00:00,1 days 00:00:00,3.951098857976975,0.2473145684755991,0.06068557647921069,1.3544755258176353,4.811131719774838,292.93767833136263,3.945646096947023,0.34328358208955223,0.0,,,0.00004288402941828295,0.010806775413407304,0.5333983458268925,0.00948111924099826,0.052588718503137476,0,135,16533.63095238095,,,,,8,1.75,10
AMD,SMA,19,29,0,false,false,0,114,0.9761556714330782,50.0,1.309697523544811,0.3771643753681385,0.39632922367780615,-0.9891831193014865,1 days 00:00:00,0.0068950371717098995,0.20972404730617608,0.41944809461235216,0.07910043930191184,0,11415,11416 days 00:00:00,1000.0,1457.194495382092,45.719449538209226,4226.6759533080585,100.0,300.1698433716194,22.221357146046138,6796 days 00:00:00,114,0.0,7.656541339421668,-9.087758467416437,2.6486293086552015,-1.8943005579189245,1 days 00:00:00,1 days 00:00:00,4.01047802966748,0.23383828572662738,0.05450106374406171,1.378380354159797,5.43997481946041,369.09785075797646,4.135141062479392,0.3333333333333333,0.0,,,0.00003767355238556103,0.009493735201161379,0.45719449538209145,0.008345888578098037,0.04886159701235227,0,114,16533.63095238095,,,,,6,2.0,15
AMD,SMA,19,29,0,false,false,0,136,0.9755767521602127,51.470588235294116,1.2812221613241188,0.35997429160198835,0.39451867079686065,-0.9874789369352548,0 days 23:59:59.999999999,0.008225658380285494,0.2501971090670171,0.5003942181340342,0.0900645270972649,0,11415,11416 days 00:00:00,1000.0,1529.2247616561197,52.92247616561197,4226.6759533080585,100.0,370.95149531319043,28.15589175635062,7449 days 00:00:00,136,0.0,7.65654133942168,-9.087758467416444,2.616255840635878,-2.0330515937369853,1 days 00:00:00,1 days 00:00:00,3.89135854158911,0.24218336927363424,0.04856311356208078,1.3468927302063312,3.5905492416968725,287.8491883360643,3.8867475928811226,0.3465346534653465,0.0,,,0.000042896014428396057,0.010809795635955806,0.5292247616561199,0.009420387238237682,0.05371793736582415,0,136,16533.63095238095,,,,,7,1.75,20
AMD,SMA,19,29,0,false,false,0,136,0.9755200668900624,51.470588235294116,1.2812876939827182,0.3576681852631214,0.39502915351011336,-0.9876005911223579,0 days 23:59:59.999999999,0.008225658380285494,0.2501971090670171,0.5003942181340342,0.08948754595807926,0,11415,11416 days 00:00:00,1000.0,1524.0828333836407,52.40828333836408,4226.6759533080585,100.0,361.7253218735035,22.03110878289796,7384 days 00:00:00,136,0.0,7.656541339421687,-9.087758467416439,2.6423800086039235,-2.065511021310456,1 days 00:00:00,1 days 00:00:00,3.85355024546795,0.24010800887359277,0.06156850242968853,1.339518608189636,3.927255120437604,284.60542016678926,3.8654679836329486,0.3465346534653465,0.0,,,0.000042621285572329073,0.010740563964226927,0.5240828333836407,0.009345341096292481,0.053835233537200156,0,136,16533.63095238095,,,,,4,1.75,10
AMD,SMA,19,29,0,false,false,0,136,0.9745223511845104,51.470588235294116,1.2777767933238133,0.35630881855336094,0.38912018763587075,-0.9876653898410451,0 days 23:59:59.999999999,0.008225658380285494,0.2501971090670171,0.5003942181340342,0.08914743633713525,0,11415,11416 days 00:00:00,1000.0,1521.3440015228432,52.13440015228432,4226.6759533080585,100.0,369.03211862240227,28.15589175635062,8107 days 00:00:00,136,0.0,7.65654133942168,-9.087758467416442,2.61625584063588,-2.040604689715977,1 days 00:00:00,1 days 00:00:00,3.8334117759032544,0.2393967372738617,0.04796842437925221,1.3421531996705038,3.534691489728267,286.87667581601374,3.873070661906306,0.3465346534653465,0.0,,,0.00004245934279681458,0.010699754384797274,0.5213440015228432,0.009305266878350205,0.053790024634660254,0,136,16533.63095238095,,,,,11,1.75,20
AMD,SMA,19,29,0,false,false,0,136,0.9738740089616085,51.470588235294116,1.2734441639897471,0.35552028278015513,0.3896385941887534,-0.9876937833636139,0 days 23:59:59.999999999,0.008225658380285494,0.2501971090670171,0.5003942181340342,0.08895014696628323,0,11415,11416 days 00:00:00,1000.0,1520.1438993321276,52.01438993321275,4226.6759533080585,100.0,374.0774910989644,28.15589175635063,7449 days 00:00:00,136,0.0,7.656541339421677,-9.087758467416455,2.6076023377820325,-2.033051593736987,1 days 00:00:00,1 days 00:00:00,3.824587495089185,0.2393763885904206,0.047877602059679704,1.3426017720755457,3.5874859837666833,288.6881442128999,3.8743651137037127,0.3465346534653465,0.0,,,0.000042365403706804096,0.010676081734114632,0.520143899332129,0.009287684910115335,0.05367557941521174,0,136,16533.63095238095,,,,,6,1.75,20
AMD,SMA,19,29,0,false,false,0,117,0.9681414719297884,50.427350427350426,1.2622130815759884,0.34673823379501234,0.34943228829523226,-0.9901444496068443,0 days 23:59:59.999999999,0.007076485518333844,0.2152431011826544,0.4304862023653088,0.07463301274063472,0,11415,11416 days 00:00:00,1000.0,1416.5621785336639,41.65621785336638,4226.6759533080585,100.0,306.3654767583618,25.320719608959223,6994 days 00:00:00,117,0.0,7.656541339421687,-9.087758467416444,2.6696676619212987,-2.0162417017127616,1 days 00:00:00,1 days 00:00:00,3.5603605002877305,0.21309590978719797,0.04421734382883185,1.3303749288765592,4.105772119664148,345.88220434423016,3.946027331413524,0.33714285714285713,0.0,,,0.000035546655278297655,0.008957757130131009,0.4165621785336635,0.0077166126845809035,0.05059065838319882,0,117,16533.63095238095,,,,,4,2.0,15
AMD,SMA,19,29,0,false,false,0,116,0.9679808946959081,50.0,1.2817343598296977,0.3523139795573885,0.36980742077353873,-0.9899396001258202,1 days 00:00:00,0.007016002736125863,0.21340341655716163,0.42680683311432327,0.0751850069383967,0,11415,11416 days 00:00:00,1000.0,1425.220502288593,42.52205022885931,4226.6759533080585,100.0,302.44561906110636,25.15873205443318,6954 days 00:00:00,116,0.0,7.6565413394217,-9.087758467416451,2.6329244102261375,-1.9282964511113605,1 days 00:00:00,1 days 00:00:00,3.665693985246497,0.22046041819984866,0.04528518754843233,1.347531642043679,5.1740940507642,359.2025087463891,4.042594926131036,0.3333333333333333,0.0,,,0.000035809399124251426,0.00902396857931136,0.42522050228859376,0.007852171731111968,0.04926212131412935,0,116,16533.63095238095,,,,,8,2.0,15
AMD,SMA,19,29,0,false,false,0,116,0.9679808946959081,50.0,1.2817343598296977,0.3523139795573885,0.36980742077353873,-0.9899396001258202,1 days 00:00:00,0.007016002736125863,0.21340341655716163,0.42680683311432327,0.0751850069383967,0,11415,11416 days 00:00:00,1000.0,1425.220502288593,42.52205022885931,4226.6759533080585,100.0,302.44561906110636,25.15873205443318,6954 days 00:00:00,116,0.0,7.6565413394217,-9.087758467416451,2.6329244102261375,-1.9282964511113605,1 days 00:00:00,1 days 00:00:00,3.665693985246497,0.22046041819984866,0.04528518754843233,1.347531642043679,5.1740940507642,359.2025087463891,4.042594926131036,0.3333333333333333,0.0,,,0.000035809399124251426,0.00902396857931136,0.42522050228859376,0.007852171731111968,0.04926212131412935,0,116,16533.63095238095,,,,,9,2.0,15
AMD,SMA,19,29,0,false,false,0,116,0.9679808946959081,50.0,1.2817343598296977,0.3523139795573885,0.36980742077353873,-0.9899396001258202,1 days 00:00:00,0.007016002736125863,0.21340341655716163,0.42680683311432327,0.0751850069383967,0,11415,11416 days 00:00:00,1000.0,1425.220502288593,42.52205022885931,4226.6759533080585,100.0,302.44561906110636,25.15873205443318,6954 days 00:00:00,116,0.0,7.6565413394217,-9.087758467416451,2.6329244102261375,-1.9282964511113605,1 days 00:00:00,1 days 00:00:00,3.665693985246497,0.22046041819984866,0.04528518754843233,1.347531642043679,5.1740940507642,359.2025087463891,4.042594926131036,0.3333333333333333,0.0,,,0.000035809399124251426,0.00902396857931136,0.42522050228859376,0.007852171731111968,0.04926212131412935,0,116,16533.63095238095,,,,,10,2.0,15
AMD,SMA,19,29,0,false,false,0,134,0.9674510364224187,51.49253731343284,1.2475591450681587,0.3264642927390835,0.35028492203070627,-0.989303583459453,0 days 23:59:59.999999999,0.00810469281586953,0.24651773981603153,0.49303547963206307,0.08047923957667814,0,11415,11416 days 00:00:00,1000.0,1452.1028657849665,45.210286578496635,4226.6759533080585,100.0,351.3468464183358,28.12198729697753,8107 days 00:00:00,134,0.0,7.656541339421685,-9.087758467416435,2.601385523944983,-2.0884520911564106,1 days 00:00:00,1 days 00:00:00,3.3739019834699064,0.2170462587912367,0.042662755384046396,1.3067921285759867,3.452527358951035,290.61238443397974,3.7688642548785682,0.3467336683417086,0.0,,,0.000038331816608640235,0.00965961778537734,0.4521028657849673,0.008267981222568777,0.05356163183363337,0,134,16533.63095238095,,,,,12,1.75,20
AMD,SMA,19,29,0,false,false,0,134,0.9674510364224187,51.49253731343284,1.2475591450681587,0.3264642927390835,0.35028492203070627,-0.989303583459453,0 days 23:59:59.999999999,0.00810469281586953,0.24651773981603153,0.49303547963206307,0.08047923957667814,0,11415,11416 days 00:00:00,1000.0,1452.1028657849665,45.210286578496635,4226.6759533080585,100.0,351.3468464183358,28.12198729697753,8107 days 00:00:00,134,0.0,7.656541339421685,-9.087758467416435,2.601385523944983,-2.0884520911564106,1 days 00:00:00,1 days 00:00:00,3.3739019834699064,0.2170462587912367,0.042662755384046396,1.3067921285759867,3.452527358951035,290.61238443397974,3.7688642548785682,0.3467336683417086,0.0,,,0.000038331816608640235,0.00965961778537734,0.4521028657849673,0.008267981222568777,0.05356163183363337,0,134,16533.63095238095,,,,,13,1.75,20
