Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
QQQ,true,49,57,39,57.89473684210527,2.4884102124691707,0.2621442943374533,0.8744737234019899,0.45534726425665745,5.649899396378269,11.154929577464788,4.94068856199756,4.640603899710897,0,0,3479,145 days 00:00:00,1000.0,1394.1265921925456,39.41265921925454,57.68520744195007,100.0,96.04481102836102,6.994116098511678,20 days 15:00:00,38,1,18.849631872025157,10.087250710703838,-2.900601584311203,2.4075945323924777,-1.233567388959931,2 days 18:27:16.363636363,1 days 11:52:30,9.875709482118957,3.2142051248924886,18.702018435039598,1.1460856433068238,0.006989210512332159,15.418879535430811,1.0485687495945322,0.45789694176790957,-0.003877387526253058,None,None,0.00009969645324788444,0.6029641492432051,0.3941265921925461,0.7815060075082298,0.22576887216177044,-0.31676315355342366,2 days 05:34:44.210526315
QQQ,false,26,88,16,43.75,4.5411893958545795,0.11037654498419085,2.3715314542043395,0.3929164539510148,2.3179074446680077,4.635814889336015,5.496990412964585,4.699580504266264,0,0,3479,145 days 00:00:00,1000.0,1425.5497760978221,42.55497760978221,57.68520744195007,100.0,40.89875303247132,7.300353444064372,24 days 10:00:00,16,0,0.0,16.649027158748858,-2.1356989384236336,6.762216225606801,-1.0434455902197974,10 days 10:17:08.571428571,3 days 04:33:20,26.59686100611387,3.2972943465101356,19.742085334501848,1.1364111447066432,-0.16372061350495234,12.356511116671406,0.9819558714321662,0.6088765603328711,-0.004206959581433353,None,None,0.00010645509223550955,0.6438403978403617,0.42554977609781486,0.8518711578748464,0.23499935320163068,-0.26228959733556906,6 days 08:33:44.999999999
QQQ,true,53,56,58,49.122807017543856,1.8623787744909859,0.3932164415061799,0.4762141927372745,0.3155975715181937,8.402414486921527,16.659959758551306,4.001349031933316,3.670768129551563,0,0,3479,145 days 00:00:00,1000.0,1294.3498057366523,29.43498057366525,57.68520744195007,100.0,137.21772454035488,9.185354587266177,35 days 05:00:00,57,1,0.7660824995352868,9.39635295475179,-3.1333618986077707,1.9641707792283976,-0.9604335459438096,2 days 04:06:25.714285714,0 days 20:10:20.689655172,5.150591635738887,2.54670760530403,9.956340502101945,1.1136815946275955,0.041421828590820615,15.55796105637382,1.0589273047247532,0.44879267277268947,-0.0038967503318512887,None,None,0.00007827982519925402,0.4734363828050883,0.2943498057366549,0.5658063946266152,0.2237323097940983,-0.4897308707212965,1 days 11:51:34.736842104
SPY,true,25,79,21,55.00000000000001,3.18054762190436,0.13797068123023856,1.2095459810556881,0.31491137968313776,3.04225352112676,5.93963782696177,3.6797455198313886,4.781250242110289,0,0,3479,145 days 00:00:00,1000.0,1277.8381088906235,27.78381088906236,44.5275323222998,100.0,47.47132671621086,5.618914339171729,30 days 09:00:00,20,1,19.380480746540798,10.384478683885636,-2.755173330986619,3.168653256464512,-1.1849184666662078,6 days 23:00:00,1 days 14:46:40,12.922881407204162,3.310039668652854,15.192257705323597,1.1442201203902531,0.17970677523994383,14.155439791529307,0.9834935482953021,0.5236427320490368,-0.0028167676229153963,None,None,0.00007255691578078465,0.43882422664218557,0.2778381088906179,0.5312554931636742,0.15955248014585985,-0.3760307513123073,4 days 13:17:59.999999999
SPY,true,51,61,39,57.89473684210527,2.63125112969591,0.2621442943374533,0.5686205393472261,0.2960864346896799,5.649899396378269,11.154929577464788,3.2126488420261787,4.605666179384901,0,0,3479,145 days 00:00:00,1000.0,1252.7711561736496,25.27711561736497,44.5275323222998,100.0,86.60097390693933,5.188504321920979,25 days 18:00:00,38,1,20.3751635394176,8.15771113194597,-2.9646796015347,1.5648769549828991,-0.8012320321518244,3 days 02:32:43.636363636,1 days 01:30:00,6.1156840166903335,3.1136882336586997,14.714545929656257,1.1393996582887047,0.5377824704072043,15.79255023183848,1.0000266643730327,0.4745762711864407,-0.002784741310629722,None,None,0.00006677232807336402,0.4038390401877056,0.25277115617365653,0.479429737721742,0.15609152992433883,-0.4323261519546198,2 days 05:53:41.052631578
SPY,false,8,79,33,50.0,2.4466864454988504,0.2207530899683817,0.7664464272373825,0.2902519014390088,4.780684104627766,9.416498993963781,3.6641382517424965,4.41408663293924,0,0,3479,145 days 00:00:00,1000.0,1263.3400797906345,26.33400797906345,44.5275323222998,100.0,75.99184821805508,6.701700884090026,30 days 09:00:00,32,1,-0.5803953053743953,10.860607157559524,-2.283761341276244,2.4901807753126075,-0.9572879208378423,5 days 05:18:45,1 days 00:03:45,8.247514846750274,3.1116133719127297,11.954499266897537,1.1281900096084594,-0.11282681348012466,12.383276433993686,0.9644343932405386,0.6029479502533395,-0.0029648900555352517,None,None,0.00006934970323268507,0.41942700515127934,0.2633400797906358,0.5011885235740787,0.1622246784877842,-0.40859044717654075,3 days 02:41:15
SPY,true,49,55,49,52.083333333333336,2.2596741194964314,0.3311296349525726,0.4414124996932067,0.2611908282208324,7.098591549295774,14.052313883299798,3.13340704007572,4.425997476713639,0,0,3479,145 days 00:00:00,1000.0,1237.0119205502028,23.701192055020286,44.5275323222998,100.0,108.79449033389473,5.108641442084288,17 days 20:00:00,48,1,8.556546372254388,6.379399867451384,-1.8440100783915527,1.490977164604827,-0.6994186578194245,2 days 14:28:48,0 days 20:28:41.739130434,4.759486962040591,2.9843947807227393,13.861911357301318,1.1335141063247154,0.6130941075988654,16.318714608988987,0.9995625736166934,0.47270418958950494,-0.002733706975955147,None,None,0.0000630765791155833,0.3814871504910478,0.23701192055020037,0.44723628003251314,0.15384018885532158,-0.46771826735274724,1 days 18:21:14.999999999
SPY,true,67,78,36,51.42857142857142,2.0399667889374786,0.24144869215291748,0.5645567277076851,0.24052120943759356,5.215291750503018,10.285714285714285,2.9443280447048683,3.644163637103566,0,0,3479,145 days 00:00:00,1000.0,1204.979790612933,20.49797906129328,44.5275323222998,100.0,84.60106279429279,8.78702513326657,49 days 20:00:00,35,1,-1.2049797906126969,7.24904314778715,-3.3017495776741588,2.015739838415485,-0.9719900953946912,3 days 08:40:00,1 days 17:52:56.470588235,5.890993440101295,2.535103243516948,6.816749545129828,1.1075360053104983,0.13063337544880718,12.89665039229148,0.9911540994983671,0.5006468305304009,-0.002875658268354837,None,None,0.00005569577209420927,0.33684802962577765,0.2049797906129378,0.38272954821279837,0.15991327668588637,-0.5396560736192493,2 days 13:49:42.857142856
QQQ,false,4,89,43,40.476190476190474,1.7872373918739024,0.28973843058350096,0.5830884697057627,0.23461547893486312,6.229376257545271,12.31388329979879,3.632277469233483,3.123033090124453,0,0,3479,145 days 00:00:00,1000.0,1257.2383577331734,25.723835773317344,57.68520744195007,100.0,104.03788671033548,12.415999660614697,29 days 18:00:00,42,1,0.7164763811324519,11.826119803255688,-2.3366464085957235,2.9846082215514382,-1.0499449615492966,4 days 14:21:10.588235294,0 days 19:12:00,6.107663841715269,2.2176639435929246,6.276874931754415,1.0924310813911862,-0.17997584317520912,14.641596531305108,0.9811170138560666,0.5718157181571816,-0.004055041821093747,None,None,0.00007016833604582243,0.4243780964051341,0.25723835773317294,0.48861013602035985,0.23030501062110523,-0.5540652982967285,2 days 08:05:42.857142856
QQQ,true,71,73,64,49.2063492063492,1.363692484413356,0.43460764587525147,0.27831010076305096,0.2042038609149013,9.27162977867203,18.398390342052313,2.580388217939917,2.238845792663347,0,0,3479,145 days 00:00:00,1000.0,1170.8803521360114,17.08803521360113,57.68520744195007,100.0,152.24850987532488,14.269456318125906,51 days 00:00:00,63,1,0.6930050461207884,10.935223372033533,-5.868130367496525,1.7822539335259877,-1.178635487226044,1 days 18:03:52.258064516,1 days 00:16:52.500000,2.7013864617442973,1.566630311281628,3.416521791418318,1.067542779960902,0.0448862975163627,14.182377849639398,1.0000987415157188,0.46711635750421576,-0.0040946064783176144,None,None,0.00004974832821358128,0.3008778890357396,0.17088035213600694,0.31543693542828244,0.23113723314238865,-0.7037709324215015,1 days 09:01:54.285714285
