Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
XLK,true,63,81,45,62.22222222222222,3.78332540442754,0.006818181818181818,5.790376969007379,3.837409588927967,0.1431818181818182,0.2863636363636364,0.829076702380602,0.967516216339378,0,0,6600,6601 days 00:00:00,1000.0,8887.077196170587,788.7077196170588,565.8371678449572,100.0,246.88376879076839,35.3000935845855,2424 days 00:00:00,45,0,0.0,41.3355567154654,-16.681682164292358,13.288496524924618,-6.559467005444544,126 days 18:00:00,50 days 12:42:21.176470588,175.26838213712415,0.6813938848309191,0.36372530313894486,1.1328836428562676,-0.19342653235804952,12.818307447413417,0.9467467974495254,0.57054484891744,-0.017583160126199735,None,None,0.00039129694439790294,0.09860682998827154,7.8870771961706065,0.08697574678268372,0.1741626112337576,0.3938775401073856,97 days 22:55:59.999999999
XLK,true,69,77,62,62.903225806451616,3.995323043739906,0.009393939393939394,4.040726253156725,3.729901156760054,0.19727272727272727,0.39454545454545453,0.7971250881227357,0.9446407246200873,0,0,6600,6601 days 00:00:00,1000.0,8360.162053920041,736.0162053920042,565.8371678449572,100.0,330.17576816346707,31.882182091994615,2419 days 00:00:00,62,0,0.0,40.23163353364589,-13.86401350276682,9.42347933611182,-5.086550713593218,90 days 15:23:04.615384615,35 days 11:28:41.739130435,118.71229119225872,0.6631806752641254,0.39077704313943884,1.1298949740269422,-0.15120712649806609,12.716902361741404,0.9589744207525263,0.5564725300636642,-0.017562644093177045,None,None,0.0003825649654391565,0.09640637129066744,7.3601620539200425,0.08444242509788591,0.17495245283218813,0.3007562019921552,70 days 04:15:29.032258064
XLK,false,24,61,41,48.78048780487805,3.3095453497745413,0.006212121212121212,6.220007656180696,2.9443823224524004,0.13045454545454546,0.2609090909090909,0.8114282715108454,0.9363790017219443,0,0,6600,6601 days 00:00:00,1000.0,7588.048811043221,658.804881104322,565.8371678449572,100.0,231.2776781249694,40.8991149540901,2377 days 00:00:00,41,0,0.0,69.605295002003,-10.817125550660798,17.77951057734245,-4.789042744925735,188 days 06:00:00,35 days 18:17:08.571428571,160.68411734251754,0.6669987101651506,0.28992939014544866,1.1242561091976067,-0.2838640827529644,5.078194831542197,0.9268502311430398,0.596372430471584,-0.01756264409317701,None,None,0.00036045392360181444,0.09083438874765724,6.588048811043212,0.08043806679537724,0.16389717418307173,0.1643011780463996,110 days 03:30:43.902439024
XLK,false,30,36,50,50.0,2.745755224134836,0.007575757575757576,4.525788304947172,2.6779812455308707,0.1590909090909091,0.3181818181818182,0.7200117757870501,0.8703973608716233,0,0,6600,6601 days 00:00:00,1000.0,6327.370270836705,532.7370270836705,565.8371678449572,100.0,271.39918036942527,40.559033831081855,2364 days 00:00:00,50,0,0.0,64.01751685878287,-10.81712555066078,13.16822655089892,-4.116649941004577,147 days 05:45:36,30 days 04:48:00,106.54740541673411,0.6198363900881975,0.26479192601068574,1.1158240933154242,-0.26530213489890514,4.670509703975995,0.9310085085012737,0.5769230769230769,-0.01741688472538581,None,None,0.0003319590741278036,0.08365368668020651,5.327370270836722,0.0729698680887727,0.16242548697340806,-0.058497643213067246,88 days 17:16:48
XLF,true,62,84,50,56.00000000000001,2.6900261181932748,0.007575757575757576,3.7931801133234866,2.5138235070546187,0.1590909090909091,0.3181818181818182,0.603460472574191,0.7747857769118693,0,0,6600,6601 days 00:00:00,1000.0,4487.405202990589,348.7405202990588,162.1204988674451,100.0,179.66676762193464,28.925029708299565,2265 days 00:00:00,50,0,0.0,64.16567545244772,-23.63498647533861,10.996834826289579,-5.375107703178814,105 days 04:17:08.571428572,50 days 16:21:49.090909090,69.74810405981178,0.5445417545414484,0.2992402993189564,1.106841034938882,-0.20079558740701814,8.978091846278916,1.006885177882934,0.4714667855550602,-0.015529976346145218,None,None,0.00027358953040908934,0.06894456166309051,3.487405202990554,0.05898691566840131,0.1523754461683948,1.1511192152461869,81 days 04:48:00
XLY,false,32,51,41,51.21951219512195,2.9068008162129324,0.006212121212121212,4.848082517597428,2.4096978193975382,0.13045454545454546,0.2609090909090909,0.6324544011593008,0.8300915120831297,0,0,6600,6601 days 00:00:00,1000.0,4889.980166161058,388.99801661610576,672.476095187883,100.0,183.0692278877255,32.247145598462154,1103 days 00:00:00,41,0,0.0,57.797131635091844,-12.792089528450834,13.888049344074057,-4.643882650203034,172 days 11:25:42.857142858,45 days 06:00:00,94.87756502831846,0.5923075880981579,0.2844573501718352,1.1075320402677262,-0.3020856865197547,5.686535595429309,0.9715596288536877,0.5754176610978521,-0.01520515658732931,None,None,0.00028188040320851636,0.07103386160854612,3.889980166161095,0.06246592678692875,0.14433255186490782,-0.421543725643625,110 days 09:57:04.390243903
XLE,true,43,68,61,55.00000000000001,1.6289406947890368,0.00909090909090909,2.7955727448233976,2.1835242740632457,0.1940909090909091,0.385,0.5425952554725413,0.6407447271283567,0,0,6600,6601 days 00:00:00,1000.0,3865.9422451891214,286.59422451891214,300.4620472003043,100.0,303.4432830861605,35.82066893507837,1038 days 00:00:00,60,1,306.39994218257834,59.125738744617365,-12.718217003558898,9.75976812309739,-5.716221606400373,81 days 08:43:38.181818181,39 days 00:53:20,42.65903838344238,0.4536934149456588,0.21673513400592836,1.087420240511357,-0.2560073050031271,5.236006105961696,1.0260471125194377,0.4189595872742906,-0.019496160276573478,None,None,0.00026929842290660276,0.0678632025724639,2.865942245189139,0.05297747411673637,0.18001887232225927,-0.04615498965880082,62 days 07:35:59.999999999
XLY,false,29,35,56,51.78571428571429,2.0593802318965686,0.008484848484848486,2.685870006118121,1.843555743844391,0.1781818181818182,0.3563636363636364,0.47857320109013796,0.6577623649177355,0,0,6600,6601 days 00:00:00,1000.0,3320.878520922823,232.0878520922823,672.476095187883,100.0,183.7985747320433,36.88947248115243,1975 days 00:00:00,56,0,0.0,39.47875115700139,-11.911581892891617,10.049770118855315,-5.223504189044052,124 days 01:39:18.620689656,30 days 04:26:40,41.44425930219331,0.4715433616234716,0.18600982505404157,1.0860058469173295,-0.28677922985535403,6.15300816581051,0.9681735166665834,0.5495305164319247,-0.01510676454173205,None,None,0.0002225695813690078,0.05608753450498997,2.3208785209228333,0.04688595125595474,0.1431498430880186,-0.6548756844249767,78 days 19:17:08.571428572
XLB,true,42,60,65,50.0,1.7617031651461912,0.009696969696969697,2.361683114829908,1.7887304064983918,0.20681818181818182,0.41045454545454546,0.48843900783982186,0.6284817457393129,0,0,6600,6601 days 00:00:00,1000.0,3139.767832116375,213.9767832116375,316.0240133275522,100.0,257.7927093081532,29.403025571620123,969 days 00:00:00,64,1,-53.55684306257763,55.05501685238461,-14.132897494107056,9.225790728588002,-4.502424498928186,90 days 12:45:00,34 days 08:15:00,34.27069804967113,0.437812160159818,0.22211810270767793,1.082330768726309,0.014690814291088886,5.01503519167421,0.9980403170768194,0.46428571428571436,-0.016163752461903082,None,None,0.00021900565456279235,0.05518942494982367,2.1397678321163665,0.044647037958513325,0.15171000089260595,-0.3229097341098093,62 days 10:30:00
XLC,true,53,54,45,63.63636363636363,4.031428469619239,0.02592810842663524,2.2456573326541545,1.4882462796287887,0.5568650559811432,1.1013553329404833,1.2505280962629204,1.558569831509223,0,0,1697,1698 days 00:00:00,1000.0,2415.8335086721804,141.58335086721806,93.83506427642865,100.0,131.12465928965418,26.398055365711397,356 days 00:00:00,44,1,-26.13896477483786,27.152084196362807,-12.123245077458717,4.76257457329357,-2.158947838464822,32 days 22:17:08.571428571,9 days 01:30:00,32.77210166925039,1.0950885841467666,0.7908530804885708,1.2264772275443685,-0.3776864640807923,13.243839120606797,1.018702302483397,0.5577981651376147,-0.015219672901216721,None,None,0.000568964529254432,0.14337906137211687,1.4158335086721747,0.1398584759703434,0.1575733046351018,0.5088533477222092,24 days 05:59:59.999999999
