Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration
NVDA,true,71,72,190,50.526315789473685,3.281183480972147,28.932541495355565,14923.151043450682,11424.421851445499,0.6075833714024669,2,9067.058422928007,1.7546323700732314,0,0,6567,6568 days 00:00:00,1000.0,2836398.69825563,283539.86982556304,277986.5858945244,100.0,92191.31659330045,58.63031701727455,1354 days 00:00:00,190,0,0.0,356.79766245322116,-43.25782603419137,19.173632301836918,-4.986898069235997,35 days 18:45:00,9 days 03:03:49.787234042,1.0822729314516624,0.9475157995495721,1.2349327279184732,0.019976805402925804,22 days 14:16:25.263157894
LRCX,true,80,84,141,60.0,2.0754203265282234,13.610733035193466,6578.069736598907,5980.063396908097,0.2878670036943418,1,1893.6092251671557,1.1219319489663944,0,0,10286,10287 days 00:00:00,1000.0,843432.5351279842,84243.25351279843,34001.033496398886,100.0,47567.66722241687,70.51567743761575,1002 days 00:00:00,140,1,-78497.22799586214,171.50315430728693,-31.52600072669133,18.275603505273036,-8.475935369035119,53 days 20:51:25.714285714,30 days 08:08:34.285714286,0.7292178663354818,0.3829659407881052,1.1547915002059728,1.477667436836024,44 days 10:58:17.142857142
HD,false,20,38,110,41.81818181818181,1.9657670656356472,10.046579596310167,8858.174099877191,5612.617198269294,0.2109781715225135,1,1868.8813746201765,1.322089488787109,0,0,10949,10950 days 00:00:00,1000.0,975399.1509864909,97439.91509864909,1299083.2057777885,100.0,71517.52101956919,68.82823030897116,3777 days 00:00:00,110,0,0.0,1274.6699444803585,-16.961726733801637,50.33736032308851,-5.737832798737323,128 days 18:46:57.391304348,21 days 09:22:30,0.8571920648583423,0.37467268794355907,1.1935948226606423,-0.924993322471358,66 days 07:11:59.999999999
HD,true,20,38,139,53.956834532374096,1.8956483358881813,12.695223308064662,4977.7927755570145,4069.4839564723793,0.2665996894693579,1,1327.0780082063134,1.2587617724305988,0,0,10949,10950 days 00:00:00,1000.0,692913.195802425,69191.3195802425,1299083.2057777885,100.0,52864.20131485663,68.69354814600761,4113 days 00:00:00,139,0,0.0,311.4536035697274,-31.64579545454544,19.933740611046627,-6.820447368429412,69 days 00:57:36.000000001,24 days 23:15:00,0.8332179292180096,0.35465422671938734,1.1952878522786659,-0.9467383464950452,48 days 17:57:24.604316546
NVDA,false,3,41,155,32.25806451612903,2.106144067953493,23.6028627988427,7046.313592402139,3443.9460373421985,0.49566011877569666,1,3492.57663214085,1.6277643992412656,0,0,6567,6568 days 00:00:00,1000.0,1093178.6068223321,109217.86068223321,277986.5858945244,100.0,51844.22175126748,75.98625499588377,1379 days 00:00:00,155,0,0.0,229.69471360828902,-20.998553125609114,33.86502610002898,-5.163502376122287,66 days 08:38:24,8 days 02:17:08.571428571,1.0024342402049806,0.6254508055876545,1.220948656094342,-0.6071110397978937,26 days 21:22:03.870967741
MSFT,true,13,25,200,44.0,1.5041378571675934,20.370747606437156,1330.2229430806779,886.8152953871186,0.42778569973518027,1,569.0503525095586,1.2798244990837397,0,0,9818,9819 days 00:00:00,1000.0,267044.5886161355,26604.458861613544,399490.6161094104,100.0,40425.60737410273,47.152742006824624,3340 days 00:00:00,200,0,0.0,119.19317056672412,-15.78188679245282,14.413370575549738,-4.687688826776593,48 days 17:10:54.545454545,14 days 22:04:17.142857143,0.8595060084059417,0.4895662532651132,1.1821883575892655,-0.9334040455800663,29 days 18:57:35.999999999
SIRI,true,5,21,205,38.53658536585366,1.258028574669982,26.73448095983307,961.8532241426169,561.6142254786898,0.5614241001564945,2,540.0075808468916,1.2111516678684429,0,0,7668,7669 days 00:00:00,1000.0,198179.91094923645,19717.991094923644,-48.02161964210344,100.0,56088.051870898285,87.46957633331536,1350 days 00:00:00,205,0,0.0,217.08248729705812,-57.28571185530444,25.356577585342695,-6.714814865612782,32 days 10:37:58.481012658,10 days 01:08:34.285714285,0.6905770728481253,0.3272612206046286,1.212387026456542,411.60654017666025,18 days 16:16:23.414634145
META,false,32,40,19,61.111111111111114,10.409146703367675,5.6004978220286254,1384.3301008777346,349.5783083024582,0.12414436838830117,1,171.85678601437962,2.198187608334718,0,0,3214,3215 days 00:00:00,1000.0,32756.989094366294,3175.6989094366295,1613.4449271161423,100.0,239.38776758471846,26.082476788782305,360 days 00:00:00,18,1,6839.047278567075,249.71148467357455,-9.411748757108446,49.91549754829046,-4.071104064432549,159 days 13:05:27.272727272,42 days 17:08:34.285714286,1.3374991722363587,1.863505551382469,1.2982754789312465,0.9682722701374423,114 days 02:40:00
MSFT,false,22,27,122,35.24590163934426,1.5232141395115963,12.426156039926665,519.15971114371,277.2462441527512,0.26094927683846,1,135.47435118661488,0.9801707820547945,0,0,9818,9819 days 00:00:00,1000.0,64337.48475953271,6333.748475953271,399490.6161094104,100.0,5946.219562316423,80.16803828975108,5242 days 00:00:00,122,0,0.0,206.62466788519546,-22.97050279329608,27.10006567196677,-5.831939297404647,112 days 10:36:16.744186046,17 days 12:27:20.506329114,0.6766152098153866,0.20883163332416343,1.1369560585888736,-0.9841454386647754,50 days 23:24:35.409836064
DLTR,false,20,21,91,43.333333333333336,1.7462468954533614,11.925268318537167,411.0897219344773,269.9073931893033,0.2532131972969392,1,104.09334286693868,1.0177556337346831,0,0,7547,7548 days 00:00:00,1000.0,36628.55471306622,3562.8554713066223,5784.19508144001,100.0,3114.5778610925286,44.51447906243063,1192 days 00:00:00,90,1,-1369.5202610367123,78.62017374332677,-19.460399008882007,20.606096206506017,-6.055182711981939,89 days 13:32:18.461538462,21 days 03:17:38.823529411,0.6783909920411977,0.42728883409986157,1.1430186617347278,-0.38403608088203894,50 days 18:55:59.999999999
