Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%]
MSFT,EMA,82,86,0,false,false,1,33,1.2453505262815947,40.625,5.150993260404379,40.186443061550506,1.2042535459650117,-0.9232361879508795,226 days 13:30:00.000000002,0.002237054544849282,0.07017010935601459,0.13821385176184692,2.8198871042582527,0,9876,9877 days 00:00:00,1000.0,356372.9514571503,35537.29514571503,462943.3348486525,100.0,3392.4853301632756,80.44668790960128,5153 days 00:00:00,32,-6687.784278543259,582.0129032258066,-20.23125276031435,113.60296582841404,-10.045914621040334,446 days 20:18:27.692307696,75 days 20:12:37.894736842,11314.397991740423,0.8237123093388963,0.3014705706783553,1.157474748053831,-0.4155381841417962,18.596984631068054,1.0884799277425143,0.5922940512655167,-0.025867029654609186,None,None,0.0007458538147767347,0.18795516132373713,355.37295145715217,0.16173971951044752,0.27461538343382963,7254,7253,14304.52380952381,
MSFT,EMA,83,85,0,false,false,1,33,1.2451519737488632,40.625,5.130513617572238,40.162735625646015,1.203394607708416,-0.9236337316501044,226 days 14:15:00,0.002237054544849282,0.07017010935601459,0.13821385176184692,2.8182235508882836,0,9876,9877 days 00:00:00,1000.0,354532.5493984776,35353.254939847764,462943.3348486525,100.0,3384.099365404938,80.44668790960128,5153 days 00:00:00,32,-6653.2468314562575,582.0129032258066,-20.23125276031435,113.54460906311068,-10.045914621040334,446 days 22:09:13.846153848,75 days 20:12:37.894736842,11255.806132185437,0.8231282844272512,0.30117507280213157,1.157343871251919,-0.4154411484828368,18.596118964841317,1.0886718614715973,0.5922940512655167,-0.025867029654609186,None,None,0.0007453320542612427,0.18782367767383315,353.5325493984774,0.16158626224978545,0.2746179852492964,7255,7254,14304.52380952381,
MSFT,EMA,79,89,0,false,false,1,33,1.2447790178722216,40.625,5.100889018458498,40.12988713909045,1.2017812005860633,-0.9243825783174121,226 days 12:45:00,0.002237054544849282,0.07017010935601459,0.13821385176184692,2.8159185689945003,0,9876,9877 days 00:00:00,1000.0,351065.8136639408,35006.581366394086,462943.3348486525,100.0,3361.7652798958043,80.73787757804571,5154 days 00:00:00,32,-6588.18919829838,582.0129032258066,-20.23125276031435,113.46375125005083,-10.045914621040332,446 days 18:27:41.538461536,75 days 20:12:37.894736842,11145.437589444975,0.8220518557190365,0.29953021618698805,1.1571514507158605,-0.4153915170742177,18.599980005197157,1.088472165048546,0.5920373952288847,-0.025867029654609186,None,None,0.000744322568936926,0.18756928737210535,350.0658136639435,0.1612950771305377,0.27460514896367016,7253,7252,14304.52380952381,
MSFT,EMA,80,88,0,false,false,1,33,1.2447790178722216,40.625,5.100889018458498,40.12988713909045,1.2017812005860633,-0.9243825783174121,226 days 12:45:00,0.002237054544849282,0.07017010935601459,0.13821385176184692,2.8159185689945003,0,9876,9877 days 00:00:00,1000.0,351065.8136639408,35006.581366394086,462943.3348486525,100.0,3361.7652798958043,80.73787757804571,5154 days 00:00:00,32,-6588.18919829838,582.0129032258066,-20.23125276031435,113.46375125005083,-10.045914621040332,446 days 18:27:41.538461536,75 days 20:12:37.894736842,11145.437589444975,0.8220518557190365,0.29953021618698805,1.1571514507158605,-0.4153915170742177,18.599980005197157,1.088472165048546,0.5920373952288847,-0.025867029654609186,None,None,0.000744322568936926,0.18756928737210535,350.0658136639435,0.1612950771305377,0.27460514896367016,7253,7252,14304.52380952381,
MSFT,EMA,81,87,0,false,false,1,33,1.2447790178722216,40.625,5.100889018458498,40.12988713909045,1.2017812005860633,-0.9243825783174121,226 days 12:45:00,0.002237054544849282,0.07017010935601459,0.13821385176184692,2.8159185689945003,0,9876,9877 days 00:00:00,1000.0,351065.8136639408,35006.581366394086,462943.3348486525,100.0,3361.7652798958043,80.73787757804571,5154 days 00:00:00,32,-6588.18919829838,582.0129032258066,-20.23125276031435,113.46375125005083,-10.045914621040332,446 days 18:27:41.538461536,75 days 20:12:37.894736842,11145.437589444975,0.8220518557190365,0.29953021618698805,1.1571514507158605,-0.4153915170742177,18.599980005197157,1.088472165048546,0.5920373952288847,-0.025867029654609186,None,None,0.000744322568936926,0.18756928737210535,350.0658136639435,0.1612950771305377,0.27460514896367016,7253,7252,14304.52380952381,
MSFT,EMA,83,86,0,false,false,1,33,1.2405138936890434,40.625,4.966022360239274,39.55923295758524,1.1833302733696356,-0.9318913611781389,226 days 19:29:59.999999998,0.002237054544849282,0.07017010935601459,0.13821385176184692,2.7758757026738126,0,9876,9877 days 00:00:00,1000.0,316304.40388194815,31530.440388194813,462943.3348486525,100.0,3082.153671681265,80.63372319043144,5153 days 00:00:00,32,-5935.847855080618,582.0129032258067,-20.23125276031434,112.47252563063978,-10.328809397662605,447 days 03:41:32.307692304,76 days 01:15:47.368421053,10038.75786678215,0.8100005483065315,0.29399425010386065,1.154572520177586,-0.41597530284425704,18.540041282088005,1.0876544394162784,0.5925507900677202,-0.025891780716168003,None,None,0.0007340075255018718,0.18496989642647169,315.3044038819515,0.15820979914618682,0.27482858533082605,7262,7261,14304.52380952381,
MSFT,EMA,84,85,0,false,false,1,33,1.2405138936890434,40.625,4.966022360239274,39.55923295758524,1.1833302733696356,-0.9318913611781389,226 days 19:29:59.999999998,0.002237054544849282,0.07017010935601459,0.13821385176184692,2.7758757026738126,0,9876,9877 days 00:00:00,1000.0,316304.40388194815,31530.440388194813,462943.3348486525,100.0,3082.153671681265,80.63372319043144,5153 days 00:00:00,32,-5935.847855080618,582.0129032258067,-20.23125276031434,112.47252563063978,-10.328809397662605,447 days 03:41:32.307692304,76 days 01:15:47.368421053,10038.75786678215,0.8100005483065315,0.29399425010386065,1.154572520177586,-0.41597530284425704,18.540041282088005,1.0876544394162784,0.5925507900677202,-0.025891780716168003,None,None,0.0007340075255018718,0.18496989642647169,315.3044038819515,0.15820979914618682,0.27482858533082605,7262,7261,14304.52380952381,
MSFT,EMA,80,89,0,false,false,1,33,1.2404980423164884,40.625,4.964179183977901,39.558094392141996,1.1832617003319625,-0.9319179783232903,226 days 18:44:59.999999998,0.002237054544849282,0.07017010935601459,0.13821385176184692,2.775795809412151,0,9876,9877 days 00:00:00,1000.0,316181.18158254225,31518.118158254227,462943.3348486525,100.0,3081.2092394354927,80.64126768595575,5153 days 00:00:00,32,-5933.535434473655,582.0129032258067,-20.23125276031434,112.47252563063978,-10.330726981567011,447 days 03:41:32.307692304,76 days 00:00:00,10034.834906781745,0.8099557741978632,0.2939446565993026,1.1545631077343659,-0.41596930064719534,18.53982158371996,1.0873314056785457,0.5925507900677202,-0.02589178071616795,None,None,0.0007339688128503647,0.1849601408382919,315.18118158254117,0.15819828506623113,0.2748292821006587,7261,7260,14304.52380952381,
MSFT,EMA,81,88,0,false,false,1,33,1.2404980423164884,40.625,4.964179183977901,39.558094392141996,1.1832617003319625,-0.9319179783232903,226 days 18:44:59.999999998,0.002237054544849282,0.07017010935601459,0.13821385176184692,2.775795809412151,0,9876,9877 days 00:00:00,1000.0,316181.18158254225,31518.118158254227,462943.3348486525,100.0,3081.2092394354927,80.64126768595575,5153 days 00:00:00,32,-5933.535434473655,582.0129032258067,-20.23125276031434,112.47252563063978,-10.330726981567011,447 days 03:41:32.307692304,76 days 00:00:00,10034.834906781745,0.8099557741978632,0.2939446565993026,1.1545631077343659,-0.41596930064719534,18.53982158371996,1.0873314056785457,0.5925507900677202,-0.02589178071616795,None,None,0.0007339688128503647,0.1849601408382919,315.18118158254117,0.15819828506623113,0.2748292821006587,7261,7260,14304.52380952381,
MSFT,EMA,82,87,0,false,false,1,33,1.2404980423164884,40.625,4.964179183977901,39.558094392141996,1.1832617003319625,-0.9319179783232903,226 days 18:44:59.999999998,0.002237054544849282,0.07017010935601459,0.13821385176184692,2.775795809412151,0,9876,9877 days 00:00:00,1000.0,316181.18158254225,31518.118158254227,462943.3348486525,100.0,3081.2092394354927,80.64126768595575,5153 days 00:00:00,32,-5933.535434473655,582.0129032258067,-20.23125276031434,112.47252563063978,-10.330726981567011,447 days 03:41:32.307692304,76 days 00:00:00,10034.834906781745,0.8099557741978632,0.2939446565993026,1.1545631077343659,-0.41596930064719534,18.53982158371996,1.0873314056785457,0.5925507900677202,-0.02589178071616795,None,None,0.0007339688128503647,0.1849601408382919,315.18118158254117,0.15819828506623113,0.2748292821006587,7261,7260,14304.52380952381,
