Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
QQQ,true,102,109,41,43.90243902439025,0.9767540780555571,0.006260497785921515,0.5867556812831105,0.24997875178925422,0.13147045350435183,0.26294090700870365,0.07714103551454546,0.11784455192035899,0,0,6549,6550 days 00:00:00,1000.0,954.9661728904052,-4.503382710959477,841.6695154719997,100.0,89.24064003065061,56.25791804944955,5648 days 00:00:00,41,0,0.0,49.72792869195706,-21.69195533393646,10.329209488575495,-7.03777338529354,48 days 22:40:00,42 days 08:20:52.173913043,-1.0983860270632917,0.08049645467118097,-0.004558446702296939,1.02318843050837,0.49078977427050086,28.416921437928913,1.1489241000973327,0.1566307610806993,-0.012820684575519001,None,None,0.00004159083767946865,0.0104808910952261,-0.04503382710959036,-0.0017712537145472274,0.15669950232182286,-1.005350535605931,45 days 05:51:13.170731706
SPY,true,108,115,58,36.206896551724135,0.7127972635510224,0.007168458781362007,0.0001,0.00004970414201183432,0.15053763440860216,0.3010752688172043,0.000015053763440860215,-0.18172741217349353,0,0,8091,8092 days 00:00:00,1000.0,582.9102020158224,-41.70897979841776,1183.595972617357,100.0,93.47242581653094,52.42742192354984,3865 days 00:00:00,58,0,0.0,31.102775040185872,-23.855472636815918,6.671442287673322,-4.688981708935456,54 days 18:17:08.571428571,31 days 09:04:51.891891892,-7.191203413520302,-0.1261517545029257,-0.04587467723555428,0.9665238188991552,0.36438737335812504,17.207270981338983,1.1265737613111577,0.15517487508922198,-0.009832306714309376,None,None,-0.00004425992436976103,-0.01115350094117978,-0.4170897979841782,-0.01666749005921475,0.1064054995782344,-1.0352392038865965,39 days 20:16:33.103448275
QQQ,true,69,77,63,33.87096774193548,0.8819515426752105,0.009467094212856925,0.0001,0.000049704142011834316,0.20201557489693084,0.4008245533669263,0.000020201557489693083,-0.04668066890612544,0,0,6549,6550 days 00:00:00,1000.0,669.5432673306441,-33.045673266935594,841.6695154719997,100.0,165.64504699914045,70.69495041293726,5544 days 00:00:00,62,1,-2.8863561753231908,52.333028456131345,-23.82397261587823,9.369221454311985,-4.943505781933236,50 days 10:17:08.571428571,24 days 15:48:17.560975610,-5.283393169258616,-0.03259504615200468,-0.031270514311283415,0.9915255211688333,-0.03698363568428622,17.957538605998508,1.167457741848019,0.17488789237668162,-0.013744581055802532,None,None,-0.00001618732578029842,-0.004079206096635203,-0.33045673266935716,-0.01531542975371114,0.15061568786688964,-1.0392620531687,33 days 09:17:25.161290322
QQQ,true,17,28,110,31.19266055045872,0.8348242745808017,0.01664376240647427,0.0001,0.00004798870853916726,0.3527256069628951,0.7022446174988548,0.00003527256069628951,-0.1402308831355993,0,0,6549,6550 days 00:00:00,1000.0,473.78969538292654,-52.62103046170734,841.6695154719997,100.0,248.85981373199314,80.55638988650206,5648 days 00:00:00,109,1,14.504598161465465,30.220057000567767,-18.123312941503965,6.778764140030281,-3.779790629816346,38 days 19:45:52.941176470,15 days 05:26:24,-4.960687181454464,-0.09742530307335612,-0.050612721971672825,0.9776443196576204,0.21251598898684348,10.773338262629494,1.1743450175339354,0.21701969528056483,-0.017010686665198754,None,None,-0.000055296614071679086,-0.01393474674606313,-0.5262103046170707,-0.028330180454574916,0.17213670140945778,-1.0625198245800764,22 days 14:05:30.275229357
QQQ,true,15,28,112,28.82882882882883,0.8241201535157159,0.01694915254237288,0.0001,0.000044352044352044354,0.35913879981676594,0.7150710032065964,0.0000359138799816766,-0.17043866744399624,0,0,6549,6550 days 00:00:00,1000.0,433.3800605600803,-56.66199394399197,841.6695154719997,100.0,232.45546697485503,82.27942982841398,5694 days 00:00:00,111,1,13.26749756457879,29.49595183367535,-14.591253796798068,7.5766845437198,-3.8385999503060577,40 days 03:00:00,14 days 10:56:12.151898734,-5.224211144184672,-0.11857873848807086,-0.05533002986750457,0.9726066905263078,0.20181107442190943,11.17622751193833,1.1711840773844129,0.213187627338396,-0.01699960154716729,None,None,-0.00006788243745986195,-0.017106374239885213,-0.5666199394399194,-0.0316571378647158,0.17361902181654768,-1.067320953061032,21 days 20:32:25.945945945
SPY,true,12,73,70,21.73913043478261,0.5375074364994619,0.008527994067482388,0.0001,0.000033444816053511705,0.18168335187245088,0.360771227289581,0.00001816833518724509,-0.29256867280348337,0,0,8091,8092 days 00:00:00,1000.0,435.92379461570476,-56.407620538429526,1183.595972617357,100.0,98.52388510327357,59.69419441661301,4035 days 00:00:00,69,1,9.094234235797051,39.019812642529025,-12.124664429530203,6.744760298156351,-3.2068941367992383,78 days 14:24:00,21 days 11:06:40,-8.306817965508587,-0.2019771292007607,-0.06157813423894164,0.9482324044140023,0.630441328927602,18.609915972477516,1.1463964632649566,0.1558348807313241,-0.011178788453787685,None,None,-0.00007649207844774213,-0.019276003768831016,-0.5640762053842965,-0.025525292347641226,0.11485792583851703,-1.0476578341287288,33 days 21:13:02.608695651
SPY,false,18,32,98,15.463917525773196,0.3840247574466014,0.011988629341243357,0.0001,0.000023790642347343377,0.25435669262143124,0.5061179087875417,0.000025435669262143124,-0.6219454881617689,0,0,8091,8092 days 00:00:00,1000.0,195.17195038128102,-80.4828049618719,1183.595972617357,100.0,101.35747230936263,81.4268126555666,8078 days 00:00:00,97,1,9.25434506350247,41.34511165944772,-8.370437599109284,7.1738099480708,-3.186808819267619,74 days 20:47:59.999999999,16 days 21:04:23.414634146,-8.392602007033219,-0.4362880788873155,-0.08725356190102941,0.8953065158427514,0.5086151201532574,16.751905564019975,1.1549296707004888,0.1636468219729652,-0.012219873363552337,None,None,-0.000173190441708648,-0.0436439913105793,-0.8048280496187195,-0.049609093973320806,0.12039190208201306,-1.0679985458077348,25 days 20:17:19.175257730
SPY,false,34,52,49,18.75,0.45973223509412736,0.005932517612161661,0.0001,0.000021301775147928993,0.12717834631071562,0.2517612161661105,0.000012717834631071562,-0.27576212759594587,0,0,8091,8092 days 00:00:00,1000.0,460.5196959669229,-53.94803040330771,1183.595972617357,100.0,65.13955629171126,56.02578008118366,7794 days 00:00:00,48,1,8.90243243142319,37.09476804886053,-8.52042139384117,8.792842634553404,-3.7847385114926997,118 days 18:40:00,28 days 06:09:13.846153846,-11.424640343010411,-0.19132907034479502,-0.0613482256761954,0.9488514494148059,0.5941944065145166,19.957706606140526,1.1082288413086956,0.14487832484436897,-0.010646391037687289,None,None,-0.0000708503778124159,-0.017854295208728808,-0.5394803040330747,-0.023858178342080594,0.11230728070309552,-1.0455797684779284,45 days 05:30:00
QQQ,false,45,52,38,18.91891891891892,0.7791823619588404,0.005649717514124294,0.0001,0.000016568047337278108,0.12185066422354558,0.24049473202015575,0.00001218506642235456,-0.08063266999650481,0,0,6549,6550 days 00:00:00,1000.0,639.0680316593856,-36.09319683406144,841.6695154719997,100.0,77.29261342216445,64.1417337025593,5648 days 00:00:00,37,1,-11.805214391143208,56.43827561663428,-15.06352111051007,18.537193626027566,-4.888964307538346,147 days 00:00:00,27 days 01:36:00,-9.435858214850555,-0.05685744637997094,-0.03841796006498899,0.984908781805007,0.10965401974036786,17.307666402210543,1.0772439800992257,0.1584718783162363,-0.013507632079141163,None,None,-0.00002704949198456021,-0.006816471980109173,-0.3609319683406168,-0.017078672790779903,0.14428409681141977,-1.0428828609930356,49 days 18:09:43.783783783
QQQ,false,34,52,46,15.555555555555555,0.592957594686774,0.006871278057718736,0.0001,0.000016568047337278104,0.14750343563902887,0.2918002748511223,0.000014750343563902889,-0.36995072437475823,0,0,6549,6550 days 00:00:00,1000.0,308.8984299102565,-69.11015700897435,841.6695154719997,100.0,70.46383708926797,80.06631809401738,5648 days 00:00:00,45,1,4.283422811722279,57.37735893285427,-23.67822276936166,19.26859137472611,-5.878389835581157,142 days 03:25:42.857142856,24 days 09:28:25.263157894,-15.452999842254794,-0.2664009920119593,-0.07914199060825343,0.9317681625710674,0.006904769881071652,21.106431862946295,1.051768607750674,0.16423746889441876,-0.014239192872775818,None,None,-0.00013347505223607116,-0.033635713163489935,-0.691101570089744,-0.04419007610507453,0.1519535897847478,-1.0821107997124242,42 days 17:03:59.999999998
