Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
MSTY_MSTR,EMA,2,3,0,false,238,0.0,26.160337552742618,0.30164846849707244,0.0001,-9.388492962756903,-0.0687407426475994,0 days 04:29:37.215189871,1.9954560641496826,60.951219512195124,121.64634146341464,0.006095121951219512,0,1968,82 days 01:00:00,1000.0,192.14979577529596,-80.7850204224704,-75.58897794271515,100.0,207.07339051151604,81.13262296023304,82 days 00:00:00,237,1,2.2308764451318837,7.912903390061382,-15.308447647117893,1.2824698406822908,-1.3637349470809548,0 days 10:08:42.580645161,0 days 02:29:29.142857142,-3.4180636315182937,-8.70711822798659,-1.2317486091445713,0.5751278925787541,-8.239575449594374,112.82842010437645,0.7861460402155621,0.39348903043170563,-0.008010912382301968,None,None,-0.0007986060787738297,-4.829969564424122,-0.8078502042247038,-0.9936959264772202,0.6675996717146818,118.76984126984127
MSTY_MSTR,EMA,2,4,0,false,199,0.0,28.78787878787879,0.35718166575198396,0.0001,-7.693630272410965,0.018179961898883604,0 days 05:29:59.999999999,1.6670898763782158,50.963414634146346,101.67073170731707,0.005096341463414635,0,1968,82 days 01:00:00,1000.0,257.8522679625896,-74.21477320374103,-75.58897794271515,100.0,199.88742292008325,76.23851333418098,82 days 00:00:00,198,1,2.993688068210446,9.873478248764647,-15.308447647117898,1.3771352226894147,-1.478349944067899,0 days 11:50:31.578947368,0 days 02:56:10.212765957,-3.763340505583943,-7.064029025041231,-1.3085177173026998,0.638938171490337,-8.16998216097744,112.58717789973721,0.7942662442147121,0.4175665946724262,-0.007492379851923703,None,None,-0.0006492096191841798,-3.9264197768259197,-0.7421477320374109,-0.9844417348746112,0.6689450051991688,118.76984126984127
MSTY_MSTR,EMA,2,5,0,false,167,0.0,30.72289156626506,0.40473264802653647,0.0001,-6.382239198492767,0.12366187690388059,0 days 06:35:25.301204818,1.3976612094888072,42.768292682926834,85.28048780487805,0.004276829268292683,0,1968,82 days 01:00:00,1000.0,337.58496942927036,-66.24150305707296,-75.58897794271515,100.0,187.2024011850899,68.60335154479712,79 days 10:00:00,166,1,3.9193919176007057,9.873478248764647,-15.308447647117902,1.4816941428522439,-1.5592821153298428,0 days 13:58:49.411764705,0 days 03:18:46.956521739,-4.014062786074277,-5.7964120821902965,-1.4460281918922708,0.6975816400664467,-8.098682815383988,116.77678323507268,0.7960637539581817,0.4330422125181951,-0.006850111283623985,None,None,-0.0005150697669385751,-3.115141950444502,-0.662415030570729,-0.9644059962961047,0.6467921646246114,118.76984126984127
MSTY_MSTR,EMA,2,6,0,false,149,0.0,29.72972972972973,0.4194260342955908,0.0001,-5.8161399429162115,0.19775157503292673,0 days 07:25:08.108108107,1.246107584363515,38.15853658536585,76.0609756097561,0.003815853658536585,0,1968,82 days 01:00:00,1000.0,393.5886150058593,-60.64113849941407,-75.58897794271515,100.0,179.24262398541072,63.51616946579234,81 days 17:00:00,148,1,4.569599289688938,9.595189985145968,-15.308447647117914,1.6060562266359977,-1.5381856523078101,0 days 16:00:00,0 days 03:47:18.461538461,-4.128249893809655,-5.27145655343609,-1.5495436539277783,0.7268802766433247,-8.43190387814343,128.38973864523993,0.8046734835081618,0.4361779722830051,-0.0067699280739447,None,None,-0.0004412743220784211,-2.6688270999302905,-0.6064113849941404,-0.942966687477195,0.6093067218513386,118.76984126984127
MSTY_MSTR,EMA,2,7,0,false,140,0.0,25.899280575539567,0.38850355058550434,0.0001,-5.747664516281,0.21101108731038434,0 days 07:49:12.517985611,1.1703307718008686,35.853658536585364,71.45121951219512,0.0035853658536585367,0,1968,82 days 01:00:00,1000.0,403.61134481657837,-59.638865518342165,-75.58897794271515,100.0,162.6633807944419,62.76226069152045,81 days 17:00:00,139,1,4.685964086020988,9.595189985145959,-15.308447647117893,1.8252961868137,-1.4823833260105739,0 days 17:55:00,0 days 04:17:28.543689320,-4.324277836470814,-5.2385325636744655,-1.5651790695348253,0.7257059772251779,-8.886764162517453,138.3494680474725,0.794353839935669,0.429920116194626,-0.006746042144094761,None,None,-0.00042973819096132383,-2.5990565789340865,-0.5963886551834214,-0.9383868873505843,0.59710711710171,118.76984126984127
MSTY_MSTR,EMA,2,8,0,false,135,0.0,23.88059701492537,0.38348872667041206,0.0001,-5.651833866081182,0.22091302926073333,0 days 08:02:14.328358208,1.1282325425993986,34.573170731707314,68.89024390243902,0.0034573170731707317,0,1968,82 days 01:00:00,1000.0,411.0961215333281,-58.89038784666719,-75.58897794271515,100.0,159.40472236298103,62.13694083974809,81 days 17:00:00,134,1,4.772863018216583,9.595189985145963,-15.308447647117898,1.9331248544772073,-1.4421026231458365,0 days 19:15:00,0 days 04:31:10.588235294,-4.430423443917075,-5.151911611130087,-1.5785096327963979,0.7271698795558607,-8.994507288508116,140.95206737284508,0.7955362784884638,0.42268786127167624,-0.0065843556433105984,None,None,-0.00042068427738839144,-2.5442985096449915,-0.5889038784666721,-0.9348094505488462,0.5943548650433506,118.76984126984127
MSTY_MSTR,EMA,2,9,0,false,123,0.0,24.59016393442623,0.38428110123630327,0.0001,-5.429873518988259,0.23892992700630744,0 days 08:45:14.754098359,1.0271967925158705,31.5,62.74390243902439,0.00315,0,1968,82 days 01:00:00,1000.0,424.7149103961917,-57.52850896038083,-75.58897794271515,100.0,150.36177178985608,60.27822716796951,81 days 17:00:00,122,1,4.9309783842142565,9.308151837678992,-15.308447647117898,1.969924503022787,-1.5344342748157644,0 days 20:00:00,0 days 05:05:13.043478260,-4.755869409737886,-4.9578798110646485,-1.6222235278699895,0.732755558911579,-9.065151157988694,141.96817444987266,0.7753430614807993,0.42268786127167624,-0.006459916330504479,None,None,-0.00040422436080831,-2.444748934168659,-0.5752850896038089,-0.9279455838580618,0.5934504082069041,118.76984126984127
MSTY_MSTR,EMA,2,10,0,false,118,0.0,25.64102564102564,0.3792381447325086,0.0001,-5.380374361912156,0.24490354244021867,0 days 09:03:04.615384614,0.9850985633144003,30.21951219512195,60.1829268292683,0.003021951219512195,0,1968,82 days 01:00:00,1000.0,429.2303052489135,-57.076969475108655,-75.58897794271515,100.0,145.2906853108939,59.73579862160124,81 days 17:00:00,117,1,4.983402525373322,9.30815183767898,-15.308447647117902,1.8877090476132965,-1.5827636745477893,0 days 20:08:00,0 days 05:13:47.586206896,-4.920966643388544,-4.917841866585843,-1.6351675708566107,0.7317558657491242,-9.184471422546821,144.6252343705629,0.7748003284402485,0.41552839683680803,-0.006080256582249589,None,None,-0.00039912296529690704,-2.413895694115694,-0.5707696947510863,-0.925566557342331,0.5907314623726104,118.76984126984127
MSTY_MSTR,EMA,2,11,0,false,109,0.0,24.074074074074073,0.30358991277569136,0.0001,-5.594532834165734,0.21547270356652873,0 days 09:46:06.666666665,0.9093217507517541,27.914634146341463,55.57317073170732,0.0027914634146341466,0,1968,82 days 01:00:00,1000.0,406.9838349443239,-59.30161650556761,-75.58897794271515,100.0,134.04336844500497,60.27714882895001,81 days 17:00:00,108,1,4.725119000326629,4.698860127488711,-15.308447647117902,1.729727208852427,-1.611792908183977,0 days 21:57:41.538461538,0 days 05:54:08.780487804,-5.534641519037063,-5.141567655038278,-1.6286035862676744,0.7179723335126574,-9.042553235872633,137.14214465921756,0.7491343271547009,0.4134960516870064,-0.005948587464858916,None,None,-0.0004250045850677892,-2.570427730489989,-0.5930161650556758,-0.9367918153456186,0.6016667405848182,118.76984126984127
MSTY_MSTR,EMA,2,12,0,false,111,0.0,22.727272727272727,0.27452763996177026,0.0001,-5.892838746582426,0.18899793585803235,0 days 09:32:43.636363635,0.9261610424323422,28.426829268292682,56.59756097560976,0.0028426829268292683,0,1968,82 days 01:00:00,1000.0,386.9718286207635,-61.30281713792365,-75.58897794271515,100.0,139.18157075182967,62.230381072028294,81 days 17:00:00,110,1,4.492777803465515,3.8111597171032296,-15.308447647117903,1.5462567187110987,-1.5424890569069265,0 days 22:02:24,0 days 05:52:14.117647058,-5.613826810751837,-5.4234949720542485,-1.58340334103468,0.7039132456115949,-9.03702073662031,136.0638170592894,0.7459010532445676,0.40743388134381703,-0.005948587464858962,None,None,-0.0004503121150554046,-2.723487671855087,-0.6130281713792372,-0.9458608059570065,0.6043552980761671,118.76984126984127
