Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
BNB-USD,false,6,34,44,51.162790697674424,3.2042767060717057,0.01600893521965748,57.12343500235719,29.744747220162328,0.4914370811615786,0.9717051377513031,28.07257416348157,2.968929374620605,0,0,2686,2687 days 00:00:00,1000.0,1022182.883582582,102118.2883582582,31425.88775822257,100.0,41027.531723941844,72.36080101993238,502 days 00:00:00,43,1,-1022.1828835824272,1564.4164038756526,-17.01682414829814,117.76099427515749,-6.401627092957411,55 days 09:49:05.454545454,11 days 14:51:25.714285714,23772.210848050323,1.538951027833141,2.160526607960358,1.4464157997652654,4.515473880353822,62.328166653382425,1.3409865151276452,0.410498687664042,-0.046988212593655064,None,None,0.0033877623584185773,0.8537161143214814,1021.1828835825839,0.9153507221116146,0.667628458636414,2.249495738797037,34 days 00:33:29.302325581,true
SOL-USD,true,19,21,73,48.61111111111111,1.7387073298074782,0.03993344425956739,22.370441013548785,16.7300306725258,1.2146422628951747,2.4126455906821964,27.17208309465992,3.1610646184026985,0,0,1803,1804 days 00:00:00,1000.0,793264.8142872112,79226.48142872112,13065.809106245635,100.0,41865.49229727958,76.56954024110853,613 days 00:00:00,72,1,-793.2648142870748,510.7434726880408,-52.92439125355079,55.96458000482938,-9.407798572797715,19 days 23:18:51.428571428,6 days 09:43:47.027027027,11014.695543076368,1.8335162449322029,3.7357081765785605,1.4841985337404062,0.9772747604323537,14.153409749603076,1.6685516147734238,0.35741158765989467,-0.06255055862241603,None,None,0.00509275745100976,1.2833748776544596,792.2648142872113,1.5410809808984598,0.8423933568152855,5.063649084758921,12 days 23:59:59.999999999,true
