Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Score,Avg Trade Duration
MSTR,true,16,82,false,47,53.191489361702125,2.6645516713439705,0.006968124536693847,37.12137376155984,17.09401996756301,0.14633061527057079,0.29266123054114157,5.431993462217874,1.5086415983537396,0,0,6745,6746 days 00:00:00,1000.0,1302697.373894551,130169.7373894551,2572.473361224097,100.0,19644.416101788196,83.94428050240444,2354 days 00:00:00,47,0,0.0,489.9829015544042,-30.033379409144324,80.13482711966776,-11.757550509017353,120 days 00:57:36,32 days 05:27:16.363636363,27695.688806267037,0.9480221078144738,0.5648004413611735,1.2494649908703357,0.4647907340960858,38.8429108628151,1.2427869310580975,0.3837948717948718,-0.03842453408685316,None,None,0.0015816911682131616,0.3985861743897167,1301.6973738945505,0.3072433584447991,0.5059993128626415,49.60100499058795,9769.54365079365,6.637253542639853,78 days 22:28:05.106382978
BTC-USD,true,11,36,false,53,52.83018867924528,3.0590687729181285,0.013762659049597507,19.282357044841437,9.944851671680977,0.4128797714879252,0.8257595429758504,7.9612951704227175,2.2300057341040356,0,0,3851,3852 days 00:00:00,1000.0,481663.83525350585,48066.38352535058,17991.435661512016,100.0,12792.201274077974,56.86020362672907,731 days 00:00:00,53,0,0.0,222.4912061437157,-18.251507913216162,43.08766741380746,-7.37959056840051,60 days 12:51:25.714285714,18 days 01:55:11.999999999,9069.128967047276,1.4350806178333262,1.3991951233454005,1.350300502221358,0.4894241625935352,10.927125933417058,1.168198907774204,0.44107744107744107,-0.03514100328699416,None,None,0.00193447197530953,0.48748693777800156,480.66383525350244,0.4979820847172598,0.40882067051962345,1.6716257907186403,3851.0,6.538313783533193,40 days 12:13:35.094339621
BTC-USD,true,8,44,false,47,48.93617021276596,2.7899720615634376,0.012204622176058166,25.15650890162877,10.657574226145915,0.366138665281745,0.73227733056349,9.210770592390695,2.341712681946449,0,0,3851,3852 days 00:00:00,1000.0,723404.3677244858,72240.43677244858,17991.435661512016,100.0,15973.231441787671,53.60574920633759,755 days 00:00:00,47,0,0.0,357.662545496104,-19.792472298596227,59.50599606533389,-7.761749630255306,75 days 02:05:13.043478260,16 days 19:00:00,15370.305696265656,1.4962737149496748,1.615753218727034,1.3688921300106998,0.5347578492244291,10.651370692943585,1.1726686847531922,0.43731343283582097,-0.03554790802389301,None,None,0.0020511643039347466,0.5168934045915561,722.4043677244822,0.5383753651598842,0.4157536836377881,3.0152680492857025,3851.0,6.536355559749041,45 days 07:39:34.468085105
BTC-USD,false,5,68,false,42,42.857142857142854,3.404302257045387,0.010906258114775382,26.79514173734742,8.884003523158107,0.32718774344326146,0.6543754868865229,8.767041960285056,2.15720899844774,0,0,3851,3852 days 00:00:00,1000.0,445128.01596149325,44412.80159614932,17991.435661512016,100.0,11947.66612708756,60.73733099174874,736 days 00:00:00,42,0,0.0,357.96391275742644,-13.451918910389582,70.41813507153536,-5.922103263293529,109 days 14:40:00,11 days 05:00:00,10574.476570511742,1.3912086098147487,1.287863029362681,1.3325164022047549,0.47262175751666585,10.486425045523616,1.175426669710706,0.45964380447139075,-0.03681646538316427,None,None,0.001935509010850254,0.487748270734264,444.1280159614958,0.4902714078064052,0.42193897489755045,1.4685523952465298,3851.0,5.810267349638498,53 days 09:08:34.285714285
BTC-USD,true,3,47,false,62,43.54838709677419,2.6709019478687686,0.01609971435990652,18.931102111534063,9.414989077388464,0.48299143079719553,0.9659828615943911,9.143560095417646,2.288061667008223,0,0,3851,3852 days 00:00:00,1000.0,613855.4599873254,61285.54599873254,17991.435661512016,100.0,18467.67079749599,59.404739460533705,756 days 00:00:00,62,0,0.0,409.7899392895237,-21.15388110539338,51.40198660542248,-6.1178659266084265,67 days 02:40:00,9 days 17:49:42.857142857,9884.765483666535,1.4684608981759684,1.4095250704880118,1.3597167317947225,0.5039052743644576,10.775336642626378,1.1785740305944141,0.44486121530382594,-0.035054930009866,None,None,0.002006452221847336,0.5056259599055286,612.8554599873224,0.5219376091321106,0.41439369458041087,2.406373296258785,3851.0,5.159453798391689,34 days 17:25:09.677419354
MSTR,true,6,84,false,63,44.44444444444444,2.202033597221742,0.009340252038547072,33.59956450150893,17.328933616545402,0.1961452928094885,0.392290585618977,6.590396417419765,1.4141775169941373,0,0,6745,6746 days 00:00:00,1000.0,683975.8286908447,68297.58286908446,2572.473361224097,100.0,16221.938335669834,88.73526736933606,2382 days 00:00:00,63,0,0.0,968.2606217616581,-43.82149374097277,89.33300825536105,-10.987190501572767,105 days 23:08:34.285714286,19 days 21:56:34.285714285,10840.886169695945,0.892749399148912,0.4773939483582711,1.2354615247413216,0.4146677274590693,39.8185965206823,1.246187180951774,0.375892310830104,-0.0385219509670277,None,None,0.0014811003752041247,0.3732372945514394,682.9758286908467,0.27615750708067077,0.5031548091247378,25.549383911437452,9769.54365079365,4.880543390951498,58 days 03:48:34.285714284
BTC-USD,true,76,78,false,61,57.377049180327866,2.226202437974096,0.015840041547649963,25.937894200106125,16.721795855658765,0.4752012464294988,0.9504024928589976,12.325719653646898,1.8050191810197778,0,0,3851,3852 days 00:00:00,1000.0,233077.5863003647,23207.758630036467,17991.435661512016,100.0,10027.873001062346,64.3271929581157,1302 days 00:00:00,61,0,0.0,996.8003042619595,-33.28289019687436,50.27243223385051,-6.8201377683959254,48 days 22:37:42.857142857,22 days 04:36:55.384615384,3804.550595087946,1.2043355419295978,1.0512422550532112,1.2829578066810934,-0.07988354633352057,15.996847069843326,1.1484541656580773,0.47473200612557426,-0.03979883010973932,None,None,0.0018509354620033804,0.46643573642485187,232.07758630036594,0.4285097570643608,0.46611220555913463,0.28993366992292974,3851.0,4.81407158819388,37 days 12:59:00.983606556
BTC-USD,true,26,38,false,54,55.55555555555556,3.049770578449054,0.014022331861854065,17.55393370088598,9.700092301097431,0.4206699558556219,0.8413399117112438,7.384412515044219,2.065751654364962,0,0,3851,3852 days 00:00:00,1000.0,289772.00611285545,28877.20061128555,17991.435661512016,100.0,7544.510742377268,67.09803713121846,817 days 00:00:00,54,0,0.0,267.5713900491202,-25.20796837568079,38.11385336508345,-8.145965879360856,53 days 22:24:00,23 days 05:00:00,5347.629742830657,1.326296318481754,1.0599050369529694,1.318662547854422,0.5697257834377989,10.456980447811556,1.1627396114527173,0.44377811094452774,-0.035921621969266924,None,None,0.0018101372149165165,0.45615457815896215,288.77200611285457,0.4490024242802153,0.41392116689440783,0.6050526013919383,3851.0,4.336235458181651,40 days 06:40:00
BTC-USD,true,104,105,false,74,59.45945945945946,2.613275778287028,0.0192157881069852,15.749016967236047,12.763985016732109,0.576473643209556,1.152947286419112,9.078893188071676,1.7872910432282187,0,0,3851,3852 days 00:00:00,1000.0,219751.12150599342,21875.11215059934,17991.435661512016,100.0,13390.384080206775,64.62311387272726,1049 days 00:00:00,74,0,0.0,635.637382729637,-23.814704618803713,29.780735254667917,-4.830836520997361,43 days 07:05:27.272727273,13 days 16:48:00,2956.096236567479,1.1917773244446124,1.0319980033144285,1.2799211808673296,-0.07135092525857516,15.773212671869484,1.1682226951070922,0.4798309642719939,-0.04123256605939954,None,None,0.0018390958934233884,0.4634521651426939,218.75112150599384,0.42301817111077233,0.46801089066542056,0.21586251159463815,3851.0,4.315021301612936,31 days 07:08:06.486486486
MSTR,true,52,90,false,38,60.526315789473685,2.8770109087309574,0.005633802816901409,30.51898501049582,12.92939132881569,0.11830985915492957,0.23661971830985915,3.610696818143167,1.1371476760337076,0,0,6745,6746 days 00:00:00,1000.0,103122.8895231407,10212.28895231407,2572.473361224097,100.0,1363.0494079426817,92.58642735845723,2380 days 00:00:00,38,0,0.0,548.5691315957581,-38.37834262845191,61.1965040519,-16.519877519657257,129 days 18:46:57.391304348,51 days 14:24:00,2687.444461135282,0.7201874345687789,0.3079219252716944,1.1840570741136884,0.7165177807790958,40.41860660807698,1.1973114443463049,0.38521560574948666,-0.03958381367663501,None,None,0.0012122004313174259,0.30547450869199133,102.12288952314006,0.18907657866609995,0.5104763155710936,2.969832732283225,9769.54365079365,4.245886628849314,98 days 22:06:18.947368421
