Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Signal Conversion Rate,Total Period
STRK,SMA,7,21,0,false,1,9,0.11324232539107429,75.0,1.6601710926518254,0.39496681963252844,3.8328098562893693,4.6604934645368425,0 days 17:30:00,0.40414300033411293,13.829268292682926,26.121951219512194,5.4621021154059415,0,328,13 days 17:00:00,1000.0,1046.9799887562126,4.697998875621249,-1.2834332095210232,100.0,17.74324368432368,7.817293252674119,11 days 08:00:00,8,17.22823789515087,5.620093004032823,-3.5381509942746825,1.2313218705704385,-2.114098333181202,0 days 19:30:00,0 days 11:30:00,3.718968857632679,2.6156393692198403,30.641437207897255,1.123975253610707,-0.047632534018644354,13.411632664851975,1.1373559113917866,0.3428571428571428,-0.007894613776696733,None,None,0.0001548646404501752,0.9366213454426596,0.04697998875621168,1.325556166063877,0.4309554203049655,161,160,0.9937888198757764,19.794973544973544
STRK,SMA,43,86,0,false,0,3,0.1006210669014982,66.66666666666666,2.721000856471402,0.8754954710550298,3.559218019797705,3.0287681747559696,0 days 14:59:59.999999999,0.15155362512529236,4.609756097560975,9.21951219512195,4.0358205860829415,0,328,13 days 17:00:00,1000.0,1026.0378844990116,2.6037884499011623,-1.2834332095210232,100.0,6.157677085172754,3.763808409809498,7 days 01:00:00,3,0.0,2.4660752988066594,-1.4545817411651236,2.0405340771651073,-1.4545817411651236,0 days 13:30:00,0 days 18:00:00,8.679294833003869,2.319898395032304,26.10690673843699,1.2012304109606362,1.1116992779105086,39.81282807749064,1.2012304109606364,0.07868852459016393,-0.0020120678856977137,None,None,0.00008381985420821612,0.506942478251291,0.026037884499011454,0.6040447554295301,0.2629879689226244,45,45,1.0,19.794973544973544
STRK,SMA,80,86,0,false,0,4,0.09428433514487614,75.0,2.250509726923606,0.6723994232390382,3.1112563124366495,3.032737055665676,0 days 19:30:00,0.20207150016705647,6.146341463414634,12.292682926829269,4.132796455030186,0,328,13 days 17:00:00,1000.0,1026.0888224346531,2.6088822434653136,-1.2834332095210232,100.0,8.297418372749265,4.881963150218536,4 days 15:00:00,4,0.0,4.332327160449332,-1.994687974389616,1.561428555781923,-1.994687974389616,0 days 19:40:00,0 days 19:00:00,6.522205608663305,1.9420482870684752,20.18115112815908,1.1241284547983117,1.2930436158010683,19.349615570239852,1.2394236809314716,0.13448275862068967,-0.006169939170922802,None,None,0.00008702052993821925,0.52630016506635,0.02608882243465316,0.6055092835488882,0.32615169814376516,78,78,1.0,19.794973544973544
STRK,SMA,34,89,0,false,0,2,0.08251533762916347,50.0,7.179672389540824,1.3623123829832802,4.571709483486793,3.1103795481388743,0 days 10:00:00,0.10103575008352823,3.073170731707317,6.146341463414634,4.186618542826666,0,328,13 days 17:00:00,1000.0,1027.085311967754,2.7085311967754024,-1.2834332095210232,100.0,4.090053049091413,3.2124115056198685,9 days 18:00:00,2,0.0,3.1499749160318404,-0.42535015006528004,3.1499749160318404,-0.42535015006528004,0 days 17:00:00,0 days 03:00:00,13.542655983877095,2.9040410374592027,32.287726070781275,1.4419666586451403,1.8655920745599905,85.60614884870208,1.2016388822042836,0.03785488958990536,0.0,None,None,0.00008495997900918936,0.5138379530475773,0.0270853119677541,0.6344151662068178,0.2129460514646797,20,20,1.0,19.794973544973544
STRK,SMA,35,85,0,false,0,2,0.07512573502414327,50.0,3.6530036228393574,1.31842059895857,4.300860954884253,3.026070606981974,0 days 13:00:00,0.10103575008352823,3.073170731707317,6.146341463414634,4.051731596799508,0,328,13 days 17:00:00,1000.0,1026.003263018351,2.600326301835082,-1.2834332095210232,100.0,4.097642775380487,3.212411505619857,9 days 18:00:00,2,0.0,3.5840510433954003,-0.94720984547826,3.5840510433954003,-0.94720984547826,0 days 21:00:00,0 days 05:00:00,13.001631509175393,2.7469663008106977,30.532621809692234,1.369524677086809,1.7588878145691804,79.32504248290579,1.1869213868085677,0.04777070063694268,0.0,None,None,0.00008190007242928112,0.4953316380522922,0.02600326301835132,0.6030500665932872,0.21701457294832308,26,26,1.0,19.794973544973544
STRK,SMA,35,86,0,false,0,2,0.07052511574408947,50.0,6.890573071450796,1.2595744554059638,4.2261081908708675,2.9514302728631514,0 days 12:00:00,0.10103575008352823,3.073170731707317,6.146341463414634,3.870887350759791,0,328,13 days 17:00:00,1000.0,1025.0453041825724,2.5045304182572408,-1.2834332095210232,100.0,4.083668561934518,3.2124115056198663,9 days 18:00:00,2,0.0,2.932636145412386,-0.4134872346004585,2.932636145412386,-0.4134872346004585,0 days 20:00:00,0 days 04:00:00,12.52265209128624,2.6898003861377253,29.017888220324075,1.3850399906097564,1.850675387077161,84.52356440098163,1.3850399906097564,0.04113924050632911,0.0,None,None,0.00007893996309407325,0.477428896792955,0.02504530418257267,0.5757577487801215,0.21361650819676845,24,24,1.0,19.794973544973544
STRK,SMA,35,87,0,false,0,2,0.06939223722893495,50.0,9.877767877525374,1.2504651328601604,4.188513800829305,2.9407831960696678,0 days 11:30:00,0.10103575008352823,3.073170731707317,6.146341463414634,3.8428928473263464,0,328,13 days 17:00:00,1000.0,1024.9086560631617,2.490865606316163,-1.2834332095210232,100.0,4.080366425411233,3.2124115056198685,9 days 18:00:00,2,0.0,2.774210455302074,-0.27328018958175315,2.774210455302074,-0.27328018958175315,0 days 20:00:00,0 days 03:00:00,12.454328031580784,2.6597229885976197,28.804759379683503,1.376998303323935,1.8727141506914964,82.58216522370816,1.2710753569144015,0.04113924050632911,0.0,None,None,0.00007858536370052133,0.475284279660753,0.02490865606316217,0.5719006317928383,0.21506176453981685,23,23,1.0,19.794973544973544
STRK,SMA,81,85,0,false,0,4,0.06399781179495928,75.0,1.804155243678983,0.62592848412384,2.829899281778102,2.8504784562188608,0 days 19:29:59.999999999,0.20207150016705647,6.146341463414634,12.292682926829269,3.8471701951026263,0,328,13 days 17:00:00,1000.0,1023.7496550421448,2.374965504214481,-1.2834332095210232,100.0,8.328168731981775,4.881963150218525,4 days 15:00:00,4,0.0,4.843013326191562,-2.806766450918654,1.7701601291380047,-2.806766450918654,0 days 19:19:59.999999999,0 days 20:00:00,5.937413760536182,1.7778973538769076,17.78359468493904,1.111440417348667,1.2545292955474812,18.78798542228865,1.2254343063075053,0.13448275862068967,-0.006798209542668776,None,None,0.00008020183802041828,0.48506071634748976,0.02374965504214477,0.5395430168734585,0.3283489123912199,78,78,1.0,19.794973544973544
STRK,SMA,73,89,0,false,0,3,0.06322838444721021,66.66666666666666,1.9723517323977364,0.8755896155710022,3.0851435268195204,2.979826806309451,0 days 21:59:59.999999999,0.15155362512529236,4.609756097560975,9.21951219512195,4.036254569339498,0,328,13 days 17:00:00,1000.0,1025.409754723175,2.5409754723174958,-1.2834332095210232,100.0,6.2081434047969895,4.881963150218536,9 days 18:00:00,3,0.0,3.9848803735738882,-2.487622782488518,2.5571958146007634,-2.487622782488518,0 days 22:30:00,0 days 21:00:00,8.469918241058378,1.9330762988191652,19.47063202639286,1.1317929751631763,1.3397920452501624,21.24814767434406,1.1650810038444461,0.1152542372881356,-0.006539880684654094,None,None,0.00008460674132263596,0.5117015715193023,0.02540975472317597,0.5860887752149977,0.3185766319866631,66,66,1.0,19.794973544973544
STRK,SMA,78,89,0,false,0,3,0.059153133228681334,66.66666666666666,1.712576581058828,0.930189604948175,3.128992530920384,3.049722335657857,0 days 23:39:59.999999999,0.15155362512529236,4.609756097560975,9.21951219512195,4.287947203297684,0,328,13 days 17:00:00,1000.0,1026.306817158803,2.6306817158802915,-1.2834332095210232,100.0,6.253091739290012,4.881963150218536,5 days 20:00:00,3,0.0,5.020163480649907,-3.475727998687466,3.1331484067659967,-3.475727998687466,1 days 01:00:00,0 days 21:00:00,8.768939052934288,1.97444767849882,20.41180971760488,1.1301695470704647,1.2657253118298486,20.210303294636955,1.1301695470704647,0.1267123287671233,-0.006798209542668691,None,None,0.00008747054428211685,0.5290218518182428,0.0263068171588019,0.6117911956844102,0.32245873321980484,71,71,1.0,19.794973544973544
