Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
XMR-USD,true,7,89,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.7177085746948576,0,0,2689,2690 days 00:00:00,1000.0,-46.54657422271703,-104.65465742227171,76.6296192326939,100.0,2.9950069910107127,110.5511731385923,2602 days 00:00:00,1,1,-7.4239791118803975,-108.26006580032403,-108.26006580032403,NaN,-108.26006580032403,NaT,28 days 00:00:00,-1039.1225951108365,-0.6039551097096849,NaN,0.8620094298158186,-13.800362420669,518.8609795298029,0.9825206165499386,0.8249660786974221,-0.06871561817389553,None,None,-0.002473195072926606,-0.6232451583775047,-1.0002270632162062,NaN,1.2419394291994497,-2.365720702649935,28 days 00:00:00
HBAR-USD,true,14,89,2,0.0,0.0,0.0004970178926441351,NaN,NaN,0.029821073558648114,0.04473161033797217,NaN,-0.9022531345492126,0,0,2012,2013 days 00:00:00,1000.0,-2569.224708928256,-356.9224708928256,107.35026131603793,100.0,2.9950069910107127,543.3813035565449,1905 days 00:00:00,1,1,-2247.86814291021,-195.08521702151018,-195.08521702151018,NaN,-195.08521702151018,NaT,60 days 00:00:00,-1321.356566018046,-0.8228777105626128,NaN,0.8253917699951688,-16.016814095081912,475.41313729660556,0.8168561777511643,0.9244741873804971,-0.08515939491124244,None,None,-0.003779259094246393,-0.952373291750091,-1.0000996644544067,NaN,1.3928940100470037,-4.324840261376262,60 days 00:00:00
DOGE-USD,true,2,89,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-1.0070936927874208,0,0,2689,2690 days 00:00:00,1000.0,-1877.0218075023276,-287.7021807502328,11865.178999464972,100.0,2.9950069910107127,859.1767041686952,2602 days 00:00:00,1,1,-1837.8924418824788,-108.26153559887067,-108.26153559887067,NaN,-108.26153559887067,NaT,10 days 00:00:00,-1039.1293656198486,-0.9467370891578191,NaN,0.7657286345659863,-19.32581827528822,609.1551920904162,0.7327878555695622,0.9706959706959706,-0.08805058211726094,None,None,-0.0050211172155319155,-1.2653215383140428,-1.0000000137740042,NaN,1.6084874296400338,-1.0242476055998149,10 days 00:00:00
NEAR-USD,true,47,88,2,0.0,0.0,0.0006176652254478073,NaN,NaN,0.03705991352686844,0.055589870290302656,NaN,-0.6582798146613982,0,0,1619,1620 days 00:00:00,1000.0,-27.931448025069585,-102.79314480250696,132.9452466417395,100.0,2.9950069910107127,121.16246540887687,1340 days 00:00:00,1,1,-0.8808816500542144,-105.67197105723154,-105.67197105723154,NaN,-105.67197105723154,NaT,92 days 00:00:00,-1027.0505663750153,-0.5455026677531207,NaN,0.8950947359624067,-7.638413490562427,199.94302825526754,0.8686201029269003,0.7802197802197801,-0.10421796008449796,None,None,-0.0022149046857732747,-0.5581559808148653,-1.0055482759300847,NaN,1.2314162085757339,-1.7731990981182928,92 days 00:00:00
FET-USD,true,2,69,2,0.0,0.0,0.0004522840343735866,NaN,NaN,0.027137042062415195,0.04070556309362279,NaN,-1.1107630992844615,0,0,2211,2212 days 00:00:00,1000.0,-447.99850152114414,-144.7998501521144,24.844283090450038,100.0,2.9950069910107127,387.1740842443585,2144 days 00:00:00,1,1,-365.0574992973965,-118.22797236608412,-118.22797236608412,NaN,-118.22797236608412,NaT,10 days 00:00:00,-1082.9410022237475,-0.9000030423380723,NaN,0.8603473721220267,-3.5826619529419963,70.85702216656307,0.8218829366895632,0.982078853046595,-0.12264293893863443,None,None,-0.0038831749583372434,-0.9785600895009854,-1.0000006805662356,NaN,1.3085480766332218,-6.828296579335566,10 days 00:00:00
AVAX-USD,true,14,89,2,0.0,0.0,0.0006086427267194157,NaN,NaN,0.036518563603164945,0.054777845404747415,NaN,-1.1232292911104862,0,0,1643,1644 days 00:00:00,1000.0,-673.9242373852417,-167.39242373852417,295.7876850372024,100.0,2.9950069910107127,527.9021232060805,1545 days 00:00:00,1,1,-562.4303614900128,-125.25349225008023,-125.25349225008023,NaN,-125.25349225008023,NaT,23 days 00:00:00,-1111.493875895229,-1.0042941141266104,NaN,0.8106728804814456,-12.24526550278793,307.86506471772645,0.8085915637151245,0.9005780346820809,-0.09852760748745883,None,None,-0.0045412563091324284,-1.144396589901372,-1.0001079192492746,NaN,1.3713925928359207,-1.5659208689417567,23 days 00:00:00
LINK-USD,true,7,78,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.766383411467575,0,0,2689,2690 days 00:00:00,1000.0,-4917.886250694827,-591.7886250694827,6215.7733658765,100.0,2.9950069910107127,1914.778772367476,2602 days 00:00:00,1,1,-4799.274458585229,-127.075918384088,-127.075918384088,NaN,-127.075918384088,NaT,14 days 00:00:00,-1118.6117921095986,-0.748131543268257,NaN,0.7376504017327989,-42.08091044430094,2030.795819302307,0.7583483085624007,0.9118692253020612,-0.099766185560319,None,None,-0.006867035070760575,-1.7304928378316649,-1.000000626320351,NaN,2.783799816292765,-1.0952075615108972,14 days 00:00:00
AAVE-USD,true,8,30,2,0.0,0.0,0.0006131207847946045,NaN,NaN,0.03678724708767627,0.05518087063151441,NaN,-1.1172941250101305,0,0,1631,1632 days 00:00:00,1000.0,-690.0172060212458,-169.00172060212458,34710.496129807325,100.0,2.9950069910107127,327.5944689123977,1598 days 00:00:00,1,1,-576.136133198219,-125.86142461507146,-125.86142461507146,NaN,-125.86142461507146,NaT,10 days 00:00:00,-1113.8810728230264,-1.01435714017727,NaN,0.8034840293208022,-16.36371745445812,477.2571961850721,0.8227595300242065,0.942857142857143,-0.09918839007043682,None,None,-0.004799958831863637,-1.2095896256296366,-1.000349522153304,NaN,1.4351368784486098,-1.0048688938345942,10 days 00:00:00
MKR-USD,true,15,17,2,0.0,0.0,0.0003734129947722181,NaN,NaN,0.022404779686333084,0.033607169529499624,NaN,-0.9128794416490366,0,0,2678,2679 days 00:00:00,1000.0,-82.0963922322012,-108.20963922322011,351.18570940999075,100.0,2.9950069910107127,140.15462752410897,2659 days 00:00:00,1,1,-55.421902662676445,-105.59237807803305,-105.59237807803305,NaN,-105.59237807803305,NaT,3 days 00:00:00,-1026.674489569525,-0.7482790380312693,NaN,0.8799947186739582,-3.332224460232355,50.85787483161795,0.8519860044600577,1.0173192771084336,-0.09038895114965416,None,None,-0.00244528073340151,-0.6162107448171805,-1.0000033450050643,NaN,0.9910871593246731,-1.308126544798812,3 days 00:00:00
EOS-USD,true,35,89,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.3794626784201198,0,0,2689,2690 days 00:00:00,1000.0,-2.0853304866602684,-100.20853304866604,-52.7090483568949,100.0,2.9950069910107127,105.65012932664486,2560 days 00:00:00,1,1,28.095209161839488,-106.33679902692886,-106.33679902692886,NaN,-106.33679902692886,NaT,56 days 00:00:00,-1030.1805396485,-0.3031100061921819,NaN,0.9407463517535632,-5.955126273650593,177.063513169026,0.9502859013423287,0.9105113636363636,-0.07869720671402963,None,None,-0.0010862849934009048,-0.273743818337028,-1.0009460370710392,NaN,1.0869015526887702,-0.9011637692669083,56 days 00:00:00
XRP-USD,true,8,15,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-1.0205707532965358,0,0,2689,2690 days 00:00:00,1000.0,-141.24739598575025,-114.12473959857503,1005.870689293112,100.0,2.9950069910107127,119.06007167205665,2661 days 00:00:00,1,1,-127.60434734625026,-102.87196619146613,-102.87196619146613,NaN,-102.87196619146613,NaT,7 days 00:00:00,-1013.6430486394997,-0.8645857635567035,NaN,0.8449742511073005,-4.322047173066381,54.498061845324344,0.8342544285186274,0.9925925925925927,-0.08002685645133771,None,None,-0.0029420695837816466,-0.7414015351129749,-1.000000093167512,NaN,1.032028195742469,-1.1134586590635993,7 days 00:00:00
XLM-USD,true,10,14,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.7416120364881593,0,0,2689,2690 days 00:00:00,1000.0,-87.09627822045354,-108.70962782204536,601.8742930449065,100.0,2.9950069910107127,127.84100938808956,2641 days 00:00:00,1,1,-17.722481837387694,-115.0411349476835,-115.0411349476835,NaN,-115.0411349476835,NaT,4 days 00:00:00,-1069.3737963830658,-0.6281686160435208,NaN,0.8882656512528592,-5.961099893902569,104.39408475110245,0.8755761419492495,0.9779411764705881,-0.07706047877224631,None,None,-0.002079453816075734,-0.524022361651085,-1.0000264400598773,NaN,1.0039677146593768,-1.1806184930611987,4 days 00:00:00
ETC-USD,true,2,89,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.780825195795296,0,0,2689,2690 days 00:00:00,1000.0,-29.750486377363586,-102.97504863773636,25.043744048973736,100.0,2.9950069910107127,122.45369788109382,2602 days 00:00:00,1,1,-2.106061493974471,-105.79778103437549,-105.79778103437549,NaN,-105.79778103437549,NaT,8 days 00:00:00,-1027.644424883389,-0.6406498523264972,NaN,0.8893192448629295,-4.6545887445979615,84.553764058791,0.8893192448629297,0.9366450683945284,-0.08222957730613766,None,None,-0.002052794490751165,-0.5173042116692936,-1.0000415554039794,NaN,0.9717878071062521,-5.1118072615806085,8 days 00:00:00
XNO-USD,true,8,84,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.447672107504445,0,0,2689,2690 days 00:00:00,1000.0,-3.7725833351246365,-100.37725833351246,649.7471675939256,100.0,2.9950069910107127,105.06496261943626,2586 days 00:00:00,1,1,24.686292373491035,-105.97057451169336,-105.97057451169336,NaN,-105.97057451169336,NaT,18 days 00:00:00,-1028.4588757086156,-0.3579014727028764,-0.6163233819174878,0.932439584127576,-2.810723358661171,66.87836506258134,0.8862029105344718,0.9793966151582046,-0.0880285350781516,None,None,-0.0014618475990817886,-0.36838559496861073,-0.9999989382708222,-0.7243517804300124,1.238754702027368,-1.1544866424046432,18 days 00:00:00
BCH-USD,true,22,24,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.5258327509278001,0,0,2689,2690 days 00:00:00,1000.0,-14.98214492948739,-101.49821449294873,-49.82362104831133,100.0,2.9950069910107127,117.9028364784942,2653 days 00:00:00,1,1,67.16399000223203,-118.03866005428762,-118.03866005428762,NaN,-118.03866005428762,NaT,4 days 00:00:00,-1082.1461349317194,-0.4289336623560775,NaN,0.9246317546859628,-4.971039569439701,97.2151838193437,0.8870728577083182,1.0134730538922156,-0.081149653950628,None,None,-0.0014311992385765704,-0.36066220812129574,-1.000253019391427,NaN,1.0119444397984878,-1.0371504992487657,4 days 00:00:00
SHIB-USD,true,2,10,2,0.0,0.0,0.0006053268765133172,NaN,NaN,0.03631961259079903,0.05447941888619855,NaN,-0.8820886060666628,0,0,1652,1653 days 00:00:00,1000.0,-12.688882576047604,-101.26888825760476,0.0,100.0,2.9950069910107127,107.98402378650391,1428 days 00:00:00,1,1,-11.691877583038616,-100.29999999999997,-100.29999999999997,NaN,-100.29999999999997,NaT,6 days 00:00:00,-1000.9970049930089,-0.8399410478843553,NaN,0.7243788284916315,-22.054006834071547,694.7813444890688,0.6267352873469932,0.23913043478260868,-0.11657140505078341,None,None,-0.005827169247389495,-1.4684466503421527,-1.0000005024514182,NaN,2.1040474467855415,0.0,6 days 00:00:00
UNI-USD,true,2,44,2,0.0,0.0,0.0005055611729019212,NaN,NaN,0.030333670374115267,0.045500505561172896,NaN,-0.4308786442507623,0,0,1978,1979 days 00:00:00,1000.0,-0.06200731960757366,-100.00620073196076,-97.76446884996403,100.0,2.9950069910107127,116.82756848311189,1928 days 00:00:00,1,1,1.0924918197092695,-100.33163004183369,-100.33163004183369,NaN,-100.33163004183369,NaT,15 days 00:00:00,-1001.1544991393168,-0.43087934329450145,NaN,0.004455860732271969,-44.48589969485976,1978.9968458679673,0.004689807022244724,0.7060344827586207,-0.2218983559311402,None,None,-7.979706278820708,-2010.8859822628185,-1.0,-1.0,5616.657405220971,-0.022929924423125966,15 days 00:00:00
ADA-USD,true,12,38,38,59.45945945945946,1.9992549764442165,0.013759761993306061,8.815204430840048,4.590165620792451,0.42394942357753806,0.8367422833767199,3.737200837172798,1.4022868299971318,0,0,2689,2690 days 00:00:00,1000.0,13332.382895483752,1233.2382895483752,2130.3187689864517,100.0,592.4585635684671,50.04076230260773,452 days 00:00:00,37,1,46.02158437380143,60.69000467050321,-15.542862009096725,20.701589932576873,-8.618160971707297,52 days 05:27:16.363636364,22 days 04:48:00,332.063819219188,0.9244060837514341,0.8415894603167271,1.2191039660493248,0.32039132041825785,28.998646366697315,1.2255203027127406,0.3937823834196892,-0.03636166396275185,None,None,0.0013615475166333935,0.34310997419161515,12.33238289548373,0.27462283653091135,0.44670077914632544,-0.4211015236301388,40 days 01:17:50.270270269
DASH-USD,false,21,35,21,55.00000000000001,1.9759803448587985,0.007437709185570844,14.545999565561065,3.787124147246668,0.23428783934548159,0.4574191149126069,3.407950809335616,1.5186530500202622,0,0,2689,2690 days 00:00:00,1000.0,12502.463030023579,1150.246303002358,-92.89403744677107,100.0,297.17877456254865,53.889905119047256,783 days 00:00:00,20,1,3450.912050103062,56.093642249355355,-17.139616305395776,34.15744924152312,-9.423550038392559,117 days 06:32:43.636363636,35 days 16:00:00,402.5775489960257,0.9545907323509384,0.7585806204000874,1.2183506482922604,1.0508077002011504,16.605893146826574,1.2041175799710866,0.46673936750272627,-0.03261359908319883,None,None,0.0012464225546402977,0.314098483769355,11.502463030023629,0.26697157692013196,0.39599963724821,13.382348045335604,80 days 13:11:59.999999999
DASH-USD,true,8,73,23,54.54545454545454,2.131320455894932,0.008181480104127928,12.421985399350744,3.528137864904353,0.2566009669021941,0.5020453700260319,3.1874934643183384,1.4620345921049658,0,0,2689,2690 days 00:00:00,1000.0,10496.792874543778,949.6792874543779,-92.89403744677107,100.0,266.5147507480497,58.601503197666524,816 days 00:00:00,22,1,2683.301137561068,56.940133943556944,-16.290438897729782,29.794300573864057,-8.42479281006523,107 days 18:00:00,32 days 00:00:00,309.7041698628506,0.9218243189858157,0.6412240058565827,1.20716588673174,0.940027288434167,14.900188771094205,1.194473722034796,0.46673936750272627,-0.032978018948479945,None,None,0.0011599953509960732,0.2923188284510104,9.496792874543805,0.2463869367008431,0.3816407934273798,11.223253435383844,73 days 07:38:10.909090908
