Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
BKNG,SMA,73,76,0,false,0,99,9.871915287658434,59.59595959595959,2.8501888916543807,10.053512785144044,1.3004141283087236,17.072031537231634,40 days 20:50:54.545454544,0.010436812479997993,0.3174530462666056,0.6349060925332112,3.191518259324243,0,6549,6550 days 00:00:00,1000.0,149620.5997826196,14862.05997826196,822.3790417609356,100.0,8027.576738054757,79.51563993825144,1504 days 00:00:00,99,0.0,286.7536492786268,-51.011206896551705,22.398018365345752,-8.15463294565347,52 days 01:37:37.627118644,24 days 08:24:00,1501.2181796224188,0.8234066897737506,0.40483829856197817,1.2065841698583006,1.2872725595537213,42.64683583731572,1.1495352729382895,0.4768883878241263,-0.029053867433411026,None,None,0.0010713243146577736,0.26997372729375896,148.62059978261985,0.21249249218856403,0.39459654035860436,9485.654761904761
BKNG,SMA,72,76,0,false,0,81,8.860633943296168,64.19753086419753,3.252408745630951,10.070531107532275,1.1769811771538168,9.085137264787695,49 days 21:19:59.999999999,0.008539210210907448,0.2597343105817682,0.5194686211635364,2.615662454407146,0,6549,6550 days 00:00:00,1000.0,83938.05519843606,8293.805519843607,822.3790417609356,100.0,3701.6451035628916,79.51563993825144,1531 days 00:00:00,81,0.0,236.252777365809,-51.011206896551705,21.612370490171184,-10.625180888923692,61 days 15:41:32.307692308,28 days 19:02:04.137931034,1023.9266073880997,0.7615795928652583,0.3521431304463587,1.187682926813118,0.8443558834448333,38.780446400790524,1.1207949626433305,0.47622267297723686,-0.029053867433411096,None,None,0.00097556477024653,0.24584232210212556,82.93805519843615,0.1858261255152247,0.38849685997495537,9485.654761904761
BKNG,SMA,73,77,0,false,0,81,8.287350177745573,60.49382716049383,3.6960209789532796,10.73957523734282,1.239752348722321,12.144224171335908,50 days 00:17:46.666666666,0.008539210210907448,0.2597343105817682,0.5194686211635364,2.7894361702122668,0,6549,6550 days 00:00:00,1000.0,109095.34478714153,10809.534478714153,822.3790417609356,100.0,4650.308740758622,79.51563993825144,1531 days 00:00:00,81,0.0,227.1018692016602,-46.99930769230768,23.56882283700338,-8.90521014963742,65 days 17:37:57.551020408,25 days 22:30:00,1334.5104294708835,0.7859444749056299,0.3758310223997238,1.1962149796677457,1.2947667499682407,42.57974069623673,1.1367158925691627,0.4755575580085604,-0.02909984198448228,None,None,0.001023702188977895,0.25797295162242956,108.0953447871414,0.19784629587645752,0.3950285360476844,9485.654761904761
BKNG,SMA,74,78,0,false,0,82,7.4352302054264,58.536585365853654,3.1647415729718418,9.794788354345227,1.1734164922150854,8.556917606575185,49 days 10:14:38.048780486,0.008644632559190256,0.26294090700870365,0.5258818140174073,2.5754505338498217,0,6549,6550 days 00:00:00,1000.0,79594.08743483515,7859.408743483515,822.3790417609356,100.0,3752.837002657372,79.51563993825144,1531 days 00:00:00,82,0.0,224.05580635821116,-48.929956896551715,22.83751574859758,-8.618473849305149,66 days 05:00:00,25 days 17:38:49.411764705,958.4644809126232,0.7488710291966263,0.34738337359467847,1.1862435351918064,1.2303160009638288,42.50464682061045,1.128391696117585,0.47589004055881023,-0.029143238202350676,None,None,0.000976674691101519,0.24612202215758278,78.59408743483517,0.18340424882482842,0.3955392690725134,9485.654761904761
BKNG,SMA,74,77,0,false,0,96,7.4049173852308,53.125,3.430059418680698,8.729291940230729,1.2119298691744076,10.386790171389597,42 days 04:00:00,0.010120545435149569,0.3078332569857994,0.6156665139715988,2.687166369141113,0,6549,6550 days 00:00:00,1000.0,94642.57589880217,9364.257589880217,822.3790417609356,100.0,4671.191902330695,79.51563993825143,1531 days 00:00:00,96,0.0,213.11621090260462,-51.072372159090904,22.460383289062538,-6.83261158844532,61 days 11:17:38.823529412,20 days 06:56:00,975.4434989458559,0.7687444567151002,0.36294624632780087,1.1916145114127428,1.2949486278562303,42.34406381621014,1.1441082850441306,0.47422912446545135,-0.029099841984482424,None,None,0.0010030497030967067,0.2527685251803701,93.64257589880216,0.19131479693343367,0.39571923346809107,9485.654761904761
BKNG,SMA,74,76,0,false,0,122,7.329286654261792,55.73770491803278,2.5463755040033966,7.361477211055221,1.1590529740734095,7.785784733607475,33 days 04:43:16.721311475,0.012861526490502576,0.39120476408612004,0.7824095281722401,2.8798449556762065,0,6549,6550 days 00:00:00,1000.0,73252.45230341972,7225.245230341971,822.3790417609356,100.0,5309.87848873484,79.51563993825144,1496 days 00:00:00,122,0.0,286.7536492786268,-50.50883620689653,18.80311366637902,-7.04650943638956,46 days 01:03:31.764705882,17 days 00:26:40,592.2332156018011,0.73890738940866,0.3399745939660008,1.1830921038493745,1.2459679011903084,42.29201063933529,1.155526001572333,0.47290308072858106,-0.029122061504199732,None,None,0.0009642661907799496,0.2429950800765473,72.25245230341956,0.17963005736368642,0.39577980722994266,9485.654761904761
BKNG,SMA,71,76,0,false,0,76,7.310544208166313,61.8421052631579,3.2970674162000817,10.020532159692944,1.1153058365124182,6.365360769950982,53 days 06:56:50.526315789,0.008012098469493408,0.24370132844709116,0.48740265689418233,2.44201699906397,0,6549,6550 days 00:00:00,1000.0,61571.183322158744,6057.118332215875,822.3790417609356,100.0,2455.4295537539474,80.79627221491508,1597 days 00:00:00,76,0.0,203.50854759390714,-49.98569224992165,23.091736715669924,-11.163833844821475,69 days 03:03:49.787234042,27 days 14:53:47.586206896,796.9892542389309,0.7256141351913467,0.31943912187504253,1.1774212764713707,0.8017544645313007,39.023286937685675,1.113340137430098,0.47622267297723686,-0.029122061504199707,None,None,0.0009265996012073418,0.23350309950425013,60.57118332215871,0.17177229631741198,0.3872871408159513,9485.654761904761
BKNG,SMA,71,77,0,false,0,71,6.754759102748686,59.154929577464785,3.226924178654262,12.262811764092808,1.2055799703929124,10.080486672686643,57 days 02:01:41.408450704,0.007484986728079368,0.22766834631241412,0.45533669262482823,2.791854075471427,0,6549,6550 days 00:00:00,1000.0,92123.6001212886,9112.36001212886,822.3790417609356,100.0,3621.6187452519503,79.51563993825143,1548 days 00:00:00,71,0.0,235.24352993106595,-45.126870474658084,27.724723659992655,-10.13030201617594,76 days 13:08:34.285714286,28 days 21:31:02.068965517,1283.430987623783,0.7676368801836538,0.3605119552080541,1.1909932542066737,1.2605425419812324,43.048590017879356,1.1278046021597072,0.4755575580085604,-0.029122061504199697,None,None,0.000995297447024224,0.25081495665010445,91.12360012128883,0.19007901306239172,0.39322739024970116,9485.654761904761
BKNG,SMA,73,78,0,false,0,76,6.743420167254465,56.57894736842105,3.40064135378282,11.249928696497797,1.2290888881137947,11.29554937658526,53 days 06:18:56.842105263,0.008012098469493408,0.24370132844709116,0.48740265689418233,2.741622568271566,0,6549,6550 days 00:00:00,1000.0,102116.02114240456,10111.602114240455,822.3790417609356,100.0,4421.102938143928,79.51563993825143,1542 days 00:00:00,76,0.0,227.1018692016602,-46.99930769230769,26.07731574949415,-8.07060594831563,74 days 14:30:41.860465117,25 days 10:54:32.727272727,1330.4739624000604,0.7791176534851164,0.36982425815253916,1.194712064374109,1.296084391583917,42.980609668794635,1.1390648294365326,0.4732343679712101,-0.029010317868439574,None,None,0.0010118339152710954,0.25498214664831603,101.11602114240507,0.1948033633781292,0.39386998821104535,9485.654761904761
BKNG,SMA,70,77,0,false,0,67,6.708794926104366,61.19402985074627,3.8018005698805535,12.445575512811889,1.185708673223918,9.228105849440176,60 days 09:18:48.358208955,0.0070632973349481366,0.21484196060467248,0.42968392120934495,2.6738318440260085,0,6549,6550 days 00:00:00,1000.0,85113.79887492032,8411.379887492032,822.3790417609356,100.0,2794.6103707397488,79.51563993825143,1548 days 00:00:00,67,0.0,209.70753658519072,-44.56427996781978,27.590849824782687,-11.437357056065137,79 days 21:39:30.731707317,29 days 14:46:09.230769231,1255.4298339540348,0.7580469359722323,0.35339140473573,1.1884893034095516,1.2233490523177295,42.86672828915069,1.1208654454630633,0.47489304210763333,-0.029177294020663876,None,None,0.0009842374634312107,0.2480278407846651,84.11379887492004,0.1864609098224308,0.3937771375698505,9485.654761904761
