Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
MSTR,SMA,82,114,0,false,35,3.7252984456794316,40.0,9.92541865404211,24.530157204862533,0.9489361646120447,0.4446689402261,108 days 05:29:08.571428572,0.0035809697038594896,0.10892116182572614,0.21784232365145229,2.671853222521334,0,6748,6749 days 00:00:00,1000.0,32100.55898100646,3110.0558981006457,2152.7810361963634,100.0,254.65070507348003,97.29808893418937,6019 days 00:00:00,35,0,0.0,383.3962734594354,-36.36817448537319,80.16542231516931,-12.56001953534199,158 days 08:34:17.142857144,74 days 19:25:42.857142857,888.5873994573275,0.6203654315001716,0.21208597297461984,1.15377342599331,0.1845001300403217,37.461525428884286,1.1411012283228825,0.39528633450485845,-0.040959933441759695,None,None,0.0010323812293881623,0.2601600698058169,31.100558981006465,0.1382861992517379,0.5047068656303543,9773.888888888889
MSTR,SMA,84,90,0,false,70,3.1913228117588774,51.42857142857142,6.419488246121962,11.128225145339794,0.9733052057298749,0.6638199079819888,54 days 21:15:25.714285714,0.007161939407718979,0.21784232365145229,0.43568464730290457,2.424198423777341,0,6748,6749 days 00:00:00,1000.0,36818.39945549604,3581.8399455496037,2152.7810361963634,100.0,410.0428636636036,95.15850077792575,5260 days 00:00:00,70,0,0.0,255.81356172193478,-38.356249999999996,31.590634495431136,-10.537855342992211,70 days 03:20:00,38 days 17:38:49.411764706,511.6914207928005,0.6311676097902382,0.22629102389837322,1.1562365350399595,0.3515248865657465,34.30712225168305,1.180262229274558,0.39904643449419563,-0.042438502676057255,None,None,0.0010935552313738612,0.27557591830621303,35.81839945549587,0.14412924339806055,0.5254637023123377,9773.888888888889
MSTR,SMA,18,21,0,false,241,3.1459677960819357,47.083333333333336,2.0222600711512824,5.599388471071256,1.436466086829226,42.4943682319011,15 days 02:35:59.999999998,0.024555220826465073,0.75,1.4968879668049793,4.199541353303442,0,6748,6749 days 00:00:00,1000.0,937338.5111097824,93633.85111097824,2152.7810361963634,100.0,55874.36502537711,85.9624617378018,2357 days 00:00:00,240,1,-175737.80358855124,481.51675392670165,-35.477187499999985,18.45721340488167,-5.841038438539588,20 days 15:43:00.530973451,10 days 04:09:26.929133858,4633.651311243055,0.9011738028697839,0.5209940396693624,1.245400085814796,0.678772183625216,39.17556608224254,1.3558463393446247,0.3742618611280798,-0.039026617935566124,None,None,0.0015954382911620327,0.40205044937283224,936.3385111097738,0.2911218794908479,0.5369306000456706,9773.888888888889
MSTR,SMA,6,27,0,false,148,2.679464995965676,38.513513513513516,1.9435254677957297,11.463977432084665,1.3525968097642804,25.27738316165642,24 days 07:56:45.405405404,0.015142386176320128,0.46058091286307057,0.9211618257261411,5.280089190711195,0,6748,6749 days 00:00:00,1000.0,566694.5215127958,56569.45215127958,2152.7810361963634,100.0,17739.419824512133,89.48038602708812,2310 days 00:00:00,148,0,0.0,621.5801948051948,-50.0000264924055,43.04846379075747,-8.319711825545548,44 days 22:18:56.842105263,11 days 10:17:08.571428571,3822.260280491864,0.8675651677060184,0.45706842042828366,1.2344758662365583,0.3288543836836097,41.55982520172304,1.2894168251185179,0.36924325420977894,-0.03794033621768036,None,None,0.0014954075219497551,0.3768426955313383,565.6945215127961,0.26708843544336114,0.5227621752901342,9773.888888888889
EDV,SMA,71,77,0,false,45,0.11388991563117179,53.333333333333336,1.9643367958256641,2.1512361820279944,0.6306413033653281,4.848762868598035,47 days 11:11:59.999999999,0.007181806091235537,0.21844660194174756,0.4368932038834951,0.4699302339381541,0,4326,4327 days 00:00:00,1000.0,2208.881066034558,120.8881066034558,-31.409601144767585,100.0,160.04206533045445,30.672064685190215,1278 days 00:00:00,45,0,0.0,43.24586826312869,-7.715819755227024,6.958852059760548,-3.343181963952066,59 days 15:00:00,33 days 13:42:51.428571428,26.864023689656857,0.42973025205761095,0.22539881642147447,1.0925162246622946,0.258966419906161,10.421526987038863,1.0453148036147795,0.3454601990049751,-0.016462239771926273,None,None,0.00023999953871873492,0.0604798837571212,1.2088810660345484,0.04723522139951086,0.16937963064107395,6265.833333333333
EDV,SMA,49,67,0,false,35,0.09505512101537768,50.0,1.6915065611803966,3.1722899160065414,0.5809476619193706,4.368431447425201,63 days 20:28:14.117647058,0.005426253491155739,0.16990291262135923,0.33495145631067963,0.5389812964088784,0,4326,4327 days 00:00:00,1000.0,2058.0108824711774,105.80108824711773,-31.409601144767585,100.0,127.0639233596667,36.412310613784896,1278 days 00:00:00,34,1,-139.80491661874566,61.117579984413176,-11.880017375131464,11.762148620964838,-5.417568788951756,93 days 14:07:03.529411765,34 days 02:49:24.705882353,35.22987644382125,0.39933593953447355,0.17239545917674642,1.0840787762351307,0.19055789158922629,10.005451680428328,0.994679918819906,0.36283464566929136,-0.016473391738338092,None,None,0.0002243537303717183,0.05653714005367301,1.0580108824711734,0.04292929739494511,0.17038901799451747,6265.833333333333
EDV,SMA,9,67,0,false,46,0.07751144146545325,44.44444444444444,1.8240525564880288,2.0776545619739597,0.600525123442994,4.461625544873436,46 days 04:16:00,0.007181806091235537,0.22330097087378642,0.441747572815534,0.46394228082913663,0,4326,4327 days 00:00:00,1000.0,2087.2827767701338,108.72827767701338,-31.409601144767585,100.0,164.79202844413226,28.177419998696806,889 days 00:00:00,45,1,-141.79341666828122,27.56870343334373,-5.853098720396568,8.54838391407564,-3.098928919707383,77 days 09:36:00,21 days 04:48:00,27.312804298631463,0.4093852525200668,0.22727438310055315,1.0885414191776746,0.24803952196206158,10.755010863350432,1.0349577941680157,0.3396284829721362,-0.015938709468153695,None,None,0.00022524260255633527,0.05676113584419649,1.0872827767701296,0.043787480329149364,0.16686492037099976,6265.833333333333
TLT,SMA,43,77,0,false,40,0.04645393235997246,53.84615384615385,1.6893905765657,1.6102341115330283,0.4438845694469497,6.5953534814888135,78 days 11:04:36.923076922,0.004715591488136651,0.14711033274956217,0.2905429071803853,0.23688207595231942,0,5710,5711 days 00:00:00,1000.0,1636.3626143560004,63.63626143560004,8.37831466181167,100.0,105.02419084908173,22.084713845922582,1370 days 00:00:00,39,1,-45.20506847709271,25.87037135533279,-13.123641390911835,6.271795866598973,-3.8282546027105733,109 days 12:34:17.142857142,42 days 05:20:00,17.476094431617767,0.3067308604765978,0.14478598010833427,1.061210637088599,0.2797250566995577,12.179841968185944,0.9896683469477939,0.3898758822097834,-0.01092886794212938,None,None,0.00010944178828179756,0.027579330647012984,0.6363626143560006,0.021968511448437367,0.1082112491713589,8270.436507936507
EDV,EMA,26,28,0,false,42,0.046272480238378454,39.02439024390244,1.634035460585637,2.0970975200447093,0.524675320821062,3.709743073565648,51 days 01:45:21.951219511,0.0065434233275701555,0.20388349514563106,0.4029126213592233,0.4275635720479504,0,4326,4327 days 00:00:00,1000.0,1851.119491454936,85.11194914549361,-31.409601144767585,100.0,139.7159259086401,27.300423321712103,1142 days 00:00:00,41,1,-129.06177404571122,34.42986931484312,-6.912410036479311,11.143261102816735,-3.6924471729293877,97 days 00:00:00,21 days 16:19:12,23.906860134162123,0.3578154299496281,0.1952981138547145,1.0766078648480994,0.2675463865802643,10.543625563690492,1.0402293342550577,0.33879950495049505,-0.016171824515102903,None,None,0.00019826910452310872,0.0499638143398234,0.8511194914549265,0.03651384079270881,0.16805161218023684,6265.833333333333
TLT,SMA,16,86,0,false,43,0.038451476415758426,42.857142857142854,1.7184196917709167,1.577148443713864,0.46932352160595014,7.189173636912273,69 days 22:51:25.714285714,0.005078329294916394,0.15814360770577932,0.31260945709281956,0.2494159447764657,0,5710,5711 days 00:00:00,1000.0,1686.114735502637,68.6114735502637,8.37831466181167,100.0,121.74912120699776,28.1843567745591,1248 days 00:00:00,42,1,-60.52516169611795,24.517969694421826,-5.799585237333497,7.418699289291197,-2.8040146904691357,121 days 16:00:00,31 days 04:00:00,17.77714040949416,0.32391668854978917,0.12046715805373599,1.0662582716706908,0.28507355215566077,12.824201440317545,0.9859801392476073,0.37382727928794796,-0.010854462899641884,None,None,0.00011409758255878172,0.028752590804812992,0.6861147355026411,0.02332003911741043,0.10682916198294486,8270.436507936507
EDV,SMA,39,49,0,false,53,0.02690819135990867,50.0,1.2884033350682909,1.1843649113575432,0.3818979755734139,2.5280348376198996,40 days 17:59:59.999999999,0.008298975927649953,0.25728155339805825,0.5097087378640777,0.30471524418422224,0,4326,4327 days 00:00:00,1000.0,1479.9496478495075,47.99496478495075,-31.409601144767585,100.0,160.39817073380001,32.47549611298092,1282 days 00:00:00,52,1,-107.59569924235461,27.68475978964914,-14.116838930570141,7.14310533132997,-4.774375508614884,51 days 11:04:36.923076923,30 days 00:55:23.076923077,11.298948982535812,0.26472969778210015,0.10352505600008365,1.0556302200426089,0.14180717899530657,10.269628497285584,1.01850706532515,0.3446239900559354,-0.016630050768192246,None,None,0.00014630093907013093,0.036867836645672995,0.47994964784950866,0.02309274620704138,0.16760661400328544,6265.833333333333
TLT,EMA,31,51,0,false,41,0.018501465057744162,37.5,1.5607088876687978,1.3228685979426886,0.378874505697304,4.918212573876102,75 days 15:00:00.000000001,0.004836504090396565,0.1507880910683012,0.29789842381786336,0.19947283061797808,0,5710,5711 days 00:00:00,1000.0,1495.8464717942434,49.58464717942432,8.37831466181167,100.0,107.06592620671236,29.349043834711487,1557 days 00:00:00,40,1,-53.69524841435259,25.251352207569617,-6.56060768524617,8.086089582421067,-2.7350639927443385,147 days 06:24:00.000000002,32 days 15:21:36,13.738543005214908,0.2626790034266828,0.08883020637750508,1.052466867990265,0.263126231411708,12.174995505894659,0.9765360713661237,0.38717512752003885,-0.010993623661458507,None,None,0.00009371899296208449,0.02361718622644529,0.49584647179424857,0.017927752226143623,0.10820540527606021,8270.436507936507
