Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
PGR,true,52,87,66,56.92307692307692,3.876113794258676,0.0057324279036952116,9.475069904024666,8.297694353820416,0.12223300114648558,0.24261398712408502,1.158166230441678,1.0591929454949975,0,0,11339,11340 days 00:00:00,1000.0,113498.66506908282,11249.866506908282,484212.8181436445,100.0,2740.851454519357,59.32616292930918,3025 days 00:00:00,65,1,-113.49866506906983,74.83430849847083,-24.440705203061945,21.956387450724762,-7.018099711257599,150 days 23:21:04.864864864,60 days 12:51:25.714285714,1732.4948266792596,0.7177918906986889,0.2773005391240237,1.1554400495446568,0.044164621057796276,27.252976647026312,1.0655393164333764,0.443298969072165,-0.018330352626430207,None,None,0.0005094522927728116,0.12838197777874852,112.49866506908309,0.11087824343644104,0.215254220862373,-0.9767666900061888,112 days 00:22:09.230769230
NTES,true,60,62,141,48.57142857142857,1.510585660194113,0.02254428341384863,10.020648127519117,7.487956842541758,0.47681159420289854,0.9502415458937198,4.77796120862868,0.8630630231280128,0,0,6210,6211 days 00:00:00,1000.0,15629.420214165817,1462.9420214165816,17199.793701561204,100.0,2050.350953241843,86.61285924995744,1497 days 00:00:00,140,1,-15.629420214163474,1213.115388747738,-75.35841168628431,27.92386094824448,-6.887941758721507,34 days 01:24:42.352941177,17 days 16:00:00,104.6074973884285,0.5714280317589948,0.2024428545536703,1.1317242360268815,0.6140313563176126,25.328777442342346,1.1837935883496273,0.40934876333106424,-0.033706972049382916,None,None,0.000797750274607742,0.201033069201151,14.62942021416577,0.11800064692511891,0.423401238280739,-0.9149442111457539,25 days 15:05:08.571428571
PFE,true,66,87,102,53.46534653465347,1.2190932869247768,0.007591131153701616,3.542268023947933,2.9136705756768984,0.16099210822998872,0.3204058624577227,0.5702771970910538,0.5358140766337021,0,0,13305,13306 days 00:00:00,1000.0,8462.934750715085,746.2934750715085,3053.2624190415536,100.0,1532.2155489842007,68.2777641701971,6520 days 00:00:00,101,1,-8.46293475071434,120.99655630585606,-21.885228870687552,13.019018546982888,-7.345913428049677,98 days 08:00:00,47 days 16:20:25.531914893,73.9742345095625,0.366002246373352,0.08836679806175675,1.0730681545829783,0.16747546933702717,7.3651216498966985,1.1104756010550434,0.3529232333502796,-0.019086312656637044,None,None,0.00023691647337920868,0.059702951291560585,7.462934750715066,0.04127671634620178,0.19631713661253275,-0.7555750627861929,74 days 18:17:49.306930693
GLD,true,84,88,72,52.112676056338024,1.967935288044805,0.013897044431395576,1.7736144029464678,1.4219660435323793,0.29594832648267766,0.5877862595419847,0.5248982143775807,0.7894444311985174,0,0,5109,5110 days 00:00:00,1000.0,2950.890884955017,195.08908849550173,509.125687395447,100.0,285.8082530951181,43.68309321441807,3408 days 00:00:00,71,1,-2.950890884954788,37.61525423728816,-7.460394439826408,5.9507443056743865,-2.7720857853162664,60 days 12:19:27.567567568,24 days 04:56:28.235294117,27.518898251267224,0.56302478045342,0.1839589741682689,1.1098561951713997,-0.4643269939052249,6.418908604057194,1.0093921481467119,0.47050359712230216,-0.01344176193887939,None,None,0.00024699374422593835,0.06224242354493646,1.9508908849550193,0.05481372433045584,0.1330470184127077,-0.6168154675252664,43 days 03:02:32.112676056
