Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%]
MSTR_BTC-USD,SMA,12,15,0,false,false,0,134,1.3992292016497896,50.74626865671642,1.4573504158685298,2.287525698061869,1.1065224154232258,6.964885392321888,9 days 15:56:25.074626865,0.04985119047619048,1.4955357142857144,2.991071428571429,3.4210763787978844,0,2688,2689 days 00:00:00,1000.0,6296.0518043947195,529.605180439472,-88.78715106935495,100.0,716.5914570734865,67.00013272874439,1006 days 00:00:00,134,0.0,87.31284634592939,-29.19110418675684,10.57349463946203,-6.249533211259511,12 days 15:52:56.470588235,6 days 13:49:05.454545454,39.522774659662076,0.7045847345563976,0.42343439981519476,1.1693080131785,1.2029422453416583,16.815645341930008,1.306160358424576,0.33515392254220455,-0.045479418114258784,None,None,0.001232022742254478,0.31046973104812847,5.296051804394717,0.18818699203162415,0.5303129074897036,1295,1295,2688,
MSTR_BTC-USD,SMA,10,13,0,false,false,0,141,1.393341531571506,47.5177304964539,1.5675565770952173,2.3750013266531926,1.2522095759255496,10.36710162558967,9 days 03:44:40.851063828,0.052455357142857144,1.5736607142857144,3.147321428571429,3.7374462841305824,0,2688,2689 days 00:00:00,1000.0,9316.782671132303,831.6782671132304,-88.78715106935495,100.0,938.1218483757821,62.906146035075416,923 days 00:00:00,141,0.0,61.28920977102699,-22.237062427566613,11.540199974274005,-5.923219070517003,12 days 13:36:42.985074626,6 days 01:37:17.837837837,58.98427426334973,0.7869629064512058,0.5624841443264296,1.1935817244018148,1.2895789500263786,17.296138162635074,1.3805282595490855,0.32790123456790127,-0.04407329551993433,None,None,0.0013798436034947502,0.3477205880806771,8.31678267113231,0.23263612494126784,0.53176812922597,1291,1291,2688,
MSTR_BTC-USD,SMA,10,12,0,false,false,0,176,1.3774308521551848,47.72727272727273,1.6246386888992783,1.8856941233007674,1.2482775853508878,10.432981137660349,7 days 08:59:59.999999999,0.06547619047619048,1.9642857142857144,3.928571428571429,3.7040420279122217,0,2688,2689 days 00:00:00,1000.0,9375.27521303825,837.5275213038251,-88.78715106935495,100.0,1023.4804699872591,58.72116707800762,775 days 00:00:00,176,0.0,59.60116749540251,-17.267782348569355,9.689293235751146,-5.239331153284361,9 days 16:51:25.714285714,5 days 06:00:00,47.58679098317188,0.7882494212665329,0.6045310811600973,1.1932841205597509,1.2383562039324205,17.183916550912116,1.4280285377190476,0.3325074331020813,-0.04348185879486749,None,None,0.0013854421747166437,0.3491314280285942,8.375275213038268,0.23335930557720386,0.5330542939045979,1298,1298,2688,
MSTR_BTC-USD,SMA,10,14,0,false,false,0,121,1.3477816061146872,46.28099173553719,1.507532425491714,2.6024109081213833,1.1118961018171014,6.981256049003005,10 days 16:03:58.016528924,0.04501488095238095,1.3504464285714286,2.700892857142857,3.5144165165478505,0,2688,2689 days 00:00:00,1000.0,6310.586844073229,531.0586844073229,-88.78715106935495,100.0,575.6986446260828,70.17205584182871,949 days 00:00:00,121,0.0,80.03818120900486,-22.237062427566592,13.371549958804632,-6.675616581698031,15 days 00:51:25.714285714,6 days 21:47:04.615384615,43.889147471679564,0.7046375084224744,0.404866969406715,1.1709495534923322,1.2586190348653412,17.255130314823255,1.3303829268876561,0.3259368836291914,-0.04457275881711716,None,None,0.001233808103355759,0.31091964204565126,5.310586844073256,0.1884437882144736,0.531041624455274,1291,1291,2688,
MSTR_BTC-USD,SMA,9,13,0,false,false,0,128,1.3362579362157425,43.75,1.690003028899208,2.475631447222471,1.1706465414972762,8.17597702157817,10 days 02:37:29.999999999,0.047619047619047616,1.4285714285714286,2.857142857142857,3.5366163531749586,0,2688,2689 days 00:00:00,1000.0,7371.345558850807,637.1345558850808,-88.78715106935495,100.0,573.30219020252,67.55645680269325,821 days 00:00:00,128,0.0,64.8686761759973,-21.82818319037933,13.181872985900004,-5.851445305082277,15 days 03:51:25.714285714,6 days 04:20:00,49.77613717852192,0.7367926893338621,0.46105530471608414,1.179059787170943,1.2824304195007656,16.982724257148863,1.361278117915544,0.3252833908329226,-0.044366066908989074,None,None,0.001297441215400074,0.32695518628081865,6.37134555885084,0.20587492185065615,0.5340588109728909,1294,1294,2688,
MSTR_BTC-USD,SMA,7,14,0,false,false,0,99,1.326031754428092,44.44444444444444,1.7628300563797903,3.136534022691502,1.1444805278127552,7.641812312942643,13 days 01:12:43.636363635,0.036830357142857144,1.1049107142857144,2.209821428571429,3.465590047393513,0,2688,2689 days 00:00:00,1000.0,6897.075932035403,589.7075932035402,-88.78715106935495,100.0,435.85579126963825,69.47440908883469,769 days 00:00:00,99,0.0,75.10688477569919,-21.828183190379324,15.67925752064491,-6.897644775671223,20 days 03:16:21.818181818,7 days 09:09:49.090909090,59.56642355591315,0.7228023396233956,0.4313635700725887,1.1751451633815229,1.2566506759595397,16.85987588492016,1.2978153846724845,0.3259368836291914,-0.04436606690898917,None,None,0.0012742705190223484,0.3211161707936318,5.8970759320353805,0.1983829045406169,0.5346736586020411,1292,1292,2688,
MSTR_BTC-USD,SMA,11,12,0,false,false,0,229,1.3048792932335773,48.03493449781659,1.382927142426196,1.3433345696789205,1.1175446287272277,7.315542542346869,5 days 15:24:22.008733623,0.08519345238095238,2.5558035714285716,5.111607142857143,3.4332992908088484,0,2688,2689 days 00:00:00,1000.0,6607.390297922894,560.7390297922894,-88.78715106935495,100.0,1105.864270909839,67.4176237104732,921 days 00:00:00,229,0.0,69.4575233408451,-18.870875722131004,8.266229108712846,-5.055979710100338,6 days 20:43:38.181818181,4 days 12:18:09.075630252,24.486420514947135,0.7153970323449608,0.43332800896630674,1.1735806024817588,1.176738070473647,17.528143234271482,1.4826933504568642,0.3331680713931581,-0.04407329551993427,None,None,0.0012476300353030571,0.3144027688963704,5.607390297922914,0.19357364072800864,0.5289143983421984,1292,1292,2688,
MSTR_BTC-USD,SMA,9,12,0,false,false,0,148,1.2959855610027553,45.27027027027027,1.567701240520129,1.8519147617546192,1.082274129578675,6.386318142773161,8 days 16:32:25.945945945,0.05505952380952381,1.6517857142857144,3.303571428571429,3.058966347541112,0,2688,2689 days 00:00:00,1000.0,5782.35842650008,478.235842650008,-88.78715106935495,100.0,551.0560119443278,65.82004605251187,823 days 00:00:00,148,0.0,52.76352708395721,-17.267782348569362,10.878090618069027,-5.614181316925198,11 days 16:07:09.850746268,6 days 05:20:00,32.31323261148701,0.6858968274446594,0.4086240890658194,1.1657857632408486,1.2488766275642966,17.178214838876347,1.3709923619296764,0.32463054187192114,-0.044203613324940945,None,None,0.001205594889877451,0.30380991224911763,4.782358426500096,0.17874747193385931,0.5330762169470147,1286,1286,2688,
MSTR_BTC-USD,SMA,6,13,0,false,false,0,109,1.2898753076639617,42.201834862385326,1.6352216774073536,2.51305189525953,1.0680395666743165,6.010388425256302,11 days 23:59:59.999999999,0.04055059523809524,1.2165178571428572,2.4330357142857144,3.0571725065099193,0,2688,2689 days 00:00:00,1000.0,5448.581140293787,444.8581140293787,-88.78715106935495,100.0,412.47709088754317,67.343708549783,973 days 00:00:00,109,0.0,66.32617519472967,-18.39959749396645,14.319812435571864,-6.107757388143127,18 days 13:02:36.521739130,7 days 05:20:00,40.812671011869625,0.6729883109898567,0.3842328625272065,1.1614936854124334,1.3067255714331327,17.150278066600475,1.3321980603897157,0.3252833908329226,-0.044203613324941035,None,None,0.0011804926221599165,0.29748414078429897,4.448581140293788,0.17219779717616723,0.5319887626683968,1308,1308,2688,
MSTR_BTC-USD,SMA,12,13,0,false,false,0,219,1.2815639683034106,49.31506849315068,1.2311614636428352,1.2189343422317198,1.010301285292944,5.168576934200147,5 days 23:33:41.917808219,0.08147321428571429,2.444196428571429,4.888392857142858,2.979314965945833,0,2688,2689 days 00:00:00,1000.0,4701.16070001057,370.116070001057,-88.78715106935495,100.0,1065.3270563509122,58.81450594472501,923 days 00:00:00,219,0.0,55.502074502874464,-25.75145698867516,7.936412424826768,-5.31699027867157,7 days 13:46:40,4 days 10:22:42.162162162,16.900277168998045,0.6420761957668693,0.39751682055594906,1.1539117400631378,1.273662563879426,17.45002420209961,1.4637901153619917,0.3344913151364764,-0.04487354120625578,None,None,0.0011211448497363344,0.2825285021335563,3.7011607000105613,0.15610104009982373,0.5295681528036427,1310,1310,2688,
