Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
ORLY,SMA,74,88,0,false,1,59,1.7433872261878778,65.51724137931035,5.927090710483429,8.345061277289577,1.0929389533360578,-0.9095366621529893,93 days 14:53:47.586206897,0.004976862492721645,0.15398956002982847,0.3053691275167785,1.2850523145117805,0,8046,8047 days 00:00:00,1000.0,51604.7194164999,5060.47194164999,55939.47849026008,100.0,1109.222719316095,56.62685299581217,1585 days 00:00:00,58,8831.237897363499,80.275,-40.57679269882659,16.58058289239026,-7.302429791401729,118 days 12:37:53.684210526,46 days 07:12:00,720.2324399851105,0.7275445950706431,0.3459012367085001,1.14732555016563,0.5555743487125382,13.848580745617951,1.0531300416425131,0.5448262622384336,-0.022195307557866084,None,None,0.0006236755467993413,0.15716623779343403,50.604719416499776,0.1314480372979847,0.25998350856465796,11653.92857142857
ORLY,SMA,58,70,0,false,1,78,1.679235321356641,70.12987012987013,4.900677618932836,6.248296796921242,1.182396138432784,-0.8864159248592398,67 days 11:31:56.883116883,0.006607213998958046,0.203579418344519,0.40454884414615955,1.2720246275611475,0,8046,8047 days 00:00:00,1000.0,64538.33928172639,6353.8339281726385,55939.47849026008,100.0,2086.531656906749,42.51249300044812,1047 days 00:00:00,77,10064.856516884072,63.93831642946185,-19.33507462686566,11.942861075443039,-7.121549770042976,79 days 09:46:40,39 days 11:28:41.739130435,694.4608151278222,0.7807922240586492,0.48942314065691916,1.1616711815426455,0.6800247742483383,15.170785587520161,1.0614469114204708,0.5183018867924529,-0.02142811116976923,None,None,0.0006398551339286049,0.16124349375000843,63.538339281726536,0.139400188756009,0.24853804736719776,11653.92857142857
ORLY,SMA,18,38,0,false,1,99,1.6423493618105485,59.183673469387756,4.669057016631625,5.4807042929676175,1.348662853379471,-0.8384257713446855,50 days 07:50:12.244897958,0.008409181453219332,0.2583892617449664,0.5141685309470544,1.4161551361023708,0,8046,8047 days 00:00:00,1000.0,91383.78088444329,9038.378088444328,55939.47849026008,100.0,4043.079079114339,58.756439615639465,621 days 00:00:00,98,2506.0996917785087,61.29843756103517,-15.070610687022896,12.585032122974688,-4.820571060542632,69 days 07:26:53.793103448,22 days 19:12:00,896.7110325782121,0.8684414914044662,0.3868097774094725,1.1855562725854556,0.951038705543094,15.53407868779654,1.111869679237904,0.4575258105415685,-0.02040815934772898,None,None,0.0006684888641025433,0.1684591937538409,90.38378088444317,0.15187834438350212,0.23345346010360032,11653.92857142857
ORLY,SMA,18,34,0,false,1,117,1.5925185966420297,58.620689655172406,4.294510628042905,4.77055997842224,1.3992033249105114,-0.8087215959242559,42 days 04:57:55.862068965,0.00995372498544329,0.3053691275167785,0.6081282624906785,1.4567817383772612,0,8046,8047 days 00:00:00,1000.0,108000.14170446369,10700.01417044637,55939.47849026008,100.0,5004.359270438597,49.18892048481529,553 days 00:00:00,116,2961.7851134857774,59.859875122070335,-18.687987012987005,11.558339546108499,-4.845461075799961,56 days 17:17:38.823529412,21 days 15:30:00,896.8823844049818,0.8994699365794535,0.48102504785559475,1.1938032917399422,0.9761875949087869,16.109434823517145,1.1184201609271325,0.45541689274733227,-0.020287711602587973,None,None,0.0006878458336228315,0.17333715007295356,107.00014170446322,0.15792052867801853,0.2319269204238342,11653.92857142857
ORLY,SMA,27,80,0,false,1,56,1.5755596554944598,65.45454545454545,5.493987449502502,8.116704231484173,1.1556421646060306,-0.9019067225493519,94 days 20:04:21.818181818,0.004719438570684319,0.14615958240119312,0.2897091722595078,1.1863341009477237,0,8046,8047 days 00:00:00,1000.0,55872.86783989641,5487.286783989641,55939.47849026008,100.0,1195.2910055988973,43.03277444949462,1047 days 00:00:00,55,12028.251741746186,48.05102040816327,-20.158656071824986,15.478727914350548,-5.8323932728942225,124 days 10:40:00,38 days 17:41:03.157894737,778.9930199663679,0.7648508439634448,0.46520641227821163,1.1571956016363358,0.6288118453002879,15.315545638416665,1.0606572436127542,0.517729158807997,-0.021208415787052185,None,None,0.00061898445015284,0.15598408143851566,54.87286783989637,0.1342672101459519,0.2454424579014072,11653.92857142857
ORLY,SMA,75,89,0,false,1,57,1.5556345519557215,60.71428571428571,5.677646265513291,8.826014012915438,1.0966762053509662,-0.9087868300283087,97 days 03:00:00,0.004805246544696761,0.1487695749440716,0.2949291573452647,1.3130423531518494,0,8046,8047 days 00:00:00,1000.0,52024.17159659865,5102.417159659864,55939.47849026008,100.0,1066.2940754276667,54.386667240705634,1577 days 00:00:00,56,8759.738926952246,84.89999999999999,-39.89359999999998,19.022484378053495,-6.932167460479739,130 days 22:35:17.647058824,44 days 20:43:38.181818182,754.7220119579714,0.7286358970551023,0.3609564439689446,1.1473680173270537,0.5811224977327731,13.891949664404912,1.0513168079975246,0.5463105303612606,-0.022215278670457608,None,None,0.0006246704852667531,0.1574169622872218,51.02417159659876,0.13173491062920473,0.26000824857025084,11653.92857142857
ORLY,SMA,73,89,0,false,1,54,1.539649878885109,67.9245283018868,5.4693595907678345,8.743199311294758,1.0429946637265297,-0.9271529035208661,102 days 13:07:55.471698114,0.004547822622659434,0.14093959731543623,0.279269202087994,1.2322629901824826,0,8046,8047 days 00:00:00,1000.0,41750.28586572416,4075.028586572416,55939.47849026008,100.0,887.3037423703572,55.22844024299083,1590 days 00:00:00,53,7144.825336367474,92.01538461538465,-39.227599999999995,16.70830305839863,-8.124079211984036,130 days 14:40:00,43 days 02:49:24.705882353,634.0652930067298,0.698077049566256,0.33394675022588555,1.1405584126339496,0.4966761444266335,13.589155744499884,1.043071358722567,0.5463105303612606,-0.02237316633762208,None,None,0.0005966118512273392,0.15034618650928946,40.75028586572426,0.12396451767979233,0.2592001321131298,11653.92857142857
ORLY,SMA,19,38,0,false,1,101,1.5116463703606664,59.0,4.3763297478057686,5.337445464040464,1.338303390014931,-0.8416849502579329,49 days 09:21:35.999999999,0.008580797401244216,0.26360924683072334,0.5246085011185682,1.4069999787757672,0,8046,8047 days 00:00:00,1000.0,89560.6131973082,8856.06131973082,55939.47849026008,100.0,4021.652431861163,59.005240378140336,621 days 00:00:00,100,3502.556817351244,55.44976314392225,-16.371801566579634,12.364553889026721,-4.774734952403175,68 days 07:19:19.322033898,22 days 04:05:51.219512195,850.5805637995697,0.8639182458870832,0.38327839040946166,1.184580077136077,0.9281819988846576,15.461997750330266,1.1115387759371713,0.4585825629871307,-0.020408163265306103,None,None,0.0006664818198671646,0.1679534186065255,88.56061319730738,0.15115163244324692,0.23397117903712047,11653.92857142857
ORLY,SMA,74,89,0,false,1,54,1.4938085302508688,64.15094339622641,5.06016172906501,9.409787645156538,1.0912653693265086,-0.9099370348547022,102 days 17:12:27.169811321,0.004547822622659434,0.14093959731543623,0.279269202087994,1.3262116815321294,0,8046,8047 days 00:00:00,1000.0,51380.753015144306,5038.075301514431,55939.47849026008,100.0,1066.8157012159868,56.6338185316421,1590 days 00:00:00,53,8792.909996470866,110.21578947368424,-39.893599999999985,18.942077582645542,-7.647994348244837,135 days 04:14:07.058823530,44 days 15:09:28.421052631,784.6762833711969,0.7264482477005247,0.34544214758689074,1.1467277718609248,0.5549871691972936,13.764892895107302,1.0511671242058442,0.5466077263117431,-0.022373166337622066,None,None,0.0006234329610804669,0.15710510619227766,50.380753015144315,0.13129393498313147,0.2602745965302182,11653.92857142857
ORLY,SMA,17,36,0,false,1,105,1.4757918211374683,58.65384615384615,4.231000742459894,5.194647627016854,1.3458179016044487,-0.8420125054977173,47 days 07:50:46.153846154,0.008924029297293985,0.2740492170022371,0.5454884414615958,1.4235891147864979,0,8046,8047 days 00:00:00,1000.0,89377.38050440521,8837.738050440521,55939.47849026008,100.0,4137.868258698507,57.45026011273596,621 days 00:00:00,104,2451.076367887392,61.0986406097412,-16.337692307692308,12.572523775132963,-5.271641792403673,64 days 13:22:37.377049181,22 days 21:12:33.488372093,826.2144628511329,0.8675504154696244,0.3934541594523299,1.1854262999935343,0.9498954909052718,15.743427912509578,1.1121300246074877,0.45673425054308475,-0.020408159347728935,None,None,0.0006647599022714211,0.16751949537239813,88.37738050440521,0.1510778053627384,0.23238965746980916,11653.92857142857
