Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
Most Expectancy,CHD,true,21,74,88,52.87356321839081,2.6343319440878443,7.684833495274269,481.07957695765293,385.3998700810177,0.16323646320996377,1,78.52972866511284,0.9261812720280586,0,0,11321,11322 days 00:00:00,1000.0,42811.11208323259,4181.111208323259,62113.60754320776,100.0,2316.5980319062023,56.23534828621851,1380 days 00:00:00,87,1,-42.81111208322545,74.36306557033373,-18.930969486757437,14.795538895432617,-5.283928869159108,117 days 01:02:36.521739130,43 days 01:10:14.634146341,0.617379178930798,0.22895107537733708,1.1340314472028163,-0.9326860671324754,82 days 04:08:16.551724137,1
Most Profit Factor,CHD,true,20,72,91,53.333333333333336,2.8587942576991905,7.949827753732002,476.85487025581625,385.3372688935889,0.16880134263757618,1,80.49374234244897,0.9374202250147846,0,0,11321,11322 days 00:00:00,1000.0,43873.0652577657,4287.30652577657,62113.60754320776,100.0,2395.239604914209,53.79882424545538,1358 days 00:00:00,90,1,-43.873065257757844,71.46739130434783,-21.187349101436602,14.349083838193568,-5.288082213770165,113 days 20:00:00,39 days 05:42:51.428571429,0.6228181125605396,0.24097816259238833,1.1355426719258834,-0.9309763722418761,79 days 00:32:00,1
Most Best Trade [%],CHD,true,22,75,86,52.94117647058824,2.4810820152605766,7.508170656302447,447.2716580577646,358.7740572655866,0.15952654359155552,1,71.35170165641931,0.9058440896168166,0,0,11321,11322 days 00:00:00,1000.0,38979.11182308692,3797.911182308692,62113.60754320776,100.0,2086.3943361869487,57.0310568826455,1683 days 00:00:00,85,1,-38.97911182308599,76.1940780877331,-18.930969486757448,15.10097003777091,-5.615081765877152,118 days 20:16:00,45 days 02:24:00,0.6045675848614604,0.2197826040287671,1.1309456770111204,-0.9388554081379548,84 days 03:23:17.647058823,1
Most Total Return [%],CHD,true,24,48,122,55.371900826446286,2.2979702585270596,10.688101757795248,372.4809851427684,312.4996995312482,0.22630509672290433,1,84.2943453701769,0.9554936871220941,0,0,11321,11322 days 00:00:00,1000.0,46024.17502724773,4502.417502724773,62113.60754320776,100.0,2985.0263677747203,53.79512301712784,1359 days 00:00:00,121,1,-46.024175027239835,62.05649964705757,-21.844974594116206,11.119183050448294,-5.192369328745717,78 days 07:31:20.597014925,28 days 00:53:20,0.6400968640103669,0.2442376340298131,1.1429866028325146,-0.9275131862274659,55 days 21:01:29.256198347,1
Most Sharpe Ratio,CHD,true,24,48,122,55.371900826446286,2.2979702585270596,10.688101757795248,372.4809851427684,312.4996995312482,0.22630509672290433,1,84.2943453701769,0.9554936871220941,0,0,11321,11322 days 00:00:00,1000.0,46024.17502724773,4502.417502724773,62113.60754320776,100.0,2985.0263677747203,53.79512301712784,1359 days 00:00:00,121,1,-46.024175027239835,62.05649964705757,-21.844974594116206,11.119183050448294,-5.192369328745717,78 days 07:31:20.597014925,28 days 00:53:20,0.6400968640103669,0.2442376340298131,1.1429866028325146,-0.9275131862274659,55 days 21:01:29.256198347,1
Most Omega Ratio,CHD,true,24,48,122,55.371900826446286,2.2979702585270596,10.688101757795248,372.4809851427684,312.4996995312482,0.22630509672290433,1,84.2943453701769,0.9554936871220941,0,0,11321,11322 days 00:00:00,1000.0,46024.17502724773,4502.417502724773,62113.60754320776,100.0,2985.0263677747203,53.79512301712784,1359 days 00:00:00,121,1,-46.024175027239835,62.05649964705757,-21.844974594116206,11.119183050448294,-5.192369328745717,78 days 07:31:20.597014925,28 days 00:53:20,0.6400968640103669,0.2442376340298131,1.1429866028325146,-0.9275131862274659,55 days 21:01:29.256198347,1
Most Sortino Ratio,CHD,true,24,48,122,55.371900826446286,2.2979702585270596,10.688101757795248,372.4809851427684,312.4996995312482,0.22630509672290433,1,84.2943453701769,0.9554936871220941,0,0,11321,11322 days 00:00:00,1000.0,46024.17502724773,4502.417502724773,62113.60754320776,100.0,2985.0263677747203,53.79512301712784,1359 days 00:00:00,121,1,-46.024175027239835,62.05649964705757,-21.844974594116206,11.119183050448294,-5.192369328745717,78 days 07:31:20.597014925,28 days 00:53:20,0.6400968640103669,0.2442376340298131,1.1429866028325146,-0.9275131862274659,55 days 21:01:29.256198347,1
Least Total Trades,CHD,true,25,88,77,47.368421052631575,2.235048979586053,6.7131878809292465,403.5903378569167,289.65813721788277,0.1428319053087183,1,57.645576920292754,0.8542491696543586,0,0,11321,11322 days 00:00:00,1000.0,31641.224452673014,3064.1224452673014,62113.60754320776,100.0,1833.6714627612369,41.663820123104735,865 days 00:00:00,76,1,-31.64122445266912,68.07694149386367,-18.930969486757444,17.47128554240095,-4.975113548668843,142 days 04:00:00,54 days 00:36:00,0.5725195478217948,0.28274698079487515,1.1223459079481808,-0.9506690632461522,95 days 18:37:53.684210526,1
Most Avg Winning Trade [%],CHD,true,25,88,77,47.368421052631575,2.235048979586053,6.7131878809292465,403.5903378569167,289.65813721788277,0.1428319053087183,1,57.645576920292754,0.8542491696543586,0,0,11321,11322 days 00:00:00,1000.0,31641.224452673014,3064.1224452673014,62113.60754320776,100.0,1833.6714627612369,41.663820123104735,865 days 00:00:00,76,1,-31.64122445266912,68.07694149386367,-18.930969486757444,17.47128554240095,-4.975113548668843,142 days 04:00:00,54 days 00:36:00,0.5725195478217948,0.28274698079487515,1.1223459079481808,-0.9506690632461522,95 days 18:37:53.684210526,1
Least Max Drawdown Duration,CHD,true,24,86,78,50.649350649350644,2.299843130450796,6.8015193004151575,365.02818386827846,280.1278860854557,0.14468686511792245,1,52.8147836035898,0.8400325039859942,0,0,11321,11322 days 00:00:00,1000.0,29078.09206579166,2807.809206579166,62113.60754320776,100.0,1644.4311966187263,44.120043637922834,1018 days 00:00:00,77,1,-29.07809206578895,69.5830501594431,-18.930969486757434,15.98867139000828,-5.302256843196041,134 days 21:32:18.461538460,52 days 08:12:37.894736842,0.5618208122025453,0.2601157344341043,1.1203089053125295,-0.9547955863837729,94 days 03:44:24.935064934,1
Mean Max Drawdown [%],CHD,true,23,79,81,51.24999999999999,2.5212525973661575,7.066513558872892,345.8513836734079,268.5588395948811,0.15025174454553486,1,51.96477375041665,0.8408529861255646,0,0,11321,11322 days 00:00:00,1000.0,28639.471222649987,2763.9471222649986,62113.60754320776,100.0,1506.5793842651683,52.785208812169714,1434 days 00:00:00,80,1,-28.639471222646534,73.63913043478263,-18.930969486757448,15.601106687915037,-5.622275732689086,131 days 09:21:57.073170730,46 days 00:00:00,0.561918883438271,0.21638085066721446,1.1208340527508667,-0.9555017454051059,89 days 18:17:59.999999999,1
Most Win Rate [%],CHD,true,26,46,127,55.55555555555556,2.1387904272892873,11.129758855224804,297.18144205078323,250.15272899897576,0.235579895768925,1,70.00997314278234,0.9126842994921933,0,0,11321,11322 days 00:00:00,1000.0,38406.45524315552,3740.645524315552,62113.60754320776,100.0,2776.8554886398997,48.08485294592891,1291 days 00:00:00,126,1,-38.40645524315187,64.9521739130435,-21.84497459411619,10.412384144898262,-5.082170252207263,74 days 00:20:34.285714286,28 days 20:08:34.285714286,0.6124009183053812,0.2595568466546812,1.1360914071151509,-0.9397773584199973,53 days 22:28:34.285714285,1
Least Total Fees Paid,CHD,true,23,80,80,53.16455696202531,2.33889802235134,6.97818213938698,298.31795645746774,240.3021513466368,0.14839678473633072,1,44.26942556740092,0.8096393135714606,0,0,11321,11322 days 00:00:00,1000.0,24542.5759841558,2354.25759841558,62113.60754320776,100.0,1347.4849253304014,51.90925411779146,1435 days 00:00:00,79,1,-24.54257598415279,73.63913043478264,-18.930969486757434,14.995064830321937,-6.105455339707298,130 days 09:08:34.285714286,46 days 10:22:42.162162162,0.5417678692567985,0.20937618510808145,1.116127471203794,-0.9620975549234055,91 days 01:31:08.354430379,1
