Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Least Max Drawdown [%],NXPI,SMA,53,55,0,true,false,1,90,1.341450921042597,56.17977528089888,1.6941663592569896,4.381927968841636,1.4143570213472894,-0.005490978826309952,26 days 05:23:35.730337078,0.016442754975238363,0.5057532780305057,1.0058870751940059,2.216174434335213,0,3737,3738 days 00:00:00,1000.0,15458.029990391611,1445.802999039161,1453.7857055664183,100.0,1665.2557293716807,32.76431066104523,642 days 00:00:00,89,-15.45802999039006,114.93401665308286,-22.52917294713296,12.042860559541754,-5.439780480773901,32 days 14:52:48,18 days 00:36:55.384615384,162.62346090316848,0.9209119223847181,0.9355287172558622,1.1925101987916307,0.7041341275261368,10.088352113675306,1.1412090295254302,1.044953350296862,-0.02859805217274221,,,0.0009093075986825621,0.22914551486800566,14.458029990391505,0.2027287576042971,0.29946041866656864,2335,178,5412.7182539682535,1.1904761904761905,
Most Win Rate [%],NXPI,SMA,53,55,0,true,false,1,90,1.341450921042597,56.17977528089888,1.6941663592569896,4.381927968841636,1.4143570213472894,-0.005490978826309952,26 days 05:23:35.730337078,0.016442754975238363,0.5057532780305057,1.0058870751940059,2.216174434335213,0,3737,3738 days 00:00:00,1000.0,15458.029990391611,1445.802999039161,1453.7857055664183,100.0,1665.2557293716807,32.76431066104523,642 days 00:00:00,89,-15.45802999039006,114.93401665308286,-22.52917294713296,12.042860559541754,-5.439780480773901,32 days 14:52:48,18 days 00:36:55.384615384,162.62346090316848,0.9209119223847181,0.9355287172558622,1.1925101987916307,0.7041341275261368,10.088352113675306,1.1412090295254302,1.044953350296862,-0.02859805217274221,,,0.0009093075986825621,0.22914551486800566,14.458029990391505,0.2027287576042971,0.29946041866656864,2335,178,5412.7182539682535,1.1904761904761905,
Mean Best Trade [%],NXPI,SMA,53,55,0,true,false,1,90,1.341450921042597,56.17977528089888,1.6941663592569896,4.381927968841636,1.4143570213472894,-0.005490978826309952,26 days 05:23:35.730337078,0.016442754975238363,0.5057532780305057,1.0058870751940059,2.216174434335213,0,3737,3738 days 00:00:00,1000.0,15458.029990391611,1445.802999039161,1453.7857055664183,100.0,1665.2557293716807,32.76431066104523,642 days 00:00:00,89,-15.45802999039006,114.93401665308286,-22.52917294713296,12.042860559541754,-5.439780480773901,32 days 14:52:48,18 days 00:36:55.384615384,162.62346090316848,0.9209119223847181,0.9355287172558622,1.1925101987916307,0.7041341275261368,10.088352113675306,1.1412090295254302,1.044953350296862,-0.02859805217274221,,,0.0009093075986825621,0.22914551486800566,14.458029990391505,0.2027287576042971,0.29946041866656864,2335,178,5412.7182539682535,1.1904761904761905,
Mean Worst Trade [%],NXPI,SMA,53,55,0,true,false,1,90,1.341450921042597,56.17977528089888,1.6941663592569896,4.381927968841636,1.4143570213472894,-0.005490978826309952,26 days 05:23:35.730337078,0.016442754975238363,0.5057532780305057,1.0058870751940059,2.216174434335213,0,3737,3738 days 00:00:00,1000.0,15458.029990391611,1445.802999039161,1453.7857055664183,100.0,1665.2557293716807,32.76431066104523,642 days 00:00:00,89,-15.45802999039006,114.93401665308286,-22.52917294713296,12.042860559541754,-5.439780480773901,32 days 14:52:48,18 days 00:36:55.384615384,162.62346090316848,0.9209119223847181,0.9355287172558622,1.1925101987916307,0.7041341275261368,10.088352113675306,1.1412090295254302,1.044953350296862,-0.02859805217274221,,,0.0009093075986825621,0.22914551486800566,14.458029990391505,0.2027287576042971,0.29946041866656864,2335,178,5412.7182539682535,1.1904761904761905,
Median Worst Trade [%],NXPI,SMA,53,55,0,true,false,1,90,1.341450921042597,56.17977528089888,1.6941663592569896,4.381927968841636,1.4143570213472894,-0.005490978826309952,26 days 05:23:35.730337078,0.016442754975238363,0.5057532780305057,1.0058870751940059,2.216174434335213,0,3737,3738 days 00:00:00,1000.0,15458.029990391611,1445.802999039161,1453.7857055664183,100.0,1665.2557293716807,32.76431066104523,642 days 00:00:00,89,-15.45802999039006,114.93401665308286,-22.52917294713296,12.042860559541754,-5.439780480773901,32 days 14:52:48,18 days 00:36:55.384615384,162.62346090316848,0.9209119223847181,0.9355287172558622,1.1925101987916307,0.7041341275261368,10.088352113675306,1.1412090295254302,1.044953350296862,-0.02859805217274221,,,0.0009093075986825621,0.22914551486800566,14.458029990391505,0.2027287576042971,0.29946041866656864,2335,178,5412.7182539682535,1.1904761904761905,
Most Profit Factor,NXPI,SMA,53,55,0,true,false,1,90,1.341450921042597,56.17977528089888,1.6941663592569896,4.381927968841636,1.4143570213472894,-0.005490978826309952,26 days 05:23:35.730337078,0.016442754975238363,0.5057532780305057,1.0058870751940059,2.216174434335213,0,3737,3738 days 00:00:00,1000.0,15458.029990391611,1445.802999039161,1453.7857055664183,100.0,1665.2557293716807,32.76431066104523,642 days 00:00:00,89,-15.45802999039006,114.93401665308286,-22.52917294713296,12.042860559541754,-5.439780480773901,32 days 14:52:48,18 days 00:36:55.384615384,162.62346090316848,0.9209119223847181,0.9355287172558622,1.1925101987916307,0.7041341275261368,10.088352113675306,1.1412090295254302,1.044953350296862,-0.02859805217274221,,,0.0009093075986825621,0.22914551486800566,14.458029990391505,0.2027287576042971,0.29946041866656864,2335,178,5412.7182539682535,1.1904761904761905,
Most Calmar Ratio,NXPI,SMA,53,55,0,true,false,1,90,1.341450921042597,56.17977528089888,1.6941663592569896,4.381927968841636,1.4143570213472894,-0.005490978826309952,26 days 05:23:35.730337078,0.016442754975238363,0.5057532780305057,1.0058870751940059,2.216174434335213,0,3737,3738 days 00:00:00,1000.0,15458.029990391611,1445.802999039161,1453.7857055664183,100.0,1665.2557293716807,32.76431066104523,642 days 00:00:00,89,-15.45802999039006,114.93401665308286,-22.52917294713296,12.042860559541754,-5.439780480773901,32 days 14:52:48,18 days 00:36:55.384615384,162.62346090316848,0.9209119223847181,0.9355287172558622,1.1925101987916307,0.7041341275261368,10.088352113675306,1.1412090295254302,1.044953350296862,-0.02859805217274221,,,0.0009093075986825621,0.22914551486800566,14.458029990391505,0.2027287576042971,0.29946041866656864,2335,178,5412.7182539682535,1.1904761904761905,
Most Total Return [%],NXPI,SMA,54,55,0,true,false,1,125,1.334364520193958,54.83870967741935,1.6198989256108585,3.247739332144825,1.4649658681061735,0.13420369022733475,18 days 16:03:52.258064515,0.022909006931792774,0.7024351083757024,1.399250735884399,2.2813261297511818,0,3737,3738 days 00:00:00,1000.0,17488.89112053181,1648.8891120531812,1453.7857055664183,100.0,2503.8168074684068,34.926831814981185,530 days 00:00:00,124,-17.488891120530752,114.93401665308286,-17.301214757922523,9.701185101381652,-4.5885876733570345,22 days 19:03:31.764705882,13 days 15:51:25.714285714,133.11596783590585,0.9494469240453218,0.9229651165662767,1.1996899803611292,0.7162082403476973,9.905950284333766,1.183000348883108,1.0141078838174271,-0.02857744414428234,,,0.0009452427730165917,0.2382011788001811,16.488891120531733,0.2127791621202102,0.3019391140268483,2316,248,5412.7182539682535,1.1904761904761905,
Most Total Fees Paid,NXPI,SMA,54,55,0,true,false,1,125,1.334364520193958,54.83870967741935,1.6198989256108585,3.247739332144825,1.4649658681061735,0.13420369022733475,18 days 16:03:52.258064515,0.022909006931792774,0.7024351083757024,1.399250735884399,2.2813261297511818,0,3737,3738 days 00:00:00,1000.0,17488.89112053181,1648.8891120531812,1453.7857055664183,100.0,2503.8168074684068,34.926831814981185,530 days 00:00:00,124,-17.488891120530752,114.93401665308286,-17.301214757922523,9.701185101381652,-4.5885876733570345,22 days 19:03:31.764705882,13 days 15:51:25.714285714,133.11596783590585,0.9494469240453218,0.9229651165662767,1.1996899803611292,0.7162082403476973,9.905950284333766,1.183000348883108,1.0141078838174271,-0.02857744414428234,,,0.0009452427730165917,0.2382011788001811,16.488891120531733,0.2127791621202102,0.3019391140268483,2316,248,5412.7182539682535,1.1904761904761905,
Most Worst Trade [%],NXPI,SMA,54,55,0,true,false,1,125,1.334364520193958,54.83870967741935,1.6198989256108585,3.247739332144825,1.4649658681061735,0.13420369022733475,18 days 16:03:52.258064515,0.022909006931792774,0.7024351083757024,1.399250735884399,2.2813261297511818,0,3737,3738 days 00:00:00,1000.0,17488.89112053181,1648.8891120531812,1453.7857055664183,100.0,2503.8168074684068,34.926831814981185,530 days 00:00:00,124,-17.488891120530752,114.93401665308286,-17.301214757922523,9.701185101381652,-4.5885876733570345,22 days 19:03:31.764705882,13 days 15:51:25.714285714,133.11596783590585,0.9494469240453218,0.9229651165662767,1.1996899803611292,0.7162082403476973,9.905950284333766,1.183000348883108,1.0141078838174271,-0.02857744414428234,,,0.0009452427730165917,0.2382011788001811,16.488891120531733,0.2127791621202102,0.3019391140268483,2316,248,5412.7182539682535,1.1904761904761905,
