Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration
XPEV,TRUE,11,14,48,51.06382979,1.583680016,42.00178731,55.17765093,30.4009096,0.9008042895,2,49.70426464,1.730760528,0,0,1119,1120 days 00:00:00,1000,3942.892697,294.2892697,-26.86144694,100,210.0280737,55.22208496,396 days 00:00:00,47,1,349.5431036,62.75269266,-19.13891827,16.15219328,-8.10519304,12 days 18:00:00,8 days 02:05:13.043478260,0.9381317862,1.020907237,1.233710201,11.95582343,10 days 11:14:02.553191488
XOM,FALSE,81,89,54,38.88888889,2.245061774,3.400075557,400.258943,192.9623004,0.0714015867,1,28.57912362,0.644100322,0,0,15882,15883 days 00:00:00,1000,22613.98292,2161.398292,6799.960357,100,941.3519686,40.64326003,2706 days 00:00:00,54,0,0,119.2501773,-10.72583896,30.31847086,-5.504028284,396 days 16:00:00,62 days 05:05:27.272727273,0.450863493,0.1828025159,1.083720527,-0.6821454569,192 days 06:40:00.000000002
XOM,TRUE,60,79,136,52.20588235,1.489128699,8.563153255,75.65714765,59.84466893,0.1798262184,1,13.60513875,0.5449276896,0,0,15882,15883 days 00:00:00,1000,11289.37208,1028.937208,6799.960357,100,1589.968724,65.84570658,4266 days 00:00:00,136,0,0,51.55523638,-15.82324416,9.062363397,-4.978492719,91 days 14:32:06.760563380,44 days 02:12:55.384615384,0.3802822973,0.08699460476,1.074145318,-0.8486848226,68 days 21:31:45.882352940
XEL,FALSE,64,81,55,50,1.481641436,4.12119362,40.51404361,25.1120105,0.08814775242,1,3.571221886,0.4153893536,0,0,13103,13104 days 00:00:00,1000,3657.3996,265.73996,818.6206686,100,297.6452076,50.73193224,1607 days 00:00:00,54,1,469.6412455,44.53134328,-13.61678921,11.50116848,-5.893102391,252 days 08:53:20,42 days 23:06:40,0.3016111449,0.07249892609,1.058594827,-0.6753808324,147 days 16:00:00
XEL,TRUE,85,89,195,50,1.389320284,14.80576967,12.15895187,9.211327176,0.3125238495,1,3.799962445,0.4429058297,0,0,13103,13104 days 00:00:00,1000,4241.318038,324.1318038,818.6206686,100,709.1806095,49.0678418,7162 days 00:00:00,194,1,882.4813749,37.91645885,-20.96489397,4.789456706,-3.162292249,48 days 19:47:37.731958762,28 days 13:51:20.412371134,0.318332202,0.08369327554,1.064913198,-0.6040512825,38 days 16:49:29.072164948
WY,TRUE,15,42,181,42.22222222,1.167642783,13.78782076,21.35723681,13.66287877,0.291152815,1,6.218219619,0.436479351,0,0,13055,13056 days 00:00:00,1000,4689.402429,368.9402429,57.20525065,100,1407.013362,61.75152542,5299 days 00:00:00,180,1,-154.9001978,55.74978292,-15.73000316,10.51716225,-5.263671834,62 days 04:06:18.947368421,21 days 14:46:09.230769231,0.2964155232,0.07149309633,1.059701245,5.449412225,38 days 17:44:00
WULF,TRUE,78,84,109,48.14814815,2.830947067,13.90677311,325.704025,237.6067522,0.2947463302,1,96.00006607,0.882919527,0,0,7766,7767 days 00:00:00,1000,23959.04062,2295.904062,292.7000844,100,1088.105809,79.53897973,2263 days 00:00:00,108,1,-12216.99408,96.79028022,-23.63661694,17.51168738,-6.524794052,49 days 05:32:18.461538462,26 days 20:34:17.142857143,0.5435203945,0.2023967825,1.169661012,6.843879056,37 days 15:06:40
WULF,FALSE,87,88,24,34.7826087,1.382990432,2.961627608,78.8336035,14.4781641,0.06489827453,1,5.116164842,0.7006729575,0,0,7766,7767 days 00:00:00,1000,5573.885707,457.3885707,292.7000844,100,93.96901494,87.99500436,3822 days 00:00:00,23,1,2760.712827,169.2424696,-25.49114458,67.53009705,-15.50790156,345 days 15:00:00,81 days 11:12:00,0.4367589982,0.09556049312,1.133462629,0.5626526779,173 days 08:20:52.173913043
WMT,TRUE,65,70,191,56.31578947,1.515085554,14.36890267,1186.27223,1012.209957,0.3033350979,1,359.838003,1.139905974,0,0,13223,13224 days 00:00:00,1000,383836.3613,38283.63613,470715.4844,100,40515.68436,59.56832792,4979 days 00:00:00,190,1,157444.6376,98.31897792,-25.92112212,10.48927212,-4.981990979,52 days 04:29:09.532710280,29 days 10:07:13.734939759,0.7544005758,0.299638962,1.153948482,-0.9186692654,42 days 05:48:37.894736841
WMT,FALSE,87,89,50,34.69387755,1.388160731,3.705664373,2462.593707,961.0673328,0.0794070937,1,195.5474092,1.032640222,0,0,13223,13224 days 00:00:00,1000,262046.1493,26104.61493,470715.4844,100,11417.56377,76.05515893,6318 days 00:00:00,49,1,140379.0577,687.4402094,-18.48511999,87.22626398,-7.539845806,386 days 12:42:21.176470584,62 days 09:00:00,0.6869328864,0.2184458479,1.13222421,-0.9445426892,174 days 20:04:53.877551018
WDC,TRUE,11,83,94,45.74468085,1.455517392,8.057603292,5284.725612,3662.849795,0.1692096691,1,894.2266722,0.981658749,0,0,11666,11667 days 00:00:00,1000,497764.2075,49676.42075,6026.222059,100,34208.95004,70.20799666,1901 days 00:00:00,94,0,0,159.8202312,-30.06701031,38.34095758,-10.72853483,111 days 17:51:37.674418604,29 days 11:45:52.941176470,0.63524407,0.305434647,1.142582001,7.243377071,67 days 02:48:30.638297870
WDC,FALSE,27,42,95,42.55319149,1.527488558,8.057603292,1402.47208,904.2373178,0.171009772,1,239.8364306,0.8507012319,0,0,11666,11667 days 00:00:00,1000,132699.6758,13169.96758,6026.222059,100,8401.054284,69.86303617,1592 days 00:00:00,94,1,-132.6996758,160.4376255,-30.06701031,38.20576757,-10.97207313,120 days 01:48:00,27 days 17:20:00,0.5524648407,0.2365130798,1.123327628,1.185443459,67 days 00:30:38.297872340
WDAY,FALSE,24,77,19,50,2.979252556,5.812076203,104.4117934,21.57268459,0.1288343558,1,13.45182615,0.8003283789,0,0,3097,3098 days 00:00:00,1000,2954.89409,195.489409,458.410397,100,51.51993984,60.35137537,1746 days 00:00:00,18,1,75.48180832,59.54769091,-12.34425057,24.4393019,-8.691117406,184 days 08:00:00,34 days 13:20:00,0.5471922328,0.2256068359,1.102986364,-0.5735493561,109 days 10:40:00
WDAY,FALSE,13,49,35,50,1.975245798,10.97836616,37.06193721,14.46402508,0.2373264449,1,8.795777801,0.6746690744,0,0,3097,3098 days 00:00:00,1000,2313.060831,131.3060831,458.410397,100,93.22877129,53.98302915,1637 days 00:00:00,34,1,52.95496593,47.36846649,-11.01403597,12.1200412,-5.865518212,91 days 14:07:03.529411765,26 days 14:07:03.529411765,0.4626413863,0.1923644873,1.087576968,-0.7135621619,59 days 02:07:03.529411764
WDAY,TRUE,13,16,138,51.82481752,1.337183355,44.23635777,14.55281168,11.42722439,0.9357442686,2,13.61771012,0.8436720825,0,0,3097,3098 days 00:00:00,1000,3006.891158,200.6891158,458.410397,100,554.0503578,40.46002642,817 days 00:00:00,137,1,13.15595797,25.60979929,-15.31597672,5.912576624,-4.186183893,16 days 01:00:50.704225352,8 days 05:49:05.454545454,0.558258881,0.342298995,1.122313298,-0.5622064485,12 days 06:49:55.620437955
WBD,TRUE,41,54,62,54.09836066,1.526331124,12.37824675,46.08488263,34.91278987,0.2642045455,1,12.17583547,0.8125687182,0,0,4928,4929 days 00:00:00,1000,5144.000464,414.4000464,29.95502912,100,370.9581819,61.97619022,1961 days 00:00:00,61,1,1332.822624,82.81460298,-20.42099999,10.84764864,-6.076350881,50 days 02:10:54.545454545,28 days 18:00:00,0.5532304025,0.2080563101,1.124363669,12.83407256,40 days 07:04:55.081967212
WBD,TRUE,41,44,134,54.47761194,1.446593581,27.19155844,30.68174746,25.32527776,0.5710227273,2,17.51997511,0.8055196779,0,0,4928,4929 days 00:00:00,1000,5111.35416,411.135416,29.95502912,100,794.4426654,65.06022132,1631 days 00:00:00,134,0,0,52.97355194,-14.55513269,7.156950677,-4.979728294,21 days 12:29:35.342465753,15 days 12:11:48.196721311,0.5472393186,0.1973759693,1.123191379,12.72508818,18 days 18:48:21.492537312
VZ,TRUE,54,66,114,52.63157895,1.203994632,10.97737121,13.49070149,10.75813516,0.2305247954,1,3.109941201,0.3788705915,0,0,10385,10386 days 00:00:00,1000,2537.93997,153.793997,404.9905193,100,628.1407321,51.38404329,5559 days 00:00:00,114,0,0,33.94303776,-14.37683148,6.511483201,-4.832459106,64 days 07:12:00,34 days 10:40:00,0.2662984712,0.0647526103,1.054049137,-0.6202528462,50 days 03:47:22.105263158
VRTX,TRUE,32,34,280,51.97132616,1.368353474,33.02947792,68.58156554,54.00416533,0.6961051261,2,47.73997933,0.8081292154,0,0,8447,8448 days 00:00:00,1000,20114.14264,1911.414264,10329.3335,100,4695.036838,63.57567006,1222 days 00:00:00,279,1,-20.11414264,103.0800752,-33.02521418,9.228290286,-6.127256537,19 days 18:12:24.827586206,12 days 15:13:25.970149253,0.5019032403,0.2177903928,1.115461163,-0.8149527978,16 days 08:05:09.677419353
VRSN,TRUE,71,81,66,64.61538462,2.040892362,9.558823529,1808.518802,1743.750911,0.2038235294,1,368.6186851,1.296761739,0,0,6800,6801 days 00:00:00,1000,151078.9122,15007.89122,3466.745175,100,8046.865994,75.38714242,2647 days 00:00:00,65,1,32525.19007,379.2263328,-27.63475769,26.5102789,-8.687626668,77 days 16:34:17.142857143,39 days 02:05:13.043478261,0.8234500661,0.4099446941,1.202893465,3.32910135,64 days 00:44:18.461538460
VRSN,FALSE,68,86,23,50,2.230797165,3.235294118,3828.375227,966.7614209,0.07102941176,1,271.9272404,1.212789029,0,0,6800,6801 days 00:00:00,1000,103579.0969,10257.90969,3466.745175,100,2349.928765,72.33416164,1403 days 00:00:00,22,1,18354.84193,1173.710239,-26.55598121,145.4058373,-11.25337263,342 days 21:49:05.454545456,56 days 19:38:10.909090909,0.7706965441,0.3909544365,1.182352335,1.958945401,199 days 20:43:38.181818182
VRSK,FALSE,11,71,42,34.14634146,2.242484663,10.62726801,45.23973685,14.53986033,0.2286158631,1,10.34252149,0.866049546,0,0,3858,3859 days 00:00:00,1000,3003.303073,200.3303073,979.0963203,100,146.5202676,28.50880879,763 days 00:00:00,41,1,148.4738622,37.76894194,-10.23346434,15.17604538,-3.089683257,150 days 05:08:34.285714286,23 days 16:53:20,0.6161268946,0.384503822,1.11829328,-0.7953926461,66 days 21:39:30.731707317
VLO,TRUE,8,23,259,40.69767442,1.418246235,23.74597331,182.8908666,112.7762567,0.5005982513,2,91.55484799,0.8239780856,0,0,10865,10866 days 00:00:00,1000,49415.59975,4841.559975,2383.028259,100,7232.017269,61.02272178,3380 days 00:00:00,258,1,1229.756166,108.9215766,-23.83051592,13.53614487,-5.32527486,37 days 17:36:00,12 days 11:55:17.647058823,0.5495421242,0.2293959274,1.116645521,1.031683828,22 days 18:25:06.976744185
VLO,FALSE,18,19,177,34.65909091,1.670671744,16.1988035,203.649157,106.9438583,0.3421076852,1,69.66994171,0.7790794586,0,0,10865,10866 days 00:00:00,1000,36533.22727,3553.322727,2383.028259,100,3265.748576,58.52921527,3247 days 00:00:00,176,1,-309.024367,101.2369893,-20.58775557,19.34738841,-5.321008536,66 days 11:00:59.016393443,16 days 14:49:02.608695652,0.5225796487,0.2195072695,1.109520772,0.491095506,33 days 21:24:32.727272726
V,FALSE,18,66,34,45.45454545,2.348272994,7.764705882,138.5844136,47.7219055,0.168,1,23.28218148,1.175242002,0,0,4250,4251 days 00:00:00,1000,7011.170413,601.1170413,2363.858329,100,249.4004982,36.2379494,888 days 00:00:00,33,1,1437.884765,101.8233179,-13.23608084,21.65113526,-4.96170168,174 days 11:12:00,26 days 14:40:00,0.8155792236,0.5022653375,1.147731994,-0.7457051322,93 days 19:38:10.909090908
UNP,FALSE,45,63,57,53.57142857,2.71103774,4.925675081,448.7776057,309.075486,0.1052863049,1,47.25013581,0.8088915089,0,0,11369,11370 days 00:00:00,1000,25286.51219,2428.651219,7928.404388,100,984.7416399,51.97069025,2566 days 00:00:00,56,1,-845.0337346,64.62144136,-13.84273427,19.63407576,-6.705559673,222 days 22:24:00,37 days 12:00:00,0.5473626198,0.210244793,1.100434796,-0.6936771764,136 days 20:08:34.285714286
UNI7083-USD,TRUE,18,21,66,54.54545455,3.356181056,41.04477612,835.3626774,690.382378,1.231343284,3,1028.618222,2.77963728,0,0,1608,1609 days 00:00:00,1000,56133.93671,5513.393671,37.76805104,100,1657.920763,51.25750508,990 days 00:00:00,66,0,0,761.6505318,-21.2497063,35.92062106,-7.924608527,15 days 03:20:00,8 days 05:35:59.999999999,1.47380373,2.913726806,1.388679492,144.9803596,11 days 23:59:59.999999999
UNH,TRUE,64,88,62,66.12903226,2.916177769,6.104765656,34486.92308,32396.80653,0.1282000788,1,4421.226256,1.457080109,0,0,10156,10157 days 00:00:00,1000,2139189.231,213818.9231,364548.4432,100,68879.19031,52.15996019,840 days 00:00:00,62,0,0,267.2343007,-23.95081432,32.40314591,-9.209407903,145 days 22:14:38.048780488,44 days 18:17:08.571428571,0.9536107387,0.6082657935,1.198378458,-0.4134691092,111 days 15:52:15.483870967
UNH,FALSE,36,59,61,52.45901639,1.827514978,6.006301694,4075.847748,2994.194857,0.1261323356,1,514.0961959,1.129118859,0,0,10156,10157 days 00:00:00,1000,249626.7127,24862.67127,364548.4432,100,14660.1578,54.66619367,1738 days 00:00:00,61,0,0,292.5625847,-33.24962788,35.55082883,-8.197523064,189 days 08:15:00,35 days 02:28:57.931034483,0.7533361681,0.4013572632,1.148421161,-0.9317987178,116 days 00:23:36.393442623
UDR,TRUE,76,83,129,58.13953488,2.062920641,11.3967665,149.626668,131.8064376,0.2393320965,1,35.81046414,0.8317102008,0,0,11319,11320 days 00:00:00,1000,20301.84017,1930.184017,1835.849335,100,1835.6082,34.11390219,2117 days 00:00:00,129,0,0,45.48710971,-18.11310345,7.854542329,-4.287232273,69 days 10:33:36,33 days 21:46:40,0.5684189017,0.298837206,1.121837737,0.05138476249,54 days 13:34:53.023255813
UDR,FALSE,64,81,44,40.90909091,1.818499642,3.887269193,152.6202979,63.06623878,0.08163265306,1,12.45879982,0.5916588798,0,0,11319,11320 days 00:00:00,1000,7715.293106,671.5293106,1835.849335,100,388.1883092,49.85216669,4148 days 00:00:00,44,0,0,87.84745763,-15.00919246,25.7844433,-6.413883533,342 days 05:20:00,58 days 18:27:41.538461538,0.4146974017,0.1366024793,1.083951419,-0.6342132779,174 days 17:27:16.363636363
UBER,TRUE,75,78,24,79.16666667,3.314533699,16.58604008,71.56765704,26.02460256,0.3483068417,1,24.92750459,1.235323464,0,0,1447,1448 days 00:00:00,1000,2717.623769,171.7623769,85.10944795,100,78.73903775,63.64146843,395 days 00:00:00,24,0,0,51.01734973,-27.75100961,9.062327578,-10.02692337,35 days 02:31:34.736842105,20 days 00:00:00,0.7551186687,0.4503508957,1.180832711,1.018135248,31 days 22:59:59.999999999
TXN,TRUE,68,75,166,51.80722892,1.780994566,12.49717684,757.3917162,594.5206973,0.2624407137,1,198.7704225,0.8538816879,0,0,13283,13284 days 00:00:00,1000,126727.0249,12572.70249,10476.89316,100,11866.64837,63.37663104,2684 days 00:00:00,166,0,0,320.4314286,-41.15386552,16.08726091,-6.646967713,62 days 02:30:41.860465116,29 days 01:48:00,0.57580359,0.2245292746,1.118163354,0.2000411097,46 days 04:28:54.939759035
TXN,FALSE,38,78,68,36.76470588,2.145916496,5.119325454,399.7337817,222.6681048,0.1075058345,1,42.97371379,0.6548751726,0,0,13283,13284 days 00:00:00,1000,28181.89715,2718.189715,10476.89316,100,951.8739513,65.73622713,3104 days 00:00:00,68,0,0,362.1422131,-17.50063926,40.54700264,-7.8188646,233 days 22:04:48,45 days 03:20:55.813953488,0.4519733425,0.1461525645,1.090304188,-0.7405538383,114 days 13:03:31.764705883
TSM,TRUE,68,76,78,58.44155844,2.592721091,11.19674277,430.1318371,380.8723469,0.2381852552,1,102.4510614,1.082621151,0,0,6877,6878 days 00:00:00,1000,34519.33653,3351.933653,3200.986157,100,1419.604428,49.78943387,1725 days 00:00:00,77,1,399.1850733,250.1700289,-23.08858031,17.88817482,-6.927119858,72 days 05:20:00.000000001,26 days 21:45:00,0.6996832328,0.4152722362,1.144420599,0.04715655992,53 days 09:21:02.337662338
TSM,FALSE,82,89,24,52.17391304,2.30811238,3.344481605,332.5172601,91.60255099,0.07328777083,1,24.36944875,0.9326237014,0,0,6877,6878 days 00:00:00,1000,18324.95313,1732.495313,3200.986157,100,187.9079114,42.22792275,3278 days 00:00:00,23,1,9677.05615,237.7884179,-17.85737378,43.29805918,-11.23365694,281 days 20:00:00,72 days 17:27:16.363636364,0.6079482992,0.3951928858,1.118782369,-0.4587620101,181 days 19:49:33.913043478
TSLA,TRUE,10,20,101,43,2.839057184,27.24053391,3804.001494,2478.36461,0.5777717243,2,2197.844503,2.312704345,0,0,3671,3672 days 00:00:00,1000,388166.5487,38716.65487,25303.93003,100,11767.38263,68.09828928,655 days 00:00:00,100,1,6766.399265,304.8171544,-18.82015388,32.4513264,-6.377958777,34 days 10:36:16.744186046,10 days 07:09:28.421052631,1.428750915,1.187451056,1.334090646,0.5300648882,20 days 16:19:11.999999998
TSLA,FALSE,11,15,82,36.58536585,2.319140929,22.33723781,1633.377037,905.4196435,0.469081994,1,766.1877574,1.940047885,0,0,3671,3672 days 00:00:00,1000,134936.917,13393.6917,25303.93003,100,4788.699775,64.51713478,653 days 00:00:00,82,0,0,352.53725,-19.58123188,44.49212493,-6.659739656,50 days 22:23:59.999999999,9 days 21:13:50.769230769,1.218116415,0.9738639594,1.281798193,-0.4706872929,24 days 21:39:30.731707315
TSEM,TRUE,73,83,67,51.51515152,2.667234048,8.656873033,1106.603134,863.73982,0.1845487933,1,204.222273,1.148624464,0,0,7624,7625 days 00:00:00,1000,113623.2638,11262.32638,-78.20000058,100,2267.970128,72.77909386,2352 days 00:00:00,66,1,39587.45693,370.8571407,-28.34375832,33.08688359,-8.869390908,62 days 22:35:17.647058823,38 days 12:00:00,0.6965387758,0.349379547,1.181852032,145.0195178,51 days 02:10:54.545454545
TRX-USD,TRUE,2,4,352,39.03133903,1.35710726,132.3529412,2216.190833,1310.619633,3.981900452,8,8824.65128,3.223252804,0,0,2652,2653 days 00:00:00,1000,809077.3379,80807.73379,10173.93015,100,222755.0277,73.17322516,887 days 00:00:00,351,1,30194.3556,1720.558837,-40.89401504,23.69957013,-3.620654043,6 days 12:26:16.642335766,2 days 08:38:07.850467289,1.256964873,2.06681907,1.502138999,6.942627147,3 days 23:35:23.076923075
TRGP,TRUE,7,32,65,40.625,3.108944958,17.99269047,587.2629041,350.5242311,0.3837503514,1,225.3623458,2.097607468,0,0,3557,3558 days 00:00:00,1000,39598.41116,3859.841116,721.2955237,100,1178.250425,39.44587278,581 days 00:00:00,64,1,1013.585296,92.91666842,-19.70213157,26.34824189,-4.794169845,63 days 01:50:46.153846154,14 days 10:06:18.947368421,1.304383549,1.162288369,1.292681592,4.351261708,34 days 04:30:00
TRGP,FALSE,9,27,55,37.03703704,3.15199562,15.18133258,599.7537637,275.3690375,0.3247118358,1,194.7471456,2.002805127,0,0,3557,3558 days 00:00:00,1000,35243.57084,3424.357084,721.2955237,100,994.8027184,43.86694952,604 days 00:00:00,54,1,1856.867599,111.7972578,-13.7232358,32.20935407,-4.482304326,87 days 09:36:00,15 days 21:52:56.470588235,1.270906138,1.005647978,1.27295998,3.74750913,42 days 09:19:59.999999999
TMUS,FALSE,5,65,60,37.28813559,2.091559568,13.16670386,76.31761501,38.54425,0.281187235,1,21.45953915,0.853523187,0,0,4481,4482 days 00:00:00,1000,5756.499877,475.6499877,349.343082,100,348.3032636,51.04190565,1083 days 00:00:00,59,1,253.7605917,141.1147096,-20.06372558,19.26560188,-4.291236935,106 days 22:54:32.727272728,14 days 18:48:38.918918919,0.6076769631,0.3001470239,1.128724181,0.3615554802,49 days 03:39:39.661016949
TMO,TRUE,18,59,107,50,1.831593327,9.366439869,920.6246416,697.4429103,0.1985508527,1,182.7908076,1.070739169,0,0,11317,11318 days 00:00:00,1000,100567.8093,9956.780927,27599.57555,100,7804.459917,47.19704829,1158 days 00:00:00,106,1,1981.597258,128.014842,-19.66103896,17.75725895,-5.889229965,100 days 07:41:53.207547169,32 days 15:50:56.603773584,0.6879328033,0.3396853799,1.139301705,-0.6392415199,66 days 11:46:24.905660376
TMDX,FALSE,7,25,30,41.37931034,1.900706789,19.95870613,116.516524,32.09821596,0.4335856848,1,50.51989683,1.511872832,0,0,1453,1454 days 00:00:00,1000,4333.250611,333.3250611,204.6064345,100,141.5013964,47.21261643,417 days 00:00:00,29,1,-45.72858321,145.8734617,-18.76536858,31.92651999,-8.026235528,52 days 06:00:00,10 days 12:42:21.176470588,0.9037950497,0.9424922757,1.201491227,0.6291035127,27 days 19:02:04.137931033
TLT,TRUE,16,86,42,42.85714286,1.718419692,7.406101217,17.77714041,7.345925789,0.1555281256,1,2.764845326,0.4989353626,0,0,5671,5672 days 00:00:00,1000,1746.639897,74.66398972,8.476452339,100,120.0042262,28.18435677,1209 days 00:00:00,42,0,0,24.51796969,-5.799585237,7.418699289,-2.80401469,121 days 16:00:00,31 days 04:00:00,0.3435998074,0.1296464833,1.070507847,7.808400819,69 days 22:51:25.714285714
TLT,FALSE,31,51,40,37.5,1.560708888,7.05342973,13.73854301,4.730903239,0.1481220243,1,2.034980801,0.4070379061,0,0,5671,5672 days 00:00:00,1000,1549.54172,54.95417202,8.476452339,100,105.5179325,29.34904383,1557 days 00:00:00,40,0,0,25.25135221,-6.560607685,8.086089582,-2.735063993,147 days 06:24:00.000000002,32 days 15:21:36,0.2816187459,0.09739364937,1.056412499,5.483157083,75 days 15:00:00.000000001
TGT,TRUE,80,89,125,55.2,1.684123954,9.539800046,1125.352672,941.2040529,0.200335801,1,225.4484289,0.9563822011,0,0,13103,13104 days 00:00:00,1000,141669.084,14066.9084,30655.14842,100,13481.03507,47.43247083,2030 days 00:00:00,125,0,0,206.0039243,-29.66181722,15.77472757,-5.889591915,75 days 22:36:31.304347826,46 days 01:42:51.428571428,0.636977727,0.3119106523,1.132761955,-0.5411241138,62 days 13:26:23.999999999
