Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Trades,60,76,FMC,SMA,0,true,false,1,96,1.25186895584487,50.526315789473685,2.183649431266655,4.4027717399598965,0.6708122162805322,-0.5894014516322347,72 days 04:32:50.526315789,0.005743348607345921,0.1765323992994746,0.35122591943957965,0.7772318588230429,0,11420,11421 days 00:00:00,1000.0,17280.570667062526,1628.0570667062527,3965.082373472088,100.0,1026.1451431333294,79.5883732589303,5210 days 00:00:00,95,-17.28057066706242,100.3403723238653,-47.28008221831372,14.920153091742197,-6.3383836831369225,99 days 23:00:00,43 days 19:54:53.617021277,171.5563288182062,0.47278529942158465,0.11979696257075037,1.1008495895563117,-2.198745848684161,92.10239182387916,1.072934250918998,1.0260177532904804,-0.020201515341342766,,,0.0003576622981401668,0.09013089913132204,16.280570667062523,0.06489367140748481,0.2294330090809022,0,96,16540.873015873014,,,,
Most Profit Factor,60,76,FMC,SMA,0,true,false,1,96,1.25186895584487,50.526315789473685,2.183649431266655,4.4027717399598965,0.6708122162805322,-0.5894014516322347,72 days 04:32:50.526315789,0.005743348607345921,0.1765323992994746,0.35122591943957965,0.7772318588230429,0,11420,11421 days 00:00:00,1000.0,17280.570667062526,1628.0570667062527,3965.082373472088,100.0,1026.1451431333294,79.5883732589303,5210 days 00:00:00,95,-17.28057066706242,100.3403723238653,-47.28008221831372,14.920153091742197,-6.3383836831369225,99 days 23:00:00,43 days 19:54:53.617021277,171.5563288182062,0.47278529942158465,0.11979696257075037,1.1008495895563117,-2.198745848684161,92.10239182387916,1.072934250918998,1.0260177532904804,-0.020201515341342766,,,0.0003576622981401668,0.09013089913132204,16.280570667062523,0.06489367140748481,0.2294330090809022,0,96,16540.873015873014,,,,
Mean Sharpe Ratio,60,76,FMC,SMA,0,true,false,1,96,1.25186895584487,50.526315789473685,2.183649431266655,4.4027717399598965,0.6708122162805322,-0.5894014516322347,72 days 04:32:50.526315789,0.005743348607345921,0.1765323992994746,0.35122591943957965,0.7772318588230429,0,11420,11421 days 00:00:00,1000.0,17280.570667062526,1628.0570667062527,3965.082373472088,100.0,1026.1451431333294,79.5883732589303,5210 days 00:00:00,95,-17.28057066706242,100.3403723238653,-47.28008221831372,14.920153091742197,-6.3383836831369225,99 days 23:00:00,43 days 19:54:53.617021277,171.5563288182062,0.47278529942158465,0.11979696257075037,1.1008495895563117,-2.198745848684161,92.10239182387916,1.072934250918998,1.0260177532904804,-0.020201515341342766,,,0.0003576622981401668,0.09013089913132204,16.280570667062523,0.06489367140748481,0.2294330090809022,0,96,16540.873015873014,,,,
Mean Calmar Ratio,60,76,FMC,SMA,0,true,false,1,96,1.25186895584487,50.526315789473685,2.183649431266655,4.4027717399598965,0.6708122162805322,-0.5894014516322347,72 days 04:32:50.526315789,0.005743348607345921,0.1765323992994746,0.35122591943957965,0.7772318588230429,0,11420,11421 days 00:00:00,1000.0,17280.570667062526,1628.0570667062527,3965.082373472088,100.0,1026.1451431333294,79.5883732589303,5210 days 00:00:00,95,-17.28057066706242,100.3403723238653,-47.28008221831372,14.920153091742197,-6.3383836831369225,99 days 23:00:00,43 days 19:54:53.617021277,171.5563288182062,0.47278529942158465,0.11979696257075037,1.1008495895563117,-2.198745848684161,92.10239182387916,1.072934250918998,1.0260177532904804,-0.020201515341342766,,,0.0003576622981401668,0.09013089913132204,16.280570667062523,0.06489367140748481,0.2294330090809022,0,96,16540.873015873014,,,,
Median Calmar Ratio,60,76,FMC,SMA,0,true,false,1,96,1.25186895584487,50.526315789473685,2.183649431266655,4.4027717399598965,0.6708122162805322,-0.5894014516322347,72 days 04:32:50.526315789,0.005743348607345921,0.1765323992994746,0.35122591943957965,0.7772318588230429,0,11420,11421 days 00:00:00,1000.0,17280.570667062526,1628.0570667062527,3965.082373472088,100.0,1026.1451431333294,79.5883732589303,5210 days 00:00:00,95,-17.28057066706242,100.3403723238653,-47.28008221831372,14.920153091742197,-6.3383836831369225,99 days 23:00:00,43 days 19:54:53.617021277,171.5563288182062,0.47278529942158465,0.11979696257075037,1.1008495895563117,-2.198745848684161,92.10239182387916,1.072934250918998,1.0260177532904804,-0.020201515341342766,,,0.0003576622981401668,0.09013089913132204,16.280570667062523,0.06489367140748481,0.2294330090809022,0,96,16540.873015873014,,,,
Mean Omega Ratio,60,76,FMC,SMA,0,true,false,1,96,1.25186895584487,50.526315789473685,2.183649431266655,4.4027717399598965,0.6708122162805322,-0.5894014516322347,72 days 04:32:50.526315789,0.005743348607345921,0.1765323992994746,0.35122591943957965,0.7772318588230429,0,11420,11421 days 00:00:00,1000.0,17280.570667062526,1628.0570667062527,3965.082373472088,100.0,1026.1451431333294,79.5883732589303,5210 days 00:00:00,95,-17.28057066706242,100.3403723238653,-47.28008221831372,14.920153091742197,-6.3383836831369225,99 days 23:00:00,43 days 19:54:53.617021277,171.5563288182062,0.47278529942158465,0.11979696257075037,1.1008495895563117,-2.198745848684161,92.10239182387916,1.072934250918998,1.0260177532904804,-0.020201515341342766,,,0.0003576622981401668,0.09013089913132204,16.280570667062523,0.06489367140748481,0.2294330090809022,0,96,16540.873015873014,,,,
Most Avg Winning Trade Duration,60,76,FMC,SMA,0,true,false,1,96,1.25186895584487,50.526315789473685,2.183649431266655,4.4027717399598965,0.6708122162805322,-0.5894014516322347,72 days 04:32:50.526315789,0.005743348607345921,0.1765323992994746,0.35122591943957965,0.7772318588230429,0,11420,11421 days 00:00:00,1000.0,17280.570667062526,1628.0570667062527,3965.082373472088,100.0,1026.1451431333294,79.5883732589303,5210 days 00:00:00,95,-17.28057066706242,100.3403723238653,-47.28008221831372,14.920153091742197,-6.3383836831369225,99 days 23:00:00,43 days 19:54:53.617021277,171.5563288182062,0.47278529942158465,0.11979696257075037,1.1008495895563117,-2.198745848684161,92.10239182387916,1.072934250918998,1.0260177532904804,-0.020201515341342766,,,0.0003576622981401668,0.09013089913132204,16.280570667062523,0.06489367140748481,0.2294330090809022,0,96,16540.873015873014,,,,
Mean Total Return [%],59,78,FMC,SMA,0,true,false,1,90,1.248546857661236,50.56179775280899,2.1035422852644405,4.696319082770588,0.6712935192726149,-0.5865790301650428,77 days 01:20:53.932584269,0.0053806108005661785,0.16549912434325742,0.3291593695271453,0.7772366958350622,0,11420,11421 days 00:00:00,1000.0,17392.482003163244,1639.2482003163245,3965.082373472088,100.0,1002.9981610325394,80.2329430173376,6120 days 00:00:00,89,-17.392482003160694,99.74926940940821,-47.41323883344917,16.026336064828094,-6.891198285242774,103 days 13:52:00,49 days 22:21:49.090909090,184.380612192881,0.4736107215618074,0.11911621905823752,1.10094255638023,-2.2321315527004044,91.86146147379836,1.0720309046459855,1.0269690468893657,-0.020202002849772693,,,0.0003582148418926476,0.09027014015694719,16.392482003163252,0.06504535796309074,0.22938697447035644,0,90,16540.873015873014,,,,
Median Total Return [%],59,78,FMC,SMA,0,true,false,1,90,1.248546857661236,50.56179775280899,2.1035422852644405,4.696319082770588,0.6712935192726149,-0.5865790301650428,77 days 01:20:53.932584269,0.0053806108005661785,0.16549912434325742,0.3291593695271453,0.7772366958350622,0,11420,11421 days 00:00:00,1000.0,17392.482003163244,1639.2482003163245,3965.082373472088,100.0,1002.9981610325394,80.2329430173376,6120 days 00:00:00,89,-17.392482003160694,99.74926940940821,-47.41323883344917,16.026336064828094,-6.891198285242774,103 days 13:52:00,49 days 22:21:49.090909090,184.380612192881,0.4736107215618074,0.11911621905823752,1.10094255638023,-2.2321315527004044,91.86146147379836,1.0720309046459855,1.0269690468893657,-0.020202002849772693,,,0.0003582148418926476,0.09027014015694719,16.392482003163252,0.06504535796309074,0.22938697447035644,0,90,16540.873015873014,,,,
Most Avg Winning Trade [%],59,78,FMC,SMA,0,true,false,1,90,1.248546857661236,50.56179775280899,2.1035422852644405,4.696319082770588,0.6712935192726149,-0.5865790301650428,77 days 01:20:53.932584269,0.0053806108005661785,0.16549912434325742,0.3291593695271453,0.7772366958350622,0,11420,11421 days 00:00:00,1000.0,17392.482003163244,1639.2482003163245,3965.082373472088,100.0,1002.9981610325394,80.2329430173376,6120 days 00:00:00,89,-17.392482003160694,99.74926940940821,-47.41323883344917,16.026336064828094,-6.891198285242774,103 days 13:52:00,49 days 22:21:49.090909090,184.380612192881,0.4736107215618074,0.11911621905823752,1.10094255638023,-2.2321315527004044,91.86146147379836,1.0720309046459855,1.0269690468893657,-0.020202002849772693,,,0.0003582148418926476,0.09027014015694719,16.392482003163252,0.06504535796309074,0.22938697447035644,0,90,16540.873015873014,,,,
