Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
AAPL,StrategyTypeEnum.EMA,2,7,0,true,false,1,844,0.8492732428225648,34.04507710557533,1.5014477909483999,0.9329312801451466,1.0303041350904734,-0.8482634019415475,7 days 07:19:00.213523131,0.05192866152356927,1.581370449678801,3.1608672376873663,1.47530995800255,0,11208,11209 days 00:00:00,1000.0,241159.76527617988,24015.97652761799,158274.11998762793,100.0,65904.57025888158,69.96407572306718,1876 days 00:00:00,843,-241.15976527615567,61.90107708607054,-24.688963597591044,8.422263887762295,-2.932965227743563,15 days 04:10:52.264808362,3 days 05:49:38.417266187,285.17310206578475,0.6736431637002762,0.2795302215526706,1.1468118582104965,0.7831922065635517,20.396244111258632,1.3842754931413266,0.8284563758389263,-0.027371898825853936,0.0006674505350636483,0.1681975348360394,240.15976527618054,0.13125059553432417,0.300494052960723,6159,1686,16233.809523809523,,
AAPL,StrategyTypeEnum.EMA,2,8,0,true,false,1,778,0.8687045841998237,34.36293436293436,1.492640605281272,1.1055500472706044,1.0930905102840731,-0.7627221709821257,7 days 23:09:57.683397682,0.04786307236514036,1.457708779443255,2.9135438972162744,1.6115700100202657,0,11208,11209 days 00:00:00,1000.0,376549.3958037889,37554.939580378894,158274.11998762793,100.0,98561.68280773092,69.03841888322174,1868 days 00:00:00,777,-376.5493958037696,100.138519417291,-25.55903511723305,9.069378891371775,-3.063748582876479,16 days 12:02:41.797752809,3 days 11:54:21.176470588,483.8171752890519,0.7138019847863718,0.3085885816226062,1.1561656081676204,0.7820209719110265,20.401762604960275,1.359320952744468,0.8505464480874316,-0.027333096435552595,0.0007071985196643786,0.1782140269554234,375.54939580378476,0.14264009581181747,0.3004763494815404,6190,1554,16233.809523809523,,
AAPL,StrategyTypeEnum.EMA,2,9,0,true,false,1,732,0.86574333034099,33.378932968536255,1.569043571382546,1.1214425402338803,1.0425029443088547,-0.8306958864468396,8 days 12:14:46.456908343,0.04502947992138688,1.3715203426124198,2.741167023554604,1.538081257001714,0,11208,11209 days 00:00:00,1000.0,268964.59582911874,26796.459582911877,158274.11998762793,100.0,59343.650096390644,73.04118005087922,1870 days 00:00:00,731,-268.96459582907846,100.13851941729095,-25.55903511723306,9.561232968618693,-3.1071177565338703,18 days 02:45:14.754098360,3 days 16:45:20.328542094,366.94057513672703,0.6833705163498839,0.2735806067005628,1.1484084294403105,0.7587271159871354,20.203559875759275,1.3298518295593624,0.863561190738699,-0.027468016040787132,0.0006774036027396045,0.17070570789038034,267.96459582911535,0.13402922179052457,0.3006339113737022,6222,1462,16233.809523809523,,
AAPL,StrategyTypeEnum.EMA,3,6,0,true,false,1,740,0.9151873492015313,35.453315290933695,1.5928721681206017,1.216066858888956,1.1872119376494632,-0.5615286267489971,8 days 07:30:07.307171852,0.04552227860725705,1.386509635974304,2.771145610278373,1.6860884178385418,0,11208,11209 days 00:00:00,1000.0,694986.7074106924,69398.67074106923,158274.11998762793,100.0,155036.7175470221,65.41209366665178,958 days 00:00:00,739,-694.9867074106587,61.90107708607056,-24.68896359759104,9.185546051397745,-3.1612990707489956,16 days 11:16:01.832061068,3 days 19:58:29.433962264,940.0293560461464,0.7691280292796384,0.3630757848378255,1.1700312334114058,0.8332761840051846,20.495712045236523,1.3654150898645856,0.8569051580698835,-0.02714992831318519,0.0007615777982749143,0.1919176051652784,693.9867074106901,0.15849223851235483,0.30030484493728093,6144,1478,16233.809523809523,,
AAPL,StrategyTypeEnum.EMA,3,7,0,true,false,1,686,0.8747171409140709,34.160583941605836,1.552332336544649,1.2126517411546693,1.0533896913302314,-0.8174069378273687,9 days 01:09:22.335766422,0.04219588747763339,1.2853319057815846,2.568790149892934,1.558659973507688,0,11208,11209 days 00:00:00,1000.0,289997.5623121945,28899.756231219446,158274.11998762793,100.0,63787.9098132067,72.89634271149524,1869 days 00:00:00,685,-289.9975623121718,101.89105267441948,-25.55903511723306,9.94514481204648,-3.3181761492858715,18 days 09:44:36.923076923,4 days 04:37:46.962305986,422.31760565621323,0.6896397138412544,0.2781645831040912,1.1504278574433218,0.7623447325260232,20.203108412995853,1.3230659710121075,0.8695166247555183,-0.027409686570628814,0.0006846556657167447,0.17253322776061966,288.99756231219243,0.1359504491320911,0.30109021795665347,6199,1370,16233.809523809523,,
AAPL,StrategyTypeEnum.EMA,3,8,0,true,false,1,631,0.9033630522403308,33.80952380952381,1.686813367263837,1.35250381256072,1.0838803157485726,-0.770894577776343,9 days 20:38:51.428571427,0.038807896512275966,1.1822805139186296,2.3626873661670236,1.599038902591194,0,11208,11209 days 00:00:00,1000.0,363614.5908684326,36261.45908684326,158274.11998762793,100.0,64606.54923832784,70.67067547927564,1640 days 00:00:00,630,-363.61459086841205,83.38166488062382,-25.55903511723305,10.741716946814547,-3.443425198461019,20 days 14:18:35.492957746,4 days 09:02:09.496402877,576.1558816814297,0.7122770164159464,0.2995085742573277,1.155248195759293,0.7204343404397328,20.339937032078282,1.2912895173477628,0.8946469248291573,-0.02737189882585406,0.0007027264297728397,0.1770870603027556,362.61459086843143,0.14174250449478887,0.29921548098974826,6213,1260,16233.809523809523,,
AAPL,StrategyTypeEnum.EMA,3,9,0,true,false,1,593,0.9160228429502165,33.9527027027027,1.6939982120262518,1.4751345481857796,1.1120312052644201,-0.7250100032601816,10 days 12:07:17.837837836,0.036467102754392654,1.111081370449679,2.220289079229122,1.638994515395924,0,11208,11209 days 00:00:00,1000.0,436237.9973939543,43523.79973939543,158274.11998762793,100.0,75756.83908267328,66.70217609611933,1614 days 00:00:00,592,-436.2379973938805,84.57560956226756,-25.55903511723306,11.104055730206564,-3.4747712256919123,22 days 02:23:17.014925373,4 days 13:04:27.007672634,735.9362084313309,0.7290251389315708,0.32813124271190564,1.1590813979713657,0.7429098351005317,20.276050817579247,1.2868018322701331,0.9007458405048768,-0.027355909683526046,0.0007186121992313083,0.1810902742062897,435.23799739395764,0.14642616572913858,0.2989501556324047,6220,1184,16233.809523809523,,
AAPL,StrategyTypeEnum.EMA,4,5,0,true,false,1,710,0.8985482172793046,35.40197461212976,1.5755842438660808,1.211360287942243,1.1237664906837483,-0.7079837192137268,8 days 16:47:23.441466853,0.043674283535243906,1.3302997858672378,2.65872591006424,1.6114723316576414,0,11208,11209 days 00:00:00,1000.0,463186.1986350744,46218.61986350745,158274.11998762793,100.0,104833.44551520963,63.173446447576566,1876 days 00:00:00,709,-463.1861986350268,66.62578698894029,-24.688963597591027,9.432976460354324,-3.2943725925718015,17 days 00:28:41.115537848,4 days 03:21:13.362445414,652.5379193705355,0.731911796490404,0.35022955688286495,1.160540581690087,0.7939055085484713,20.246841212618484,1.3459723402235366,0.8622321180072363,-0.02738749978672854,0.0007261360934144331,0.18298629554043716,462.186198635076,0.1479721235370195,0.3008887707895899,6169,1418,16233.809523809523,,
AAPL,StrategyTypeEnum.EMA,4,6,0,true,false,1,645,0.891582647336134,34.78260869565217,1.6174129373757637,1.2877684507844562,1.0507771865746502,-0.8193038421718756,9 days 14:36:31.304347825,0.03967029421254877,1.2085117773019274,2.415149892933619,1.5562833392108728,0,11208,11209 days 00:00:00,1000.0,286995.25365391915,28599.525365391914,158274.11998762793,100.0,56382.644845038754,72.46079585314283,1873 days 00:00:00,644,-286.9952536539058,101.89105267441951,-25.559035117233066,10.233604626278547,-3.4833441761457253,19 days 06:45:00,4 days 10:48:00,444.53765358318833,0.6897649987024562,0.2792741650036692,1.1506726567117893,0.7384449169376777,20.30952843268556,1.3023975402243277,0.8835034013605443,-0.027371898825854033,0.0006827030275486542,0.17204116294226085,285.995253653921,0.13568470657893883,0.30017697627590834,6189,1288,16233.809523809523,,
AAPL,StrategyTypeEnum.EMA,4,7,0,true,false,1,587,0.9461818255720341,34.98293515358362,1.8025476346948304,1.5189648543566947,1.1408472230804585,-0.6692485674426965,10 days 14:49:33.378839589,0.03609750373999003,1.0998394004282657,2.1978051391862956,1.6706173946872749,0,11208,11209 days 00:00:00,1000.0,524493.9192265448,52349.39192265448,158274.11998762793,100.0,82395.57353344641,62.84584126321365,956 days 00:00:00,586,-524.4939192264574,83.38166488062383,-25.55903511723305,10.878550599742717,-3.517032725181715,21 days 13:13:45.365853658,4 days 17:38:16.062992126,894.229373968893,0.7455587732730724,0.3599369773972522,1.1631229258217253,0.7686921240284039,20.31721909033142,1.2879151658732848,0.9031052328924669,-0.027371898825854012,0.0007350819724378467,0.18524065705433737,523.4939192265401,0.15118474503578216,0.2990202426237198,6223,1172,16233.809523809523,,
