Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
SYY,SMA,21,47,0,true,false,1,152,0.9446643358477147,44.370860927152314,1.3601458083953926,2.7579510167990313,0.6226219293874371,-0.9706602708355059,51 days 07:18:40.529801324,0.007940593708166695,0.24312590448625182,0.48465229644298885,0.6705293354880424,0,13129,13130 days 00:00:00,1000.0,14495.936519079387,1349.5936519079387,45998.84492257576,100.0,3031.5096652454954,56.274291717625935,5143 days 00:00:00,151,-14.495936519077077,139.1487483270355,-21.366614644727065,12.290531767821786,-4.845416963183405,78 days 17:33:08.059701493,29 days 10:17:08.571428571,89.47306261985744,0.4225316789618774,0.1371193681675394,1.093923178012468,0.3659628918109978,11.602262619503204,1.08925399371608,1.004286589099816,-0.018596870407192892,0.00028861476859139585,0.07273092168503176,13.495936519079459,0.05265834594930996,0.20716003593488044,7748,302,19016.210317460318,,
SYY,SMA,22,53,0,true,false,1,141,0.96532880199732,45.0,1.3804536743473501,3.120942549929085,0.6373178126490321,-0.9669495361395978,55 days 18:41:08.571428570,0.007362139861876406,0.22553126666158888,0.4494630207936629,0.7038701264635556,0,13129,13130 days 00:00:00,1000.0,16202.831617338348,1520.283161733835,45998.84492257576,100.0,3075.9346208851243,61.017696334901075,5143 days 00:00:00,140,-16.202831617336415,134.89191206892815,-23.766400313039593,13.160258568555944,-5.093043283492891,84 days 22:51:25.714285714,31 days 21:49:05.454545454,108.70738892111194,0.43074636616691514,0.1319312502165072,1.0962080099350393,0.46815432662364265,12.987631363405743,1.0905557393348344,1.005182926829268,-0.01874198351696615,0.0003009442601391535,0.07583795355506667,15.202831617338337,0.05490973883362171,0.21189033361781276,7810,280,19016.210317460318,,
SYY,SMA,32,43,0,true,false,1,180,0.9694832913369175,47.486033519553075,1.392580154194462,2.4142632218343474,0.6697319117670063,-0.9609451898302731,42 days 13:56:38.882681563,0.009413021680541978,0.2879122553126666,0.5742249980958185,0.6950959691167518,0,13129,13130 days 00:00:00,1000.0,18964.76156477903,1796.4761564779028,45998.84492257576,100.0,4341.399889801498,57.15698492660661,3433 days 00:00:00,179,-18.96476156477729,87.21244884547166,-23.7664003130396,10.302586850487849,-4.7187953785438195,59 days 05:38:49.411764706,27 days 12:30:38.297872340,100.46774483990959,0.45154821536349704,0.14913217594452471,1.1015049696968233,0.41891896488451397,11.552948332151031,1.1124177124306693,0.9901900674432864,-0.018558495757182672,0.0003097914937141779,0.07806745641597283,17.96476156477931,0.05810129548516585,0.20807124276770544,7623,358,19016.210317460318,,
SYY,SMA,32,44,0,true,false,1,170,0.9730293778667455,46.15384615384615,1.4114213763836352,2.722228042987857,0.6875938017574587,-0.956037706317304,45 days 07:23:04.615384616,0.008887154547550805,0.2719171300175185,0.5422347475055221,0.7402204367024641,0,13129,13130 days 00:00:00,1000.0,21222.14729551063,2022.214729551063,45998.84492257576,100.0,4716.800838592694,57.156984926606604,3763 days 00:00:00,169,-21.222147295509785,122.120571830526,-23.766400313039597,11.283750763543086,-4.616220003202338,64 days 16:18:27.692307693,28 days 16:52:44.835164835,119.78325114086459,0.46404496815238555,0.15507745205172838,1.1041261605644463,0.4007093213868432,11.450038994998831,1.1061626674698908,0.9981589444614914,-0.01862054022822474,0.00031837788472898257,0.08023122695170361,20.222147295510464,0.06038763342079756,0.20807961126595023,7658,338,19016.210317460318,,
SYY,SMA,33,43,0,true,false,1,190,1.0080420412540243,50.79365079365079,1.3401042209223215,2.4155748746274615,0.7230358425172931,-0.9460351083492057,40 days 09:16:11.428571428,0.009938888813533149,0.3039073806078148,0.6062152486861148,0.7341110328100825,0,13129,13130 days 00:00:00,1000.0,25823.22682308491,2482.322682308491,45998.84492257576,100.0,6510.008491042623,53.834615536299054,3410 days 00:00:00,189,-25.823226823082223,87.21244884547163,-24.216802384280236,9.7025196007386,-5.106432584584035,54 days 17:45:00,25 days 13:40:38.709677419,131.4764552905187,0.4832709403215069,0.17570905575752724,1.10965148088962,0.5902932863413984,13.116760546866747,1.118901431486731,0.9917330067360685,-0.018596870407192885,0.00033493949943198896,0.08440475385686122,24.823226823084795,0.0643887554522109,0.21019500349710402,7634,378,19016.210317460318,,
SYY,SMA,34,43,0,true,false,1,193,0.9361077037213462,45.83333333333333,1.2748914412373669,2.289368192958196,0.6957296570540995,-0.9546175176004593,39 days 18:59:59.999999999,0.010096648953430501,0.30870591819635923,0.6158123238632036,0.7067415100966996,0,13129,13130 days 00:00:00,1000.0,21875.41770097998,2087.541770097998,45998.84492257576,100.0,6471.204855688996,54.972200523128144,3889 days 00:00:00,192,-21.87541770097596,87.21244884547161,-24.216802384280225,10.480679584706124,-4.641741446213126,55 days 18:32:43.636363636,26 days 06:27:41.538461538,108.84006832646321,0.46488219577305584,0.1629105267989634,1.1052232070512673,0.6043192899948074,13.138958600706019,1.1216424933213003,0.9853613906678864,-0.01865648867479011,0.00032240395511007075,0.08124579668773783,20.87541770097985,0.06100483970868931,0.21033141802042113,7641,384,19016.210317460318,,
SYY,SMA,35,43,0,true,false,1,201,0.9673001324755631,48.5,1.3017172859510793,2.2847247228058056,0.7361782314626408,-0.9417629747157432,38 days 05:45:35.999999999,0.010517342659823438,0.3215020184324777,0.6414045243354407,0.7345436099446496,0,13129,13130 days 00:00:00,1000.0,27788.358948026507,2678.8358948026507,45998.84492257576,100.0,8039.368275635724,52.19337470734126,3886 days 00:00:00,200,-27.788358948022506,82.67139477982414,-24.21680238428022,9.517426496833487,-4.52665461778337,52 days 01:14:13.608247423,25 days 05:35:32.038834951,134.08073653487236,0.49110952250510403,0.1855145107145744,1.1116202509084132,0.6039614453728664,13.216006428818798,1.126043497908157,0.9871912168344008,-0.018604144042618554,0.00034066809934410605,0.08584836103471473,26.788358948026364,0.06588809332134837,0.21037775437831294,7649,400,19016.210317460318,,
SYY,SMA,36,42,0,true,false,1,237,0.9972614184516319,51.69491525423729,1.25012545163669,1.9370453920279713,0.7333879360974074,-0.9423844014115091,32 days 07:13:13.220338982,0.012410464338591656,0.37908446949501107,0.7565694264605073,0.7343038248246793,0,13129,13130 days 00:00:00,1000.0,27502.5098459337,2650.2509845933696,45998.84492257576,100.0,10382.501731203067,55.5963389569248,3778 days 00:00:00,236,-27.502509845930035,87.21244884547166,-24.216802384280232,7.884218070843652,-4.427472737932668,43 days 05:06:53.114754098,20 days 14:56:50.526315789,112.41530659228664,0.49020666491791987,0.17359247097502187,1.111952562946134,0.5762817872411572,13.379688882470745,1.1423413286415633,0.9733978234582831,-0.018369446511529504,0.0003397570155099855,0.08561876790851634,26.5025098459336,0.06567658784513974,0.2102015547779466,7624,472,19016.210317460318,,
SYY,SMA,36,43,0,true,false,1,212,0.9522449336904008,47.39336492890995,1.3195636296901205,2.1230824160010626,0.7208933006262236,-0.9467049565716046,36 days 03:58:51.753554502,0.011095796506113727,0.3390966562571407,0.6765937999847665,0.7199301482242921,0,13129,13130 days 00:00:00,1000.0,25515.104378047025,2451.510437804702,45998.84492257576,100.0,7143.727997465889,51.86499995230962,2552 days 00:00:00,211,-25.51510437804245,82.67139477982413,-23.886671829587105,9.326239902448973,-4.3662486528709294,50 days 05:16:48,23 days 12:06:29.189189189,116.30625347120872,0.48294973516266276,0.18167762398630277,1.1097163267241081,0.5347255523937675,13.010933646729189,1.1286124251667875,0.9832572298325725,-0.018450856012242976,0.0003333637407262332,0.08400766266301077,24.51510437804708,0.06414356538952393,0.20934525956641317,7632,422,19016.210317460318,,
SYY,SMA,37,42,0,true,false,1,259,0.9102061176365291,46.51162790697674,1.2459363710155742,1.6441137340988505,0.6808744481651977,-0.958605871265935,29 days 14:30:41.860465115,0.013567372031172234,0.414273745144337,0.8269479777591592,0.6811131540683715,0,13129,13130 days 00:00:00,1000.0,20040.821083433886,1904.0821083433887,45998.84492257576,100.0,7712.507191296004,54.386209267148104,2607 days 00:00:00,258,-20.040821083432093,82.67139477982414,-24.216802384280218,8.12477229839727,-3.9912415392041227,41 days 10:48:00,19 days 07:18:15.652173913,73.87930970743139,0.45540521781930204,0.15979361854016744,1.1035647346729245,0.5975287320087641,13.503372095111672,1.1453768146822805,0.9634949132256134,-0.018450450612772548,0.00031562679994577163,0.07953795358633445,19.040821083433872,0.05922264969597579,0.21019509266288672,7639,516,19016.210317460318,,
