Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Win Rate [%],67,82,WELL,SMA,0,true,false,1,85,1.6000683888400846,59.523809523809526,5.38687945131109,5.0252678372167985,0.9263132791920927,0.4310000243017028,80 days 00:34:17.142857143,0.005082334637450286,0.15642800806239593,0.3110156866181754,0.7860926377558483,0,11411,11412 days 00:00:00,1000.0,33061.00623482556,3206.1006234825563,2240.461613581778,100.0,880.7112044895416,42.074024337837685,2237 days 00:00:00,84,-33.061006234820525,68.43763839024759,-19.797213435964185,11.91534817871207,-5.107203253217425,105 days 20:09:36,42 days 01:24:42.352941177,382.07222906024276,0.638268034592717,0.2813871116924582,1.1342333388516905,0.4259227128742481,19.158593557341376,0.9910602120318479,1.144464609800363,-0.0169491525423728,,,0.0003666930830944988,0.0924066569398137,32.061006234825804,0.08031291028186405,0.17423938347931103,0,85,16527.8373015873,,,,
Median Worst Trade [%],66,82,WELL,SMA,0,true,false,1,86,1.588582942198248,58.82352941176471,5.281048530627796,5.010155107415829,0.9285423734769908,0.43427401997248916,79 days 01:58:35.294117647,0.005142838621229456,0.15826833756901235,0.31469634563140825,0.7929489198135998,0,11411,11412 days 00:00:00,1000.0,33134.35885105986,3213.435885105986,2240.461613581778,100.0,862.9217055483889,37.595189537612505,2077 days 00:00:00,85,-33.134358851057186,70.02896426514071,-19.797213435964185,12.255545508120163,-5.340402607876075,106 days 05:45:36,40 days 06:51:25.714285714,378.4410965871873,0.6388035370940073,0.31512053095385484,1.1344072697944347,0.4495418354738557,19.161912127706437,0.9921561994551361,1.143375680580762,-0.01702614671577652,,,0.0003668166896311538,0.09243780578705076,32.134358851059886,0.08036578123879279,0.17415200452947735,0,86,16527.8373015873,,,,
Mean Expectancy,73,81,WELL,SMA,0,true,false,1,112,1.5406152813941985,57.65765765765766,3.599405329708948,3.3138292940718497,0.7987309546773105,-0.162739001253955,60 days 17:56:45.405405404,0.0067159421994878775,0.20611690474103933,0.41039347997546227,0.6830362369342731,0,11411,11412 days 00:00:00,1000.0,19758.511282396546,1875.8511282396548,2240.461613581778,100.0,820.2912360997323,44.48088236047196,2760 days 00:00:00,111,-19.758511282394466,68.81060210994295,-15.960922330097091,9.217586415697602,-4.725329339631301,81 days 01:07:30,33 days 02:33:11.489361702,169.17360174485526,0.5551251452106052,0.22510358934414723,1.115942527447641,0.33551459056387695,19.106415189956937,0.9915562799297325,1.1254454739843196,-0.017223223908982538,,,0.00032326080913871124,0.08146172390295524,18.758511282396427,0.06810234658009984,0.17660738436905277,0,112,16527.8373015873,,,,
Most Total Return [%],63,82,WELL,SMA,0,true,false,1,83,1.525667870465328,54.87804878048781,6.033939736007387,5.538393825059339,0.9778240459876233,0.7787207088044164,81 days 22:14:38.048780488,0.004961326669891945,0.15274734904916307,0.30365436859170974,0.8459749747680683,0,11411,11412 days 00:00:00,1000.0,40851.55469359266,3985.155469359266,2240.461613581778,100.0,958.5720804990959,31.144864553255562,1841 days 00:00:00,82,-40.851554693588696,65.93685202759033,-17.57391304347825,14.135606508998316,-4.917675655406986,115 days 19:12:00,40 days 17:30:48.648648648,486.49275912544215,0.6708346155859722,0.40451368005220906,1.1417008849987664,0.48450370119882835,19.560543239538855,0.9926575502017189,1.1501457725947521,-0.01694915254237284,,,0.0003851290547651263,0.09705252180081182,39.85155469359249,0.08537231222743547,0.17411553511692066,0,83,16527.8373015873,,,,
Least Max Drawdown [%],63,82,WELL,SMA,0,true,false,1,83,1.525667870465328,54.87804878048781,6.033939736007387,5.538393825059339,0.9778240459876233,0.7787207088044164,81 days 22:14:38.048780488,0.004961326669891945,0.15274734904916307,0.30365436859170974,0.8459749747680683,0,11411,11412 days 00:00:00,1000.0,40851.55469359266,3985.155469359266,2240.461613581778,100.0,958.5720804990959,31.144864553255562,1841 days 00:00:00,82,-40.851554693588696,65.93685202759033,-17.57391304347825,14.135606508998316,-4.917675655406986,115 days 19:12:00,40 days 17:30:48.648648648,486.49275912544215,0.6708346155859722,0.40451368005220906,1.1417008849987664,0.48450370119882835,19.560543239538855,0.9926575502017189,1.1501457725947521,-0.01694915254237284,,,0.0003851290547651263,0.09705252180081182,39.85155469359249,0.08537231222743547,0.17411553511692066,0,83,16527.8373015873,,,,
Most Sharpe Ratio,63,82,WELL,SMA,0,true,false,1,83,1.525667870465328,54.87804878048781,6.033939736007387,5.538393825059339,0.9778240459876233,0.7787207088044164,81 days 22:14:38.048780488,0.004961326669891945,0.15274734904916307,0.30365436859170974,0.8459749747680683,0,11411,11412 days 00:00:00,1000.0,40851.55469359266,3985.155469359266,2240.461613581778,100.0,958.5720804990959,31.144864553255562,1841 days 00:00:00,82,-40.851554693588696,65.93685202759033,-17.57391304347825,14.135606508998316,-4.917675655406986,115 days 19:12:00,40 days 17:30:48.648648648,486.49275912544215,0.6708346155859722,0.40451368005220906,1.1417008849987664,0.48450370119882835,19.560543239538855,0.9926575502017189,1.1501457725947521,-0.01694915254237284,,,0.0003851290547651263,0.09705252180081182,39.85155469359249,0.08537231222743547,0.17411553511692066,0,83,16527.8373015873,,,,
Most Calmar Ratio,63,82,WELL,SMA,0,true,false,1,83,1.525667870465328,54.87804878048781,6.033939736007387,5.538393825059339,0.9778240459876233,0.7787207088044164,81 days 22:14:38.048780488,0.004961326669891945,0.15274734904916307,0.30365436859170974,0.8459749747680683,0,11411,11412 days 00:00:00,1000.0,40851.55469359266,3985.155469359266,2240.461613581778,100.0,958.5720804990959,31.144864553255562,1841 days 00:00:00,82,-40.851554693588696,65.93685202759033,-17.57391304347825,14.135606508998316,-4.917675655406986,115 days 19:12:00,40 days 17:30:48.648648648,486.49275912544215,0.6708346155859722,0.40451368005220906,1.1417008849987664,0.48450370119882835,19.560543239538855,0.9926575502017189,1.1501457725947521,-0.01694915254237284,,,0.0003851290547651263,0.09705252180081182,39.85155469359249,0.08537231222743547,0.17411553511692066,0,83,16527.8373015873,,,,
Most Omega Ratio,63,82,WELL,SMA,0,true,false,1,83,1.525667870465328,54.87804878048781,6.033939736007387,5.538393825059339,0.9778240459876233,0.7787207088044164,81 days 22:14:38.048780488,0.004961326669891945,0.15274734904916307,0.30365436859170974,0.8459749747680683,0,11411,11412 days 00:00:00,1000.0,40851.55469359266,3985.155469359266,2240.461613581778,100.0,958.5720804990959,31.144864553255562,1841 days 00:00:00,82,-40.851554693588696,65.93685202759033,-17.57391304347825,14.135606508998316,-4.917675655406986,115 days 19:12:00,40 days 17:30:48.648648648,486.49275912544215,0.6708346155859722,0.40451368005220906,1.1417008849987664,0.48450370119882835,19.560543239538855,0.9926575502017189,1.1501457725947521,-0.01694915254237284,,,0.0003851290547651263,0.09705252180081182,39.85155469359249,0.08537231222743547,0.17411553511692066,0,83,16527.8373015873,,,,
Most Sortino Ratio,63,82,WELL,SMA,0,true,false,1,83,1.525667870465328,54.87804878048781,6.033939736007387,5.538393825059339,0.9778240459876233,0.7787207088044164,81 days 22:14:38.048780488,0.004961326669891945,0.15274734904916307,0.30365436859170974,0.8459749747680683,0,11411,11412 days 00:00:00,1000.0,40851.55469359266,3985.155469359266,2240.461613581778,100.0,958.5720804990959,31.144864553255562,1841 days 00:00:00,82,-40.851554693588696,65.93685202759033,-17.57391304347825,14.135606508998316,-4.917675655406986,115 days 19:12:00,40 days 17:30:48.648648648,486.49275912544215,0.6708346155859722,0.40451368005220906,1.1417008849987664,0.48450370119882835,19.560543239538855,0.9926575502017189,1.1501457725947521,-0.01694915254237284,,,0.0003851290547651263,0.09705252180081182,39.85155469359249,0.08537231222743547,0.17411553511692066,0,83,16527.8373015873,,,,
Median Total Fees Paid,64,82,WELL,SMA,0,true,false,1,83,1.5162797641198513,54.87804878048781,5.550617527855457,5.397504732817831,0.9553183763267088,0.6124722188507556,81 days 19:54:08.780487805,0.004961326669891945,0.15274734904916307,0.30365436859170974,0.8244545394182349,0,11411,11412 days 00:00:00,1000.0,37126.821093021535,3612.6821093021535,2240.461613581778,100.0,899.3022883630858,31.29897710032964,1961 days 00:00:00,82,-37.12682109301386,68.56832506866851,-16.36739130434782,13.813434603809025,-4.83808565082011,114 days 15:28:00,41 days 22:03:14.594594594,441.02375505017756,0.6579170991895709,0.39153813026102857,1.1386153614155787,0.4185098166666412,19.29507871698291,0.9922219578050071,1.1475409836065573,-0.016892412952386637,,,0.0003763429886612058,0.09483843314262386,36.12682109302143,0.08308333845246829,0.17348397251825598,0,83,16527.8373015873,,,,
