Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],25,28,APTV,SMA,0,true,false,1,104,1.1850137169847241,50.48543689320388,1.4857307564310553,2.0813576672582474,1.126670410728665,0.4499136190131448,19 days 10:15:08.737864076,0.020793078586878153,0.6385964912280702,1.2710526315789474,1.329147703301758,0,3420,3421 days 00:00:00,1000.0,5127.770232532599,412.7770232532599,284.6907690502338,100.0,809.9891977333226,34.66499112845369,974 days 00:00:00,103,-5.127770232532384,73.63479888668294,-19.43397199855092,7.801056677052867,-3.7504923035127375,25 days 01:50:46.153846153,13 days 16:00:00,40.12522332781681,0.7672343086587778,0.5496698005767438,1.1594350682670391,0.01085511238550175,9.955336059362232,1.1407699203877393,1.016361886429259,-0.022509556759446363,,,0.000583567097632985,0.14705890860351223,4.127770232532605,0.12796398773010975,0.2306797570224634,0,104,4953.571428571428,,,,
Most Total Fees Paid,25,28,APTV,SMA,0,true,false,1,104,1.1850137169847241,50.48543689320388,1.4857307564310553,2.0813576672582474,1.126670410728665,0.4499136190131448,19 days 10:15:08.737864076,0.020793078586878153,0.6385964912280702,1.2710526315789474,1.329147703301758,0,3420,3421 days 00:00:00,1000.0,5127.770232532599,412.7770232532599,284.6907690502338,100.0,809.9891977333226,34.66499112845369,974 days 00:00:00,103,-5.127770232532384,73.63479888668294,-19.43397199855092,7.801056677052867,-3.7504923035127375,25 days 01:50:46.153846153,13 days 16:00:00,40.12522332781681,0.7672343086587778,0.5496698005767438,1.1594350682670391,0.01085511238550175,9.955336059362232,1.1407699203877393,1.016361886429259,-0.022509556759446363,,,0.000583567097632985,0.14705890860351223,4.127770232532605,0.12796398773010975,0.2306797570224634,0,104,4953.571428571428,,,,
Least Max Drawdown [%],25,28,APTV,SMA,0,true,false,1,104,1.1850137169847241,50.48543689320388,1.4857307564310553,2.0813576672582474,1.126670410728665,0.4499136190131448,19 days 10:15:08.737864076,0.020793078586878153,0.6385964912280702,1.2710526315789474,1.329147703301758,0,3420,3421 days 00:00:00,1000.0,5127.770232532599,412.7770232532599,284.6907690502338,100.0,809.9891977333226,34.66499112845369,974 days 00:00:00,103,-5.127770232532384,73.63479888668294,-19.43397199855092,7.801056677052867,-3.7504923035127375,25 days 01:50:46.153846153,13 days 16:00:00,40.12522332781681,0.7672343086587778,0.5496698005767438,1.1594350682670391,0.01085511238550175,9.955336059362232,1.1407699203877393,1.016361886429259,-0.022509556759446363,,,0.000583567097632985,0.14705890860351223,4.127770232532605,0.12796398773010975,0.2306797570224634,0,104,4953.571428571428,,,,
Least Total Trades,25,28,APTV,SMA,0,true,false,1,104,1.1850137169847241,50.48543689320388,1.4857307564310553,2.0813576672582474,1.126670410728665,0.4499136190131448,19 days 10:15:08.737864076,0.020793078586878153,0.6385964912280702,1.2710526315789474,1.329147703301758,0,3420,3421 days 00:00:00,1000.0,5127.770232532599,412.7770232532599,284.6907690502338,100.0,809.9891977333226,34.66499112845369,974 days 00:00:00,103,-5.127770232532384,73.63479888668294,-19.43397199855092,7.801056677052867,-3.7504923035127375,25 days 01:50:46.153846153,13 days 16:00:00,40.12522332781681,0.7672343086587778,0.5496698005767438,1.1594350682670391,0.01085511238550175,9.955336059362232,1.1407699203877393,1.016361886429259,-0.022509556759446363,,,0.000583567097632985,0.14705890860351223,4.127770232532605,0.12796398773010975,0.2306797570224634,0,104,4953.571428571428,,,,
Mean Win Rate [%],25,28,APTV,SMA,0,true,false,1,104,1.1850137169847241,50.48543689320388,1.4857307564310553,2.0813576672582474,1.126670410728665,0.4499136190131448,19 days 10:15:08.737864076,0.020793078586878153,0.6385964912280702,1.2710526315789474,1.329147703301758,0,3420,3421 days 00:00:00,1000.0,5127.770232532599,412.7770232532599,284.6907690502338,100.0,809.9891977333226,34.66499112845369,974 days 00:00:00,103,-5.127770232532384,73.63479888668294,-19.43397199855092,7.801056677052867,-3.7504923035127375,25 days 01:50:46.153846153,13 days 16:00:00,40.12522332781681,0.7672343086587778,0.5496698005767438,1.1594350682670391,0.01085511238550175,9.955336059362232,1.1407699203877393,1.016361886429259,-0.022509556759446363,,,0.000583567097632985,0.14705890860351223,4.127770232532605,0.12796398773010975,0.2306797570224634,0,104,4953.571428571428,,,,
Median Win Rate [%],25,28,APTV,SMA,0,true,false,1,104,1.1850137169847241,50.48543689320388,1.4857307564310553,2.0813576672582474,1.126670410728665,0.4499136190131448,19 days 10:15:08.737864076,0.020793078586878153,0.6385964912280702,1.2710526315789474,1.329147703301758,0,3420,3421 days 00:00:00,1000.0,5127.770232532599,412.7770232532599,284.6907690502338,100.0,809.9891977333226,34.66499112845369,974 days 00:00:00,103,-5.127770232532384,73.63479888668294,-19.43397199855092,7.801056677052867,-3.7504923035127375,25 days 01:50:46.153846153,13 days 16:00:00,40.12522332781681,0.7672343086587778,0.5496698005767438,1.1594350682670391,0.01085511238550175,9.955336059362232,1.1407699203877393,1.016361886429259,-0.022509556759446363,,,0.000583567097632985,0.14705890860351223,4.127770232532605,0.12796398773010975,0.2306797570224634,0,104,4953.571428571428,,,,
Most Best Trade [%],25,28,APTV,SMA,0,true,false,1,104,1.1850137169847241,50.48543689320388,1.4857307564310553,2.0813576672582474,1.126670410728665,0.4499136190131448,19 days 10:15:08.737864076,0.020793078586878153,0.6385964912280702,1.2710526315789474,1.329147703301758,0,3420,3421 days 00:00:00,1000.0,5127.770232532599,412.7770232532599,284.6907690502338,100.0,809.9891977333226,34.66499112845369,974 days 00:00:00,103,-5.127770232532384,73.63479888668294,-19.43397199855092,7.801056677052867,-3.7504923035127375,25 days 01:50:46.153846153,13 days 16:00:00,40.12522332781681,0.7672343086587778,0.5496698005767438,1.1594350682670391,0.01085511238550175,9.955336059362232,1.1407699203877393,1.016361886429259,-0.022509556759446363,,,0.000583567097632985,0.14705890860351223,4.127770232532605,0.12796398773010975,0.2306797570224634,0,104,4953.571428571428,,,,
Mean Worst Trade [%],25,28,APTV,SMA,0,true,false,1,104,1.1850137169847241,50.48543689320388,1.4857307564310553,2.0813576672582474,1.126670410728665,0.4499136190131448,19 days 10:15:08.737864076,0.020793078586878153,0.6385964912280702,1.2710526315789474,1.329147703301758,0,3420,3421 days 00:00:00,1000.0,5127.770232532599,412.7770232532599,284.6907690502338,100.0,809.9891977333226,34.66499112845369,974 days 00:00:00,103,-5.127770232532384,73.63479888668294,-19.43397199855092,7.801056677052867,-3.7504923035127375,25 days 01:50:46.153846153,13 days 16:00:00,40.12522332781681,0.7672343086587778,0.5496698005767438,1.1594350682670391,0.01085511238550175,9.955336059362232,1.1407699203877393,1.016361886429259,-0.022509556759446363,,,0.000583567097632985,0.14705890860351223,4.127770232532605,0.12796398773010975,0.2306797570224634,0,104,4953.571428571428,,,,
Median Worst Trade [%],25,28,APTV,SMA,0,true,false,1,104,1.1850137169847241,50.48543689320388,1.4857307564310553,2.0813576672582474,1.126670410728665,0.4499136190131448,19 days 10:15:08.737864076,0.020793078586878153,0.6385964912280702,1.2710526315789474,1.329147703301758,0,3420,3421 days 00:00:00,1000.0,5127.770232532599,412.7770232532599,284.6907690502338,100.0,809.9891977333226,34.66499112845369,974 days 00:00:00,103,-5.127770232532384,73.63479888668294,-19.43397199855092,7.801056677052867,-3.7504923035127375,25 days 01:50:46.153846153,13 days 16:00:00,40.12522332781681,0.7672343086587778,0.5496698005767438,1.1594350682670391,0.01085511238550175,9.955336059362232,1.1407699203877393,1.016361886429259,-0.022509556759446363,,,0.000583567097632985,0.14705890860351223,4.127770232532605,0.12796398773010975,0.2306797570224634,0,104,4953.571428571428,,,,
Least Avg Winning Trade [%],25,28,APTV,SMA,0,true,false,1,104,1.1850137169847241,50.48543689320388,1.4857307564310553,2.0813576672582474,1.126670410728665,0.4499136190131448,19 days 10:15:08.737864076,0.020793078586878153,0.6385964912280702,1.2710526315789474,1.329147703301758,0,3420,3421 days 00:00:00,1000.0,5127.770232532599,412.7770232532599,284.6907690502338,100.0,809.9891977333226,34.66499112845369,974 days 00:00:00,103,-5.127770232532384,73.63479888668294,-19.43397199855092,7.801056677052867,-3.7504923035127375,25 days 01:50:46.153846153,13 days 16:00:00,40.12522332781681,0.7672343086587778,0.5496698005767438,1.1594350682670391,0.01085511238550175,9.955336059362232,1.1407699203877393,1.016361886429259,-0.022509556759446363,,,0.000583567097632985,0.14705890860351223,4.127770232532605,0.12796398773010975,0.2306797570224634,0,104,4953.571428571428,,,,
