timestamp,highest,lowest,mean,median,25th_percentile,75th_percentile
2024-10-20,0.9510539770126343,0.9510539770126343,0.9510539770126343,0.9510539770126343,0.9510539770126343,0.9510539770126343
2024-10-21,0.9267712882868456,1.10244596586296,1.0040167721300983,0.9432837785604196,0.9452388363075278,1.0009793397620645
2024-10-22,0.9195264350290171,1.1107113638491275,1.0125372780459203,0.9432163336817859,0.9687151954734129,1.1228357806771787
2024-10-23,0.8674870171178911,1.0823981961650888,0.9805850221525777,0.9936962561815269,1.0126712674084843,1.2501325743570015
2024-10-24,0.8189430653386337,1.0233065659537717,0.9246690304459548,0.9969870769300286,1.0702724785955935,1.2737647770800602
2024-10-25,0.9763253383556914,1.1122899232552936,0.903781950310232,0.917976469233952,1.033743550577542,1.2239132065015077
2024-10-26,1.0228384163114215,1.02461504216213,1.102193140685555,0.9045908807596232,1.001268051524156,1.0767383570699738
2024-10-27,1.0075480905365672,1.0500215661282644,1.1008288046525567,0.9359507274592384,1.0157380901564863,1.0451109510440582
2024-10-28,1.1224397805134183,1.0592065387600307,1.2800685826685496,0.9199979609049579,1.0131213154498984,1.0594064131020762
2024-10-29,1.0014397169439813,1.0485074587505117,1.2483119947010684,0.8819778766360844,0.9575843216033143,1.0635011567143073
2024-10-30,0.9714859995233052,0.9878137987456653,1.2397193106852937,0.9061835542435647,1.0643696734562744,1.0705103727563878
2024-10-31,1.0475990794579613,1.0318202160721894,1.0993750346187465,0.9602410268656846,1.0168227506482832,1.160208737515163
2024-11-01,1.0582437919616552,1.1197933023172493,1.0722499977898916,0.9938987947978903,0.8921789476004555,1.186104452485171
2024-11-02,1.149712454583335,1.273773104959696,1.099460447543295,0.9340879163138222,0.8634450263784984,1.202706527963407
2024-11-03,1.245989520573235,1.2344895982420543,1.0447727124390236,0.9155892515437913,0.8241252991406376,1.2471660911530318
2024-11-04,1.2745668012630895,1.2030396163866137,0.9668343000830837,0.9439088317047684,0.8048060807897129,1.1846601682302753
2024-11-05,1.3059700957496954,1.1313454283687159,0.9261897688277986,0.9257208522907239,0.8359683788600348,1.1221221810048212
2024-11-06,1.3300270378050505,1.1637190431615927,0.9866119420250881,0.9496520255860113,0.9087655369099568,1.0454840870568838
2024-11-07,1.3132008216216988,1.1952965261104629,0.9584590280406261,0.9656107622459907,0.8663204183362173,1.0899836791898858
2024-11-08,1.3289408792476536,1.1563218594712645,0.983264527637727,0.9628391724280367,0.7900799104324349,1.149696507500771
2024-11-09,1.5357365565678722,1.1820457149202956,1.0696384962266676,0.9690683043776186,0.8538736146795328,1.231928226410978
2024-11-10,1.7430952940159816,1.123616898073002,1.0026040252632038,0.9098418666279758,0.8454423927301912,1.134225036104322
2024-11-11,1.8190891504305826,1.146501993676882,0.8955937853896022,0.9488560796276994,0.8004446559401401,1.105536683408281
2024-11-12,1.6565329669116926,1.2602831150262621,0.8973685061138785,0.8931773012000082,0.7539999047782071,1.0114034206136182
2024-11-13,1.689233339183812,1.1758365890278297,0.7765412872548205,0.9209484248337233,0.7717714537728844,1.0234425297268377
2024-11-14,1.6935898748579599,1.1648673404109202,0.8347977374260322,0.8775290412359609,0.7291658714152774,0.9808295929051525
2024-11-15,1.5767398169143574,1.2257345778911632,0.8557788434326933,0.8256640641003051,0.715704241012638,0.9796427461956426
2024-11-16,1.3821006429552714,1.4104703319807004,0.813807835946404,0.8177281423505468,0.7333114240712896,1.0116719083815562
2024-11-17,1.4604085652997438,1.351822281095696,0.8221086941278467,0.7596475011055039,0.7292264780686646,1.046338720575861
2024-11-18,1.6018368127249418,1.2670355020090913,0.9358924936033965,0.7638318106679418,0.731951320944239,1.0159395900473012
2024-11-19,1.7798425832632678,1.1298101903012787,0.9081645370274317,0.8470856160177749,0.8323176269597351,0.976981949546933
2024-11-20,1.901183396673934,1.1389188159846724,0.8058986329270521,0.8490369643623884,0.7738935884364417,0.9646727920026352
2024-11-21,1.974271374775963,1.1849747698999924,0.8472365709702626,0.8539393366700259,0.7005969600105862,1.0586726963402937
2024-11-22,2.0261088523957755,1.256594576656775,0.8119205090430393,0.9163070852099292,0.625523136158475,0.967825215720274
2024-11-23,2.1390703830239364,1.3372922349314842,0.8201406477528433,0.9005192429254368,0.6570134264143247,1.0428129195503453
2024-11-24,2.395479584762569,1.4750973636051394,0.8031361583940921,0.8336069764582839,0.593945277391458,1.0830433012344827
2024-11-25,2.328206928641163,1.3465960113128868,0.854913607506467,0.6994075476262348,0.6151567133491703,1.0420372314529323
2024-11-26,2.4409459277948202,1.2571254360800979,0.8578295008253789,0.6938896234329235,0.590150935828875,1.0466630204805023
2024-11-27,2.6906353935764313,1.167914471304421,0.8937384978241334,0.7067934473146417,0.5699709412071723,1.1063707610866238
2024-11-28,3.081060974547203,1.059247254463844,0.7720364818709424,0.6567589226907778,0.5408982598826717,0.9901776795091375
2024-11-29,3.0604541269820347,1.1340608498231495,0.7287412827111471,0.6163499303784291,0.515947129269588,0.8590153651970613
2024-11-30,3.64934841374294,1.2295409946056637,0.7301062683140506,0.6853006251167856,0.5338943286885137,0.9788684184521985
2024-12-01,3.999361270913176,1.2253328099416931,0.741127934011131,0.6652886380731811,0.5161997456903182,1.0181921713035158
2024-12-02,3.9966572341479596,1.2325103436844722,0.6998541256331718,0.6917586852358842,0.497054386443287,1.0380444797596862
2024-12-03,4.3119800338266385,1.066070443426052,0.6998208516063414,0.6670756716260691,0.5034863903480002,1.0780208085523346
2024-12-04,4.176265940147399,1.229691451554943,0.7703605743236549,0.6500267724281756,0.5146095161639679,1.0894607562004257
2024-12-05,4.012729095780238,1.2490170391384077,0.6962436544571619,0.7109747468794883,0.48425384729794646,0.9623092126610641
2024-12-06,4.012987511346829,1.215818473007079,0.6228007931672326,0.723413867205989,0.5263898101133572,0.9637951692662365
2024-12-07,3.6791125102251545,1.240440974997469,0.6009404259084729,0.7951670442362917,0.5287279511426588,0.9992327396660524
2024-12-08,3.738544499385113,1.3278788842277984,0.6031545318891042,0.8133378034021952,0.5325981318363298,1.025545861918882
2024-12-09,4.315172918292254,1.3629480075820664,0.6372712991799859,0.7778819350411751,0.5018214761578248,1.0080312055214515
2024-12-10,4.4758587545951025,1.3144320513158003,0.6930170928381301,0.8356976872183586,0.5244569986685329,1.016871897509158
2024-12-11,4.6449110058365735,1.3896538997107497,0.7639130862564936,0.8645431190865864,0.5445755972764331,1.0624298046945302
2024-12-12,4.729210810684228,1.2629889817281066,0.7424752998143319,1.0037011109954592,0.536424850422063,1.029240403340829
2024-12-13,4.596387201724785,1.3146508731547932,0.7969506523678025,1.0692363864779364,0.5509130653691359,1.059099153706549
2024-12-14,5.425966739880015,1.2034316382611006,0.8315743535357939,1.0233163962363192,0.6072285753806829,0.9420878661000376
2024-12-15,5.476975837827716,1.174515062158113,0.8391043668035917,1.1162551499323181,0.6095068365377815,0.9096463443546774
2024-12-16,5.960404404519211,1.160880472253511,0.9400967334850405,1.0704980805790836,0.6579799040988258,0.8832889304755498
2024-12-17,6.271021254250345,1.1741938196040427,1.0088161816821646,1.058041916531603,0.6355006825884126,0.8207490322726201
2024-12-18,6.160194751358457,1.1166822977286834,1.0652831267410832,1.0242463020107888,0.6226550652766689,0.676381659207511
2024-12-19,7.181643430503987,1.1407736850271697,1.0952598557588418,0.9962397605562379,0.6127556321198765,0.6561902497343858
2024-12-20,6.965948948768281,0.9565587682427964,1.0649404018495994,1.153399529991942,0.6021827649633986,0.7250486858706642
2024-12-21,7.046409064161587,0.9607460364676578,1.0833488531215787,1.0968458268401522,0.5967550017796552,0.7357798500748098
2024-12-22,7.174195592293549,1.004262255884199,1.0628477699528553,1.1618568170396153,0.6639335422934498,0.8002618107110188
2024-12-23,6.83913715983007,0.947975358233613,1.02481873595574,1.2513354925500257,0.6687066848820828,0.8787990826928201
