timestamp,highest,lowest,mean,median,25th_percentile,75th_percentile
2024-10-20,1.4031410217285156,1.4031410217285156,1.4031410217285156,1.4031410217285156,1.4031410217285156,1.4031410217285156
2024-10-21,1.599298143598132,1.3565718915455278,1.3353338689317034,1.3534828758183115,1.28152497845996,1.404149623871347
2024-10-22,1.574574120006222,1.3448854929886787,1.3916878266125252,1.411106103992467,1.2518116424212549,1.4348465208089098
2024-10-23,1.663890126104383,1.3172036760012247,1.364176171975655,1.4248291170997167,1.4045953648775615,1.5400842061376763
2024-10-24,1.5973726338843324,1.3409232105960736,1.2627991733953552,1.3338539542330077,1.352853536248596,1.5057560049373853
2024-10-25,1.65783882614846,1.3721606267515354,1.1593541741979903,1.2369787107385994,1.3564047676979858,1.3874871821945687
2024-10-26,1.4893914468880904,1.3551439093442874,1.2130245957001342,1.1771789113855704,1.245593509147886,1.5916041398821135
2024-10-27,1.3681867722535008,1.3698809783581642,1.2748300408409174,1.2386220882276449,1.2031925635906382,1.6184417079963833
2024-10-28,1.4258408211649154,1.4047813004358647,1.343955285052715,1.1795661348685105,1.0935877687704867,1.6485498228232223
2024-10-29,1.6303607338851642,1.3611081208449272,1.2839357406577547,1.120940179758737,1.1029485428046886,1.7009835464612735
2024-10-30,1.4801340655992374,1.429993331896823,1.260666693995707,1.0834717638488305,1.0922626790008518,1.824984288509539
2024-10-31,1.4340485895885993,1.4971973585821148,1.3051626741664673,1.073328742968574,1.0638863587507654,1.8282335929850073
2024-11-01,1.534759723986529,1.5233971771927923,1.282157111422759,1.1057139897081611,1.0043904955903933,1.6993951155775033
2024-11-02,1.5379849970852086,1.3959808247668168,1.2152396920510973,1.0524954402220212,1.00186302898916,1.6595631981573071
2024-11-03,1.516310092981987,1.3500117462520258,1.1756903347980205,1.0073481058085747,1.093051910815658,1.6110700435751888
2024-11-04,1.5035134252212425,1.2695083568655166,1.1575780300547052,1.0151828080236296,1.1223334174575361,1.7508740706316086
2024-11-05,1.5052196673284455,1.1582272427452383,1.1759303088388116,0.993296869117166,1.150346596057901,1.7658177649728768
2024-11-06,1.5383409442467713,1.289152894959824,1.1743090176244297,0.9317266399984373,1.1242790163878094,1.8050734246248346
2024-11-07,1.5425559534925832,1.3256936927067366,1.2005573839677601,1.0098783125861268,1.1312484380228938,1.7007437152735092
2024-11-08,1.5145493314825365,1.385890952531822,1.152442216042869,1.1111804140590786,1.0821303702710015,1.6145336974544833
2024-11-09,1.5134856566272876,1.3559435893088303,1.0904473189301438,1.061032815204212,1.0275592203849238,1.4892356901775485
2024-11-10,1.4921207062069122,1.3824909059221646,1.070423523847724,1.1181711867088597,1.0798059741182577,1.597561994782023
