timestamp,highest,lowest,mean,median,25th_percentile,75th_percentile
2024-06-04,0.009937000460922718,0.009937000460922718,0.009937000460922718,0.009937000460922718,0.009937000460922718,0.009937000460922718
2024-06-05,0.01056874085319154,0.009473706511200558,0.017232244691367683,0.010204984255996285,0.008099795734065818,0.007100838749852764
2024-06-06,0.012498541198388112,0.007470182022269442,0.023399652148284263,0.01068225754351388,0.009207100720155032,0.010248481802273179
2024-06-07,0.011024479744642617,0.005990421775593624,0.029288801381717904,0.013605921965060018,0.019214500083588933,0.006759993244820508
2024-06-08,0.02059011768510318,0.006155612962123376,0.030617025892498494,0.009501843371334308,0.01692527267476864,0.004999343264522919
2024-06-09,0.04003020496940683,0.002217294286779901,0.025532845063396307,0.009839572037681555,0.012150457791372724,0.0025858993405593294
2024-06-10,0.1324586209040768,0.003011765143992213,0.017955816094388444,0.01409509700016896,0.01223033354614556,0.002583554236843895
2024-06-11,0.1279546392337928,0.0021141141748087454,0.01758639998916054,0.017858673618520053,0.0062397864089438655,0.005866440374345469
2024-06-12,0.21542698432874,0.0009745601209610412,0.013705580067798592,0.01384920757402975,0.004840501599493093,0.004351250507987736
2024-06-13,0.2971719388708291,0.002259076691496132,0.004793556416370425,0.0020616407078895616,0.0031785486550647384,0.006469325846188856
2024-06-14,0.2686521422223706,0.0008798810517946376,0.003426017997444021,0.0019784288982652703,0.004989389437476619,0.009017614263035574
2024-06-15,0.5449061660042042,0.0004113896735522437,0.001966933582785788,0.002166191237083919,0.004110956530131871,0.006093768404384811
2024-06-16,0.2936178925399774,0.0003067688037491926,0.003599678406770472,0.0011776666788090796,0.006477715207378803,0.002215286636508746
2024-06-17,0.150039810334169,0.00012716246716489154,0.0037433105673064975,0.000537227333722891,0.006324922640603529,0.002304802457683707
2024-06-18,0.174226458587832,0.00017574608485022885,0.004286670951184031,0.0005431336033435326,0.0034169140695772256,0.0033643753066801
2024-06-19,0.10367962592439996,0.00018235251757389278,0.009730949209492244,0.0007552555145183968,0.002449712332062853,0.005118205217226025
2024-06-20,0.045551158312430305,0.0002482343980895088,0.006590626746499536,0.001987511851688427,0.002054884862155658,0.0031208365271266116
2024-06-21,0.047901457274307585,0.00022508957872281507,0.020358057483918487,0.0037925909213793393,0.002801856045113498,0.0007831569990537103
2024-06-22,0.04051794291695033,0.00014764845652559113,0.009391647111134889,0.0027686060893002754,0.0018746423508947945,0.00040510073247137867
2024-06-23,0.05927156848087436,0.00010089390617681472,0.014940350136635859,0.006254856862671241,0.0013486869285555614,0.0002822892094335578
2024-06-24,0.03415852632504477,0.00010840760508383785,0.01195739115473498,0.004862481599766613,0.0016351451754965196,0.0002460365953315897
2024-06-25,0.029077162128177698,5.410255246488051e-05,0.0083879003560907,0.0044394202113456835,0.0005577251040566955,0.00021426710720476134
2024-06-26,0.026606488544991463,4.990590970707694e-05,0.007754475767161208,0.007154021687989435,0.0004892073069418046,0.00036272609532571613
2024-06-27,0.06940688218964806,9.424811153970516e-05,0.003374661298358206,0.006061816032308958,0.0004156481669450321,0.00039939542082784954
2024-06-28,0.04832383816684745,0.000133555758021241,0.002829123045837639,0.004621793480875719,0.0003146925639325679,0.00035629763113956964
2024-06-29,0.04521026066050597,0.00027939067787494413,0.004776562895584886,0.0037843828086641146,0.00026580493558106305,0.0011210439362507184
2024-06-30,0.04521416459012256,0.00014561161102954657,0.0039521216406220834,0.004758890496841897,0.000133695429187183,0.0003988761928842128
2024-07-01,0.050682525481876635,0.0001597090643878598,0.003571368599741562,0.0044773882366513935,0.00017955416667941136,0.0006083040000121531
2024-07-02,0.03355715451623061,5.736156038258469e-05,0.003299460432465301,0.003002017813115137,0.00019761867235026828,0.000342867754797753
2024-07-03,0.08672145879990338,5.216650145333148e-05,0.006456479078746876,0.0021118429783527834,0.0001998984229279619,0.0007583435546668836
2024-07-04,0.09871344866598201,4.853952686879093e-05,0.0054004953981832415,0.0014066929275127144,0.00015116451922664323,0.0006894223477955886
2024-07-05,0.12761326433792908,5.034067251499082e-05,0.005788771830674965,0.001112001812635257,0.00014796075624407185,0.0006787290547528723
2024-07-06,0.06847703765210505,2.3109184026623894e-05,0.006182369429150584,0.0018363091519840407,0.00020236764605694208,0.0006101365959688212
2024-07-07,0.058573575970536126,1.915280519159219e-05,0.012303371832746884,0.001124878397073747,0.00021910087622547424,0.0005918977374816705
2024-07-08,0.0328694129215834,1.8676152581959544e-05,0.011250237162875844,0.001137293702046404,0.00025246240197789727,0.00048617092312659726
2024-07-09,0.018770997887906156,2.1433506150837002e-05,0.009765139914709158,0.0017863515230959312,0.0001298212932693018,0.00019299171617144094
2024-07-10,0.016572477061182443,1.7010079339678648e-05,0.004596504278990047,0.0013617151701366716,0.00017762160441557657,0.00030925237151671056
2024-07-11,0.02007613881042746,1.1502210867369924e-05,0.0011578065075046303,0.0009484885821561456,0.0002181487744418976,0.0004894018156986844
2024-07-12,0.01486436165325876,7.530796221673272e-06,0.0009913424383248908,0.00176122030968471,0.000349089695701513,0.00020373365660923754
2024-07-13,0.00944842816099151,6.3685404230774255e-06,0.00200299544684605,0.00144747575539942,0.0002748136743655359,0.00016952039881801086
2024-07-14,0.014326736119678003,3.5304244054679434e-06,0.002486095727601615,0.0006937888135889937,0.00016719331611208914,0.0003627664113080075
2024-07-15,0.01448072597342524,2.3672013454879398e-06,0.0032766632052367794,0.001399906141137784,7.669555875362752e-05,0.00040733930707067287
2024-07-16,0.007679732695560759,2.1771315181411158e-06,0.0033236153086252055,0.0016034571029939874,4.460462523137325e-05,0.0004944555964720088
2024-07-17,0.008490973318604898,2.190711874739291e-06,0.008219022905741745,0.0008482466951598078,3.2885227312858445e-05,0.0004154112493438611
2024-07-18,0.007904730495915504,2.0680940263829426e-06,0.00748208198468248,0.0006373716675070968,3.053300823280193e-05,0.0002784051671703905
2024-07-19,0.007189973565696138,1.5822098303187984e-06,0.012688454612186728,0.0003456824303722065,3.2591579273937175e-05,0.00025139584911219274
2024-07-20,0.004189469255169501,2.096977196138391e-06,0.009068439890937231,0.00019346740445980263,2.5636810235815835e-05,0.00040213905997864085
2024-07-21,0.0035256776190929276,1.2497551501309911e-06,0.010823690181445514,0.0006598690666363116,2.204534292412024e-05,0.00030088654265359875
2024-07-22,0.0017481505606977501,2.144103727913185e-06,0.01759722138696541,0.0010115885199039661,3.781276117852666e-05,0.00041973290284745633
2024-07-23,0.0019360944556552524,2.0676131693906174e-06,0.010067731741990774,0.0011503623909487047,4.789998528217444e-05,0.0005213078574135513
2024-07-24,0.0031749053736710156,2.036769181192664e-06,0.00750470941127832,0.00039324037529915666,3.882753235485371e-05,0.00015736311800175587
2024-07-25,0.002809967148655613,2.2751681778004338e-06,0.004642393318832861,0.000555651566576901,2.7092304041774607e-05,7.774200303369535e-05
2024-07-26,0.003007273955691364,1.576783689202607e-06,0.003719687425618219,0.00038002950622575634,5.9428341092544516e-05,0.00010892820064928083
2024-07-27,0.0029833773408287196,1.8797550488500155e-06,0.006951758071495833,0.0005704455430477881,3.461592774253526e-05,0.0002462756142225697
2024-07-28,0.007963330459084674,2.5500358337823493e-06,0.005578659646272815,0.0006021888565767281,2.4043157907310647e-05,0.0001963078907929711
2024-07-29,0.007768116540565272,3.162951328949267e-06,0.004916470477131789,0.0004549101195715654,2.4501349325224845e-05,0.0003674925890790659
2024-07-30,0.011905703056937795,1.9014627463959033e-06,0.0037059518319730394,0.00047874926891943576,2.004509511821315e-05,0.00040315789710514767
2024-07-31,0.013394450503005783,2.143995269017749e-06,0.003054820123409164,0.00040700914162141957,1.0786844663548604e-05,0.0006100491050338589
2024-08-01,0.00876539230050201,2.2137660066284976e-06,0.006289898199023741,0.0005720587595088709,9.451885410854233e-06,0.0005361202422088073
2024-08-02,0.004025455829184268,2.597003470878108e-06,0.00850114304725106,0.0005163323109633003,1.8027889663235445e-05,0.0007960969404553214
2024-08-03,0.006565539120818808,3.62939657557103e-06,0.003981198567833979,0.0005324561492250607,2.1162779657669556e-05,0.000338312284823758
2024-08-04,0.0038977263479643576,1.7982028448145075e-06,0.00405397996081601,0.000560825326373894,1.183216504782604e-05,0.0004277481465037225
2024-08-05,0.006558327725519373,1.9308758812576607e-06,0.003790766911365118,0.0003074293732910283,9.083691479626917e-06,0.0003663350496947865
2024-08-06,0.009507774482201236,2.93311977000184e-06,0.0024446793820082145,0.0001858096830972232,6.886443318457897e-06,0.00036133754061273577
2024-08-07,0.009011893055159658,4.263729360650634e-06,0.0016360356530641452,0.00010353630814175294,5.787707887392859e-06,0.00018746925738798156
2024-08-08,0.010319336552082097,4.477084799028027e-06,0.00044662431634669684,6.124742749663887e-05,7.23897672583841e-06,0.0002062274989393136
2024-08-09,0.007236433335353991,9.42830174350787e-06,0.001037698523257115,5.60558465190302e-05,5.005358168987625e-06,0.00010528007571022358
2024-08-10,0.004823367811629974,1.1772947473561082e-05,0.0009512422940439157,9.876815222989944e-05,5.90968437135173e-06,9.332310766143379e-05
2024-08-11,0.008549785355859374,3.109422157563724e-06,0.0006126423512115958,8.697307095434027e-05,4.57079659258649e-06,0.00014529764477729453
2024-08-12,0.008662430344909738,2.7543959976351473e-06,0.0005189296784242582,7.482357738471961e-05,5.647456252336789e-06,8.239468840446582e-05
2024-08-13,0.017589720724155693,3.1294302560685937e-06,0.0011829053947838787,6.60802440420227e-05,4.462778220192365e-06,9.025853658904383e-05
2024-08-14,0.02337165983055469,2.8534894021473166e-06,0.0010608819772213436,8.187151312627868e-05,3.849383746797834e-06,0.00011930513083179651
2024-08-15,0.030041882985489272,5.7785635258420284e-06,0.000565342206221214,5.767316754241665e-05,5.193539660311489e-06,0.00011368967679648504
2024-08-16,0.051535630829590104,4.7839106129408715e-06,0.0008020542883491449,4.2037049690358996e-05,2.46360315270123e-06,0.00029589578010184896
2024-08-17,0.05691561611250057,4.230670848236943e-06,0.0016304888716998664,3.73180233373997e-05,3.5131282729900417e-06,0.00037595510610403146
2024-08-18,0.02356071859831094,8.38774610961326e-06,0.000949603837395182,3.002363409245885e-05,4.188389956200423e-06,0.0003092575755961318
2024-08-19,0.016963453718760835,6.2074639417691904e-06,0.0013926475475960383,8.760070070061708e-05,6.550753063599192e-06,0.00010673518118459839
2024-08-20,0.007636852431757561,3.025351138004934e-06,0.0025445900773210036,0.00011401949007944913,6.6742496629027e-06,0.00023093961400683097
2024-08-21,0.005327035540839836,2.7095393811908523e-06,0.002961987742234823,8.753677859917386e-05,7.2898833355559396e-06,0.00011516701195525358
2024-08-22,0.007172349454229279,3.2559477400359303e-06,0.0023506212378808494,0.0001251554833770227,5.079560575415926e-06,6.740528242114232e-05
2024-08-23,0.0036675512974577162,4.3735207856435325e-06,0.0019300597112767999,0.00010441340385057466,5.893429478109757e-06,8.490797972409544e-05
2024-08-24,0.009754966404257121,2.898342766518092e-06,0.003236816671681449,0.0001265017779492311,6.406420922654591e-06,7.043498995910347e-05
2024-08-25,0.008677327239723897,1.7664520719935964e-06,0.0079109554422258,0.000215050887054861,5.459722551531939e-06,7.090959328953565e-05
2024-08-26,0.0068108266884866426,1.3553437101803949e-06,0.00805037754396008,0.00018421814782168332,2.634222671422127e-06,6.601153845041842e-05
