Ticker,Use SMA,SMA_FAST,SMA_SLOW,EMA_FAST,EMA_SLOW,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
NFLX,true,37,67,,,36,62.857142857142854,18.456072458186917,6.122092006297009,110222.7536362938,55668.057392067574,0.1322371873360154,1,14575.546921294053,2.256237798753581,0,0,5717,5718 days 00:00:00,1000.0,5628180.215511797,562718.0215511797,84157.40308202937,100.0,47762.56301430814,48.26803093967824,489 days 00:00:00,35,1,1769383.8382415138,461.42539972109785,-37.14847423835109,81.41494979958591,-9.866846667614302,145 days 21:49:05.454545454,34 days 11:04:36.923076923,1.3701173164038363,1.5235720207355237,1.3104709217580064,5.686494603483555,104 days 12:20:34.285714285,0
OP-USD,false,,,7,13,25,36.0,1.9665032999506793,23.474178403755868,256997.1777074813,53098.590435430015,0.704225352112676,2,180983.92796301498,1508.3944849509164,0,0,1065,1066 days 00:00:00,1000.0,6425929.442687035,642492.9442687035,117945.83276325032,100.0,224027.15314861265,61.39582467125757,339 days 00:00:00,25,0,0.0,245696.54639777972,-16.923636899702903,27335.10324468868,-8.377054506255616,36 days 02:40:00,9 days 01:30:00,0.5857514214893306,31.158411049957913,221.2455777758272,4.447356038075235,18 days 19:12:00,0
RUNE-USD,false,,,8,12,47,53.191489361702125,2.1467498146096005,23.15270935960591,86463.20001029498,49623.04867441172,0.6945812807881774,2,60055.720204195044,3.381313507377254,0,0,2030,2031 days 00:00:00,1000.0,4064770.400483865,406377.0400483865,7715.809319275475,100.0,148845.80603053368,60.07325800221128,504 days 00:00:00,47,0,0.0,584.8282913006665,-33.58356779544667,81.53389830057554,-9.860757792933937,35 days 02:52:48,7 days 18:32:43.636363636,1.9064276179662658,5.747011522144441,1.484816861312347,51.668103011978765,22 days 07:39:34.468085105,0
SOL-USD,true,26,32,,,35,58.82352941176471,4.357453407666182,19.219898247597513,68999.76286835445,31680.331895479543,0.5935556811758056,2,40955.201250295184,3.702275050832566,0,0,1769,1770 days 00:00:00,1000.0,2080603.440243031,207960.3440243031,20391.875188565118,100.0,39123.770744544105,57.894682636047726,240 days 00:00:00,34,1,-266388.49728102004,475.08343888985695,-28.921170908367756,91.03483889430615,-8.753901825779042,34 days 01:12:00,14 days 22:17:08.571428571,2.0849545242731566,6.6214611203966705,1.5630195190461071,9.198196198303444,26 days 04:14:07.058823529,0
RUNE-USD,true,3,26,,,50,42.0,1.8026448244328794,24.61841457410143,62991.600616473545,30367.85153686741,0.7385524372230429,2,46522.60015987707,3.3133599605305935,0,0,2031,2032 days 00:00:00,1000.0,3150580.03082368,314958.00308236806,7832.105750893852,100.0,150410.52996419012,70.80438843106344,731 days 00:00:00,50,0,0.0,503.2417581983234,-31.741580814218544,91.23029195275537,-8.02959803322209,37 days 19:25:42.857142857,8 days 13:14:28.965517241,1.8797810338077432,4.590289398595037,1.4720622637592387,39.213706645422015,20 days 20:09:35.999999999,0
ADA-USD,true,2,18,,,96,35.41666666666667,2.2470907082353526,36.19909502262444,55168.48655449111,29604.30149704384,1.0859728506787332,3,59911.47861121207,3.6759258099406558,0,0,2652,2653 days 00:00:00,1000.0,5297174.709231145,529617.4709231145,2358.4068965693587,100.0,232682.42255122503,66.1708923535848,823 days 00:00:00,96,0,0.0,1792.786705301054,-19.67743639575008,91.98901548057965,-5.927931302093987,25 days 16:56:28.235294117,5 days 16:15:29.032258064,1.553616542371065,3.4056163540280626,1.5589214091298969,223.5657743341571,12 days 18:29:59.999999998,0
ADA-USD,false,,,4,10,100,36.0,2.0799014823055715,37.72161448509996,49269.54527806212,26874.29742439752,1.131648434552999,3,55755.8037850571,3.6700338604479255,0,0,2651,2652 days 00:00:00,1000.0,4927954.527806214,492695.4527806214,2278.265402255327,100.0,234664.07117815982,49.562996756024624,825 days 00:00:00,100,0,0.0,2224.7829250323875,-17.163491632506382,97.74105986604522,-5.870539126870936,24 days 06:40:00,5 days 06:00:00,1.5446738629432313,4.484732411106836,1.5594540772030931,215.25902420889443,12 days 02:24:00,0
FET-USD,true,16,40,,,24,58.333333333333336,8.308475401009245,11.039558417663294,75246.11902055994,24183.784809179044,0.3311867525298988,1,24920.517798897497,3.2334099096818347,0,0,2174,2175 days 00:00:00,1000.0,1806906.8564934384,180590.68564934385,84.6387431286948,100.0,18732.561332807967,57.94407847958654,392 days 00:00:00,24,0,0.0,917.1771334109112,-30.73330037287939,155.40191128966865,-11.004371686582418,57 days 10:17:08.571428572,17 days 04:48:00,1.754496149423432,4.349350436335567,1.4633613552559515,2132.664548571478,40 days 16:00:00,0
DECK,true,76,84,,,81,57.49999999999999,9.039486299766166,10.147133434804667,17089.40655650177,14888.498136346238,0.21575342465753422,1,3687.097989930176,1.4217170769359309,0,0,7884,7885 days 00:00:00,1000.0,1270776.1672024345,126977.61672024344,12797.820787631377,100.0,21122.74614573319,62.72773599424518,2254 days 00:00:00,80,1,-97376.35731770727,526.1019208130252,-32.940292720108964,36.36521673846872,-8.944640375785072,84 days 08:52:10.434782608,23 days 16:56:28.235294117,0.9072261865685917,0.625175560635572,1.2063157712889971,8.921815504946172,58 days 14:05:59.999999998,0
NFLX,false,,,49,59,21,50.0,12.682650403206264,3.4983382893125765,50338.73588599762,11556.183628557765,0.07713835927934232,1,3883.0474944420066,2.0237292031771528,0,0,5717,5718 days 00:00:00,1000.0,2324293.2925596996,232329.32925596996,84157.40308202937,100.0,7157.555493492548,62.88903788226424,1044 days 00:00:00,20,1,1316518.574839747,615.1992834199438,-41.14788203095419,191.20095566029062,-15.623135562586437,325 days 14:24:00,41 days 19:12:00,1.2427860653302023,1.017895489968048,1.2691030672096917,1.7606523104035825,183 days 16:48:00,0
SOL-USD,false,,,14,21,24,37.5,2.406302559123067,13.574660633484163,30163.490613547583,6232.126159823881,0.4072398190045249,1,12283.774458005802,3.274915265484637,0,0,1768,1769 days 00:00:00,1000.0,724923.7747251422,72392.37747251421,20587.60818945168,100.0,12651.26110577823,66.2450767488849,723 days 00:00:00,24,0,0.0,1040.8291548459285,-26.906908491856036,253.3831897893527,-10.937950831920768,76 days 00:00:00,14 days 20:48:00,1.8541303693715279,4.3655383573807,1.4886909450590036,2.516308296055749,37 days 19:00:00,0
MSTR,false,,,6,23,148,38.513513513513516,2.349062902129188,22.059919511104486,10604.02485166192,6187.852339729007,0.4632583097331942,1,4912.402629149687,1.5215453864451023,0,0,6709,6710 days 00:00:00,1000.0,1570395.6780459636,156939.56780459636,2924.473291882377,100.0,51789.63390874714,90.58898487833793,2310 days 00:00:00,148,0,0.0,669.0262975778547,-51.12041681384669,44.80751909335054,-7.209261566645249,48 days 18:31:34.736842105,8 days 22:25:03.296703296,0.9562785286583039,0.5434258195899091,1.262408612162576,52.66421647283367,24 days 06:38:55.135135133,0
WDC,true,11,83,,,94,45.744680851063826,1.4555173923076012,8.057603291616664,5284.725611698899,3662.8497953425635,0.1692096691239499,1,894.2266721664346,0.9816587490292801,0,0,11666,11667 days 00:00:00,1000.0,497764.2074996963,49676.42074996963,6026.222059461857,100.0,34208.95004194151,70.20799665884152,1901 days 00:00:00,94,0,0.0,159.82023116769798,-30.06701030927833,38.34095758307271,-10.72853482784264,111 days 17:51:37.674418604,29 days 11:45:52.941176470,0.6352440699882217,0.3054346469997589,1.1425820009581797,7.243377071041047,67 days 02:48:30.638297870,0
MARA,true,53,73,,,22,57.14285714285714,2.486575738475452,6.540018685767674,13220.659947420787,3642.0550819341006,0.14388041108688882,1,1902.1939880748687,2.2848211260192923,0,0,3211,3212 days 00:00:00,1000.0,176744.16855628428,17574.416855628428,-86.60535061693169,100.0,4490.913057623209,77.86268925750086,693 days 00:00:00,21,1,-101889.69033955224,489.496705411912,-26.75570001890963,109.28318478523944,-13.677727009196255,87 days 20:00:00,41 days 13:20:00,0.8985406176783799,1.0280226731095459,1.3526537158804843,203.92530115561425,67 days 23:59:59.999999999,0
LINK-USD,false,,,5,6,134,38.80597014925373,1.5891796346674996,50.54696341003395,5458.297371107692,3209.310982559927,1.5164089023010185,4,8277.01072495395,2.5951128704351567,0,0,2651,2652 days 00:00:00,1000.0,732411.8477284317,73141.18477284316,8270.219393418862,100.0,63417.02774949049,57.78068674372713,912 days 00:00:00,134,0,0.0,285.51053841237587,-34.32003475674675,32.36826880714824,-6.512624406453739,19 days 03:41:32.307692307,4 days 19:54:08.780487804,1.4354229124949902,2.5597323031220784,1.3529684837485667,7.8439231528786575,10 days 09:18:48.358208953,0
CAKE-USD,false,,,13,18,23,52.17391304347826,2.436211516968672,14.411027568922306,8962.068364064406,2468.889356491572,0.4323308270676691,1,3874.5784280729567,3.502454672009115,0,0,1596,1597 days 00:00:00,1000.0,207127.57237348132,20612.75723734813,76.04975245555607,100.0,5929.786187911441,54.11787919705661,400 days 00:00:00,23,0,0.0,2698.8017211294496,-17.77577412097172,257.62005212591345,-8.285240461252783,45 days 08:00:00,6 days 21:49:05.454545454,1.7517042937794358,4.404536443594388,1.5958076348810872,270.0430549973762,26 days 22:57:23.478260868,0
MATIC-USD,false,,,7,20,46,39.130434782608695,1.629749672339854,21.73913043478261,5767.317555173011,2383.189072385542,0.6521739130434783,2,3761.294057721529,2.6351866568686413,0,0,2116,2117 days 00:00:00,1000.0,266296.60753795813,26529.660753795815,6823.525227709009,100.0,14522.983846569809,67.94163788911813,424 days 00:00:00,46,0,0.0,1607.9475383989327,-22.16477201209548,136.13955386658384,-9.072919606302658,40 days 18:40:00,9 days 06:00:00,1.363580635169399,2.3832026165994358,1.398404513223277,2.887969908290809,21 days 14:05:13.043478260,0
RDNT,true,19,70,,,52,46.15384615384615,3.125793394084379,7.353981049356527,4129.5069601731575,2275.210446376395,0.15443360203648707,1,637.7346344942848,1.237117510114334,0,0,7071,7072 days 00:00:00,1000.0,215734.36192900408,21473.436192900408,8248.64837609564,100.0,3458.879827810434,77.71653013189278,1313 days 00:00:00,52,0,0.0,443.80002499421505,-30.472728776389836,65.55955212659467,-13.293744302455284,109 days 19:00:00,38 days 12:51:25.714285714,0.7207946740173864,0.4113003521007774,1.2029360970682612,1.6032672522603637,71 days 10:09:13.846153846,0
CAKE-USD,true,6,33,,,24,45.83333333333333,2.699510280731964,15.028177833437695,7988.832899599227,2017.3820453533401,0.4508453350031309,1,3601.728044903847,3.4399278670946676,0,0,1597,1598 days 00:00:00,1000.0,192731.98959038148,19173.19895903815,71.05699654037106,100.0,4888.607845089892,53.388675758777005,344 days 00:00:00,24,0,0.0,2952.0078515273544,-16.19414506338188,301.03659221025583,-7.221203922453491,47 days 00:00:00,10 days 16:36:55.384615384,1.735151750193165,4.356517229253472,1.5700197757023866,268.8284460720893,27 days 07:59:59.999999998,0
AVAX-USD,true,2,12,,,78,42.30769230769231,2.135166297653736,48.598130841121495,3123.825314781345,2002.4521248598362,1.4579439252336448,3,4554.36214117654,3.5063290796114974,0,0,1605,1606 days 00:00:00,1000.0,244658.37455294488,24365.837455294488,411.8377744728845,100.0,11112.364889720853,49.687197347683146,430 days 00:00:00,78,0,0.0,269.40172126818146,-18.286924151131224,38.87036066455957,-5.851332062550661,16 days 14:32:43.636363636,4 days 01:36:00,1.7550557272826983,5.011822551570285,1.5188720405633656,58.16367794693087,9 days 08:55:23.076923076,0
VRSN,true,71,81,,,66,64.61538461538461,2.04089236223358,9.558823529411766,1808.518801565897,1743.7509106007271,0.2038235294117647,1,368.6186851426961,1.2967617386031969,0,0,6800,6801 days 00:00:00,1000.0,151078.91216990066,15007.891216990067,3466.745174632313,100.0,8046.865994058802,75.38714241748038,2647 days 00:00:00,65,1,32525.1900681174,379.22633279483034,-27.634757686294943,26.51027889585107,-8.687626668192202,77 days 16:34:17.142857143,39 days 02:05:13.043478261,0.823450066081938,0.4099446941412559,1.2028934653561478,3.32910135039903,64 days 00:44:18.461538460,0
MATIC-USD,true,2,4,,,277,39.492753623188406,1.1950054246689676,130.37316957959376,2736.616006971599,1637.522753403076,3.925366084081247,8,10742.219658920165,3.2227180587498974,0,0,2117,2118 days 00:00:00,1000.0,771078.1056562581,77007.81056562581,6909.094498908528,100.0,274422.18101677933,61.28309682938428,828 days 00:00:00,276,1,14772.087732093758,622.5982968840159,-16.840168577657256,19.993710555804338,-4.6747125736170325,5 days 22:27:31.376146789,2 days 09:20:28.742514970,1.5317108035062008,3.499203177554851,1.448076640569169,10.145861527554906,3 days 18:57:23.478260868,0
NTES,true,12,67,,,61,50.0,1.8987207758332079,9.693053311793214,2348.622456730187,1617.5085790152802,0.20694668820678513,1,486.0396392683957,1.3862844240876444,0,0,6190,6191 days 00:00:00,1000.0,173482.25180974294,17248.225180974292,17300.412360917282,100.0,8239.0796413506,48.154219786079494,1418 days 00:00:00,60,1,31564.90440593174,1065.3999007582704,-20.30603031229308,57.557927477806004,-8.66842117049879,88 days 12:00:00,27 days 07:12:00,0.871266705417263,0.7377295896314126,1.207060616686504,-0.0030165280950692343,57 days 21:36:00,0
PAYX,false,,,32,70,56,43.63636363636363,1.7100071534966699,5.264669283047764,2648.87231735288,1459.4337836654986,0.11256820139753039,1,298.17879249612207,1.1130306673610386,0,0,10447,10448 days 00:00:00,1000.0,172686.7568721307,17168.67568721307,70107.3110198052,100.0,9886.051801955062,58.06028266848925,5212 days 00:00:00,55,1,25998.779417722224,314.5543311121729,-18.451040353609084,46.58682535539391,-6.6318055386397425,220 days 21:00:00,49 days 01:32:54.193548387,0.7368615749348104,0.3396078049919536,1.1520997112365765,-0.755108626511678,124 days 00:52:21.818181818,0
