Ticker,Use SMA,SMA_FAST,SMA_SLOW,EMA_FAST,EMA_SLOW,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
SOL-USD,true,26,32,,,35,58.82352941176471,4.357453407666182,19.219898247597513,68999.76286835445,31680.331895479543,0.5935556811758056,2,40955.201250295184,3.7045471014161206,0,0,1769,1770 days 00:00:00,1000.0,2092465.694382719,209146.5694382719,20508.706597465,100.0,39123.770744544105,57.894682636047726,240 days 00:00:00,34,1,-254526.24314133194,475.08343888985695,-28.921170908367756,91.03483889430615,-8.753901825779042,34 days 01:12:00,14 days 22:17:08.571428571,2.086179024414098,6.631254615462706,1.5635170281932933,9.197940491484903,26 days 04:14:07.058823529,0
SOL-USD,false,,,14,21,24,37.5,2.406302559123067,13.566986998304127,30163.490613547583,6232.126159823881,0.4070096099491238,1,12276.830549324059,3.2739900174747913,0,0,1769,1770 days 00:00:00,1000.0,724923.7747251422,72392.37747251421,20528.86117468523,100.0,12651.26110577823,66.2450767488849,723 days 00:00:00,24,0,0.0,1040.8291548459285,-26.906908491856036,253.3831897893527,-10.937950831920768,76 days 00:00:00,14 days 20:48:00,1.8536018913643475,4.361029512532057,1.4886909450590036,2.526370842323367,37 days 19:00:00,0
