Ticker,Use SMA,SMA_FAST,SMA_SLOW,EMA_FAST,EMA_SLOW,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
NVDA,true,45,73,,,44,65.9090909090909,35.77129437215118,6.712433257055682,224096.25992925273,149191.72492994327,0.14096109839816934,1,31588.854946549127,1.9739204269573327,0,0,6555,6556 days 00:00:00,1000.0,9861235.436887119,986023.5436887118,319628.87502249185,100.0,53538.3178634907,59.60017187115309,1187 days 00:00:00,44,0,0.0,259.6005531187526,-52.14122348162098,56.116016025423455,-11.580553542093872,128 days 11:35:10.344827586,38 days 20:48:00,1.2202177300524712,1.1218517704835007,1.2680904335628094,2.084901336336796,97 days 22:21:49.090909090,0
NVDA,false,,,47,67,27,66.66666666666666,80.30649564638742,4.118993135011442,253512.4447131769,103709.63647357238,0.08649885583524028,1,21928.53640768441,1.9151240712859843,0,0,6555,6556 days 00:00:00,1000.0,6845836.007255777,684483.6007255777,319628.87502249185,100.0,11770.697475228857,53.904959366830276,1327 days 00:00:00,27,0,0.0,650.6836679518591,-19.335206128601033,128.24427264101627,-11.259945847495539,240 days 22:40:00,27 days 02:40:00,1.1765558236545657,1.178114542416346,1.2485746097774388,1.1414948842698005,169 days 15:59:59.999999996,0
