Ticker,Use SMA,SMA_FAST,SMA_SLOW,EMA_FAST,EMA_SLOW,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
ETH-USD,true,12,21,,,66,51.515151515151516,1.6828556366069791,24.886877828054295,1372.7733364772737,1071.494339766467,0.7466063348416289,2,1024.9212693156114,2.059536371265035,0,0,2652,2653 days 00:00:00,1000.0,91603.0402075001,9060.30402075001,755.0761993154946,100.0,6739.019357520474,55.69925536326474,570 days 00:00:00,66,0,0.0,289.310745133255,-20.062885148600394,28.660615231627553,-7.436245554387773,30 days 02:07:03.529411765,10 days 09:00:00,1.3095858825810882,1.5471357769494625,1.3212352744679177,10.999191643126247,20 days 12:43:38.181818181,0
ETH-USD,false,,,14,15,43,41.86046511627907,1.6309507185331302,16.214177978883864,2023.0845031523177,835.9853318811229,0.4864253393665159,1,984.0795660130053,2.026741921776912,0,0,2652,2653 days 00:00:00,1000.0,87992.63363554969,8699.26336355497,754.116478725507,100.0,4854.732773512044,55.22488311203975,570 days 00:00:00,43,0,0.0,284.97749845741225,-24.907029978295395,53.92742631980909,-8.255941010431224,59 days 06:40:00,10 days 11:31:12,1.3003665971625438,1.5418264521197653,1.3216835073867776,10.53570251940011,30 days 21:46:02.790697674,0
