Ticker,Use SMA,SMA_FAST,SMA_SLOW,EMA_FAST,EMA_SLOW,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
NVDA,true,54,74,,,52,65.38461538461539,7.827792518925266,7.936507936507936,135745.49285964915,105953.78230551127,0.16666666666666666,1,22624.248809941524,1.8972942811242142,0,0,6552,6553 days 00:00:00,1000.0,7059765.628701756,705876.5628701756,316459.3728477257,100.0,53701.66493755592,62.26784889844653,2017 days 00:00:00,52,0,0.0,617.4513249746223,-54.258790214147936,56.35364147769434,-12.296645285414437,106 days 05:38:49.411764706,38 days 22:40:00,1.1780352333744155,1.0249843378535068,1.258796117109274,1.2305440237658252,82 days 22:36:55.384615384,0
UNH,true,64,88,,,62,66.12903225806451,2.9161777694469206,6.104765655769988,34486.92308436712,32396.806533799416,0.12820007877116976,1,4421.226255991137,1.457080109146543,0,0,10156,10157 days 00:00:00,1000.0,2139189.231230762,213818.92312307618,364548.44317291956,100.0,68879.19030956077,52.159960185781294,840 days 00:00:00,62,0,0.0,267.234300747245,-23.950814324665334,32.403145914838824,-9.209407902514918,145 days 22:14:38.048780488,44 days 18:17:08.571428571,0.9536107386712386,0.608265793482763,1.198378457731585,-0.41346910917500884,111 days 15:52:15.483870967,0
AMAT,true,63,78,,,91,59.34065934065934,3.37764562857379,8.041000265087922,29489.379677830664,26513.92778226533,0.16886100556684636,1,4979.60630594101,1.2355835278455698,0,0,11317,11318 days 00:00:00,1000.0,2684533.55068259,268353.355068259,188409.3099095408,100.0,85231.6467917707,68.99444951216235,2182 days 00:00:00,91,0,0.0,180.5708703350257,-51.36831686460077,29.821189074288895,-9.418022862412348,91 days 16:53:20.000000001,45 days 23:21:04.864864865,0.8070394273418158,0.42027908019412474,1.169467519928358,0.42431048230632007,73 days 02:38:14.505494505,0
AMZN,true,53,65,,,76,60.0,2.263531934747098,10.749605847785581,19327.478146188918,17570.434678353562,0.22875161244087716,1,4421.19179035653,1.6583111175368253,0,0,6977,6978 days 00:00:00,1000.0,1757045.022679475,175604.50226794748,233924.7338553821,100.0,68510.0660528196,70.85863663404723,902 days 00:00:00,75,1,306484.1617153061,227.02734995034209,-33.95705890085733,32.142738855106145,-9.67074941523595,75 days 18:39:59.999999999,32 days 00:00:00,1.0169762963555369,0.6748286654376499,1.2390653312132875,-0.24931195015696628,58 days 06:23:59.999999999,0
NFLX,true,46,48,,,126,60.8,2.8792521592644476,21.872265966754153,14335.199358350095,13205.759408904329,0.462992125984252,1,6637.084427330596,2.0974856820019445,0,0,5715,5716 days 00:00:00,1000.0,2569010.2171326904,256801.02171326903,84646.35608437863,100.0,95586.0777372438,47.61721231835027,535 days 00:00:00,125,1,776110.2973389286,126.05106989413555,-36.89349212253566,17.31039328200511,-6.206210908802623,36 days 23:22:06.315789473,16 days 06:22:02.448979591,1.2685764236916073,1.3670441100640385,1.2892395790294924,2.0338107107325474,28 days 20:32:38.399999998,0
MU,false,,,31,49,60,50.0,3.093370401229266,5.852516582130316,15526.101697280963,10692.907505014437,0.12290284822473663,1,1908.2021204227478,1.1133196397519511,0,0,10252,10253 days 00:00:00,1000.0,932566.101836858,93156.6101836858,6434.513380092694,100.0,20199.56702789954,79.82467838977709,3189 days 00:00:00,60,0,0.0,240.80875,-31.55159759788207,50.09788195119476,-11.095876402145223,152 days 15:12:00,38 days 10:23:59.999999999,0.7430887499211996,0.3452717764996729,1.1524518991660497,13.477646510441136,95 days 12:47:59.999999999,0
AAPL,true,13,35,,,160,51.24999999999999,2.8220231934326514,14.376853266241351,13521.256954499593,10499.460892698546,0.3019139185910684,1,4082.2556714097077,1.2771054970817368,0,0,11129,11130 days 00:00:00,1000.0,2164401.1127199354,216340.11127199355,177253.77059260028,100.0,113697.44135620244,71.24338953799518,1376 days 00:00:00,160,0,0.0,147.54579871967252,-56.637756652088264,21.06732267620369,-7.202025816766803,60 days 04:23:24.878048780,19 days 02:27:41.538461538,0.8652285744358478,0.4020182904354506,1.1925417875404978,0.2205106303167408,40 days 03:44:59.999999998,0
MU,true,26,47,,,111,50.45045045045045,1.7775558759940646,10.827155676941084,10011.704676011805,7652.9547072981295,0.22737026921576278,1,2276.363987493515,1.1411702774030703,0,0,10252,10253 days 00:00:00,1000.0,1112299.219037311,111129.92190373108,6434.513380092694,100.0,49577.18883511362,72.18599493856715,2129 days 00:00:00,111,0,0.0,270.8662420382165,-29.203228284913163,31.239865555479458,-10.305837812646237,72 days 10:42:51.428571428,27 days 05:14:10.909090909,0.7517120802053241,0.39293033775508274,1.1581498511679758,16.27091317387705,50 days 00:51:53.513513512,0
DIS,true,25,70,,,113,52.67857142857143,2.3695785302034915,7.052008563153255,7745.489342777231,6182.1411150413505,0.1494144314318096,1,1157.2878863122007,1.135472617854494,0,0,15882,15883 days 00:00:00,1000.0,1039727.0283848818,103872.70283848819,119222.33790789485,100.0,39182.731572886914,56.19418457198218,2530 days 00:00:00,112,1,171232.22199383203,97.78081632839026,-24.283039620301384,22.913254684061982,-7.845348284120897,122 days 08:08:08.135593220,36 days 07:41:53.207547170,0.7487227150930648,0.30801696018951574,1.1552146417863112,-0.12874797910157587,81 days 15:12:51.428571429,0
CSCO,false,,,26,63,53,50.0,1.7468731522206962,5.903723887375113,10327.791225037208,6164.430024126891,0.1263623978201635,1,1305.0444633817456,1.4583249294573044,0,0,8808,8809 days 00:00:00,1000.0,666214.1645233828,66521.41645233828,80501.11126551968,100.0,37690.758777352006,44.43213182753267,1953 days 00:00:00,52,1,128169.0208214483,380.07620417341013,-15.552498415040564,51.5058493433042,-6.600418655947221,180 days 17:32:18.461538462,30 days 09:13:50.769230769,0.9732584800689844,0.6958259613200541,1.1994088033936194,-0.1736584078581434,105 days 13:23:04.615384615,0
LRCX,true,80,84,,,140,60.0,2.0754203265282234,13.630610456625451,6578.069736598907,5980.063396908097,0.28624281958913445,1,1882.9252288580262,1.1335457244424119,0,0,10271,10272 days 00:00:00,1000.0,921929.7631238464,92092.97631238464,36948.53781241283,100.0,46646.658468047535,70.51567743761575,1002 days 00:00:00,140,0,0.0,171.50315430728693,-31.52600072669133,18.275603505273036,-8.475935369035119,53 days 20:51:25.714285714,30 days 08:08:34.285714286,0.736363772342734,0.38930101638039194,1.1565005979616827,1.4924660558948037,44 days 10:58:17.142857142,0
ADBE,false,,,26,29,92,52.17391304347826,2.032461137976439,9.487470351655151,6980.414036423798,5518.113862785611,0.19923687738475818,1,1390.7558954698131,1.1803528015162046,0,0,9697,9698 days 00:00:00,1000.0,643198.0913509894,64219.80913509894,205206.76961615114,100.0,32401.234505286215,64.39696382188632,1113 days 00:00:00,92,0,0.0,362.5952632582464,-30.432894736842098,30.056005433204803,-8.215920019550914,104 days 03:30:00,26 days 01:38:10.909090909,0.7885227130222694,0.4278888949855663,1.1675189702632687,-0.6870482915586796,66 days 19:18:15.652173913,0
ASML,true,20,45,,,82,54.32098765432099,2.4735875170463193,10.762689343608823,6050.083601569376,4979.492676188786,0.2288068030826468,1,1384.3002872578347,1.5163339767157307,0,0,7526,7527 days 00:00:00,1000.0,485568.40076844656,48456.84007684466,34398.370949074175,100.0,19868.965644127475,48.76604532208139,908 days 00:00:00,81,1,-5488.3709586731275,265.9103916144899,-18.14587703624674,26.42431372733689,-6.793881007972984,75 days 09:49:05.454545454,26 days 22:42:09.729729730,0.9682657169672618,0.7172544892971159,1.2100677004621818,0.4086957823841034,53 days 06:31:06.666666665,0
CSCO,true,18,73,,,62,52.459016393442624,1.522818709983352,6.925522252497729,6075.031994051402,4462.833420790745,0.1478201634877384,1,898.0122225539197,1.4202981777939894,0,0,8808,8809 days 00:00:00,1000.0,460091.18619276467,45909.118619276465,80501.11126551968,100.0,32669.8654593841,41.387986508074924,2023 days 00:00:00,61,1,88514.23455562937,303.9731343283582,-17.77896399040267,36.17818055069433,-6.92458622147553,131 days 15:45:00,35 days 12:24:49.655172413,0.9470039849332282,0.6988565159365018,1.1976984981418768,-0.4297082624381074,85 days 22:49:10.819672131,0
ALGN,true,13,39,,,78,51.94805194805194,2.708207533839616,12.744124462098643,5582.582145587561,4394.004050049241,0.2711022840119166,1,1513.450770352934,1.6507254903521877,0,0,6042,6043 days 00:00:00,1000.0,403772.3390280511,40277.233902805114,1147.7037217881953,100.0,11577.057034024057,59.65973650030446,914 days 00:00:00,77,1,-27086.486182191176,239.01839408710424,-26.596340576065806,30.704005815239167,-7.815718799621162,66 days 22:48:00,20 days 19:27:34.054054054,0.9803564253537196,0.7322382352716396,1.2515857256934593,34.09375559055488,44 days 18:42:04.675324675,0
ROST,true,25,56,,,83,55.42168674698795,2.192457715134358,8.340032154340836,5073.0044480728175,4259.916111926791,0.17514067524115756,1,888.4894245368691,1.2144528463054285,0,0,9952,9953 days 00:00:00,1000.0,422059.36919004394,42105.936919004394,25606.343438511693,100.0,23551.68485557398,59.52971593072629,981 days 00:00:00,83,0,0.0,96.06704142901997,-30.60438471022381,24.23263782620044,-8.157277358043057,101 days 07:18:15.652173913,41 days 14:55:08.108108108,0.7993797323262531,0.4169079096558844,1.1722105635740558,0.6443557050663263,74 days 16:46:15.903614457,0
ADI,true,72,87,,,102,63.725490196078425,2.1982652609226183,9.012989308120526,4324.675485901904,4175.637352697916,0.18927277547053106,1,818.5433322260209,1.066575086535133,0,0,11317,11318 days 00:00:00,1000.0,442116.8995619944,44111.68995619944,28088.188307778484,100.0,27447.9200544312,74.0076211957535,2164 days 00:00:00,102,0,0.0,627.1341232227489,-46.81998983764647,25.051833342706846,-9.756182363271224,82 days 03:41:32.307692308,38 days 17:30:48.648648648,0.7008385555195407,0.29331417711391067,1.148931582979626,0.5704711700463628,66 days 09:38:49.411764706,0
NFLX,false,,,21,45,51,50.0,3.5786772069962303,8.748906386701663,7036.286992722666,4038.273067448729,0.18740157480314962,1,1318.6112632031452,1.6846370178255314,0,0,5715,5716 days 00:00:00,1000.0,519035.7196594011,51803.571965940115,84646.35608437863,100.0,7904.17172879232,63.404170067994535,1047 days 00:00:00,50,1,166221.37002326775,453.20676372231077,-32.46183574253201,63.534027139588915,-11.76295132573598,130 days 11:31:12,17 days 01:55:11.999999999,1.0541302307323992,0.7738749115534769,1.2324882878208885,-0.38799997587255386,73 days 18:43:11.999999999,0
