Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Least Total Trades,AAPL,SMA,17,46,0,true,false,1,127,1.6262127062514797,50.79365079365079,2.458776296351067,8.575425019262358,1.1736387883296608,-0.328057565396738,52 days 03:37:08.571428571,0.007769204324543879,0.2381888005715817,0.474502098776458,2.042570199729634,0,11197,11198 days 00:00:00,1000.0,1106341.1072363548,110534.11072363549,164499.37529082925,100.0,51826.39121378276,75.44219080231427,1635 days 00:00:00,126,-1106.3411072362214,126.2470685237955,-60.34491182136912,24.846682861206627,-8.22071210790592,78 days 06:22:30,25 days 04:38:42.580645161,8781.328955107863,0.7978726522543101,0.3402002069351885,1.1740415166341869,-0.9835486388374137,56.739064085789664,1.1166251448335962,0.42377622377622376,-0.028097025395164753,None,None,0.0008288956541669861,0.20888170485008048,1105.3411072363583,0.17084588979065685,0.31507430413922183,6572,6571,16217.876984126984
Most Avg Winning Trade [%],AAPL,SMA,17,43,0,true,false,1,131,1.612175880449904,48.46153846153846,2.7206903790349792,8.484667589290703,1.1832907097429957,-0.2976084813489752,50 days 02:46:09.230769230,0.008015845731672256,0.24569081003840315,0.48950611771010094,2.0846048529194183,0,11197,11198 days 00:00:00,1000.0,1156429.6602767042,115542.96602767042,164499.37529082925,100.0,51085.36591649899,79.32074422227222,2724 days 00:00:00,130,-1156.4296602765098,142.2773634254385,-60.34491182136912,25.83058907803543,-7.825676497140906,77 days 14:28:34.285714286,24 days 06:26:51.940298507,8896.816076438321,0.8055536942853943,0.32585360660133716,1.1765862017984188,-1.0576311625873167,58.28962399662504,1.1189836134964122,0.41944479655216116,-0.027525698371652266,None,None,0.0008294998876819289,0.2090339716958461,1155.4296602766976,0.1720131698896783,0.3122975236320575,6516,6515,16217.876984126984
Median Max Drawdown [%],AAPL,SMA,17,45,0,true,false,1,129,1.596457465471456,49.21875,2.4500581744547603,8.339986686289173,1.1650807975947721,-0.3748898089126982,51 days 04:41:14.999999999,0.007892525028108067,0.24193980530499243,0.4820041082432795,2.0177747551270313,0,11197,11198 days 00:00:00,1000.0,1029302.3592179205,102830.23592179205,164499.37529082925,100.0,47919.01170473777,75.44219080231427,1883 days 00:00:00,128,-1029.3023592177778,126.24706852379548,-60.34491182136913,25.085044977704875,-7.889839042313739,79 days 03:25:42.857142857,24 days 02:35:04.615384615,8041.653606071392,0.7920923571138032,0.3362860144874811,1.1730083690012034,-0.9856204467162798,56.97824350913165,1.1172348744775245,0.42196825396825394,-0.02793216694140121,None,None,0.0008220361164847685,0.20715310135416165,1028.3023592179327,0.1689456601118271,0.31474712996827026,6554,6553,16217.876984126984
Least Worst Trade [%],AAPL,SMA,18,42,0,true,false,1,135,1.5465205650660454,51.49253731343284,2.6604860609581,8.132835893716079,1.1611197362161962,-0.41087907531308154,48 days 10:44:46.567164179,0.008262487138800633,0.25319281950522465,0.5045101366437439,2.0591756505032675,0,11197,11198 days 00:00:00,1000.0,970100.2408175375,96910.02408175376,164499.37529082925,100.0,44908.14189248019,81.78967941138602,1550 days 00:00:00,134,-970.1002408174099,142.2773634254385,-64.96272873178259,23.609459408814306,-8.296195222311274,71 days 18:46:57.391304348,23 days 16:14:46.153846154,7239.33090342056,0.7898063676270415,0.30723090797678965,1.1739464528543075,-1.0108481838386478,58.567760260144404,1.1197752747019547,0.416751012145749,-0.027521501818065317,None,None,0.0008140959463352489,0.20515217847648273,969.1002408175364,0.167388408030255,0.31260913451119937,6493,6492,16217.876984126984
Least Avg Losing Trade [%],AAPL,SMA,18,44,0,true,false,1,127,1.507099578908356,50.79365079365079,2.401965813617287,8.611692275796763,1.143554335370054,-0.4719856492480139,51 days 19:59:59.999999999,0.007769204324543879,0.2381888005715817,0.474502098776458,2.051208654063586,0,11197,11198 days 00:00:00,1000.0,869580.3084329453,86858.03084329452,164499.37529082925,100.0,40807.72459996362,81.27547076288974,1631 days 00:00:00,126,-869.5803084328072,137.740433962519,-64.96272873178258,25.132933700017574,-8.442492420173105,77 days 06:00:00,25 days 14:19:21.290322580,6900.395942391889,0.7783278987567597,0.30369510075151174,1.1703138068450887,-0.9963156324949449,57.41896721997347,1.1162177305770244,0.41962474645030423,-0.02777780308608349,None,None,0.000806260958915526,0.20317776164671256,868.5803084329424,0.16451819890809216,0.31416640002685736,6532,6531,16217.876984126984
Median Total Fees Paid,AAPL,SMA,19,40,0,true,false,1,132,1.4991292225439852,50.38167938931297,2.352937977730044,8.251405184800866,1.1590752657871795,-0.4211796576189869,49 days 12:49:27.938931297,0.00807750608345435,0.24756631240510854,0.4932571224435117,2.042769953761544,0,11197,11198 days 00:00:00,1000.0,953155.8472730055,95215.58472730055,164499.37529082925,100.0,49047.74344884829,80.89041036095925,1525 days 00:00:00,131,-953.1558472729521,146.62335086623474,-64.96272873178258,24.461820330877064,-8.208400963522653,75 days 02:10:54.545454546,23 days 14:01:50.769230769,7275.641245192963,0.7892208862025674,0.30975822180685597,1.173596116054711,-1.033659224149457,58.97027308959326,1.1214838797578797,0.4156763590391909,-0.027521501818065373,None,None,0.0008117096749908012,0.2045508380976819,952.1558472730142,0.16692558016826964,0.31192404567740145,6490,6489,16217.876984126984
Median Sortino Ratio,AAPL,SMA,19,41,0,true,false,1,135,1.4975674764028362,50.0,2.4400319613412473,8.050534899763761,1.147575305817995,-0.47075988353736803,48 days 09:40:17.910447760,0.008262487138800633,0.25319281950522465,0.5045101366437439,2.038337629796398,0,11197,11198 days 00:00:00,1000.0,871596.6853694868,87059.66853694868,164499.37529082925,100.0,43229.956938124305,81.28381787049929,1526 days 00:00:00,134,-871.5966853693826,148.85008859659973,-64.96272873178258,24.247364466764,-8.14629466723648,74 days 11:27:45.671641791,22 days 07:52:50.149253731,6503.494642200422,0.7807380707897692,0.30377971996258435,1.1718954833083755,-1.01165589843705,58.68954604403694,1.1216102541098123,0.41531850353892824,-0.02752150181806544,None,None,0.0008043230664869958,0.20268941275472294,870.5966853694872,0.1645788972275064,0.312443769731416,6487,6486,16217.876984126984
Mean Total Return [%],AAPL,SMA,17,44,0,true,false,1,134,1.489704327727425,48.87218045112782,2.5934630801894416,7.984094400839427,1.1367225306370663,-0.4999073726162419,49 days 02:31:34.736842105,0.008200826787018538,0.2513173171385193,0.5007591319103332,2.0065411845996386,0,11197,11198 days 00:00:00,1000.0,823649.2479217766,82264.92479217766,164499.37529082925,100.0,37405.48233834162,79.73437287831942,1632 days 00:00:00,133,-823.649247921654,137.740433962519,-60.34491182136912,24.701564786386477,-7.995840526521721,75 days 21:02:46.153846154,23 days 12:21:10.588235294,6191.525542629312,0.7739838102108351,0.3068014040967865,1.169211599202919,-1.0002500493446305,57.59612050914023,1.1176391238302235,0.41962474645030423,-0.027777803086083432,None,None,0.0008010868378050626,0.2018738831268758,822.6492479217761,0.1630969557424622,0.3139022454296204,6532,6531,16217.876984126984
Median Total Return [%],AAPL,SMA,17,44,0,true,false,1,134,1.489704327727425,48.87218045112782,2.5934630801894416,7.984094400839427,1.1367225306370663,-0.4999073726162419,49 days 02:31:34.736842105,0.008200826787018538,0.2513173171385193,0.5007591319103332,2.0065411845996386,0,11197,11198 days 00:00:00,1000.0,823649.2479217766,82264.92479217766,164499.37529082925,100.0,37405.48233834162,79.73437287831942,1632 days 00:00:00,133,-823.649247921654,137.740433962519,-60.34491182136912,24.701564786386477,-7.995840526521721,75 days 21:02:46.153846154,23 days 12:21:10.588235294,6191.525542629312,0.7739838102108351,0.3068014040967865,1.169211599202919,-1.0002500493446305,57.59612050914023,1.1176391238302235,0.41962474645030423,-0.027777803086083432,None,None,0.0008010868378050626,0.2018738831268758,822.6492479217761,0.1630969557424622,0.3139022454296204,6532,6531,16217.876984126984
Median Best Trade [%],AAPL,SMA,17,44,0,true,false,1,134,1.489704327727425,48.87218045112782,2.5934630801894416,7.984094400839427,1.1367225306370663,-0.4999073726162419,49 days 02:31:34.736842105,0.008200826787018538,0.2513173171385193,0.5007591319103332,2.0065411845996386,0,11197,11198 days 00:00:00,1000.0,823649.2479217766,82264.92479217766,164499.37529082925,100.0,37405.48233834162,79.73437287831942,1632 days 00:00:00,133,-823.649247921654,137.740433962519,-60.34491182136912,24.701564786386477,-7.995840526521721,75 days 21:02:46.153846154,23 days 12:21:10.588235294,6191.525542629312,0.7739838102108351,0.3068014040967865,1.169211599202919,-1.0002500493446305,57.59612050914023,1.1176391238302235,0.41962474645030423,-0.027777803086083432,None,None,0.0008010868378050626,0.2018738831268758,822.6492479217761,0.1630969557424622,0.3139022454296204,6532,6531,16217.876984126984
