Metric Type,Short Window,Long Window,Signal Window,Ticker,Strategy Type,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Total Return [%],2,5,6,CRWD,MACD,true,false,1,191,1.4465371295283576,60.0,1.8036765416103058,0.8767501984906719,3.1750305293449914,-0.5110821663476411,1 days 00:00:00,0.0867579908675799,2.6527777777777777,5.291666666666667,2.3258234432183102,0,1512,1513 days 00:00:00,1000.0,4658.707012815699,365.8707012815699,748.3275841022387,100.0,1062.7670250046424,23.80154184303612,239 days 00:00:00,190,-4.6587070128152845,14.589314977901498,-8.757502368805422,2.9787949272494147,-2.2763168946474424,1 days 00:00:00,1 days 00:00:00,19.280872209623745,1.6105214557431697,1.8884747654710554,1.9015207058064156,3.199901650673651,34.147579231389294,4.29061082335806,0.4431818181818182,-0.000999000999000985,,,0.0011004733551375325,0.2773192854946582,3.6587070128156984,0.292123284476409,0.20723338429668975,191,0,2190.0,,
Most Total Fees Paid,3,7,3,CRWD,MACD,true,false,1,189,1.4455959112615375,60.1063829787234,1.7688413077698426,0.8841028177717172,3.1940454119695865,-0.5127332055979146,0 days 23:59:59.999999999,0.08584474885844749,2.625,5.236111111111111,2.3207698966507575,0,1512,1513 days 00:00:00,1000.0,4646.351830681548,364.6351830681548,748.3275841022387,100.0,1100.1066720381812,22.021651392656814,211 days 00:00:00,188,-4.646351830680942,14.589314977901498,-8.757502368805422,2.9777209692745696,-2.2702818638259137,1 days 00:00:00,1 days 00:00:00,19.420203098469305,1.6135035333649936,2.036894516915472,1.9135010865113065,3.2471626405852785,34.67959151556264,4.305377444650438,0.4444444444444445,-0.0009990009990009953,,,0.0010980185780566042,0.27670068167026424,3.6463518306815415,0.2915518982034768,0.2063889635516891,189,0,2190.0,,
Most Expectancy,3,7,3,CRWD,MACD,true,false,1,189,1.4455959112615375,60.1063829787234,1.7688413077698426,0.8841028177717172,3.1940454119695865,-0.5127332055979146,0 days 23:59:59.999999999,0.08584474885844749,2.625,5.236111111111111,2.3207698966507575,0,1512,1513 days 00:00:00,1000.0,4646.351830681548,364.6351830681548,748.3275841022387,100.0,1100.1066720381812,22.021651392656814,211 days 00:00:00,188,-4.646351830680942,14.589314977901498,-8.757502368805422,2.9777209692745696,-2.2702818638259137,1 days 00:00:00,1 days 00:00:00,19.420203098469305,1.6135035333649936,2.036894516915472,1.9135010865113065,3.2471626405852785,34.67959151556264,4.305377444650438,0.4444444444444445,-0.0009990009990009953,,,0.0010980185780566042,0.27670068167026424,3.6463518306815415,0.2915518982034768,0.2063889635516891,189,0,2190.0,,
Most Sharpe Ratio,3,8,3,CRWD,MACD,true,false,1,183,1.4819692786254195,59.89010989010989,1.9369692527823605,0.8800177349341499,3.4414849727299637,-0.5401142024238291,0 days 23:59:59.999999999,0.08310502283105023,2.5416666666666665,5.069444444444445,2.236711742957631,0,1512,1513 days 00:00:00,1000.0,4441.452278631071,344.1452278631071,748.3275841022387,100.0,949.61147418362,18.86356176569267,211 days 00:00:00,182,-4.4414522786310044,14.589314977901498,-7.646053718355003,2.8555982401200444,-2.0698216495215007,1 days 00:00:00,1 days 00:00:00,18.933482037965383,1.658367075722688,2.2948080971261047,1.9866742446694516,3.7650679056045293,39.10467239532199,4.546083406721078,0.43700787401574803,-0.0009990009990010304,,,0.0010580403798829937,0.2666261757305144,3.4414522786310666,0.2818862947805827,0.1934943456490312,183,0,2190.0,,
Most Sortino Ratio,3,8,3,CRWD,MACD,true,false,1,183,1.4819692786254195,59.89010989010989,1.9369692527823605,0.8800177349341499,3.4414849727299637,-0.5401142024238291,0 days 23:59:59.999999999,0.08310502283105023,2.5416666666666665,5.069444444444445,2.236711742957631,0,1512,1513 days 00:00:00,1000.0,4441.452278631071,344.1452278631071,748.3275841022387,100.0,949.61147418362,18.86356176569267,211 days 00:00:00,182,-4.4414522786310044,14.589314977901498,-7.646053718355003,2.8555982401200444,-2.0698216495215007,1 days 00:00:00,1 days 00:00:00,18.933482037965383,1.658367075722688,2.2948080971261047,1.9866742446694516,3.7650679056045293,39.10467239532199,4.546083406721078,0.43700787401574803,-0.0009990009990010304,,,0.0010580403798829937,0.2666261757305144,3.4414522786310666,0.2818862947805827,0.1934943456490312,183,0,2190.0,,
Most Calmar Ratio,2,4,13,CRWD,MACD,true,false,1,172,1.4235226044483964,58.47953216374269,1.8965636640186425,0.7933657194172231,2.920134591188501,-0.6647159842409349,0 days 23:59:59.999999999,0.07808219178082192,2.388888888888889,4.763888888888889,1.8952625519411441,0,1512,1513 days 00:00:00,1000.0,3509.0227750107806,250.90227750107806,748.3275841022387,100.0,705.6348502089548,12.727795518357727,212 days 00:00:00,171,-3.5090227750101803,14.589314977901516,-7.646053718355003,2.832835323101364,-2.0791266801379047,1 days 00:00:00,1 days 00:00:00,14.693168408104004,1.4693371599148697,2.778949562924436,1.85927495163582,3.596088224282239,40.99157648525619,4.45489641877097,0.41735537190082644,-0.0009990009990010016,,,0.0008961184457206077,0.22582184832159313,2.50902277501078,0.2325493265501375,0.18496546874259845,172,0,2190.0,,
Mean Max Drawdown [%],2,19,3,CRWD,MACD,true,false,1,181,1.362990714829004,58.88888888888889,1.7841761433647914,0.6931416379527802,2.34610310636853,-0.7162582296064941,1 days 00:00:00,0.0821917808219178,2.513888888888889,5.013888888888889,1.742481062075739,0,1512,1513 days 00:00:00,1000.0,3123.317935474644,212.3317935474644,748.3275841022387,100.0,636.1222964046185,21.503391891080344,234 days 00:00:00,180,-3.1233179354744607,14.589314977901516,-9.876427824495977,2.7703898214748626,-2.2823760303356084,1 days 00:00:00,1 days 00:00:00,11.813562518945094,1.3083386355624602,1.4704740459610481,1.6937013812743544,2.4720737522926046,36.314342701032395,3.967652309837144,0.4268774703557312,-0.0009990009990009697,,,0.0008240818027070885,0.2076686142821863,2.123317935474644,0.20887542051243368,0.19102792593818171,181,0,2190.0,,
Least Worst Trade [%],2,4,5,CRWD,MACD,true,false,1,221,1.1817987924512754,54.54545454545454,1.5645566042242947,0.5590176819909682,1.887955285973149,-0.7445374988708556,0 days 23:59:59.999999999,0.1004566210045662,3.0694444444444446,6.125,1.7158737183333888,0,1512,1513 days 00:00:00,1000.0,2911.6963629868806,191.16963629868806,748.3275841022387,100.0,660.2761716730367,29.845096673653654,756 days 00:00:00,220,-2.9116963629867314,16.080159312194066,-16.719496942213848,3.004343302090289,-2.3753730621282165,1 days 00:00:00,1 days 00:00:00,8.70276390613576,1.0559191852093062,0.9854609834263696,1.4919981838800813,2.533014732829828,44.84687508406428,3.857361158324117,0.38679245283018865,-0.007509361280213111,,,0.000812332901256384,0.20470789111660878,1.9116963629868673,0.19483119286746153,0.23331897795389694,221,0,2190.0,,
Least Max Drawdown Duration,2,4,14,CRWD,MACD,true,false,1,172,1.2820770746373176,55.55555555555556,1.6296475055408923,0.6501455131434185,2.3932510421240027,-0.7648773694255403,1 days 00:00:00,0.07808219178082192,2.388888888888889,4.763888888888889,1.5531253925092776,0,1512,1513 days 00:00:00,1000.0,2759.487501055486,175.9487501055486,748.3275841022387,100.0,655.5838708657801,13.05530658702097,123,171,-2.7594875010549913,14.589314977901516,-7.646053718355003,2.7849359011911723,-2.018342471916274,1 days 00:00:00,1 days 00:00:00,10.305537944775086,1.2315516875505297,2.1252496336874973,1.6809791903858664,3.7039704889172436,43.86919100282947,4.263101864277554,0.3943089430894309,-0.000999000999000984,,,0.0007342502681077831,0.18503106756316134,1.7594875010554798,0.18419396956255762,0.18081654755845528,172,0,2190.0,,
Most Avg Winning Trade Duration,2,4,3,CRWD,MACD,true,false,1,250,1.1136876986397035,53.81526104417671,1.4493653572448797,0.4711591549373202,1.6386689288872442,-0.7727731085184746,0 days 23:59:59.999999999,0.1136986301369863,3.4722222222222223,6.930555555555555,1.6359692879768062,0,1512,1513 days 00:00:00,1000.0,2700.4015074543145,170.04015074543145,748.3275841022387,100.0,692.4884550348411,39.389991630715784,948,249,-2.7004015074539893,16.080159312194073,-16.719496942213844,2.9542952060644985,-2.4222341568108705,1,1 days 00:00:00,6.839766702657686,0.9544636395930857,0.6874967100141798,1.4010164443511153,2.0748407688397426,37.92469599754391,3.6285317983194374,0.38611111111111107,-0.010372571839126326,,,0.0007749081599759922,0.19527685631395003,1.7004015074543064,0.17993259656995408,0.24622806276118142,250,0,2190.0,,
