Metric Type,Short Window,Long Window,Signal Window,Ticker,Strategy Type,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Total Return [%],2,35,15,LYV,MACD,true,false,1,307,1.113769381173272,53.59477124183007,1.5971991939764,0.47154153148791134,1.567042009007387,-0.7831369758234928,0 days 23:59:59.999999999,0.04310666260450062,1.315445827382167,2.6266068149357276,0.6202873400331697,0,4901,4902 days 00:00:00,1000.0,3693.098799382874,269.3098799382874,1241.843237042997,100.0,1282.450969055819,22.455790297440906,1807 days 00:00:00,306,-3.693098799382369,16.570032007509983,-9.876920660342016,2.235767792416635,-1.5660155585987834,1 days 00:00:00,1 days 00:00:00,8.813045418896266,0.7402809461392456,0.45497162430745086,1.6033515656123971,8.877648320735924,184.64315409418626,4.246972897009025,0.3775280898876405,-0.0009990009990009047,,,0.00029421129736020087,0.07414124693477062,2.6930987993828737,0.06946899731914757,0.12053397424790034,307,0,7098.670634920635,,
Most Profit Factor,2,35,15,LYV,MACD,true,false,1,307,1.113769381173272,53.59477124183007,1.5971991939764,0.47154153148791134,1.567042009007387,-0.7831369758234928,0 days 23:59:59.999999999,0.04310666260450062,1.315445827382167,2.6266068149357276,0.6202873400331697,0,4901,4902 days 00:00:00,1000.0,3693.098799382874,269.3098799382874,1241.843237042997,100.0,1282.450969055819,22.455790297440906,1807 days 00:00:00,306,-3.693098799382369,16.570032007509983,-9.876920660342016,2.235767792416635,-1.5660155585987834,1 days 00:00:00,1 days 00:00:00,8.813045418896266,0.7402809461392456,0.45497162430745086,1.6033515656123971,8.877648320735924,184.64315409418626,4.246972897009025,0.3775280898876405,-0.0009990009990009047,,,0.00029421129736020087,0.07414124693477062,2.6930987993828737,0.06946899731914757,0.12053397424790034,307,0,7098.670634920635,,
Most Sharpe Ratio,2,35,15,LYV,MACD,true,false,1,307,1.113769381173272,53.59477124183007,1.5971991939764,0.47154153148791134,1.567042009007387,-0.7831369758234928,0 days 23:59:59.999999999,0.04310666260450062,1.315445827382167,2.6266068149357276,0.6202873400331697,0,4901,4902 days 00:00:00,1000.0,3693.098799382874,269.3098799382874,1241.843237042997,100.0,1282.450969055819,22.455790297440906,1807 days 00:00:00,306,-3.693098799382369,16.570032007509983,-9.876920660342016,2.235767792416635,-1.5660155585987834,1 days 00:00:00,1 days 00:00:00,8.813045418896266,0.7402809461392456,0.45497162430745086,1.6033515656123971,8.877648320735924,184.64315409418626,4.246972897009025,0.3775280898876405,-0.0009990009990009047,,,0.00029421129736020087,0.07414124693477062,2.6930987993828737,0.06946899731914757,0.12053397424790034,307,0,7098.670634920635,,
Most Sortino Ratio,2,35,15,LYV,MACD,true,false,1,307,1.113769381173272,53.59477124183007,1.5971991939764,0.47154153148791134,1.567042009007387,-0.7831369758234928,0 days 23:59:59.999999999,0.04310666260450062,1.315445827382167,2.6266068149357276,0.6202873400331697,0,4901,4902 days 00:00:00,1000.0,3693.098799382874,269.3098799382874,1241.843237042997,100.0,1282.450969055819,22.455790297440906,1807 days 00:00:00,306,-3.693098799382369,16.570032007509983,-9.876920660342016,2.235767792416635,-1.5660155585987834,1 days 00:00:00,1 days 00:00:00,8.813045418896266,0.7402809461392456,0.45497162430745086,1.6033515656123971,8.877648320735924,184.64315409418626,4.246972897009025,0.3775280898876405,-0.0009990009990009047,,,0.00029421129736020087,0.07414124693477062,2.6930987993828737,0.06946899731914757,0.12053397424790034,307,0,7098.670634920635,,
Most Expectancy,2,28,18,LYV,MACD,true,false,1,299,1.1153037055430164,53.691275167785236,1.5852629822737234,0.47849186930371856,1.5660637843641816,-0.7874348795691298,0 days 23:59:59.999999999,0.04197969103314112,1.2811671087533156,2.558049377678025,0.6130280447578145,0,4901,4902 days 00:00:00,1000.0,3639.7255723830626,263.97255723830625,1241.843237042997,100.0,1283.0399046129683,19.0848163866668,1839 days 00:00:00,298,-3.6397255723827584,16.570032007509976,-9.87692066034201,2.2282938295284898,-1.5502640266090597,1 days 00:00:00,1 days 00:00:00,8.870353348843787,0.7380729209607566,0.5290772739600872,1.6191584876919862,9.0745492463508,191.18843802592434,4.3111336420756015,0.37557603686635943,-0.000999000999000898,,,0.0002907393863369609,0.07326632535691414,2.639725572383063,0.06866893690967513,0.11946791937771783,299,0,7098.670634920635,,
Most Calmar Ratio,2,28,18,LYV,MACD,true,false,1,299,1.1153037055430164,53.691275167785236,1.5852629822737234,0.47849186930371856,1.5660637843641816,-0.7874348795691298,0 days 23:59:59.999999999,0.04197969103314112,1.2811671087533156,2.558049377678025,0.6130280447578145,0,4901,4902 days 00:00:00,1000.0,3639.7255723830626,263.97255723830625,1241.843237042997,100.0,1283.0399046129683,19.0848163866668,1839 days 00:00:00,298,-3.6397255723827584,16.570032007509976,-9.87692066034201,2.2282938295284898,-1.5502640266090597,1 days 00:00:00,1 days 00:00:00,8.870353348843787,0.7380729209607566,0.5290772739600872,1.6191584876919862,9.0745492463508,191.18843802592434,4.3111336420756015,0.37557603686635943,-0.000999000999000898,,,0.0002907393863369609,0.07326632535691414,2.639725572383063,0.06866893690967513,0.11946791937771783,299,0,7098.670634920635,,
Most Omega Ratio,2,28,18,LYV,MACD,true,false,1,299,1.1153037055430164,53.691275167785236,1.5852629822737234,0.47849186930371856,1.5660637843641816,-0.7874348795691298,0 days 23:59:59.999999999,0.04197969103314112,1.2811671087533156,2.558049377678025,0.6130280447578145,0,4901,4902 days 00:00:00,1000.0,3639.7255723830626,263.97255723830625,1241.843237042997,100.0,1283.0399046129683,19.0848163866668,1839 days 00:00:00,298,-3.6397255723827584,16.570032007509976,-9.87692066034201,2.2282938295284898,-1.5502640266090597,1 days 00:00:00,1 days 00:00:00,8.870353348843787,0.7380729209607566,0.5290772739600872,1.6191584876919862,9.0745492463508,191.18843802592434,4.3111336420756015,0.37557603686635943,-0.000999000999000898,,,0.0002907393863369609,0.07326632535691414,2.639725572383063,0.06866893690967513,0.11946791937771783,299,0,7098.670634920635,,
Median Total Trades,2,26,18,LYV,MACD,true,false,1,312,1.0273439718318274,52.41157556270096,1.4494524189883453,0.3711646468274784,1.2236365865752625,-0.8563811699503759,0 days 23:59:59.999999999,0.0438110198366003,1.336870026525199,2.6694552132217915,0.49619889124946714,0,4901,4902 days 00:00:00,1000.0,2783.5207280915315,178.35207280915316,1241.843237042997,100.0,1105.8827629408327,23.968140846035023,2448 days 00:00:00,311,-2.783520728091389,16.570032007509965,-9.876920660342027,2.116515560724295,-1.5510799407750966,1 days 00:00:00,1 days 00:00:00,5.7437435653364055,0.6055765588996411,0.3304625119317676,1.4687544217001733,8.861924556163673,199.01830978001135,4.043498618776984,0.36323851203501095,-0.0009990009990009225,,,0.00023533940023360818,0.059305528858869264,1.7835207280915273,0.05403620612671922,0.1178615882353128,312,0,7098.670634920635,,
Median Avg Winning Trade [%],18,26,2,LYV,MACD,true,false,1,311,1.0232641819710138,52.25806451612903,1.4483603131358864,0.37096644736279805,1.2190561465096381,-0.857345695557037,0 days 23:59:59.999999999,0.043670148390180366,1.3325851866965925,2.6608855335645787,0.4943443925171259,0,4901,4902 days 00:00:00,1000.0,2771.542832075663,177.15428320756627,1241.843237042997,100.0,1099.0776259151444,23.968140846035084,2448 days 00:00:00,310,-2.7715428320752835,16.57003200750995,-9.876920660342002,2.1269100612171696,-1.5510799407750953,1 days 00:00:00,1 days 00:00:00,5.7235947577669,0.6033356748112804,0.32901693270564886,1.467185853121248,8.863561498470855,199.063365517259,4.0547681758987215,0.36184210526315796,-0.0009990009990009166,,,0.00023445668627812365,0.05908308494208716,1.7715428320756645,0.05380256096135194,0.11785562615196751,311,0,7098.670634920635,,
Median Total Fees Paid,17,31,2,LYV,MACD,true,false,1,303,1.012365645446396,51.98675496688742,1.471557178634996,0.3602961526656453,1.1248504905563632,-0.8695241330192076,0 days 23:59:59.999999999,0.042543176818820874,1.2983064680677412,2.592328096306876,0.4677748254257296,0,4901,4902 days 00:00:00,1000.0,2620.3057300741884,162.03057300741884,1241.843237042997,100.0,932.833834379067,25.986669899212643,2442 days 00:00:00,302,-2.620305730074051,15.388576161554447,-9.876920660342027,2.169325611531885,-1.5984460890033174,1 days 00:00:00,1 days 00:00:00,5.373927270875042,0.5862506397316382,0.2861505873174983,1.4389333462296827,7.375927070613331,169.9956694712692,3.968238544881852,0.36261261261261263,-0.00099900099900092,,,0.0002218272293661665,0.055900461800273964,1.6203057300741803,0.050767098736867355,0.11475674674131964,303,0,7098.670634920635,,
