Metric Type,Short Window,Long Window,Signal Window,Ticker,Strategy Type,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Total Return [%],4,20,5,DOCU,MACD,true,false,1,138,1.666102574959924,57.66423357664233,2.7513024353197477,1.0586912540591054,3.3746281054789877,2.1493482011389005,0 days 23:59:59.999999999,0.0526943183119014,1.6144846796657382,3.2172701949860723,1.7092408101745333,0,1795,1796 days 00:00:00,1000.0,3815.6267514473125,281.56267514473126,89.40347562803935,100.0,469.63509876103586,18.70058044891255,258 days 00:00:00,137,-3.815626751446871,27.628259412177407,-12.20844287114706,3.1326016778380326,-1.766117771432881,1 days 00:00:00,1 days 00:00:00,20.579871373713566,1.345326719782919,1.6725576292520297,2.3113128625095545,10.432427499473208,229.55608182964738,5.3466514409859585,0.43229166666666663,-0.0009990009990009305,,,0.0008070962584626042,0.20338825713257624,2.8156267514473026,0.206703461324381,0.1819467358745544,138,0,2599.9007936507937,,
Most Avg Losing Trade [%],4,20,5,DOCU,MACD,true,false,1,138,1.666102574959924,57.66423357664233,2.7513024353197477,1.0586912540591054,3.3746281054789877,2.1493482011389005,0 days 23:59:59.999999999,0.0526943183119014,1.6144846796657382,3.2172701949860723,1.7092408101745333,0,1795,1796 days 00:00:00,1000.0,3815.6267514473125,281.56267514473126,89.40347562803935,100.0,469.63509876103586,18.70058044891255,258 days 00:00:00,137,-3.815626751446871,27.628259412177407,-12.20844287114706,3.1326016778380326,-1.766117771432881,1 days 00:00:00,1 days 00:00:00,20.579871373713566,1.345326719782919,1.6725576292520297,2.3113128625095545,10.432427499473208,229.55608182964738,5.3466514409859585,0.43229166666666663,-0.0009990009990009305,,,0.0008070962584626042,0.20338825713257624,2.8156267514473026,0.206703461324381,0.1819467358745544,138,0,2599.9007936507937,,
Most Profit Factor,4,20,5,DOCU,MACD,true,false,1,138,1.666102574959924,57.66423357664233,2.7513024353197477,1.0586912540591054,3.3746281054789877,2.1493482011389005,0 days 23:59:59.999999999,0.0526943183119014,1.6144846796657382,3.2172701949860723,1.7092408101745333,0,1795,1796 days 00:00:00,1000.0,3815.6267514473125,281.56267514473126,89.40347562803935,100.0,469.63509876103586,18.70058044891255,258 days 00:00:00,137,-3.815626751446871,27.628259412177407,-12.20844287114706,3.1326016778380326,-1.766117771432881,1 days 00:00:00,1 days 00:00:00,20.579871373713566,1.345326719782919,1.6725576292520297,2.3113128625095545,10.432427499473208,229.55608182964738,5.3466514409859585,0.43229166666666663,-0.0009990009990009305,,,0.0008070962584626042,0.20338825713257624,2.8156267514473026,0.206703461324381,0.1819467358745544,138,0,2599.9007936507937,,
Most Expectancy,4,20,5,DOCU,MACD,true,false,1,138,1.666102574959924,57.66423357664233,2.7513024353197477,1.0586912540591054,3.3746281054789877,2.1493482011389005,0 days 23:59:59.999999999,0.0526943183119014,1.6144846796657382,3.2172701949860723,1.7092408101745333,0,1795,1796 days 00:00:00,1000.0,3815.6267514473125,281.56267514473126,89.40347562803935,100.0,469.63509876103586,18.70058044891255,258 days 00:00:00,137,-3.815626751446871,27.628259412177407,-12.20844287114706,3.1326016778380326,-1.766117771432881,1 days 00:00:00,1 days 00:00:00,20.579871373713566,1.345326719782919,1.6725576292520297,2.3113128625095545,10.432427499473208,229.55608182964738,5.3466514409859585,0.43229166666666663,-0.0009990009990009305,,,0.0008070962584626042,0.20338825713257624,2.8156267514473026,0.206703461324381,0.1819467358745544,138,0,2599.9007936507937,,
Most Sharpe Ratio,4,20,5,DOCU,MACD,true,false,1,138,1.666102574959924,57.66423357664233,2.7513024353197477,1.0586912540591054,3.3746281054789877,2.1493482011389005,0 days 23:59:59.999999999,0.0526943183119014,1.6144846796657382,3.2172701949860723,1.7092408101745333,0,1795,1796 days 00:00:00,1000.0,3815.6267514473125,281.56267514473126,89.40347562803935,100.0,469.63509876103586,18.70058044891255,258 days 00:00:00,137,-3.815626751446871,27.628259412177407,-12.20844287114706,3.1326016778380326,-1.766117771432881,1 days 00:00:00,1 days 00:00:00,20.579871373713566,1.345326719782919,1.6725576292520297,2.3113128625095545,10.432427499473208,229.55608182964738,5.3466514409859585,0.43229166666666663,-0.0009990009990009305,,,0.0008070962584626042,0.20338825713257624,2.8156267514473026,0.206703461324381,0.1819467358745544,138,0,2599.9007936507937,,
Most Omega Ratio,4,20,5,DOCU,MACD,true,false,1,138,1.666102574959924,57.66423357664233,2.7513024353197477,1.0586912540591054,3.3746281054789877,2.1493482011389005,0 days 23:59:59.999999999,0.0526943183119014,1.6144846796657382,3.2172701949860723,1.7092408101745333,0,1795,1796 days 00:00:00,1000.0,3815.6267514473125,281.56267514473126,89.40347562803935,100.0,469.63509876103586,18.70058044891255,258 days 00:00:00,137,-3.815626751446871,27.628259412177407,-12.20844287114706,3.1326016778380326,-1.766117771432881,1 days 00:00:00,1 days 00:00:00,20.579871373713566,1.345326719782919,1.6725576292520297,2.3113128625095545,10.432427499473208,229.55608182964738,5.3466514409859585,0.43229166666666663,-0.0009990009990009305,,,0.0008070962584626042,0.20338825713257624,2.8156267514473026,0.206703461324381,0.1819467358745544,138,0,2599.9007936507937,,
Most Sortino Ratio,4,20,5,DOCU,MACD,true,false,1,138,1.666102574959924,57.66423357664233,2.7513024353197477,1.0586912540591054,3.3746281054789877,2.1493482011389005,0 days 23:59:59.999999999,0.0526943183119014,1.6144846796657382,3.2172701949860723,1.7092408101745333,0,1795,1796 days 00:00:00,1000.0,3815.6267514473125,281.56267514473126,89.40347562803935,100.0,469.63509876103586,18.70058044891255,258 days 00:00:00,137,-3.815626751446871,27.628259412177407,-12.20844287114706,3.1326016778380326,-1.766117771432881,1 days 00:00:00,1 days 00:00:00,20.579871373713566,1.345326719782919,1.6725576292520297,2.3113128625095545,10.432427499473208,229.55608182964738,5.3466514409859585,0.43229166666666663,-0.0009990009990009305,,,0.0008070962584626042,0.20338825713257624,2.8156267514473026,0.206703461324381,0.1819467358745544,138,0,2599.9007936507937,,
Least Max Drawdown [%],4,21,5,DOCU,MACD,true,false,1,137,1.589343317892709,55.88235294117647,2.482666923994274,1.0147369539887134,3.1599523317393934,1.8483563807366585,0 days 23:59:59.999999999,0.052309688251230585,1.602785515320334,3.1938718662952645,1.6264056917133862,0,1795,1796 days 00:00:00,1000.0,3546.5296026516025,254.65296026516023,89.40347562803935,100.0,457.61970588603793,16.8695214694639,258 days 00:00:00,136,-3.5465296026513897,27.628259412177393,-12.208442871147062,3.2259391850238748,-1.7861192053224912,1 days 00:00:00,1 days 00:00:00,18.750559795987165,1.2637278910376522,1.7392912717868865,2.199558237383195,10.319479372573586,221.0861523773728,5.30643424768696,0.4145077720207255,-0.0009990009990009322,,,0.000767917104989707,0.1935151104574062,2.5465296026516087,0.1943838804215614,0.18429242017852848,137,0,2599.9007936507937,,
Most Calmar Ratio,4,21,5,DOCU,MACD,true,false,1,137,1.589343317892709,55.88235294117647,2.482666923994274,1.0147369539887134,3.1599523317393934,1.8483563807366585,0 days 23:59:59.999999999,0.052309688251230585,1.602785515320334,3.1938718662952645,1.6264056917133862,0,1795,1796 days 00:00:00,1000.0,3546.5296026516025,254.65296026516023,89.40347562803935,100.0,457.61970588603793,16.8695214694639,258 days 00:00:00,136,-3.5465296026513897,27.628259412177393,-12.208442871147062,3.2259391850238748,-1.7861192053224912,1 days 00:00:00,1 days 00:00:00,18.750559795987165,1.2637278910376522,1.7392912717868865,2.199558237383195,10.319479372573586,221.0861523773728,5.30643424768696,0.4145077720207255,-0.0009990009990009322,,,0.000767917104989707,0.1935151104574062,2.5465296026516087,0.1943838804215614,0.18429242017852848,137,0,2599.9007936507937,,
Mean Max Drawdown Duration,5,8,9,DOCU,MACD,true,false,1,126,1.608829380269814,58.4,2.510738838946526,0.9906415136409732,2.796781052390021,1.3495016061721303,1 days 00:00:00,0.04807875758385164,1.4740947075208912,2.936490250696379,1.4602994123086432,0,1795,1796 days 00:00:00,1000.0,3100.536095854494,210.05360958544935,89.40347562803935,100.0,374.2590475282107,20.588060002903113,393,125,-3.100536095854295,27.62825941217742,-12.208442871147067,3.0742742077077096,-1.9344582299527142,1 days 00:00:00,1 days 00:00:00,16.82909305560278,1.1720994465503747,1.255880291119755,2.1452083244758433,10.789331346585751,248.38958405648958,4.939624431358852,0.4342857142857143,-0.000999000999000924,,,0.0006889909611231019,0.17362572220302167,2.1005360958544874,0.172072247555781,0.17827718427133035,126,0,2599.9007936507937,,
