Metric Type,Short Window,Long Window,Signal Window,Ticker,Strategy Type,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Total Return [%],7,22,9,VST,MACD,true,false,1,113,1.1196736285616566,53.57142857142857,1.5086510126927881,0.3886262974300958,1.0830127107051366,-0.9550432373669286,0 days 23:59:59.999999999,0.0353571227239416,1.0850480109739369,2.160493827160494,0.42167819103869103,0,2187,2188 days 00:00:00,1000.0,1480.3992783503916,48.03992783503916,1068.5806766633102,100.0,242.54667684568562,20.46801567766732,1305 days 00:00:00,112,-1.4803992783502053,8.527937408920788,-9.54452140633352,2.1783708402572937,-1.6764635596782091,1 days 00:00:00,1 days 00:00:00,4.302497121685205,0.607857973165147,0.3304379608054795,1.4649376612895861,3.477385405369029,92.14912991952714,3.8513683675839134,0.38036809815950917,-0.0009990009990008797,,,0.0001985257496501803,0.050028488911845435,0.48039927835039187,0.04622034204916736,0.09905158504701933,113,0,3167.6785714285716,,
Most Expectancy,7,22,9,VST,MACD,true,false,1,113,1.1196736285616566,53.57142857142857,1.5086510126927881,0.3886262974300958,1.0830127107051366,-0.9550432373669286,0 days 23:59:59.999999999,0.0353571227239416,1.0850480109739369,2.160493827160494,0.42167819103869103,0,2187,2188 days 00:00:00,1000.0,1480.3992783503916,48.03992783503916,1068.5806766633102,100.0,242.54667684568562,20.46801567766732,1305 days 00:00:00,112,-1.4803992783502053,8.527937408920788,-9.54452140633352,2.1783708402572937,-1.6764635596782091,1 days 00:00:00,1 days 00:00:00,4.302497121685205,0.607857973165147,0.3304379608054795,1.4649376612895861,3.477385405369029,92.14912991952714,3.8513683675839134,0.38036809815950917,-0.0009990009990008797,,,0.0001985257496501803,0.050028488911845435,0.48039927835039187,0.04622034204916736,0.09905158504701933,113,0,3167.6785714285716,,
Most Sharpe Ratio,7,22,9,VST,MACD,true,false,1,113,1.1196736285616566,53.57142857142857,1.5086510126927881,0.3886262974300958,1.0830127107051366,-0.9550432373669286,0 days 23:59:59.999999999,0.0353571227239416,1.0850480109739369,2.160493827160494,0.42167819103869103,0,2187,2188 days 00:00:00,1000.0,1480.3992783503916,48.03992783503916,1068.5806766633102,100.0,242.54667684568562,20.46801567766732,1305 days 00:00:00,112,-1.4803992783502053,8.527937408920788,-9.54452140633352,2.1783708402572937,-1.6764635596782091,1 days 00:00:00,1 days 00:00:00,4.302497121685205,0.607857973165147,0.3304379608054795,1.4649376612895861,3.477385405369029,92.14912991952714,3.8513683675839134,0.38036809815950917,-0.0009990009990008797,,,0.0001985257496501803,0.050028488911845435,0.48039927835039187,0.04622034204916736,0.09905158504701933,113,0,3167.6785714285716,,
Most Sortino Ratio,7,22,9,VST,MACD,true,false,1,113,1.1196736285616566,53.57142857142857,1.5086510126927881,0.3886262974300958,1.0830127107051366,-0.9550432373669286,0 days 23:59:59.999999999,0.0353571227239416,1.0850480109739369,2.160493827160494,0.42167819103869103,0,2187,2188 days 00:00:00,1000.0,1480.3992783503916,48.03992783503916,1068.5806766633102,100.0,242.54667684568562,20.46801567766732,1305 days 00:00:00,112,-1.4803992783502053,8.527937408920788,-9.54452140633352,2.1783708402572937,-1.6764635596782091,1 days 00:00:00,1 days 00:00:00,4.302497121685205,0.607857973165147,0.3304379608054795,1.4649376612895861,3.477385405369029,92.14912991952714,3.8513683675839134,0.38036809815950917,-0.0009990009990008797,,,0.0001985257496501803,0.050028488911845435,0.48039927835039187,0.04622034204916736,0.09905158504701933,113,0,3167.6785714285716,,
Most Profit Factor,6,25,9,VST,MACD,true,false,1,115,1.101461957138236,52.63157894736842,1.5495270240594463,0.3765557051099133,1.0766046596529575,-0.9557713240244143,0 days 23:59:59.999999999,0.03598849991544055,1.1042524005486969,2.1989026063100137,0.415812541307929,0,2187,2188 days 00:00:00,1000.0,1472.6190850191354,47.26190850191354,1068.5806766633102,100.0,234.3369879777768,28.4196517284317,1420 days 00:00:00,114,-1.472619085019005,8.527937408920794,-9.54452140633352,2.1455319404624498,-1.5889734452817934,1 days 00:00:00,1 days 00:00:00,4.158699158808372,0.604720646709083,0.23468278393555175,1.4651297358579944,3.447267290684205,92.24694533052917,3.8605005738480522,0.37951807228915657,-0.000999000999000888,,,0.00019578994010063387,0.049339064905359734,0.47261908501913275,0.04558559623213787,0.09819339579089983,115,0,3167.6785714285716,,
Most Omega Ratio,6,25,9,VST,MACD,true,false,1,115,1.101461957138236,52.63157894736842,1.5495270240594463,0.3765557051099133,1.0766046596529575,-0.9557713240244143,0 days 23:59:59.999999999,0.03598849991544055,1.1042524005486969,2.1989026063100137,0.415812541307929,0,2187,2188 days 00:00:00,1000.0,1472.6190850191354,47.26190850191354,1068.5806766633102,100.0,234.3369879777768,28.4196517284317,1420 days 00:00:00,114,-1.472619085019005,8.527937408920794,-9.54452140633352,2.1455319404624498,-1.5889734452817934,1 days 00:00:00,1 days 00:00:00,4.158699158808372,0.604720646709083,0.23468278393555175,1.4651297358579944,3.447267290684205,92.24694533052917,3.8605005738480522,0.37951807228915657,-0.000999000999000888,,,0.00019578994010063387,0.049339064905359734,0.47261908501913275,0.04558559623213787,0.09819339579089983,115,0,3167.6785714285716,,
Most Total Fees Paid,4,29,12,VST,MACD,true,false,1,124,1.0576160742070264,52.03252032520326,1.4347055223330945,0.3458656400304395,0.9849722876459025,-0.9568534792656147,0 days 23:59:59.999999999,0.03882969727718586,1.1906721536351166,2.3717421124828535,0.4118125864834314,0,2187,2188 days 00:00:00,1000.0,1461.05538322017,46.105538322017004,1068.5806766633102,100.0,276.1958527006793,19.262838153558853,1130 days 00:00:00,123,-1.4610553832199002,8.52793740892077,-9.544521406333528,2.139052158717159,-1.5992858378670192,1 days 00:00:00,1 days 00:00:00,3.760296248808066,0.5726324943274922,0.33896420963021384,1.4198719457088365,2.8118430656305518,88.46257905148393,3.737604092380615,0.3798882681564245,-0.0009990009990008925,,,0.00019403044486348932,0.04889567210559931,0.46105538322016804,0.044636669077588564,0.10276390367478187,124,0,3167.6785714285716,,
Least Best Trade [%],4,29,12,VST,MACD,true,false,1,124,1.0576160742070264,52.03252032520326,1.4347055223330945,0.3458656400304395,0.9849722876459025,-0.9568534792656147,0 days 23:59:59.999999999,0.03882969727718586,1.1906721536351166,2.3717421124828535,0.4118125864834314,0,2187,2188 days 00:00:00,1000.0,1461.05538322017,46.105538322017004,1068.5806766633102,100.0,276.1958527006793,19.262838153558853,1130 days 00:00:00,123,-1.4610553832199002,8.52793740892077,-9.544521406333528,2.139052158717159,-1.5992858378670192,1 days 00:00:00,1 days 00:00:00,3.760296248808066,0.5726324943274922,0.33896420963021384,1.4198719457088365,2.8118430656305518,88.46257905148393,3.737604092380615,0.3798882681564245,-0.0009990009990008925,,,0.00019403044486348932,0.04889567210559931,0.46105538322016804,0.044636669077588564,0.10276390367478187,124,0,3167.6785714285716,,
Most Calmar Ratio,4,29,12,VST,MACD,true,false,1,124,1.0576160742070264,52.03252032520326,1.4347055223330945,0.3458656400304395,0.9849722876459025,-0.9568534792656147,0 days 23:59:59.999999999,0.03882969727718586,1.1906721536351166,2.3717421124828535,0.4118125864834314,0,2187,2188 days 00:00:00,1000.0,1461.05538322017,46.105538322017004,1068.5806766633102,100.0,276.1958527006793,19.262838153558853,1130 days 00:00:00,123,-1.4610553832199002,8.52793740892077,-9.544521406333528,2.139052158717159,-1.5992858378670192,1 days 00:00:00,1 days 00:00:00,3.760296248808066,0.5726324943274922,0.33896420963021384,1.4198719457088365,2.8118430656305518,88.46257905148393,3.737604092380615,0.3798882681564245,-0.0009990009990008925,,,0.00019403044486348932,0.04889567210559931,0.46105538322016804,0.044636669077588564,0.10276390367478187,124,0,3167.6785714285716,,
Most Best Trade [%],6,32,8,VST,MACD,true,false,1,119,1.0726706256442191,52.54237288135594,1.443799037162113,0.354405064118953,0.9767625560131815,-0.9576393006673972,0 days 23:59:59.999999999,0.037251254298438466,1.1426611796982167,2.2757201646090537,0.404964908657185,0,2187,2188 days 00:00:00,1000.0,1452.6582475676369,45.26582475676367,1068.5806766633102,100.0,266.22632488397295,20.163537292006446,1132 days 00:00:00,118,-1.4526582475675696,8.5279374089208,-9.544521406333505,2.127013957597912,-1.6081262108041803,1 days 00:00:00,1 days 00:00:00,3.848397506908521,0.5723171054790913,0.31874522025437796,1.4319640980567148,2.740325039633741,93.75839305299549,3.7100887995105793,0.3859649122807017,-0.00099900099900088,,,0.00019072982485340297,0.04806391586305755,0.4526582475676324,0.04394341912867761,0.10107147094065308,119,0,3167.6785714285716,,
