Metric Type,Short Window,Long Window,Signal Window,Ticker,Strategy Type,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Total Return [%],2,7,2,HOOD,MACD,true,false,1,164,1.248942336975596,53.37423312883436,1.5223619365041514,0.7896690421075339,2.171525380318872,0.477784863707033,0 days 23:59:59.999999999,0.11530428924320683,3.528688524590164,7.0358606557377055,2.786496087108962,0,976,977 days 00:00:00,1000.0,2847.4432474734417,184.74432474734417,125.01435715338958,100.0,537.6151979936271,32.57918830330592,184 days 00:00:00,163,-2.8474432474731657,24.65828337963,-14.478744104758762,4.124547664615884,-3.027889381027025,1 days 00:00:00,1 days 00:00:00,11.351476630189666,1.1048456682891232,1.4683083496634626,1.538386479944008,4.21720748743392,47.678741721340586,4.178117826211566,0.36820083682008364,-0.014427741725092797,,,0.0013166063201628592,0.33178479268104055,1.8474432474734455,0.30984139003793176,0.36141071215846415,164,0,1413.6507936507935,,
Most Best Trade [%],2,4,3,HOOD,MACD,true,false,1,160,1.2857782284204202,54.71698113207547,1.5472716676015539,0.8016416941373499,2.179730199886678,0.46951912757697706,0 days 23:59:59.999999999,0.11247473613294409,3.4426229508196724,6.863729508196721,2.7597500945712046,0,976,977 days 00:00:00,1000.0,2837.109890586457,183.71098905864568,125.01435715338958,100.0,530.2996966010705,32.57918830330592,170 days 00:00:00,159,-2.837109890586362,24.658283379630006,-14.478744104758759,3.955329283519451,-3.0090641430326883,1 days 00:00:00,1 days 00:00:00,11.571993713692102,1.1149143084689273,1.4621492138862844,1.5649761915961036,4.329732495439801,50.92844814550556,4.108062502939768,0.38095238095238093,-0.009287858856371676,,,0.0013037565341230551,0.3285466465990099,1.8371098905864551,0.30861367762185,0.3546514269169139,160,0,1413.6507936507935,,
Most Total Fees Paid,2,6,2,HOOD,MACD,true,false,1,167,1.1965346671156238,54.21686746987952,1.3704374460958715,0.6516768809747226,1.819834280789925,0.09863795250444213,0 days 23:59:59.999999999,0.1174264540759039,3.593237704918033,7.164959016393443,2.3416299401417544,0,976,977 days 00:00:00,1000.0,2373.4551737665897,137.345517376659,125.01435715338958,100.0,570.3390253211161,33.65301757698315,207 days 00:00:00,166,-2.3734551737661604,24.658283379630006,-14.478744104758759,3.765031114568968,-3.03518997459741,1 days 00:00:00,1 days 00:00:00,8.288124270725035,0.9817238262282004,1.1325759790336314,1.4508155403125857,3.7127076825315366,46.427929482480195,3.8582127555565466,0.37603305785123964,-0.014427741725092898,,,0.0011063976003939328,0.27881219529927104,1.373455173766576,0.2497494328526244,0.34179727538369575,167,0,1413.6507936507935,,
Most Calmar Ratio,3,29,17,HOOD,MACD,true,false,1,49,1.5038091402823464,68.75,2.4579861045005096,1.7700862956847982,3.3229146558264717,-0.0324741030765442,1 days 00:00:00,0.03395463732315293,1.0543032786885247,2.0870901639344264,1.8662077851021082,0,976,977 days 00:00:00,1000.0,2209.546280331425,120.9546280331425,125.01435715338958,100.0,153.0295631092336,10.645285974245757,107 days 00:00:00,48,-2.209546280331324,13.897852641335028,-10.545787137033967,4.041116369816817,-3.226179867405643,1 days 00:00:00,1 days 00:00:00,25.244913054411597,1.5305932178597126,3.23816051109414,2.638784279987719,4.739724773415092,66.22950497259461,5.117642239976185,0.515625,-0.0009990009990008659,,,0.0008686697778686312,0.21890478402289507,1.2095462803314248,0.22689371440933703,0.17212407926442402,49,0,1413.6507936507935,,
Most Expectancy,4,36,12,HOOD,MACD,true,false,1,45,1.3844660118607162,68.18181818181817,3.0687589136045523,1.821693300800749,4.4792259664419625,-0.09333915626287657,0 days 23:59:59.999999999,0.03112508421289019,0.9682377049180328,1.9149590163934427,1.7638321406318729,0,976,977 days 00:00:00,1000.0,2133.456225359463,113.34562253594629,125.01435715338958,100.0,136.52677034202972,10.645285974245748,102 days 00:00:00,44,-2.1334562253591685,13.897852641335023,-5.620205299592451,3.8439157666401864,-2.5116405545694724,1 days 00:00:00,1 days 00:00:00,25.808856399655053,1.640396236918791,3.0738586413355398,3.089522198135135,7.168828295877929,84.99093954122304,5.780396370704445,0.5344827586206896,-0.0009990009990008455,,,0.0008194370597720411,0.20649813906255435,1.1334562253594616,0.21585384671378383,0.1515003163493056,45,0,1413.6507936507935,,
Most Sharpe Ratio,4,36,12,HOOD,MACD,true,false,1,45,1.3844660118607162,68.18181818181817,3.0687589136045523,1.821693300800749,4.4792259664419625,-0.09333915626287657,0 days 23:59:59.999999999,0.03112508421289019,0.9682377049180328,1.9149590163934427,1.7638321406318729,0,976,977 days 00:00:00,1000.0,2133.456225359463,113.34562253594629,125.01435715338958,100.0,136.52677034202972,10.645285974245748,102 days 00:00:00,44,-2.1334562253591685,13.897852641335023,-5.620205299592451,3.8439157666401864,-2.5116405545694724,1 days 00:00:00,1 days 00:00:00,25.808856399655053,1.640396236918791,3.0738586413355398,3.089522198135135,7.168828295877929,84.99093954122304,5.780396370704445,0.5344827586206896,-0.0009990009990008455,,,0.0008194370597720411,0.20649813906255435,1.1334562253594616,0.21585384671378383,0.1515003163493056,45,0,1413.6507936507935,,
Most Omega Ratio,4,36,12,HOOD,MACD,true,false,1,45,1.3844660118607162,68.18181818181817,3.0687589136045523,1.821693300800749,4.4792259664419625,-0.09333915626287657,0 days 23:59:59.999999999,0.03112508421289019,0.9682377049180328,1.9149590163934427,1.7638321406318729,0,976,977 days 00:00:00,1000.0,2133.456225359463,113.34562253594629,125.01435715338958,100.0,136.52677034202972,10.645285974245748,102 days 00:00:00,44,-2.1334562253591685,13.897852641335023,-5.620205299592451,3.8439157666401864,-2.5116405545694724,1 days 00:00:00,1 days 00:00:00,25.808856399655053,1.640396236918791,3.0738586413355398,3.089522198135135,7.168828295877929,84.99093954122304,5.780396370704445,0.5344827586206896,-0.0009990009990008455,,,0.0008194370597720411,0.20649813906255435,1.1334562253594616,0.21585384671378383,0.1515003163493056,45,0,1413.6507936507935,,
Most Sortino Ratio,4,36,12,HOOD,MACD,true,false,1,45,1.3844660118607162,68.18181818181817,3.0687589136045523,1.821693300800749,4.4792259664419625,-0.09333915626287657,0 days 23:59:59.999999999,0.03112508421289019,0.9682377049180328,1.9149590163934427,1.7638321406318729,0,976,977 days 00:00:00,1000.0,2133.456225359463,113.34562253594629,125.01435715338958,100.0,136.52677034202972,10.645285974245748,102 days 00:00:00,44,-2.1334562253591685,13.897852641335023,-5.620205299592451,3.8439157666401864,-2.5116405545694724,1 days 00:00:00,1 days 00:00:00,25.808856399655053,1.640396236918791,3.0738586413355398,3.089522198135135,7.168828295877929,84.99093954122304,5.780396370704445,0.5344827586206896,-0.0009990009990008455,,,0.0008194370597720411,0.20649813906255435,1.1334562253594616,0.21585384671378383,0.1515003163493056,45,0,1413.6507936507935,,
Most Total Trades,2,4,2,HOOD,MACD,true,false,1,180,1.1273690068633884,53.072625698324025,1.3272808443597588,0.5305209105731632,1.6226702597451654,-0.12899292426143055,0 days 23:59:59.999999999,0.12662250168425782,3.8729508196721314,7.724385245901639,2.054681395457538,0,976,977 days 00:00:00,1000.0,2088.8838964951096,108.88838964951097,125.01435715338958,100.0,527.2529114072257,39.10329833569607,265 days 00:00:00,179,-2.0888838964947354,24.65828337963,-11.139468764014465,3.550124479864672,-2.884506935649377,1 days 00:00:00,1 days 00:00:00,6.094820002187738,0.8688424932898067,0.8101448377942919,1.3765271579936813,3.9828348779608986,46.48754968015912,3.718042426745821,0.3702290076335877,-0.014898935136903609,,,0.0009711486695043828,0.24472946471510448,1.0888838964951124,0.20925050791845035,0.33899349842033827,180,0,1413.6507936507935,,
Most Avg Winning Trade Duration,2,4,2,HOOD,MACD,true,false,1,180,1.1273690068633884,53.072625698324025,1.3272808443597588,0.5305209105731632,1.6226702597451654,-0.12899292426143055,0 days 23:59:59.999999999,0.12662250168425782,3.8729508196721314,7.724385245901639,2.054681395457538,0,976,977 days 00:00:00,1000.0,2088.8838964951096,108.88838964951097,125.01435715338958,100.0,527.2529114072257,39.10329833569607,265,179,-2.0888838964947354,24.65828337963,-11.139468764014465,3.550124479864672,-2.884506935649377,1,1 days 00:00:00,6.094820002187738,0.8688424932898067,0.8101448377942919,1.3765271579936813,3.9828348779608986,46.48754968015912,3.718042426745821,0.3702290076335877,-0.014898935136903609,,,0.0009711486695043828,0.24472946471510448,1.0888838964951124,0.20925050791845035,0.33899349842033827,180,0,1413.6507936507935,,
Least Avg Winning Trade Duration,2,4,2,HOOD,MACD,true,false,1,180,1.1273690068633884,53.072625698324025,1.3272808443597588,0.5305209105731632,1.6226702597451654,-0.12899292426143055,0 days 23:59:59.999999999,0.12662250168425782,3.8729508196721314,7.724385245901639,2.054681395457538,0,976,977 days 00:00:00,1000.0,2088.8838964951096,108.88838964951097,125.01435715338958,100.0,527.2529114072257,39.10329833569607,265,179,-2.0888838964947354,24.65828337963,-11.139468764014465,3.550124479864672,-2.884506935649377,1,1 days 00:00:00,6.094820002187738,0.8688424932898067,0.8101448377942919,1.3765271579936813,3.9828348779608986,46.48754968015912,3.718042426745821,0.3702290076335877,-0.014898935136903609,,,0.0009711486695043828,0.24472946471510448,1.0888838964951124,0.20925050791845035,0.33899349842033827,180,0,1413.6507936507935,,
Mean Avg Winning Trade Duration,2,4,2,HOOD,MACD,true,false,1,180,1.1273690068633884,53.072625698324025,1.3272808443597588,0.5305209105731632,1.6226702597451654,-0.12899292426143055,0 days 23:59:59.999999999,0.12662250168425782,3.8729508196721314,7.724385245901639,2.054681395457538,0,976,977 days 00:00:00,1000.0,2088.8838964951096,108.88838964951097,125.01435715338958,100.0,527.2529114072257,39.10329833569607,265,179,-2.0888838964947354,24.65828337963,-11.139468764014465,3.550124479864672,-2.884506935649377,1,1 days 00:00:00,6.094820002187738,0.8688424932898067,0.8101448377942919,1.3765271579936813,3.9828348779608986,46.48754968015912,3.718042426745821,0.3702290076335877,-0.014898935136903609,,,0.0009711486695043828,0.24472946471510448,1.0888838964951124,0.20925050791845035,0.33899349842033827,180,0,1413.6507936507935,,
Median Avg Winning Trade Duration,2,4,2,HOOD,MACD,true,false,1,180,1.1273690068633884,53.072625698324025,1.3272808443597588,0.5305209105731632,1.6226702597451654,-0.12899292426143055,0 days 23:59:59.999999999,0.12662250168425782,3.8729508196721314,7.724385245901639,2.054681395457538,0,976,977 days 00:00:00,1000.0,2088.8838964951096,108.88838964951097,125.01435715338958,100.0,527.2529114072257,39.10329833569607,265,179,-2.0888838964947354,24.65828337963,-11.139468764014465,3.550124479864672,-2.884506935649377,1,1 days 00:00:00,6.094820002187738,0.8688424932898067,0.8101448377942919,1.3765271579936813,3.9828348779608986,46.48754968015912,3.718042426745821,0.3702290076335877,-0.014898935136903609,,,0.0009711486695043828,0.24472946471510448,1.0888838964951124,0.20925050791845035,0.33899349842033827,180,0,1413.6507936507935,,
Most Avg Losing Trade Duration,2,4,2,HOOD,MACD,true,false,1,180,1.1273690068633884,53.072625698324025,1.3272808443597588,0.5305209105731632,1.6226702597451654,-0.12899292426143055,0 days 23:59:59.999999999,0.12662250168425782,3.8729508196721314,7.724385245901639,2.054681395457538,0,976,977 days 00:00:00,1000.0,2088.8838964951096,108.88838964951097,125.01435715338958,100.0,527.2529114072257,39.10329833569607,265,179,-2.0888838964947354,24.65828337963,-11.139468764014465,3.550124479864672,-2.884506935649377,1,1,6.094820002187738,0.8688424932898067,0.8101448377942919,1.3765271579936813,3.9828348779608986,46.48754968015912,3.718042426745821,0.3702290076335877,-0.014898935136903609,,,0.0009711486695043828,0.24472946471510448,1.0888838964951124,0.20925050791845035,0.33899349842033827,180,0,1413.6507936507935,,
Least Avg Losing Trade Duration,2,4,2,HOOD,MACD,true,false,1,180,1.1273690068633884,53.072625698324025,1.3272808443597588,0.5305209105731632,1.6226702597451654,-0.12899292426143055,0 days 23:59:59.999999999,0.12662250168425782,3.8729508196721314,7.724385245901639,2.054681395457538,0,976,977 days 00:00:00,1000.0,2088.8838964951096,108.88838964951097,125.01435715338958,100.0,527.2529114072257,39.10329833569607,265,179,-2.0888838964947354,24.65828337963,-11.139468764014465,3.550124479864672,-2.884506935649377,1,1,6.094820002187738,0.8688424932898067,0.8101448377942919,1.3765271579936813,3.9828348779608986,46.48754968015912,3.718042426745821,0.3702290076335877,-0.014898935136903609,,,0.0009711486695043828,0.24472946471510448,1.0888838964951124,0.20925050791845035,0.33899349842033827,180,0,1413.6507936507935,,
Mean Avg Losing Trade Duration,2,4,2,HOOD,MACD,true,false,1,180,1.1273690068633884,53.072625698324025,1.3272808443597588,0.5305209105731632,1.6226702597451654,-0.12899292426143055,0 days 23:59:59.999999999,0.12662250168425782,3.8729508196721314,7.724385245901639,2.054681395457538,0,976,977 days 00:00:00,1000.0,2088.8838964951096,108.88838964951097,125.01435715338958,100.0,527.2529114072257,39.10329833569607,265,179,-2.0888838964947354,24.65828337963,-11.139468764014465,3.550124479864672,-2.884506935649377,1,1,6.094820002187738,0.8688424932898067,0.8101448377942919,1.3765271579936813,3.9828348779608986,46.48754968015912,3.718042426745821,0.3702290076335877,-0.014898935136903609,,,0.0009711486695043828,0.24472946471510448,1.0888838964951124,0.20925050791845035,0.33899349842033827,180,0,1413.6507936507935,,
Median Avg Losing Trade Duration,2,4,2,HOOD,MACD,true,false,1,180,1.1273690068633884,53.072625698324025,1.3272808443597588,0.5305209105731632,1.6226702597451654,-0.12899292426143055,0 days 23:59:59.999999999,0.12662250168425782,3.8729508196721314,7.724385245901639,2.054681395457538,0,976,977 days 00:00:00,1000.0,2088.8838964951096,108.88838964951097,125.01435715338958,100.0,527.2529114072257,39.10329833569607,265,179,-2.0888838964947354,24.65828337963,-11.139468764014465,3.550124479864672,-2.884506935649377,1,1,6.094820002187738,0.8688424932898067,0.8101448377942919,1.3765271579936813,3.9828348779608986,46.48754968015912,3.718042426745821,0.3702290076335877,-0.014898935136903609,,,0.0009711486695043828,0.24472946471510448,1.0888838964951124,0.20925050791845035,0.33899349842033827,180,0,1413.6507936507935,,
Most Profit Factor,4,36,13,HOOD,MACD,true,false,1,44,1.3569043097716826,69.76744186046511,3.1137197512493184,1.7769319517807303,4.3022712933714935,-0.153604375442487,0 days 23:59:59.999999999,0.030417695935324503,0.9467213114754098,1.8719262295081969,1.6822593477924126,0,976,977 days 00:00:00,1000.0,2058.1160490149914,105.81160490149917,125.01435715338958,100.0,127.45240066812222,10.645285974245738,98 days 00:00:00,43,-2.058116049014643,13.897852641335023,-5.620205299592444,3.6819149590216087,-2.619182680313603,1 days 00:00:00,1 days 00:00:00,24.65521314102341,1.591511053017005,2.9075184021738365,3.0513548769683174,7.342569845044154,89.83288507886822,5.51212493903954,0.5535714285714286,-0.0009990009990008203,,,0.0007810897597847195,0.19683461946574932,1.0581160490149926,0.20463103469399058,0.14884628086453575,44,0,1413.6507936507935,,
