Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Mean Max Drawdown [%],GS,SMA,70,73,0,true,false,1,128,1.2413758506380899,55.90551181102362,1.53634015786474,2.3948400952335436,0.7373195944198914,-0.3223592726881032,30 days 01:42:02.834645668,0.013341782072553548,0.4090079123554473,0.8148204503956178,0.9795085477765922,0,6572,6573 days 00:00:00,1000.0,6439.083805548097,543.9083805548097,802.6500749333883,100.0,747.790359038994,70.01194376374292,1715 days 00:00:00,127,-6.439083805546943,104.05433433365712,-41.42505246785677,9.089943145281975,-6.093594128935003,35 days 03:02:32.112676056,23 days 15:51:25.714285714,42.87813298703655,0.4906939964124622,0.15562431781764893,1.1047228636352946,0.9384162293537113,19.96153395343332,1.103600177798269,1.0010172939979654,-0.022676153193650156,,,0.00040946212559991375,0.10318445565117826,5.439083805548082,0.07401223745968544,0.25307526178613593,3820,254,9518.968253968254,1.408450704225352,
Most Total Return [%],GS,SMA,71,73,0,true,false,1,148,1.2221984230919098,55.10204081632652,1.5866935001473434,2.1171224573045153,0.792106374206007,-0.15063343154198605,25 days 22:12:14.693877550,0.015442850115475366,0.472915398660986,0.942635423006695,1.0012198109102912,0,6572,6573 days 00:00:00,1000.0,7817.441398187399,681.7441398187398,802.6500749333883,100.0,991.7448280536603,66.42318783655625,1684 days 00:00:00,147,-7.817441398186929,75.70809741467912,-41.458224018381934,8.040990600514537,-5.153079354816872,33 days 06:48:53.333333333,16 days 21:27:16.363636363,46.43033224207882,0.5284289774031878,0.18211262535596723,1.1129053201073895,0.8310301191579945,19.229532601136704,1.1196947780846613,0.9939363314805455,-0.022490009192913094,,,0.00043669060370966195,0.11004603213483481,6.817441398187359,0.08202899762989535,0.2506305025628418,3812,294,9518.968253968254,1.408450704225352,
Most Sharpe Ratio,GS,SMA,71,73,0,true,false,1,148,1.2221984230919098,55.10204081632652,1.5866935001473434,2.1171224573045153,0.792106374206007,-0.15063343154198605,25 days 22:12:14.693877550,0.015442850115475366,0.472915398660986,0.942635423006695,1.0012198109102912,0,6572,6573 days 00:00:00,1000.0,7817.441398187399,681.7441398187398,802.6500749333883,100.0,991.7448280536603,66.42318783655625,1684 days 00:00:00,147,-7.817441398186929,75.70809741467912,-41.458224018381934,8.040990600514537,-5.153079354816872,33 days 06:48:53.333333333,16 days 21:27:16.363636363,46.43033224207882,0.5284289774031878,0.18211262535596723,1.1129053201073895,0.8310301191579945,19.229532601136704,1.1196947780846613,0.9939363314805455,-0.022490009192913094,,,0.00043669060370966195,0.11004603213483481,6.817441398187359,0.08202899762989535,0.2506305025628418,3812,294,9518.968253968254,1.408450704225352,
Most Omega Ratio,GS,SMA,71,73,0,true,false,1,148,1.2221984230919098,55.10204081632652,1.5866935001473434,2.1171224573045153,0.792106374206007,-0.15063343154198605,25 days 22:12:14.693877550,0.015442850115475366,0.472915398660986,0.942635423006695,1.0012198109102912,0,6572,6573 days 00:00:00,1000.0,7817.441398187399,681.7441398187398,802.6500749333883,100.0,991.7448280536603,66.42318783655625,1684 days 00:00:00,147,-7.817441398186929,75.70809741467912,-41.458224018381934,8.040990600514537,-5.153079354816872,33 days 06:48:53.333333333,16 days 21:27:16.363636363,46.43033224207882,0.5284289774031878,0.18211262535596723,1.1129053201073895,0.8310301191579945,19.229532601136704,1.1196947780846613,0.9939363314805455,-0.022490009192913094,,,0.00043669060370966195,0.11004603213483481,6.817441398187359,0.08202899762989535,0.2506305025628418,3812,294,9518.968253968254,1.408450704225352,
Most Sortino Ratio,GS,SMA,71,73,0,true,false,1,148,1.2221984230919098,55.10204081632652,1.5866935001473434,2.1171224573045153,0.792106374206007,-0.15063343154198605,25 days 22:12:14.693877550,0.015442850115475366,0.472915398660986,0.942635423006695,1.0012198109102912,0,6572,6573 days 00:00:00,1000.0,7817.441398187399,681.7441398187398,802.6500749333883,100.0,991.7448280536603,66.42318783655625,1684 days 00:00:00,147,-7.817441398186929,75.70809741467912,-41.458224018381934,8.040990600514537,-5.153079354816872,33 days 06:48:53.333333333,16 days 21:27:16.363636363,46.43033224207882,0.5284289774031878,0.18211262535596723,1.1129053201073895,0.8310301191579945,19.229532601136704,1.1196947780846613,0.9939363314805455,-0.022490009192913094,,,0.00043669060370966195,0.11004603213483481,6.817441398187359,0.08202899762989535,0.2506305025628418,3812,294,9518.968253968254,1.408450704225352,
Most Win Rate [%],GS,SMA,70,72,0,true,false,1,146,1.1922098207432414,57.24137931034483,1.3844933883994164,1.7474972131477116,0.5922159159007696,-0.6428094598196284,26 days 06:27:18.620689654,0.015232743311183183,0.46652465003043214,0.9298539257455873,0.8152505257928916,0,6572,6573 days 00:00:00,1000.0,3866.990138412727,286.6990138412727,802.6500749333883,100.0,565.4668708412859,71.32472708894902,2290 days 00:00:00,145,-3.8669901384123477,105.26456441130887,-39.963611506559424,7.652428369896801,-6.15749127088736,32 days 16:11:33.975903614,17 days 16:38:42.580645161,19.799014679663024,0.3976652791061572,0.10935266321395208,1.0844194871392316,0.8577971540761486,20.273760040602074,1.103288608205115,0.9828973843058348,-0.02272584497792969,,,0.00033248965708326805,0.08378739358498355,2.8669901384127314,0.05321999424912005,0.2535754291030294,3810,290,9518.968253968254,1.408450704225352,
Most Best Trade [%],GS,SMA,70,72,0,true,false,1,146,1.1922098207432414,57.24137931034483,1.3844933883994164,1.7474972131477116,0.5922159159007696,-0.6428094598196284,26 days 06:27:18.620689654,0.015232743311183183,0.46652465003043214,0.9298539257455873,0.8152505257928916,0,6572,6573 days 00:00:00,1000.0,3866.990138412727,286.6990138412727,802.6500749333883,100.0,565.4668708412859,71.32472708894902,2290 days 00:00:00,145,-3.8669901384123477,105.26456441130887,-39.963611506559424,7.652428369896801,-6.15749127088736,32 days 16:11:33.975903614,17 days 16:38:42.580645161,19.799014679663024,0.3976652791061572,0.10935266321395208,1.0844194871392316,0.8577971540761486,20.273760040602074,1.103288608205115,0.9828973843058348,-0.02272584497792969,,,0.00033248965708326805,0.08378739358498355,2.8669901384127314,0.05321999424912005,0.2535754291030294,3810,290,9518.968253968254,1.408450704225352,
Mean Profit Factor,GS,SMA,70,72,0,true,false,1,146,1.1922098207432414,57.24137931034483,1.3844933883994164,1.7474972131477116,0.5922159159007696,-0.6428094598196284,26 days 06:27:18.620689654,0.015232743311183183,0.46652465003043214,0.9298539257455873,0.8152505257928916,0,6572,6573 days 00:00:00,1000.0,3866.990138412727,286.6990138412727,802.6500749333883,100.0,565.4668708412859,71.32472708894902,2290 days 00:00:00,145,-3.8669901384123477,105.26456441130887,-39.963611506559424,7.652428369896801,-6.15749127088736,32 days 16:11:33.975903614,17 days 16:38:42.580645161,19.799014679663024,0.3976652791061572,0.10935266321395208,1.0844194871392316,0.8577971540761486,20.273760040602074,1.103288608205115,0.9828973843058348,-0.02272584497792969,,,0.00033248965708326805,0.08378739358498355,2.8669901384127314,0.05321999424912005,0.2535754291030294,3810,290,9518.968253968254,1.408450704225352,
Mean Avg Losing Trade [%],GS,SMA,68,76,0,true,false,1,82,1.1617001965300426,53.086419753086425,1.7414769137879873,3.293292498971217,0.6740093958083171,-0.4772583845864659,46 days 23:06:39.999999999,0.008509325573833364,0.26202069385270843,0.5208460133901399,0.8629107856403583,0,6572,6573 days 00:00:00,1000.0,5195.785967824736,419.5785967824736,802.6500749333883,100.0,346.7019705815991,68.78317317089211,2341 days 00:00:00,81,-5.195785967824122,82.06863273475281,-33.363858137122975,12.635750054451512,-7.278435787493327,66 days 10:36:16.744186046,24 days 22:06:18.947368421,51.863972269043956,0.4550187784756746,0.13931112064143325,1.0958654129075045,0.6123516668151748,16.66283207062742,1.0729065565308016,1.0213987473903967,-0.02255713054588456,,,0.0003724202993686264,0.09384991544089386,4.195785967824757,0.06521459610728408,0.24822797664591087,3805,162,9518.968253968254,1.408450704225352,
Most Profit Factor,GS,SMA,68,76,0,true,false,1,82,1.1617001965300426,53.086419753086425,1.7414769137879873,3.293292498971217,0.6740093958083171,-0.4772583845864659,46 days 23:06:39.999999999,0.008509325573833364,0.26202069385270843,0.5208460133901399,0.8629107856403583,0,6572,6573 days 00:00:00,1000.0,5195.785967824736,419.5785967824736,802.6500749333883,100.0,346.7019705815991,68.78317317089211,2341 days 00:00:00,81,-5.195785967824122,82.06863273475281,-33.363858137122975,12.635750054451512,-7.278435787493327,66 days 10:36:16.744186046,24 days 22:06:18.947368421,51.863972269043956,0.4550187784756746,0.13931112064143325,1.0958654129075045,0.6123516668151748,16.66283207062742,1.0729065565308016,1.0213987473903967,-0.02255713054588456,,,0.0003724202993686264,0.09384991544089386,4.195785967824757,0.06521459610728408,0.24822797664591087,3805,162,9518.968253968254,1.408450704225352,
