Ticker,Use SMA,SMA_FAST,SMA_SLOW,EMA_FAST,EMA_SLOW,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
MU,true,26,47,,,112,50.45045045045045,1.7775558759940646,10.826099678142983,10011.704676011805,7652.9547072981295,0.22939627426119183,1,2296.6477516804607,1.1410052021160397,0,0,10253,10254 days 00:00:00,1000.0,1111188.0310063048,111018.80310063048,6691.504331749088,100.0,50688.37686611976,72.18599493856715,2129 days 00:00:00,111,1,-1111.1880310061388,270.8662420382165,-29.203228284913163,31.239865555479458,-10.305837812646237,72 days 10:42:51.428571428,27 days 05:14:10.909090909,0.7516032485133812,0.3928237717313205,1.1581323176260818,15.591008179413572,50 days 00:51:53.513513512,1
LRCX,false,,,56,61,41,47.5,5.619466416877017,3.8940809968847354,10889.143692183712,4749.626495672419,0.08382009345794392,1,912.7290419558192,1.052471315385052,0,0,10272,10273 days 00:00:00,1000.0,436129.61806927936,43512.96180692793,37578.53912803767,100.0,5822.440401343747,71.00796220443647,1523 days 00:00:00,40,1,-436.1296180692152,442.40809272279523,-20.933613514953215,72.86436599996773,-9.435083479269872,257 days 11:22:06.315789472,69 days 16:00:00,0.6922358664237859,0.339454253227865,1.1429303599922032,0.15792052635868795,158 days 20:59:59.999999998,1
CTAS,true,16,49,,,115,50.0,4.271929136980372,10.908047076834753,727.4976033603111,551.1345480002357,0.23107836570663096,1,168.10895723999153,1.0738178442365456,0,0,10451,10452 days 00:00:00,1000.0,83850.8759071683,8285.08759071683,85656.810433414,100.0,2574.2310681493095,64.04305594717293,3557 days 00:00:00,114,1,-83.85087590715557,57.205529323187676,-14.345157812991808,14.888368961585252,-5.054533763139976,92 days 06:44:12.631578947,27 days 00:00:00,0.7191018289527278,0.26118591176512856,1.1465680570030672,-0.9032757868429235,59 days 15:22:06.315789473,1
CTAS,false,,,15,43,119,44.91525423728814,3.0702481436449696,11.29078557075878,373.82734613109915,254.40227715650042,0.23911587407903548,1,89.38805262478391,0.9466745298292207,0,0,10451,10452 days 00:00:00,1000.0,45066.56028318649,4406.656028318649,85656.810433414,100.0,1923.1672595373745,70.0476284481494,4645 days 00:00:00,118,1,-45.06656028317957,59.261265535972306,-13.519987297058092,15.041512680303459,-4.750088052618013,106 days 11:46:24.905660378,21 days 00:44:18.461538461,0.6401384885181851,0.20305353181569336,1.1269541337736995,-0.948554516494118,59 days 09:57:57.966101694,1
GEN,false,,,56,64,44,39.53488372093023,1.199470519284328,4.791620236238021,188.51583417440497,73.57137697348219,0.1029641185647426,1,19.41036670126479,0.6089566004501324,0,0,8974,8975 days 00:00:00,1000.0,9097.08378571372,809.7083785713719,3812.3479428498526,100.0,1138.4394664991794,82.2906675343578,5078 days 00:00:00,43,1,-9.097083785713039,192.14468737711363,-21.883715663103068,42.522099480142394,-10.20947342325662,215 days 11:17:38.823529412,59 days 12:00:00,0.42904924805433475,0.11416744623857107,1.0943983485414976,-0.7876090035039959,121 days 03:54:25.116279069,1
QQQ,true,25,51,,,64,50.79365079365079,2.031901289551352,9.661094924091397,52.47627693683857,38.55006570199344,0.20610335838061647,1,10.81553691199372,0.6848473965060661,0,0,6521,6522 days 00:00:00,1000.0,4301.703743277554,330.1703743277554,936.4749082007332,100.0,260.1872132831298,46.01175911012956,2715 days 00:00:00,63,1,-4.301703743277358,47.24749498997996,-15.514218434104174,10.850810085828082,-5.264347486449475,100 days 00:45:00,31 days 16:15:29.032258064,0.49256960209952827,0.18490691429796433,1.0974400548507468,-0.6474327593441687,66 days 09:31:25.714285714,1
INTC,true,67,68,,,380,50.65963060686016,1.1882305743671735,33.48648171054957,44.540493724779026,34.18795392643149,0.7050715674147375,2,31.40423572395623,0.6433866701248816,0,0,11318,11319 days 00:00:00,1000.0,17862.98413755361,1686.298413755361,5973.341175126321,100.0,8059.427910056252,70.36988769110229,5864 days 00:00:00,379,1,-17.862984137551393,124.09394111660048,-31.19415467625898,7.4679730971000655,-4.803715848845021,20 days 12:15:00,13 days 00:15:24.064171122,0.4407261324430725,0.13843440560535525,1.0907644127492002,-0.7176959486631532,16 days 19:26:26.279683375,1
GEN,true,8,32,,,168,39.52095808383233,1.0562700683324509,18.609315801203476,51.21815134607391,30.66955170423587,0.3931357254290172,1,20.13568508457196,0.6226960731597718,0,0,8974,8975 days 00:00:00,1000.0,9543.887387406929,854.3887387406929,3812.3479428498526,100.0,6733.548522679581,85.6628357927533,5078 days 00:00:00,167,1,-9.543887387406357,113.47931034482761,-28.150654986964362,16.938197001782225,-6.898706517967905,50 days 04:00:00,15 days 21:51:40.990099010,0.4341973961953607,0.11216575020815264,1.0980721175405137,-0.7758890973361655,29 days 10:46:42.395209580,1
DG,true,52,55,,,75,52.702702702702695,1.2283136208331324,19.311064718162836,11.742879262403555,9.376992040002838,0.4110125260960334,1,4.826470469281211,0.506052937307946,0,0,3832,3833 days 00:00:00,1000.0,1867.1059594584037,86.71059594584037,226.17686266065851,100.0,309.02002813145197,53.49431558664426,1086 days 00:00:00,74,1,-1.8671059594582857,34.74839309822251,-20.254776438947573,6.553522107274544,-4.764608392984582,41 days 15:23:04.615384615,19 days 17:08:34.285714285,0.3616155290332791,0.11451890218510578,1.0761016471128677,-0.6166248177386054,31 days 06:29:11.351351350,1
DG,false,,,11,19,76,48.0,1.225511389762683,19.572025052192068,9.830069475797998,7.149141436943998,0.4164926931106472,1,4.094152109439876,0.45183062628471266,0,0,3832,3833 days 00:00:00,1000.0,1735.5196909938572,73.55196909938573,226.17686266065851,100.0,258.32320390862094,42.36664023518954,759 days 00:00:00,75,1,-1.7355196909936694,21.985914278392872,-31.984152681248723,6.802192632899814,-4.29969993529432,47 days 10:40:00,13 days 09:13:50.769230769,0.3419202583978593,0.12722522919321588,1.0757032726863398,-0.6748033011239595,29 days 17:35:59.999999999,1
